date,상속포기신청
2023-05-30,0.35
2023-05-31,0.2663
2023-06-01,0.2663
2023-06-02,0.2644
2023-06-03,0.13315
2023-06-04,0.12744
2023-06-05,0.28913
2023-06-06,0.175
2023-06-07,0.33668
2023-06-08,0.28913
2023-06-09,0.24348
2023-06-10,0.13885
2023-06-11,0.16739
2023-06-12,0.34049
2023-06-13,0.29103
2023-06-14,0.3481
2023-06-15,0.25679
2023-06-16,0.29674
2023-06-17,0.13885
2023-06-18,0.15217
2023-06-19,0.33668
2023-06-20,0.32717
2023-06-21,0.27962
2023-06-22,0.30054
2023-06-23,0.34239
2023-06-24,0.13505
2023-06-25,0.15978
2023-06-26,0.27011
2023-06-27,0.25299
2023-06-28,0.25489
2023-06-29,0.23777
2023-06-30,0.25489
2023-07-01,0.15407
2023-07-02,0.13125
2023-07-03,0.33478
2023-07-04,0.29674
2023-07-05,0.31576
2023-07-06,0.29864
2023-07-07,0.22826
2023-07-08,0.15217
2023-07-09,0.175
2023-07-10,0.39375
2023-07-11,0.28913
2023-07-12,0.29483
2023-07-13,0.27962
2023-07-14,0.22636
2023-07-15,0.13695
2023-07-16,0.11222
2023-07-17,0.28532
2023-07-18,0.24728
2023-07-19,0.27391
2023-07-20,0.30625
2023-07-21,0.2682
2023-07-22,0.11793
2023-07-23,0.13315
2023-07-24,0.38804
2023-07-25,0.28342
2023-07-26,0.24157
2023-07-27,0.33668
2023-07-28,0.22826
2023-07-29,0.12174
2023-07-30,0.12934
2023-07-31,0.30435
2023-08-01,0.33288
2023-08-02,0.23016
2023-08-03,0.28152
2023-08-04,0.21494
2023-08-05,0.10462
2023-08-06,0.0951
2023-08-07,0.24918
2023-08-08,0.26059
2023-08-09,0.33098
2023-08-10,0.22826
2023-08-11,0.25299
2023-08-12,0.11793
2023-08-13,0.13505
2023-08-14,0.25679
2023-08-15,0.21494
2023-08-16,0.33668
2023-08-17,0.36522
2023-08-18,0.28152
2023-08-19,0.14456
2023-08-20,0.13885
2023-08-21,0.31005
2023-08-22,0.27581
2023-08-23,0.29864
2023-08-24,0.33668
2023-08-25,0.22445
2023-08-26,0.09891
2023-08-27,0.15597
2023-08-28,0.3481
2023-08-29,0.29293
2023-08-30,0.27581
2023-08-31,0.25299
2023-09-01,0.23967
2023-09-02,0.11413
2023-09-03,0.14456
2023-09-04,0.2663
2023-09-05,0.27391
2023-09-06,0.27771
2023-09-07,0.30625
2023-09-08,0.23016
2023-09-09,0.13315
2023-09-10,0.14837
2023-09-11,0.37282
2023-09-12,0.38804
2023-09-13,0.27391
2023-09-14,0.27962
2023-09-15,0.22826
2023-09-16,0.15027
2023-09-17,0.13315
2023-09-18,0.36141
2023-09-19,0.29293
2023-09-20,0.30054
2023-09-21,0.24728
2023-09-22,0.24918
2023-09-23,0.16739
2023-09-24,0.14646
2023-09-25,0.24157
2023-09-26,0.24348
2023-09-27,0.20163
2023-09-28,0.13315
2023-09-29,0.14837
2023-09-30,0.15027
2023-10-01,0.13125
2023-10-02,0.175
2023-10-03,0.13125
2023-10-04,0.40516
2023-10-05,0.31195
2023-10-06,0.24157
2023-10-07,0.13885
2023-10-08,0.14076
2023-10-09,0.14456
2023-10-10,0.3481
2023-10-11,0.32907
2023-10-12,0.33478
2023-10-13,0.22826
2023-10-14,0.11413
2023-10-15,0.10842
2023-10-16,0.53831
2023-10-17,1.06332
2023-10-18,0.31956
2023-10-19,0.42038
2023-10-20,0.29483
2023-10-21,0.14266
2023-10-22,0.13315
2023-10-23,0.31386
2023-10-24,0.34239
2023-10-25,0.29864
2023-10-26,0.25489
2023-10-27,0.24348
2023-10-28,0.15407
2023-10-29,0.16929
2023-10-30,0.3481
2023-10-31,0.33858
2023-11-01,0.29483
2023-11-02,0.21875
2023-11-03,0.24538
2023-11-04,0.15788
2023-11-05,0.15597
2023-11-06,0.38043
2023-11-07,0.32147
2023-11-08,0.31766
2023-11-09,0.27011
2023-11-10,0.28913
2023-11-11,0.0913
2023-11-12,0.16549
2023-11-13,0.28913
2023-11-14,0.33858
2023-11-15,0.3557
2023-11-16,0.29293
2023-11-17,0.28342
2023-11-18,0.15788
2023-11-19,0.16358
2023-11-20,0.36712
2023-11-21,0.28532
2023-11-22,0.26059
2023-11-23,0.2644
2023-11-24,0.30054
2023-11-25,0.11032
2023-11-26,0.14266
2023-11-27,0.36902
2023-11-28,0.31386
2023-11-29,0.36331
2023-11-30,0.24728
2023-12-01,0.23777
2023-12-02,0.15978
2023-12-03,0.13315
2023-12-04,0.29864
2023-12-05,0.29864
2023-12-06,0.29483
2023-12-07,0.32527
2023-12-08,0.28532
2023-12-09,0.13315
2023-12-10,0.17119
2023-12-11,0.32337
2023-12-12,0.24538
2023-12-13,0.28342
2023-12-14,0.33098
2023-12-15,0.30435
2023-12-16,0.17309
2023-12-17,0.11793
2023-12-18,0.30054
2023-12-19,0.30054
2023-12-20,0.27011
2023-12-21,0.27581
2023-12-22,0.21304
2023-12-23,0.13885
2023-12-24,0.12174
2023-12-25,0.11983
2023-12-26,0.30435
2023-12-27,0.30815
2023-12-28,0.31956
2023-12-29,0.2625
2023-12-30,0.14076
2023-12-31,0.15788
2024-01-01,0.18641
2024-01-02,0.37473
2024-01-03,0.2663
2024-01-04,0.3481
2024-01-05,0.25679
2024-01-06,0.11222
2024-01-07,0.1769
2024-01-08,0.31386
2024-01-09,0.34619
2024-01-10,0.47935
2024-01-11,0.3519
2024-01-12,0.26059
2024-01-13,0.13695
2024-01-14,0.16929
2024-01-15,0.38234
2024-01-16,0.35951
2024-01-17,0.30435
2024-01-18,0.32337
2024-01-19,0.24728
2024-01-20,0.14456
2024-01-21,0.1807
2024-01-22,0.32527
2024-01-23,0.27962
2024-01-24,0.28342
2024-01-25,0.29483
2024-01-26,0.29293
2024-01-27,0.13885
2024-01-28,0.15407
2024-01-29,0.31005
2024-01-30,0.29674
2024-01-31,0.32337
2024-02-01,0.29103
2024-02-02,0.25108
2024-02-03,0.10271
2024-02-04,0.12554
2024-02-05,0.35
2024-02-06,0.24538
2024-02-07,0.27962
2024-02-08,0.22065
2024-02-09,0.15597
2024-02-10,0.15217
2024-02-11,0.15597
2024-02-12,0.22065
2024-02-13,0.40897
2024-02-14,0.36522
2024-02-15,0.29864
2024-02-16,0.34239
2024-02-17,0.1769
2024-02-18,0.175
2024-02-19,0.41087
2024-02-20,0.33858
2024-02-21,0.32907
2024-02-22,0.39565
2024-02-23,0.29674
2024-02-24,0.15407
2024-02-25,0.18261
2024-02-26,0.39185
2024-02-27,0.33668
2024-02-28,0.3557
2024-02-29,0.32907
2024-03-01,0.15027
2024-03-02,0.16168
2024-03-03,0.15597
2024-03-04,0.36141
2024-03-05,0.32147
2024-03-06,0.31576
2024-03-07,0.31386
2024-03-08,0.2625
2024-03-09,0.15597
2024-03-10,0.1807
2024-03-11,0.33098
2024-03-12,0.24918
2024-03-13,0.31386
2024-03-14,0.32717
2024-03-15,0.22255
2024-03-16,0.16549
2024-03-17,0.14456
2024-03-18,0.36712
2024-03-19,0.27771
2024-03-20,0.31956
