date,리서치
2023-05-30,11.20141
2023-05-31,11.16607
2023-06-01,11.02473
2023-06-02,10.98939
2023-06-03,6.5371
2023-06-04,5.90106
2023-06-05,8.40989
2023-06-06,7.59717
2023-06-07,11.55477
2023-06-08,11.02473
2023-06-09,10.21201
2023-06-10,7.10247
2023-06-11,7.24381
2023-06-12,11.41342
2023-06-13,11.0954
2023-06-14,10.67137
2023-06-15,11.97879
2023-06-16,10.95406
2023-06-17,5.33568
2023-06-18,6.11307
2023-06-19,9.68197
2023-06-20,10.49469
2023-06-21,10.56537
2023-06-22,11.27208
2023-06-23,8.97526
2023-06-24,5.86572
2023-06-25,4.98233
2023-06-26,11.06007
2023-06-27,10.74204
2023-06-28,10.70671
2023-06-29,9.5053
2023-06-30,9.46996
2023-07-01,7.20848
2023-07-02,5.44169
2023-07-03,10.53003
2023-07-04,9.6113
2023-07-05,9.82332
2023-07-06,9.89399
2023-07-07,9.96466
2023-07-08,4.24028
2023-07-09,5.053
2023-07-10,9.46996
2023-07-11,10.17667
2023-07-12,9.68197
2023-07-13,11.23674
2023-07-14,10.84805
2023-07-15,5.053
2023-07-16,5.75971
2023-07-17,9.68197
2023-07-18,9.75265
2023-07-19,9.39929
2023-07-20,9.96466
2023-07-21,8.55123
2023-07-22,9.39929
2023-07-23,8.69257
2023-07-24,9.57597
2023-07-25,10.21201
2023-07-26,10.0
2023-07-27,9.25795
2023-07-28,7.42049
2023-07-29,5.30035
2023-07-30,4.84098
2023-07-31,8.97526
2023-08-01,10.07067
2023-08-02,9.57597
2023-08-03,8.93992
2023-08-04,8.33922
2023-08-05,4.69964
2023-08-06,5.08833
2023-08-07,9.0106
2023-08-08,8.23321
2023-08-09,7.27915
2023-08-10,9.85865
2023-08-11,8.23321
2023-08-12,4.02826
2023-08-13,5.5477
2023-08-14,8.16254
2023-08-15,5.15901
2023-08-16,10.0
2023-08-17,10.42402
2023-08-18,9.18727
2023-08-19,5.90106
2023-08-20,4.45229
2023-08-21,10.42402
2023-08-22,10.42402
2023-08-23,9.54063
2023-08-24,10.03533
2023-08-25,9.29328
2023-08-26,4.66431
2023-08-27,4.16961
2023-08-28,10.6007
2023-08-29,10.35335
2023-08-30,10.98939
2023-08-31,9.25795
2023-09-01,10.21201
2023-09-02,5.01766
2023-09-03,5.65371
2023-09-04,11.62544
2023-09-05,11.69611
2023-09-06,11.83745
2023-09-07,11.34275
2023-09-08,9.89399
2023-09-09,6.07773
2023-09-10,6.36042
2023-09-11,12.12014
2023-09-12,11.44876
2023-09-13,11.44876
2023-09-14,10.49469
2023-09-15,10.49469
2023-09-16,6.07773
2023-09-17,5.97173
2023-09-18,10.49469
2023-09-19,11.5901
2023-09-20,10.6007
2023-09-21,10.63604
2023-09-22,8.97526
2023-09-23,4.38162
2023-09-24,5.72438
2023-09-25,9.1166
2023-09-26,9.54063
2023-09-27,7.10247
2023-09-28,3.67491
2023-09-29,2.43816
2023-09-30,3.53356
2023-10-01,3.74558
2023-10-02,4.87632
2023-10-03,6.11307
2023-10-04,10.45936
2023-10-05,9.71731
2023-10-06,8.09187
2023-10-07,4.34628
2023-10-08,4.34628
2023-10-09,6.6431
2023-10-10,11.02473
2023-10-11,10.91872
2023-10-12,10.21201
2023-10-13,9.46996
2023-10-14,5.93639
2023-10-15,5.01766
2023-10-16,11.34275
2023-10-17,11.23674
2023-10-18,9.96466
2023-10-19,9.78798
2023-10-20,11.02473
2023-10-21,5.68904
2023-10-22,5.51236
2023-10-23,11.73144
2023-10-24,10.53003
2023-10-25,12.43816
2023-10-26,10.56537
2023-10-27,11.20141
2023-10-28,4.91166
2023-10-29,4.73498
2023-10-30,9.57597
2023-10-31,10.6007
2023-11-01,10.98939
2023-11-02,11.41342
2023-11-03,10.56537
2023-11-04,5.51236
2023-11-05,8.23321
2023-11-06,9.57597
2023-11-07,10.77738
2023-11-08,11.66077
2023-11-09,11.02473
2023-11-10,10.17667
2023-11-11,6.07773
2023-11-12,5.51236
2023-11-13,10.106
2023-11-14,10.88339
2023-11-15,10.38869
2023-11-16,10.53003
2023-11-17,8.65724
2023-11-18,5.40636
2023-11-19,5.93639
2023-11-20,9.78798
2023-11-21,9.96466
2023-11-22,10.6007
2023-11-23,9.85865
2023-11-24,8.83392
2023-11-25,4.98233
2023-11-26,5.15901
2023-11-27,10.63604
2023-11-28,10.38869
2023-11-29,9.22261
2023-11-30,9.92932
2023-12-01,9.0106
2023-12-02,6.11307
2023-12-03,5.83038
2023-12-04,10.74204
2023-12-05,10.07067
2023-12-06,10.21201
2023-12-07,10.81272
2023-12-08,12.75618
2023-12-09,4.77031
2023-12-10,5.90106
2023-12-11,9.92932
2023-12-12,10.17667
2023-12-13,10.74204
2023-12-14,8.05653
2023-12-15,8.76325
2023-12-16,4.62897
2023-12-17,5.26501
2023-12-18,8.30388
2023-12-19,9.82332
2023-12-20,9.6113
2023-12-21,9.75265
2023-12-22,8.30388
2023-12-23,4.41696
2023-12-24,2.82685
2023-12-25,4.5583
2023-12-26,10.35335
2023-12-27,11.30742
2023-12-28,7.77385
2023-12-29,6.71378
2023-12-30,7.70318
2023-12-31,3.81625
2024-01-01,4.98233
2024-01-02,10.31802
2024-01-03,10.49469
2024-01-04,11.51943
2024-01-05,9.96466
2024-01-06,6.25441
2024-01-07,5.72438
2024-01-08,10.98939
2024-01-09,13.03886
2024-01-10,12.61484
2024-01-11,11.41342
2024-01-12,9.25795
2024-01-13,5.51236
2024-01-14,5.97173
2024-01-15,9.64664
2024-01-16,8.79858
2024-01-17,9.6113
2024-01-18,9.32862
2024-01-19,8.76325
2024-01-20,8.5159
2024-01-21,5.97173
2024-01-22,10.24734
2024-01-23,9.71731
2024-01-24,10.53003
2024-01-25,10.17667
2024-01-26,8.65724
2024-01-27,5.12367
2024-01-28,5.22968
2024-01-29,9.64664
2024-01-30,12.22614
2024-01-31,10.38869
2024-02-01,9.71731
2024-02-02,11.34275
2024-02-03,10.98939
2024-02-04,5.37102
2024-02-05,10.91872
2024-02-06,9.78798
2024-02-07,8.6219
2024-02-08,7.34982
2024-02-09,3.99293
2024-02-10,3.32155
2024-02-11,4.34628
2024-02-12,5.22968
2024-02-13,9.71731
2024-02-14,9.75265
2024-02-15,14.24028
2024-02-16,15.40636
2024-02-17,6.81978
2024-02-18,6.89045
2024-02-19,10.42402
2024-02-20,27.17314
2024-02-21,14.62897
2024-02-22,11.87279
2024-02-23,11.34275
2024-02-24,6.50176
2024-02-25,6.39575
2024-02-26,10.74204
2024-02-27,9.5053
2024-02-28,10.81272
2024-02-29,9.54063
2024-03-01,5.08833
2024-03-02,5.86572
2024-03-03,5.79505
2024-03-04,9.82332
2024-03-05,11.44876
2024-03-06,12.72084
2024-03-07,11.06007
2024-03-08,8.86925
2024-03-09,5.83038
2024-03-10,7.1378
2024-03-11,12.29681
2024-03-12,13.10954
2024-03-13,11.30742
2024-03-14,10.63604
2024-03-15,9.75265
2024-03-16,6.50176
2024-03-17,6.57243
2024-03-18,11.41342
2024-03-19,10.38869
2024-03-20,11.34275
