date,자동차종합보험
2023-05-30,24.76446
2023-05-31,20.18842
2023-06-01,18.84253
2023-06-02,20.72678
2023-06-03,13.05518
2023-06-04,11.97846
2023-06-05,18.16958
2023-06-06,12.51682
2023-06-07,17.09286
2023-06-08,16.82368
2023-06-09,13.18977
2023-06-10,9.95962
2023-06-11,11.03633
2023-06-12,17.36204
2023-06-13,17.63122
2023-06-14,16.41991
2023-06-15,15.88156
2023-06-16,15.74697
2023-06-17,11.70928
2023-06-18,9.01749
2023-06-19,19.38088
2023-06-20,17.22745
2023-06-21,14.40107
2023-06-22,17.9004
2023-06-23,18.57335
2023-06-24,9.69044
2023-06-25,8.61372
2023-06-26,17.36204
2023-06-27,18.43876
2023-06-28,16.28532
2023-06-29,14.80484
2023-06-30,13.18977
2023-07-01,10.49798
2023-07-02,8.07537
2023-07-03,14.53566
2023-07-04,16.5545
2023-07-05,15.3432
2023-07-06,15.07402
2023-07-07,13.59353
2023-07-08,9.82503
2023-07-09,10.36339
2023-07-10,18.57335
2023-07-11,13.32436
2023-07-12,14.26648
2023-07-13,13.32436
2023-07-14,14.53566
2023-07-15,8.20995
2023-07-16,9.01749
2023-07-17,14.67025
2023-07-18,14.67025
2023-07-19,18.03499
2023-07-20,15.47779
2023-07-21,18.57335
2023-07-22,9.01749
2023-07-23,9.01749
2023-07-24,16.82368
2023-07-25,15.47779
2023-07-26,11.70928
2023-07-27,16.41991
2023-07-28,14.40107
2023-07-29,6.99865
2023-07-30,8.61372
2023-07-31,20.18842
2023-08-01,18.30417
2023-08-02,22.88021
2023-08-03,14.13189
2023-08-04,11.97846
2023-08-05,12.24764
2023-08-06,11.30551
2023-08-07,14.80484
2023-08-08,17.36204
2023-08-09,13.9973
2023-08-10,16.68909
2023-08-11,17.09286
2023-08-12,12.92059
2023-08-13,7.40242
2023-08-14,16.41991
2023-08-15,9.55585
2023-08-16,16.95827
2023-08-17,20.4576
2023-08-18,17.9004
2023-08-19,13.59353
2023-08-20,10.09421
2023-08-21,23.28398
2023-08-22,26.37954
2023-08-23,16.41991
2023-08-24,18.16958
2023-08-25,15.88156
2023-08-26,10.49798
2023-08-27,10.2288
2023-08-28,20.05383
2023-08-29,16.41991
2023-08-30,19.1117
2023-08-31,21.39973
2023-09-01,16.01615
2023-09-02,13.72812
2023-09-03,12.786
2023-09-04,21.93808
2023-09-05,17.49663
2023-09-06,18.70794
2023-09-07,18.16958
2023-09-08,12.786
2023-09-09,9.28667
2023-09-10,9.15208
2023-09-11,15.88156
2023-09-12,16.95827
2023-09-13,14.53566
2023-09-14,16.15074
2023-09-15,16.15074
2023-09-16,9.82503
2023-09-17,8.20995
2023-09-18,20.59219
2023-09-19,14.93943
2023-09-20,12.786
2023-09-21,12.92059
2023-09-22,12.51682
2023-09-23,9.69044
2023-09-24,8.34454
2023-09-25,18.30417
2023-09-26,18.70794
2023-09-27,9.55585
2023-09-28,9.15208
2023-09-29,5.51816
2023-09-30,8.61372
2023-10-01,4.57604
2023-10-02,10.09421
2023-10-03,8.8829
2023-10-04,19.65006
2023-10-05,16.82368
2023-10-06,11.30551
2023-10-07,11.4401
2023-10-08,6.99865
2023-10-09,9.01749
2023-10-10,15.74697
2023-10-11,16.82368
2023-10-12,24.62987
2023-10-13,19.38088
2023-10-14,12.11305
2023-10-15,9.82503
2023-10-16,15.88156
2023-10-17,17.22745
2023-10-18,18.30417
2023-10-19,16.01615
2023-10-20,15.74697
2023-10-21,7.53701
2023-10-22,12.51682
2023-10-23,17.63122
2023-10-24,14.40107
2023-10-25,18.43876
2023-10-26,16.82368
2023-10-27,15.47779
2023-10-28,9.69044
2023-10-29,14.26648
2023-10-30,17.63122
2023-10-31,16.15074
2023-11-01,15.07402
2023-11-02,14.53566
2023-11-03,12.92059
2023-11-04,9.95962
2023-11-05,11.17092
2023-11-06,19.24629
2023-11-07,16.82368
2023-11-08,15.07402
2023-11-09,15.61238
2023-11-10,11.4401
2023-11-11,8.20995
2023-11-12,10.90174
2023-11-13,21.53432
2023-11-14,18.30417
2023-11-15,17.63122
2023-11-16,13.86271
2023-11-17,13.86271
2023-11-18,7.6716
2023-11-19,10.63257
2023-11-20,17.09286
2023-11-21,14.13189
2023-11-22,17.63122
2023-11-23,18.30417
2023-11-24,17.63122
2023-11-25,9.82503
2023-11-26,9.01749
2023-11-27,16.5545
2023-11-28,18.84253
2023-11-29,18.43876
2023-11-30,24.36069
2023-12-01,18.16958
2023-12-02,14.67025
2023-12-03,12.51682
2023-12-04,17.76581
2023-12-05,20.86137
2023-12-06,18.16958
2023-12-07,12.51682
2023-12-08,16.68909
2023-12-09,9.95962
2023-12-10,15.07402
2023-12-11,20.72678
2023-12-12,42.93405
2023-12-13,22.88021
2023-12-14,19.65006
2023-12-15,17.49663
2023-12-16,13.45895
2023-12-17,16.68909
2023-12-18,16.28532
2023-12-19,20.59219
2023-12-20,22.47644
2023-12-21,14.53566
2023-12-22,16.95827
2023-12-23,9.69044
2023-12-24,9.42126
2023-12-25,8.8829
2023-12-26,21.6689
2023-12-27,19.51547
2023-12-28,16.82368
2023-12-29,12.92059
2023-12-30,8.61372
2023-12-31,7.26783
2024-01-01,9.55585
2024-01-02,16.41991
2024-01-03,18.16958
2024-01-04,17.76581
2024-01-05,18.30417
2024-01-06,13.32436
2024-01-07,10.2288
2024-01-08,18.43876
2024-01-09,14.80484
2024-01-10,17.76581
2024-01-11,18.57335
2024-01-12,16.28532
2024-01-13,10.76716
2024-01-14,9.82503
2024-01-15,19.78465
2024-01-16,22.07267
2024-01-17,20.05383
2024-01-18,16.01615
2024-01-19,41.18438
2024-01-20,37.28129
2024-01-21,36.87752
2024-01-22,43.74158
2024-01-23,43.74158
2024-01-24,41.85733
2024-01-25,43.4724
2024-01-26,38.08882
2024-01-27,40.24226
2024-01-28,37.01211
2024-01-29,50.20188
2024-01-30,51.00942
2024-01-31,43.06864
2024-02-01,49.66352
2024-02-02,47.77927
2024-02-03,50.60565
2024-02-04,55.72005
2024-02-05,60.69986
2024-02-06,59.89232
2024-02-07,60.29609
2024-02-08,59.21938
2024-02-09,59.08479
2024-02-10,69.179
2024-02-11,74.56258
2024-02-12,68.37146
2024-02-13,67.56393
2024-02-14,62.44952
2024-02-15,69.71736
2024-02-16,62.7187
2024-02-17,65.54508
2024-02-18,54.37415
2024-02-19,62.85329
2024-02-20,61.64199
2024-02-21,55.85464
2024-02-22,51.00942
2024-02-23,53.02826
2024-02-24,47.77927
2024-02-25,54.64333
2024-02-26,51.81695
2024-02-27,52.35531
2024-02-28,52.35531
2024-02-29,58.27725
2024-03-01,58.00807
2024-03-02,52.08613
2024-03-03,44.14535
2024-03-04,55.45087
2024-03-05,66.75639
2024-03-06,64.19919
2024-03-07,46.97173
2024-03-08,44.01076
2024-03-09,44.14535
2024-03-10,44.95289
2024-03-11,43.33781
2024-03-12,58.81561
2024-03-13,53.16285
2024-03-14,48.04845
2024-03-15,48.72139
2024-03-16,36.87752
2024-03-17,31.89771
2024-03-18,38.62718
2024-03-19,44.41453
2024-03-20,45.89502
