date,사업자등록증신청
2023-05-30,25.04258
2023-05-31,22.93441
2023-06-01,22.18909
2023-06-02,18.76064
2023-06-03,8.17717
2023-06-04,8.94378
2023-06-05,20.80494
2023-06-06,11.07325
2023-06-07,22.9557
2023-06-08,23.10477
2023-06-09,18.90971
2023-06-10,8.13458
2023-06-11,8.96507
2023-06-12,26.44804
2023-06-13,23.70102
2023-06-14,23.04088
2023-06-15,20.1235
2023-06-16,17.01448
2023-06-17,7.68739
2023-06-18,9.60391
2023-06-19,24.72316
2023-06-20,22.06132
2023-06-21,21.72061
2023-06-22,21.50766
2023-06-23,17.7172
2023-06-24,7.51703
2023-06-25,8.81601
2023-06-26,24.5741
2023-06-27,24.29727
2023-06-28,20.91141
2023-06-29,19.76149
2023-06-30,18.76064
2023-07-01,7.68739
2023-07-02,9.43356
2023-07-03,26.85264
2023-07-04,23.08347
2023-07-05,20.99659
2023-07-06,20.76235
2023-07-07,17.03577
2023-07-08,6.62265
2023-07-09,8.60306
2023-07-10,23.74361
2023-07-11,20.80494
2023-07-12,21.46507
2023-07-13,20.82623
2023-07-14,16.99318
2023-07-15,7.66609
2023-07-16,8.75212
2023-07-17,22.38074
2023-07-18,20.03833
2023-07-19,19.39948
2023-07-20,19.10136
2023-07-21,16.29045
2023-07-22,6.431
2023-07-23,8.79471
2023-07-24,23.04088
2023-07-25,19.10136
2023-07-26,19.46337
2023-07-27,17.07836
2023-07-28,14.92759
2023-07-29,5.98381
2023-07-30,7.15502
2023-07-31,20.80494
2023-08-01,18.05792
2023-08-02,20.63458
2023-08-03,16.67376
2023-08-04,14.69335
2023-08-05,7.15502
2023-08-06,8.47529
2023-08-07,20.61328
2023-08-08,17.75979
2023-08-09,16.73764
2023-08-10,14.885
2023-08-11,14.99148
2023-08-12,6.21805
2023-08-13,7.72998
2023-08-14,19.25042
2023-08-15,9.73168
2023-08-16,20.9327
2023-08-17,20.40034
2023-08-18,16.39693
2023-08-19,6.36712
2023-08-20,9.07155
2023-08-21,22.63628
2023-08-22,19.80408
2023-08-23,18.78194
2023-08-24,19.01618
2023-08-25,16.69505
2023-08-26,7.90034
2023-08-27,8.19846
2023-08-28,20.97529
2023-08-29,21.27342
2023-08-30,21.27342
2023-08-31,20.22998
2023-09-01,18.37734
2023-09-02,7.58091
2023-09-03,9.58262
2023-09-04,23.91396
2023-09-05,21.37989
2023-09-06,22.23168
2023-09-07,19.25042
2023-09-08,16.29045
2023-09-09,6.72913
2023-09-10,9.32708
2023-09-11,23.18994
2023-09-12,20.86882
2023-09-13,17.80238
2023-09-14,18.39863
2023-09-15,15.82197
2023-09-16,7.68739
2023-09-17,9.58262
2023-09-18,22.01873
2023-09-19,20.18739
2023-09-20,18.41993
2023-09-21,16.86541
2023-09-22,14.56558
2023-09-23,5.91993
2023-09-24,7.36797
2023-09-25,18.31345
2023-09-26,17.3339
2023-09-27,12.26575
2023-09-28,4.408
2023-09-29,3.51362
2023-09-30,3.34327
2023-10-01,4.59965
2023-10-02,6.60136
2023-10-03,10.477
2023-10-04,23.27512
2023-10-05,19.80408
2023-10-06,15.24701
2023-10-07,7.02725
2023-10-08,6.11158
2023-10-09,10.0511
2023-10-10,23.3816
2023-10-11,20.954
2023-10-12,19.50596
2023-10-13,15.20442
2023-10-14,6.64395
2023-10-15,8.19846
2023-10-16,22.1465
2023-10-17,20.71976
2023-10-18,19.12265
2023-10-19,18.78194
2023-10-20,14.39522
2023-10-21,6.26064
2023-10-22,8.13458
2023-10-23,21.99744
2023-10-24,20.46422
2023-10-25,19.10136
2023-10-26,18.37734
2023-10-27,14.97018
2023-10-28,6.60136
2023-10-29,8.41141
2023-10-30,21.08177
2023-10-31,19.78279
2023-11-01,20.16609
2023-11-02,19.20783
2023-11-03,15.65161
2023-11-04,6.8356
2023-11-05,9.09284
2023-11-06,20.82623
2023-11-07,19.29301
2023-11-08,17.99403
2023-11-09,17.01448
2023-11-10,13.96933
2023-11-11,6.0477
2023-11-12,9.00766
2023-11-13,18.61158
2023-11-14,17.18483
2023-11-15,16.908
2023-11-16,15.54514
2023-11-17,13.71379
2023-11-18,5.72827
2023-11-19,7.28279
2023-11-20,19.31431
2023-11-21,18.03662
2023-11-22,17.50425
2023-11-23,15.41737
2023-11-24,13.09625
2023-11-25,5.68568
2023-11-26,7.98551
2023-11-27,18.31345
2023-11-28,17.54684
2023-11-29,16.01362
2023-11-30,15.58773
2023-12-01,13.73509
2023-12-02,6.13287
2023-12-03,7.83645
2023-12-04,20.20868
2023-12-05,17.52555
2023-12-06,17.95144
2023-12-07,17.3339
2023-12-08,13.6925
2023-12-09,7.19761
2023-12-10,7.83645
2023-12-11,19.01618
2023-12-12,17.52555
2023-12-13,15.94974
2023-12-14,14.82112
2023-12-15,12.11669
2023-12-16,5.77086
2023-12-17,6.81431
2023-12-18,16.80153
2023-12-19,15.97103
2023-12-20,14.58688
2023-12-21,14.16098
2023-12-22,13.01107
2023-12-23,5.13202
2023-12-24,5.11073
2023-12-25,7.77257
2023-12-26,18.71805
2023-12-27,16.73764
2023-12-28,17.01448
2023-12-29,12.77683
2023-12-30,5.47274
2023-12-31,5.91993
2024-01-01,9.39097
2024-01-02,26.25638
2024-01-03,20.91141
2024-01-04,19.63373
2024-01-05,16.43952
2024-01-06,7.17632
2024-01-07,9.30579
2024-01-08,21.57155
2024-01-09,20.1448
2024-01-10,19.22913
2024-01-11,19.27172
2024-01-12,16.31175
2024-01-13,6.64395
2024-01-14,8.8373
2024-01-15,22.31686
2024-01-16,20.42163
2024-01-17,16.78023
2024-01-18,16.82282
2024-01-19,14.05451
2024-01-20,6.89948
2024-01-21,8.17717
2024-01-22,19.86797
2024-01-23,17.54684
2024-01-24,17.20613
2024-01-25,15.20442
2024-01-26,13.75638
2024-01-27,6.431
2024-01-28,7.28279
2024-01-29,19.44207
2024-01-30,16.41822
2024-01-31,16.24787
2024-02-01,16.24787
2024-02-02,14.13969
2024-02-03,6.38841
2024-02-04,9.00766
2024-02-05,18.01533
2024-02-06,16.29045
2024-02-07,14.0758
2024-02-08,10.79642
2024-02-09,3.98211
2024-02-10,3.49233
2024-02-11,4.8126
2024-02-12,8.28364
2024-02-13,19.31431
2024-02-14,16.9293
2024-02-15,17.61073
2024-02-16,14.0971
2024-02-17,6.72913
2024-02-18,9.00766
2024-02-19,20.05962
2024-02-20,19.78279
2024-02-21,19.12265
2024-02-22,16.82282
2024-02-23,14.5017
2024-02-24,5.70698
2024-02-25,7.90034
2024-02-26,20.37904
2024-02-27,18.44122
2024-02-28,17.93015
2024-02-29,15.37478
2024-03-01,7.85775
2024-03-02,7.47444
2024-03-03,8.09199
2024-03-04,23.7649
2024-03-05,19.59114
2024-03-06,20.63458
2024-03-07,18.71805
2024-03-08,15.77938
2024-03-09,6.49488
2024-03-10,8.28364
2024-03-11,20.61328
2024-03-12,18.27086
2024-03-13,18.56899
2024-03-14,16.56729
2024-03-15,14.99148
2024-03-16,6.40971
2024-03-17,9.07155
2024-03-18,19.56984
2024-03-19,19.54855
2024-03-20,18.1218
