date,항셍지수
2023-05-31,17.53973
2023-06-01,12.79889
2023-06-02,15.24533
2023-06-03,3.45542
2023-06-04,1.8521
2023-06-05,11.44436
2023-06-06,9.45404
2023-06-07,11.49965
2023-06-08,9.82722
2023-06-09,8.83206
2023-06-10,1.81064
2023-06-11,1.23013
2023-06-12,8.61091
2023-06-13,10.17277
2023-06-14,10.54595
2023-06-15,12.49481
2023-06-16,12.43953
2023-06-17,1.74153
2023-06-18,1.67242
2023-06-19,14.07049
2023-06-20,14.12577
2023-06-21,12.27366
2023-06-22,6.46855
2023-06-23,10.3248
2023-06-24,1.23013
2023-06-25,0.81548
2023-06-26,9.19143
2023-06-27,10.46302
2023-06-28,9.77194
2023-06-29,8.95646
2023-06-30,8.68002
2023-07-01,1.49274
2023-07-02,0.84312
2023-07-03,10.97442
2023-07-04,10.24187
2023-07-05,11.04353
2023-07-06,16.00552
2023-07-07,11.14029
2023-07-08,1.8521
2023-07-09,1.31306
2023-07-10,10.94678
2023-07-11,10.07601
2023-07-12,9.6199
2023-07-13,10.93296
2023-07-14,10.55977
2023-07-15,1.49274
2023-07-16,1.52038
2023-07-17,9.92398
2023-07-18,11.36143
2023-07-19,12.0387
2023-07-20,9.24671
2023-07-21,10.21423
2023-07-22,1.71389
2023-07-23,1.28541
2023-07-24,13.29647
2023-07-25,17.80234
2023-07-26,12.37042
2023-07-27,12.50863
2023-07-28,13.8217
2023-07-29,3.13752
2023-07-30,1.4651
2023-07-31,16.07463
2023-08-01,15.41119
2023-08-02,13.28265
2023-08-03,12.35659
2023-08-04,9.84105
2023-08-05,1.17484
2023-08-06,0.87076
2023-08-07,9.21907
2023-08-08,11.25086
2023-08-09,10.67035
2023-08-10,10.65653
2023-08-11,8.73531
2023-08-12,1.63096
2023-08-13,1.16102
2023-08-14,12.53628
2023-08-15,14.45749
2023-08-16,19.00483
2023-08-17,26.45473
2023-08-18,21.00898
2023-08-19,5.2246
2023-08-20,3.4416
2023-08-21,27.0076
2023-08-22,21.92121
2023-08-23,15.42501
2023-08-24,14.34692
2023-08-25,11.69315
2023-08-26,1.86592
2023-08-27,1.60331
2023-08-28,15.20387
2023-08-29,13.84934
2023-08-30,12.868
2023-08-31,10.42156
2023-09-01,9.70283
2023-09-02,1.64478
2023-09-03,0.85694
2023-09-04,13.13061
2023-09-05,13.47615
2023-09-06,10.36627
2023-09-07,11.36143
2023-09-08,9.67519
2023-09-09,1.68624
2023-09-10,1.11955
2023-09-11,11.20939
2023-09-12,9.31582
2023-09-13,7.61575
2023-09-14,7.62957
2023-09-15,9.08085
2023-09-16,1.40981
2023-09-17,1.11955
2023-09-18,9.03939
2023-09-19,7.98894
2023-09-20,7.60193
2023-09-21,10.22805
2023-09-22,11.37525
2023-09-23,1.89357
2023-09-24,1.29923
2023-09-25,10.22805
2023-09-26,8.09951
2023-09-27,8.0304
2023-09-28,6.10919
2023-09-29,7.94747
2023-09-30,1.87975
2023-10-01,0.95369
2023-10-02,3.73185
2023-10-03,23.28956
2023-10-04,12.66067
2023-10-05,9.1776
2023-10-06,8.25155
2023-10-07,1.29923
2023-10-08,0.91223
2023-10-09,12.45335
2023-10-10,10.02073
2023-10-11,9.05321
2023-10-12,8.8597
2023-10-13,8.87353
2023-10-14,1.39599
2023-10-15,0.89841
2023-10-16,8.11333
2023-10-17,7.61575
2023-10-18,8.3483
2023-10-19,9.02557
2023-10-20,8.91499
2023-10-21,1.50656
2023-10-22,1.23013
2023-10-23,6.82791
2023-10-24,9.89633
2023-10-25,11.30615
2023-10-26,10.08984
2023-10-27,9.45404
2023-10-28,1.64478
2023-10-29,1.06427
2023-10-30,8.19626
2023-10-31,9.92398
2023-11-01,8.37595
2023-11-02,8.99792
2023-11-03,9.55079
2023-11-04,1.57567
2023-11-05,1.28541
2023-11-06,10.85003
2023-11-07,9.302
2023-11-08,8.4727
2023-11-09,7.10435
2023-11-10,8.1548
2023-11-11,1.17484
2023-11-12,0.95369
2023-11-13,8.32066
2023-11-14,8.1548
2023-11-15,10.26952
2023-11-16,12.38424
2023-11-17,9.66136
2023-11-18,1.67242
2023-11-19,1.18866
2023-11-20,9.46786
2023-11-21,9.73047
2023-11-22,7.91983
2023-11-23,8.44505
2023-11-24,10.71181
2023-11-25,2.88873
2023-11-26,4.67173
2023-11-27,21.45127
2023-11-28,12.77125
2023-11-29,23.10988
2023-11-30,15.82584
2023-12-01,13.60055
2023-12-02,3.99447
2023-12-03,3.51071
2023-12-04,17.96821
2023-12-05,24.74084
2023-12-06,17.41534
2023-12-07,18.217
2023-12-08,14.56807
2023-12-09,4.67173
2023-12-10,2.90255
2023-12-11,22.28058
2023-12-12,15.12093
2023-12-13,14.04284
2023-12-14,16.54457
2023-12-15,16.58604
2023-12-16,3.67657
2023-12-17,2.28058
2023-12-18,12.67449
2023-12-19,12.30131
2023-12-20,12.38424
2023-12-21,11.73462
2023-12-22,23.04077
2023-12-23,4.54733
2023-12-24,3.08223
2023-12-25,4.29854
2023-12-26,11.15411
2023-12-27,13.76641
2023-12-28,18.29993
2023-12-29,15.46648
2023-12-30,3.64892
2023-12-31,2.55701
2024-01-01,2.79198
2024-01-02,15.49412
2024-01-03,14.00138
2024-01-04,13.00621
2024-01-05,11.41672
2024-01-06,2.95784
2024-01-07,2.62612
2024-01-08,21.18866
2024-01-09,19.22598
2024-01-10,18.42432
2024-01-11,17.36005
2024-01-12,15.25915
2024-01-13,2.84727
2024-01-14,4.32619
2024-01-15,21.06427
2024-01-16,24.00829
2024-01-17,46.33033
2024-01-18,30.11748
2024-01-19,22.33586
2024-01-20,5.90186
2024-01-21,5.45957
2024-01-22,42.32204
2024-01-23,46.91085
2024-01-24,45.8604
2024-01-25,39.83413
2024-01-26,29.48168
2024-01-27,4.47823
2024-01-28,4.51969
2024-01-29,30.40774
2024-01-30,31.2785
2024-01-31,26.70352
2024-02-01,22.73669
2024-02-02,24.34001
2024-02-03,6.0539
2024-02-04,4.5888
2024-02-05,25.51485
2024-02-06,32.99239
2024-02-07,33.1859
2024-02-08,21.2163
2024-02-09,14.8445
2024-02-10,4.60262
2024-02-11,2.94402
2024-02-12,7.27021
2024-02-13,14.92743
2024-02-14,21.24395
2024-02-15,17.71941
2024-02-16,22.72287
2024-02-17,4.47823
2024-02-18,3.45542
2024-02-19,23.73185
2024-02-20,25.55632
2024-02-21,31.66551
2024-02-22,24.61644
2024-02-23,22.6123
2024-02-24,3.66275
2024-02-25,2.44644
2024-02-26,16.84865
2024-02-27,21.29923
2024-02-28,24.63026
2024-02-29,20.29025
2024-03-01,13.36558
2024-03-02,3.6351
2024-03-03,2.51554
2024-03-04,20.34554
2024-03-05,22.2944
2024-03-06,19.58534
2024-03-07,16.79336
2024-03-08,14.3331
2024-03-09,3.22045
2024-03-10,2.75051
2024-03-11,18.67311
2024-03-12,30.15894
2024-03-13,23.85625
2024-03-14,19.83413
2024-03-15,17.40152
2024-03-16,2.91637
2024-03-17,1.93503
2024-03-18,14.83068
2024-03-19,14.63718
2024-03-20,13.65583
