date,금리비교
2023-05-30,27.00998
2023-05-31,41.46085
2023-06-01,33.15817
2023-06-02,24.80294
2023-06-03,13.13715
2023-06-04,15.92222
2023-06-05,22.01786
2023-06-06,15.76458
2023-06-07,24.59274
2023-06-08,24.17235
2023-06-09,20.23121
2023-06-10,9.87913
2023-06-11,11.45559
2023-06-12,24.96058
2023-06-13,23.27903
2023-06-14,23.64687
2023-06-15,22.4908
2023-06-16,19.28533
2023-06-17,9.56384
2023-06-18,10.40462
2023-06-19,20.02101
2023-06-20,19.60063
2023-06-21,22.54335
2023-06-22,20.02101
2023-06-23,20.38885
2023-06-24,8.35522
2023-06-25,11.45559
2023-06-26,21.91276
2023-06-27,24.96058
2023-06-28,22.4908
2023-06-29,21.75512
2023-06-30,22.01786
2023-07-01,11.50814
2023-07-02,10.66736
2023-07-03,27.00998
2023-07-04,22.3857
2023-07-05,28.0084
2023-07-06,28.63899
2023-07-07,24.96058
2023-07-08,10.87756
2023-07-09,13.24224
2023-07-10,24.75039
2023-07-11,25.69626
2023-07-12,20.70415
2023-07-13,22.3857
2023-07-14,17.76142
2023-07-15,9.93168
2023-07-16,10.24697
2023-07-17,23.27903
2023-07-18,19.75827
2023-07-19,19.60063
2023-07-20,19.86337
2023-07-21,17.13084
2023-07-22,10.61481
2023-07-23,10.19442
2023-07-24,19.96847
2023-07-25,20.33631
2023-07-26,20.91434
2023-07-27,24.96058
2023-07-28,21.91276
2023-07-29,10.71991
2023-07-30,10.98265
2023-07-31,26.85233
2023-08-01,26.69469
2023-08-02,26.01156
2023-08-03,22.96374
2023-08-04,20.59905
2023-08-05,8.72306
2023-08-06,13.71518
2023-08-07,28.32369
2023-08-08,24.96058
2023-08-09,22.64844
2023-08-10,23.69942
2023-08-11,19.49553
2023-08-12,12.45401
2023-08-13,11.50814
2023-08-14,22.64844
2023-08-15,15.92222
2023-08-16,24.54019
2023-08-17,21.91276
2023-08-18,21.86022
2023-08-19,10.93011
2023-08-20,10.19442
2023-08-21,23.69942
2023-08-22,20.33631
2023-08-23,20.70415
2023-08-24,21.17708
2023-08-25,21.43983
2023-08-26,12.82186
2023-08-27,10.66736
2023-08-28,24.54019
2023-08-29,21.70257
2023-08-30,21.28218
2023-08-31,20.07356
2023-09-01,20.75669
2023-09-02,11.1403
2023-09-03,11.61324
2023-09-04,23.38413
2023-09-05,21.96531
2023-09-06,19.28533
2023-09-07,21.75512
2023-09-08,19.96847
2023-09-09,12.13872
2023-09-10,11.2454
2023-09-11,19.28533
2023-09-12,20.02101
2023-09-13,18.18181
2023-09-14,19.65317
2023-09-15,20.4414
2023-09-16,9.4062
2023-09-17,10.19442
2023-09-18,19.54808
2023-09-19,20.07356
2023-09-20,19.33788
2023-09-21,20.91434
2023-09-22,19.86337
2023-09-23,12.40147
2023-09-24,14.76615
2023-09-25,25.90646
2023-09-26,30.37309
2023-09-27,21.49238
2023-09-28,11.45559
2023-09-29,10.08933
2023-09-30,11.56069
2023-10-01,14.76615
2023-10-02,20.02101
2023-10-03,22.4908
2023-10-04,43.30005
2023-10-05,37.15186
2023-10-06,29.42722
2023-10-07,14.13557
2023-10-08,15.60693
2023-10-09,16.55281
2023-10-10,35.20756
2023-10-11,31.68681
2023-10-12,30.53074
2023-10-13,27.22017
2023-10-14,16.81555
2023-10-15,14.76615
2023-10-16,34.36678
2023-10-17,38.46558
2023-10-18,44.56121
2023-10-19,50.49921
2023-10-20,55.75407
2023-10-21,23.38413
2023-10-22,21.91276
2023-10-23,48.7651
2023-10-24,46.08512
2023-10-25,45.24435
2023-10-26,42.40672
2023-10-27,38.72832
2023-10-28,17.70888
2023-10-29,29.74251
2023-10-30,65.42301
2023-10-31,50.6043
2023-11-01,48.18707
2023-11-02,44.29847
2023-11-03,33.00052
2023-11-04,23.17393
2023-11-05,21.80767
2023-11-06,41.3032
2023-11-07,38.88596
2023-11-08,37.88754
2023-11-09,34.15659
2023-11-10,33.21071
2023-11-11,16.71045
2023-11-12,18.86495
2023-11-13,34.62953
2023-11-14,35.31266
2023-11-15,36.04834
2023-11-16,32.31739
2023-11-17,26.01156
2023-11-18,16.18497
2023-11-19,17.23594
2023-11-20,33.89385
2023-11-21,33.9464
2023-11-22,30.42564
2023-11-23,29.37467
2023-11-24,32.73778
2023-11-25,15.23909
2023-11-26,15.92222
2023-11-27,32.79033
2023-11-28,33.21071
2023-11-29,33.6311
2023-11-30,33.52601
2023-12-01,30.63583
2023-12-02,16.50026
2023-12-03,17.18339
2023-12-04,32.42249
2023-12-05,31.37151
2023-12-06,32.52758
2023-12-07,31.58171
2023-12-08,28.84918
2023-12-09,13.66263
2023-12-10,15.76458
2023-12-11,30.68838
2023-12-12,28.27115
2023-12-13,25.59117
2023-12-14,29.37467
2023-12-15,23.33158
2023-12-16,13.03205
2023-12-17,12.8744
2023-12-18,26.85233
2023-12-19,23.64687
2023-12-20,26.58959
2023-12-21,24.80294
2023-12-22,25.38097
2023-12-23,13.39989
2023-12-24,10.98265
2023-12-25,14.13557
2023-12-26,27.90331
2023-12-27,27.22017
2023-12-28,28.63899
2023-12-29,24.80294
2023-12-30,13.66263
2023-12-31,13.71518
2024-01-01,18.8124
2024-01-02,37.04676
2024-01-03,32.73778
2024-01-04,30.63583
2024-01-05,28.1135
2024-01-06,14.55596
2024-01-07,15.23909
2024-01-08,29.53231
2024-01-09,38.51812
2024-01-10,32.52758
2024-01-11,31.47661
2024-01-12,25.17078
2024-01-13,13.66263
2024-01-14,18.12926
2024-01-15,31.84445
2024-01-16,27.48292
2024-01-17,27.11508
2024-01-18,24.06726
2024-01-19,23.48922
2024-01-20,15.39674
2024-01-21,17.34104
2024-01-22,30.89858
2024-01-23,25.27588
2024-01-24,23.69942
2024-01-25,30.26799
2024-01-26,25.11823
2024-01-27,15.65948
2024-01-28,15.60693
2024-01-29,29.58486
2024-01-30,34.89227
2024-01-31,33.68365
2024-02-01,26.85233
2024-02-02,26.53704
2024-02-03,13.24224
2024-02-04,15.29164
2024-02-05,27.00998
2024-02-06,25.95901
2024-02-07,19.39043
2024-02-08,21.07199
2024-02-09,11.61324
2024-02-10,11.2454
2024-02-11,10.77246
2024-02-12,15.34419
2024-02-13,29.90015
2024-02-14,25.59117
2024-02-15,24.27745
2024-02-16,21.54492
2024-02-17,12.9795
2024-02-18,13.97792
2024-02-19,26.32685
2024-02-20,24.11981
2024-02-21,27.00998
2024-02-22,27.27272
2024-02-23,24.48765
2024-02-24,15.50183
2024-02-25,17.55123
2024-02-26,29.42722
2024-02-27,26.3794
2024-02-28,26.1692
2024-02-29,21.28218
2024-03-01,15.29164
2024-03-02,11.45559
2024-03-03,13.1897
2024-03-04,26.69469
2024-03-05,23.69942
2024-03-06,22.80609
2024-03-07,19.81082
2024-03-08,18.8124
2024-03-09,11.35049
2024-03-10,9.14345
2024-03-11,19.65317
2024-03-12,17.65633
2024-03-13,18.6022
2024-03-14,16.44771
2024-03-15,14.71361
2024-03-16,9.35365
2024-03-17,10.19442
2024-03-18,19.60063
2024-03-19,17.65633
2024-03-20,16.71045
