date,SK하이닉스주가
2023-05-29,4.4792
2023-05-30,30.61194
2023-05-31,21.17876
2023-06-01,21.25721
2023-06-02,20.51391
2023-06-03,2.30349
2023-06-04,1.56181
2023-06-05,16.04684
2023-06-06,2.31805
2023-06-07,14.67267
2023-06-08,15.49604
2023-06-09,24.1196
2023-06-10,3.36951
2023-06-11,2.15386
2023-06-12,16.27007
2023-06-13,26.13435
2023-06-14,19.02489
2023-06-15,19.37349
2023-06-16,17.03925
2023-06-17,1.8271
2023-06-18,1.34667
2023-06-19,16.13177
2023-06-20,15.83817
2023-06-21,14.46076
2023-06-22,13.68592
2023-06-23,12.48159
2023-06-24,1.4227
2023-06-25,1.07814
2023-06-26,14.33944
2023-06-27,12.76063
2023-06-28,13.22732
2023-06-29,15.11913
2023-06-30,12.71615
2023-07-01,1.40652
2023-07-02,1.20027
2023-07-03,15.89478
2023-07-04,13.75952
2023-07-05,12.10388
2023-07-06,11.77631
2023-07-07,11.47624
2023-07-08,1.35557
2023-07-09,0.96653
2023-07-10,11.73668
2023-07-11,12.55358
2023-07-12,12.39586
2023-07-13,12.85688
2023-07-14,18.14814
2023-07-15,1.91526
2023-07-16,1.43887
2023-07-17,12.33601
2023-07-18,12.96607
2023-07-19,11.40264
2023-07-20,10.4175
2023-07-21,10.99338
2023-07-22,1.47608
2023-07-23,1.24557
2023-07-24,12.62556
2023-07-25,11.15676
2023-07-26,15.70067
2023-07-27,30.98885
2023-07-28,24.83702
2023-07-29,2.56959
2023-07-30,1.94195
2023-07-31,16.56206
2023-08-01,16.69632
2023-08-02,15.40545
2023-08-03,14.44863
2023-08-04,12.29152
2023-08-05,1.50115
2023-08-06,1.23263
2023-08-07,15.12641
2023-08-08,12.70321
2023-08-09,12.92402
2023-08-10,11.74153
2023-08-11,11.44551
2023-08-12,1.45343
2023-08-13,1.09836
2023-08-14,10.6278
2023-08-15,1.84975
2023-08-16,12.53336
2023-08-17,11.14139
2023-08-18,12.54792
2023-08-19,1.59983
2023-08-20,1.31593
2023-08-21,10.76529
2023-08-22,11.27161
2023-08-23,9.71384
2023-08-24,17.8602
2023-08-25,11.57815
2023-08-26,1.44777
2023-08-27,1.15094
2023-08-28,10.82595
2023-08-29,13.37129
2023-08-30,13.0049
2023-08-31,13.32114
2023-09-01,13.8865
2023-09-02,1.9274
2023-09-03,1.51005
2023-09-04,13.9415
2023-09-05,11.98175
2023-09-06,10.00501
2023-09-07,10.82838
2023-09-08,13.82746
2023-09-09,1.9282
2023-09-10,1.24395
2023-09-11,12.25998
2023-09-12,11.25543
2023-09-13,12.46865
2023-09-14,13.23864
2023-09-15,13.64952
2023-09-16,1.506
2023-09-17,1.11535
2023-09-18,10.72809
2023-09-19,10.15302
2023-09-20,9.43803
2023-09-21,9.38061
2023-09-22,9.01826
2023-09-23,1.2666
2023-09-24,0.93336
2023-09-25,8.45047
2023-09-26,8.6187
2023-09-27,7.92879
2023-09-28,1.01506
2023-09-29,0.79587
2023-09-30,0.7166
2023-10-01,0.66403
2023-10-02,1.07086
2023-10-03,0.96248
2023-10-04,9.96942
2023-10-05,14.10731
2023-10-06,9.96942
2023-10-07,1.24799
2023-10-08,0.86057
2023-10-09,1.79556
2023-10-10,12.62961
2023-10-11,13.75871
2023-10-12,14.0604
2023-10-13,12.23167
2023-10-14,1.52622
2023-10-15,1.2116
2023-10-16,9.81737
2023-10-17,19.42687
2023-10-18,15.16604
2023-10-19,11.71403
2023-10-20,11.37271
2023-10-21,1.61762
2023-10-22,1.12667
2023-10-23,10.0042
2023-10-24,10.90603
2023-10-25,11.17779
2023-10-26,15.2995
2023-10-27,12.11358
2023-10-28,1.4688
2023-10-29,1.1477
2023-10-30,10.46118
2023-10-31,10.85345
2023-11-01,11.75447
2023-11-02,14.2715
2023-11-03,12.17101
2023-11-04,1.62086
2023-11-05,1.32807
2023-11-06,22.62249
2023-11-07,15.94574
2023-11-08,12.32388
2023-11-09,11.78521
2023-11-10,12.50181
2023-11-11,1.70416
2023-11-12,1.22777
2023-11-13,13.81209
2023-11-14,12.3716
2023-11-15,15.99346
2023-11-16,13.2532
2023-11-17,10.97154
2023-11-18,1.29814
2023-11-19,1.11211
2023-11-20,11.75528
2023-11-21,11.75932
2023-11-22,10.46118
2023-11-23,9.81009
2023-11-24,8.96973
2023-11-25,1.15498
2023-11-26,0.99807
2023-11-27,10.6189
2023-11-28,10.24442
2023-11-29,9.22451
2023-11-30,11.14382
2023-12-01,9.53832
2023-12-02,1.40652
2023-12-03,1.05064
2023-12-04,10.82595
2023-12-05,12.81402
2023-12-06,10.84051
2023-12-07,9.82141
2023-12-08,10.79198
2023-12-09,1.31917
2023-12-10,1.20917
2023-12-11,10.44743
2023-12-12,11.91462
2023-12-13,11.47786
2023-12-14,21.67375
2023-12-15,18.67467
2023-12-16,2.37952
2023-12-17,1.89262
2023-12-18,14.08951
2023-12-19,12.15322
2023-12-20,15.13935
2023-12-21,12.83909
2023-12-22,14.65083
2023-12-23,2.03982
2023-12-24,1.42755
2023-12-25,1.63622
2023-12-26,12.81402
2023-12-27,13.69239
2023-12-28,14.10407
2023-12-29,6.01271
2023-12-30,1.81093
2023-12-31,1.35233
2024-01-01,1.61843
2024-01-02,14.54488
2024-01-03,14.32003
2024-01-04,12.67975
2024-01-05,11.17617
2024-01-06,1.59336
2024-01-07,1.37983
2024-01-08,10.54449
2024-01-09,13.72878
2024-01-10,13.50474
2024-01-11,13.22166
2024-01-12,10.39324
2024-01-13,1.45748
2024-01-14,1.44292
2024-01-15,10.88015
2024-01-16,10.21368
2024-01-17,11.13816
2024-01-18,14.52951
2024-01-19,16.32831
2024-01-20,2.26224
2024-01-21,1.52461
2024-01-22,15.72736
2024-01-23,13.60746
2024-01-24,12.64255
2024-01-25,16.80065
2024-01-26,13.07284
2024-01-27,1.76887
2024-01-28,1.55049
2024-01-29,13.03725
2024-01-30,12.26726
2024-01-31,11.18102
2024-02-01,12.26807
2024-02-02,13.62606
2024-02-03,1.98482
2024-02-04,1.46961
2024-02-05,11.62668
2024-02-06,14.70583
2024-02-07,11.98417
2024-02-08,14.89024
2024-02-09,2.14335
2024-02-10,1.42512
2024-02-11,1.47608
2024-02-12,1.92093
2024-02-13,23.43535
2024-02-14,16.67691
2024-02-15,16.61786
2024-02-16,14.05312
2024-02-17,2.00019
2024-02-18,2.15386
2024-02-19,19.95583
2024-02-20,13.85739
2024-02-21,13.76275
2024-02-22,25.24951
2024-02-23,31.72568
2024-02-24,4.49214
2024-02-25,3.04518
2024-02-26,19.74797
2024-02-27,20.91104
2024-02-28,18.92298
2024-02-29,15.90934
2024-03-01,2.73621
2024-03-02,2.22747
2024-03-03,1.74218
2024-03-04,29.05902
2024-03-05,19.84664
2024-03-06,15.47825
2024-03-07,16.95433
2024-03-08,29.0299
2024-03-09,4.27457
2024-03-10,2.99907
2024-03-11,18.54203
2024-03-12,16.62919
2024-03-13,18.79842
2024-03-14,16.18272
2024-03-15,14.81502
2024-03-16,1.91769
2024-03-17,1.54402
2024-03-18,14.64598
2024-03-19,17.01256
