date,미국주식시장
2023-06-08,16.53333
2023-06-09,17.68888
2023-06-10,8.71111
2023-06-11,3.11111
2023-06-12,9.6
2023-06-13,18.04444
2023-06-14,20.71111
2023-06-15,18.57777
2023-06-16,20.0
2023-06-17,10.31111
2023-06-18,3.55555
2023-06-19,36.62222
2023-06-20,24.17777
2023-06-21,16.53333
2023-06-22,16.08888
2023-06-23,15.64444
2023-06-24,8.0
2023-06-25,3.64444
2023-06-26,9.42222
2023-06-27,14.48888
2023-06-28,16.35555
2023-06-29,19.2
2023-06-30,16.71111
2023-07-01,10.13333
2023-07-02,4.08888
2023-07-03,21.24444
2023-07-04,46.13333
2023-07-05,27.73333
2023-07-06,16.8
2023-07-07,15.28888
2023-07-08,9.51111
2023-07-09,3.02222
2023-07-10,9.68888
2023-07-11,17.15555
2023-07-12,16.0
2023-07-13,16.44444
2023-07-14,16.8
2023-07-15,11.91111
2023-07-16,3.37777
2023-07-17,12.53333
2023-07-18,18.31111
2023-07-19,16.26666
2023-07-20,15.91111
2023-07-21,16.53333
2023-07-22,8.35555
2023-07-23,3.91111
2023-07-24,10.4
2023-07-25,13.86666
2023-07-26,16.53333
2023-07-27,19.82222
2023-07-28,17.06666
2023-07-29,9.6
2023-07-30,2.66666
2023-07-31,10.22222
2023-08-01,18.13333
2023-08-02,21.6
2023-08-03,21.95555
2023-08-04,16.8
2023-08-05,9.95555
2023-08-06,4.53333
2023-08-07,11.82222
2023-08-08,16.17777
2023-08-09,14.93333
2023-08-10,20.35555
2023-08-11,14.31111
2023-08-12,8.44444
2023-08-13,2.04444
2023-08-14,8.62222
2023-08-15,15.91111
2023-08-16,17.15555
2023-08-17,16.35555
2023-08-18,16.44444
2023-08-19,9.86666
2023-08-20,2.31111
2023-08-21,9.06666
2023-08-22,13.06666
2023-08-23,14.57777
2023-08-24,19.02222
2023-08-25,20.71111
2023-08-26,12.17777
2023-08-27,2.57777
2023-08-28,9.6
2023-08-29,15.28888
2023-08-30,17.51111
2023-08-31,15.11111
2023-09-01,16.8
2023-09-02,10.04444
2023-09-03,2.93333
2023-09-04,52.08888
2023-09-05,33.95555
2023-09-06,12.8
2023-09-07,17.06666
2023-09-08,13.42222
2023-09-09,8.8
2023-09-10,2.31111
2023-09-11,8.17777
2023-09-12,12.26666
2023-09-13,13.42222
2023-09-14,13.86666
2023-09-15,13.95555
2023-09-16,10.22222
2023-09-17,2.84444
2023-09-18,9.51111
2023-09-19,14.4
2023-09-20,13.86666
2023-09-21,18.75555
2023-09-22,14.31111
2023-09-23,8.88888
2023-09-24,3.02222
2023-09-25,8.97777
2023-09-26,12.71111
2023-09-27,14.04444
2023-09-28,10.75555
2023-09-29,8.44444
2023-09-30,8.88888
2023-10-01,3.37777
2023-10-02,6.66666
2023-10-03,12.17777
2023-10-04,19.2
2023-10-05,17.6
2023-10-06,14.93333
2023-10-07,11.64444
2023-10-08,4.08888
2023-10-09,14.31111
2023-10-10,16.0
2023-10-11,15.73333
2023-10-12,18.4
2023-10-13,14.93333
2023-10-14,8.0
2023-10-15,3.02222
2023-10-16,9.68888
2023-10-17,15.28888
2023-10-18,16.0
2023-10-19,17.77777
2023-10-20,17.95555
2023-10-21,10.22222
2023-10-22,5.24444
2023-10-23,10.66666
2023-10-24,16.71111
2023-10-25,14.4
2023-10-26,21.51111
2023-10-27,18.31111
2023-10-28,9.6
2023-10-29,2.75555
2023-10-30,9.6
2023-10-31,13.15555
2023-11-01,14.22222
2023-11-02,16.71111
2023-11-03,16.0
2023-11-04,10.31111
2023-11-05,3.73333
2023-11-06,37.6
2023-11-07,22.66666
2023-11-08,19.2
2023-11-09,17.06666
2023-11-10,14.57777
2023-11-11,10.48888
2023-11-12,3.82222
2023-11-13,7.73333
2023-11-14,15.2
2023-11-15,18.75555
2023-11-16,20.8
2023-11-17,15.46666
2023-11-18,9.15555
2023-11-19,3.11111
2023-11-20,10.04444
2023-11-21,16.97777
2023-11-22,16.97777
2023-11-23,41.51111
2023-11-24,26.57777
2023-11-25,8.62222
2023-11-26,2.4
2023-11-27,6.93333
2023-11-28,12.97777
2023-11-29,15.82222
2023-11-30,15.11111
2023-12-01,14.04444
2023-12-02,7.73333
2023-12-03,1.95555
2023-12-04,9.77777
2023-12-05,11.73333
2023-12-06,14.57777
2023-12-07,13.77777
2023-12-08,13.68888
2023-12-09,9.06666
2023-12-10,3.73333
2023-12-11,7.28888
2023-12-12,13.86666
2023-12-13,14.93333
2023-12-14,19.02222
2023-12-15,16.97777
2023-12-16,9.15555
2023-12-17,3.02222
2023-12-18,8.35555
2023-12-19,14.04444
2023-12-20,13.6
2023-12-21,23.73333
2023-12-22,14.57777
2023-12-23,12.53333
2023-12-24,3.91111
2023-12-25,7.82222
2023-12-26,13.68888
2023-12-27,16.88888
2023-12-28,17.95555
2023-12-29,23.82222
2023-12-30,7.28888
2023-12-31,4.08888
2024-01-01,9.33333
2024-01-02,13.15555
2024-01-03,19.11111
2024-01-04,17.33333
2024-01-05,11.02222
2024-01-06,7.46666
2024-01-07,3.55555
2024-01-08,6.84444
2024-01-09,14.48888
2024-01-10,13.68888
2024-01-11,15.37777
2024-01-12,14.4
2024-01-13,9.68888
2024-01-14,3.64444
2024-01-15,24.26666
2024-01-16,26.13333
2024-01-17,17.24444
2024-01-18,17.15555
2024-01-19,12.08888
2024-01-20,13.06666
2024-01-21,3.37777
2024-01-22,10.13333
2024-01-23,17.15555
2024-01-24,17.33333
2024-01-25,18.31111
2024-01-26,16.17777
2024-01-27,9.86666
2024-01-28,3.2
2024-01-29,8.53333
2024-01-30,14.22222
2024-01-31,15.2
2024-02-01,14.48888
2024-02-02,14.13333
2024-02-03,10.22222
2024-02-04,3.82222
2024-02-05,9.6
2024-02-06,12.97777
2024-02-07,12.88888
2024-02-08,15.2
2024-02-09,14.31111
2024-02-10,9.42222
2024-02-11,5.6
2024-02-12,10.13333
2024-02-13,16.88888
2024-02-14,20.17777
2024-02-15,18.4
2024-02-16,14.93333
2024-02-17,11.64444
2024-02-18,5.86666
2024-02-19,45.95555
2024-02-20,39.2
2024-02-21,19.02222
2024-02-22,19.37777
2024-02-23,21.68888
2024-02-24,10.22222
2024-02-25,3.73333
2024-02-26,9.77777
2024-02-27,13.42222
2024-02-28,13.24444
2024-02-29,13.42222
2024-03-01,14.57777
2024-03-02,9.06666
2024-03-03,3.11111
2024-03-04,12.8
2024-03-05,18.57777
2024-03-06,20.71111
2024-03-07,17.68888
2024-03-08,17.86666
2024-03-09,12.71111
2024-03-10,5.24444
2024-03-11,17.51111
2024-03-12,21.68888
2024-03-13,16.53333
2024-03-14,15.46666
2024-03-15,14.57777
2024-03-16,8.8
2024-03-17,4.44444
2024-03-18,20.26666
2024-03-19,14.48888
2024-03-20,15.82222
