date,상속세증여세
2023-05-29,6.87409
2023-05-30,9.04486
2023-05-31,8.82778
2023-06-01,11.93921
2023-06-02,10.13024
2023-06-03,7.52532
2023-06-04,6.58465
2023-06-05,12.37337
2023-06-06,10.56439
2023-06-07,15.41244
2023-06-08,9.84081
2023-06-09,9.40665
2023-06-10,7.95947
2023-06-11,5.86107
2023-06-12,11.36034
2023-06-13,9.18958
2023-06-14,10.70911
2023-06-15,10.41968
2023-06-16,8.9725
2023-06-17,6.43994
2023-06-18,7.88712
2023-06-19,9.55137
2023-06-20,12.51808
2023-06-21,12.15629
2023-06-22,10.92619
2023-06-23,10.34732
2023-06-24,6.94645
2023-06-25,6.72937
2023-06-26,10.27496
2023-06-27,8.90014
2023-06-28,10.49204
2023-06-29,11.21562
2023-06-30,8.68306
2023-07-01,7.52532
2023-07-02,7.59768
2023-07-03,8.75542
2023-07-04,8.90014
2023-07-05,10.70911
2023-07-06,9.55137
2023-07-07,7.3806
2023-07-08,7.95947
2023-07-09,8.68306
2023-07-10,9.91316
2023-07-11,9.11722
2023-07-12,9.26193
2023-07-13,10.13024
2023-07-14,8.9725
2023-07-15,8.03183
2023-07-16,8.32127
2023-07-17,12.15629
2023-07-18,10.05788
2023-07-19,9.40665
2023-07-20,9.55137
2023-07-21,8.39363
2023-07-22,7.23589
2023-07-23,7.09117
2023-07-24,13.31403
2023-07-25,10.92619
2023-07-26,7.30824
2023-07-27,12.44573
2023-07-28,11.50506
2023-07-29,9.55137
2023-07-30,5.86107
2023-07-31,10.56439
2023-08-01,10.70911
2023-08-02,7.7424
2023-08-03,7.67004
2023-08-04,8.46599
2023-08-05,6.36758
2023-08-06,5.42691
2023-08-07,9.62373
2023-08-08,7.95947
2023-08-09,8.6107
2023-08-10,8.10419
2023-08-11,6.58465
2023-08-12,5.57163
2023-08-13,7.95947
2023-08-14,7.7424
2023-08-15,6.22286
2023-08-16,8.10419
2023-08-17,9.18958
2023-08-18,8.75542
2023-08-19,8.03183
2023-08-20,7.30824
2023-08-21,11.64978
2023-08-22,9.26193
2023-08-23,10.27496
2023-08-24,7.01881
2023-08-25,9.84081
2023-08-26,7.09117
2023-08-27,6.36758
2023-08-28,8.68306
2023-08-29,9.98552
2023-08-30,9.91316
2023-08-31,8.90014
2023-09-01,9.55137
2023-09-02,7.7424
2023-09-03,8.53835
2023-09-04,10.56439
2023-09-05,9.91316
2023-09-06,8.10419
2023-09-07,7.67004
2023-09-08,9.84081
2023-09-09,7.59768
2023-09-10,8.68306
2023-09-11,10.56439
2023-09-12,8.82778
2023-09-13,8.6107
2023-09-14,7.30824
2023-09-15,8.82778
2023-09-16,6.65701
2023-09-17,8.53835
2023-09-18,8.46599
2023-09-19,9.98552
2023-09-20,7.52532
2023-09-21,7.23589
2023-09-22,6.43994
2023-09-23,7.45296
2023-09-24,8.03183
2023-09-25,9.69609
2023-09-26,8.9725
2023-09-27,7.59768
2023-09-28,7.59768
2023-09-29,12.22865
2023-09-30,8.75542
2023-10-01,8.75542
2023-10-02,11.28798
2023-10-03,9.84081
2023-10-04,11.28798
2023-10-05,12.37337
2023-10-06,9.84081
2023-10-07,7.59768
2023-10-08,7.59768
2023-10-09,9.40665
2023-10-10,10.63675
2023-10-11,9.91316
2023-10-12,9.62373
2023-10-13,8.68306
2023-10-14,8.24891
2023-10-15,8.53835
2023-10-16,9.91316
2023-10-17,9.98552
2023-10-18,11.4327
2023-10-19,7.45296
2023-10-20,9.18958
2023-10-21,6.58465
2023-10-22,6.43994
2023-10-23,9.84081
2023-10-24,8.75542
2023-10-25,8.17655
2023-10-26,8.82778
2023-10-27,8.32127
2023-10-28,7.59768
2023-10-29,6.29522
2023-10-30,9.62373
2023-10-31,9.04486
2023-11-01,9.84081
2023-11-02,8.39363
2023-11-03,7.59768
2023-11-04,6.65701
2023-11-05,9.18958
2023-11-06,10.85383
2023-11-07,10.05788
2023-11-08,12.44573
2023-11-09,9.18958
2023-11-10,8.68306
2023-11-11,10.41968
2023-11-12,10.49204
2023-11-13,13.74819
2023-11-14,11.86685
2023-11-15,13.16931
2023-11-16,9.76845
2023-11-17,8.39363
2023-11-18,8.32127
2023-11-19,8.03183
2023-11-20,12.01157
2023-11-21,9.18958
2023-11-22,10.27496
2023-11-23,8.90014
2023-11-24,9.40665
2023-11-25,7.45296
2023-11-26,6.65701
2023-11-27,12.59044
2023-11-28,13.09696
2023-11-29,11.36034
2023-11-30,9.69609
2023-12-01,8.24891
2023-12-02,7.81476
2023-12-03,7.45296
2023-12-04,8.24891
2023-12-05,9.47901
2023-12-06,9.62373
2023-12-07,11.72214
2023-12-08,8.24891
2023-12-09,8.32127
2023-12-10,9.26193
2023-12-11,10.56439
2023-12-12,10.56439
2023-12-13,10.34732
2023-12-14,9.11722
2023-12-15,9.18958
2023-12-16,6.58465
2023-12-17,7.67004
2023-12-18,9.26193
2023-12-19,9.91316
2023-12-20,6.94645
2023-12-21,15.84659
2023-12-22,9.76845
2023-12-23,7.7424
2023-12-24,5.57163
2023-12-25,11.28798
2023-12-26,8.24891
2023-12-27,9.33429
2023-12-28,8.17655
2023-12-29,9.11722
2023-12-30,8.03183
2023-12-31,7.01881
2024-01-01,7.09117
2024-01-02,11.36034
2024-01-03,9.76845
2024-01-04,8.10419
2024-01-05,9.26193
2024-01-06,5.42691
2024-01-07,6.43994
2024-01-08,9.04486
2024-01-09,8.75542
2024-01-10,9.98552
2024-01-11,10.63675
2024-01-12,9.76845
2024-01-13,9.04486
2024-01-14,8.32127
2024-01-15,11.36034
2024-01-16,12.30101
2024-01-17,15.12301
2024-01-18,15.34008
2024-01-19,13.45875
2024-01-20,9.69609
2024-01-21,8.9725
2024-01-22,11.50506
2024-01-23,12.6628
2024-01-24,9.33429
2024-01-25,11.21562
2024-01-26,9.04486
2024-01-27,7.52532
2024-01-28,11.72214
2024-01-29,14.90593
2024-01-30,11.21562
2024-01-31,11.7945
2024-02-01,8.9725
2024-02-02,7.59768
2024-02-03,6.80173
2024-02-04,7.88712
2024-02-05,10.49204
2024-02-06,11.07091
2024-02-07,7.88712
2024-02-08,8.39363
2024-02-09,9.18958
2024-02-10,13.82054
2024-02-11,10.34732
2024-02-12,11.14327
2024-02-13,16.35311
2024-02-14,12.08393
2024-02-15,11.64978
2024-02-16,9.40665
2024-02-17,7.81476
2024-02-18,9.98552
2024-02-19,14.76121
2024-02-20,11.21562
2024-02-21,13.38639
2024-02-22,12.37337
2024-02-23,11.50506
2024-02-24,8.90014
2024-02-25,9.62373
2024-02-26,13.96526
2024-02-27,12.37337
2024-02-28,10.2026
2024-02-29,10.2026
2024-03-01,7.09117
2024-03-02,9.26193
2024-03-03,9.84081
2024-03-04,11.93921
2024-03-05,12.6628
2024-03-06,12.30101
2024-03-07,10.34732
2024-03-08,11.50506
2024-03-09,9.04486
2024-03-10,10.13024
2024-03-11,11.57742
2024-03-12,11.64978
2024-03-13,11.4327
2024-03-14,12.01157
2024-03-15,10.63675
2024-03-16,8.10419
2024-03-17,8.32127
2024-03-18,10.99855
2024-03-19,9.84081
2024-03-20,10.70911
