date,짠테크
2023-05-31,33.57558
2023-06-01,31.54069
2023-06-02,29.50581
2023-06-03,18.4593
2023-06-04,19.76744
2023-06-05,25.0
2023-06-06,23.11046
2023-06-07,21.65697
2023-06-08,25.29069
2023-06-09,26.88953
2023-06-10,19.33139
2023-06-11,19.62209
2023-06-12,29.65116
2023-06-13,30.0872
2023-06-14,30.52325
2023-06-15,27.90697
2023-06-16,22.23837
2023-06-17,13.51744
2023-06-18,14.97093
2023-06-19,23.8372
2023-06-20,32.41279
2023-06-21,29.79651
2023-06-22,32.99418
2023-06-23,37.5
2023-06-24,21.51162
2023-06-25,15.84302
2023-06-26,33.28488
2023-06-27,27.18023
2023-06-28,25.14534
2023-06-29,26.59883
2023-06-30,24.85465
2023-07-01,37.35465
2023-07-02,26.16279
2023-07-03,29.94186
2023-07-04,40.69767
2023-07-05,30.6686
2023-07-06,29.65116
2023-07-07,18.89534
2023-07-08,15.11627
2023-07-09,13.80813
2023-07-10,25.87209
2023-07-11,23.69186
2023-07-12,27.76162
2023-07-13,21.22093
2023-07-14,22.52906
2023-07-15,15.69767
2023-07-16,15.11627
2023-07-17,20.49418
2023-07-18,19.91279
2023-07-19,23.11046
2023-07-20,20.93023
2023-07-21,18.31395
2023-07-22,10.61046
2023-07-23,14.68023
2023-07-24,20.20348
2023-07-25,24.27325
2023-07-26,25.29069
2023-07-27,22.96511
2023-07-28,18.02325
2023-07-29,14.68023
2023-07-30,12.2093
2023-07-31,26.59883
2023-08-01,43.02325
2023-08-02,33.57558
2023-08-03,19.33139
2023-08-04,21.51162
2023-08-05,16.13372
2023-08-06,14.53488
2023-08-07,22.67441
2023-08-08,23.40116
2023-08-09,21.07558
2023-08-10,25.14534
2023-08-11,21.65697
2023-08-12,14.53488
2023-08-13,15.26162
2023-08-14,21.80232
2023-08-15,17.5872
2023-08-16,23.98255
2023-08-17,19.76744
2023-08-18,19.33139
2023-08-19,11.77325
2023-08-20,18.60465
2023-08-21,23.8372
2023-08-22,26.16279
2023-08-23,22.23837
2023-08-24,21.22093
2023-08-25,20.63953
2023-08-26,16.42441
2023-08-27,15.40697
2023-08-28,25.43604
2023-08-29,26.01744
2023-08-30,23.25581
2023-08-31,18.1686
2023-09-01,19.04069
2023-09-02,11.6279
2023-09-03,14.53488
2023-09-04,18.89534
2023-09-05,18.31395
2023-09-06,16.86046
2023-09-07,22.96511
2023-09-08,18.31395
2023-09-09,13.08139
2023-09-10,15.11627
2023-09-11,21.51162
2023-09-12,17.73255
2023-09-13,19.47674
2023-09-14,18.75
2023-09-15,17.29651
2023-09-16,14.24418
2023-09-17,14.97093
2023-09-18,19.62209
2023-09-19,17.15116
2023-09-20,22.09302
2023-09-21,18.02325
2023-09-22,13.51744
2023-09-23,12.93604
2023-09-24,13.80813
2023-09-25,18.60465
2023-09-26,16.27906
2023-09-27,19.04069
2023-09-28,9.59302
2023-09-29,12.2093
2023-09-30,10.61046
2023-10-01,11.19186
2023-10-02,22.09302
2023-10-03,20.20348
2023-10-04,16.71511
2023-10-05,18.02325
2023-10-06,17.29651
2023-10-07,13.08139
2023-10-08,13.80813
2023-10-09,14.82558
2023-10-10,17.00581
2023-10-11,17.5872
2023-10-12,23.98255
2023-10-13,18.60465
2023-10-14,12.5
2023-10-15,13.95348
2023-10-16,19.33139
2023-10-17,16.71511
2023-10-18,20.20348
2023-10-19,19.76744
2023-10-20,17.00581
2023-10-21,11.3372
2023-10-22,15.55232
2023-10-23,21.36627
2023-10-24,20.20348
2023-10-25,20.34883
2023-10-26,23.8372
2023-10-27,18.89534
2023-10-28,11.3372
2023-10-29,14.68023
2023-10-30,20.49418
2023-10-31,19.91279
2023-11-01,18.31395
2023-11-02,22.67441
2023-11-03,14.68023
2023-11-04,16.42441
2023-11-05,21.07558
2023-11-06,23.25581
2023-11-07,19.18604
2023-11-08,20.93023
2023-11-09,20.93023
2023-11-10,28.48837
2023-11-11,11.9186
2023-11-12,15.69767
2023-11-13,23.8372
2023-11-14,22.23837
2023-11-15,19.18604
2023-11-16,20.05813
2023-11-17,22.96511
2023-11-18,16.86046
2023-11-19,20.20348
2023-11-20,24.7093
2023-11-21,26.45348
2023-11-22,27.32558
2023-11-23,25.43604
2023-11-24,17.73255
2023-11-25,11.04651
2023-11-26,16.13372
2023-11-27,19.18604
2023-11-28,21.22093
2023-11-29,25.0
2023-11-30,20.34883
2023-12-01,18.4593
2023-12-02,13.08139
2023-12-03,15.98837
2023-12-04,23.8372
2023-12-05,23.11046
2023-12-06,24.56395
2023-12-07,16.86046
2023-12-08,16.42441
2023-12-09,15.69767
2023-12-10,19.47674
2023-12-11,27.76162
2023-12-12,23.25581
2023-12-13,26.01744
2023-12-14,22.09302
2023-12-15,17.73255
2023-12-16,16.27906
2023-12-17,12.2093
2023-12-18,20.63953
2023-12-19,19.33139
2023-12-20,21.80232
2023-12-21,18.02325
2023-12-22,14.09883
2023-12-23,14.97093
2023-12-24,12.06395
2023-12-25,11.9186
2023-12-26,18.60465
2023-12-27,22.81976
2023-12-28,22.38372
2023-12-29,17.29651
2023-12-30,15.84302
2023-12-31,10.61046
2024-01-01,23.25581
2024-01-02,28.92441
2024-01-03,28.63372
2024-01-04,27.76162
2024-01-05,22.09302
2024-01-06,17.00581
2024-01-07,21.51162
2024-01-08,24.1279
2024-01-09,25.43604
2024-01-10,24.4186
2024-01-11,28.19767
2024-01-12,32.70348
2024-01-13,28.19767
2024-01-14,28.19767
2024-01-15,44.76744
2024-01-16,29.36046
2024-01-17,24.85465
2024-01-18,22.96511
2024-01-19,23.98255
2024-01-20,25.29069
2024-01-21,25.43604
2024-01-22,37.5
2024-01-23,27.32558
2024-01-24,34.30232
2024-01-25,27.18023
2024-01-26,32.26744
2024-01-27,22.67441
2024-01-28,23.25581
2024-01-29,25.0
2024-01-30,23.8372
2024-01-31,21.65697
2024-02-01,29.79651
2024-02-02,27.18023
2024-02-03,17.44186
2024-02-04,19.04069
2024-02-05,21.51162
2024-02-06,19.04069
2024-02-07,22.09302
2024-02-08,18.31395
2024-02-09,12.35465
2024-02-10,15.69767
2024-02-11,18.1686
2024-02-12,18.4593
2024-02-13,26.16279
2024-02-14,24.4186
2024-02-15,23.25581
2024-02-16,23.54651
2024-02-17,20.49418
2024-02-18,25.29069
2024-02-19,27.76162
2024-02-20,27.03488
2024-02-21,26.59883
2024-02-22,24.27325
2024-02-23,23.25581
2024-02-24,17.5872
2024-02-25,44.62209
2024-02-26,27.76162
2024-02-27,23.69186
2024-02-28,21.94767
2024-02-29,22.23837
2024-03-01,23.54651
2024-03-02,18.4593
2024-03-03,21.51162
2024-03-04,21.51162
2024-03-05,22.09302
2024-03-06,25.0
2024-03-07,21.65697
2024-03-08,21.36627
2024-03-09,14.97093
2024-03-10,16.86046
2024-03-11,22.38372
2024-03-12,23.54651
2024-03-13,23.11046
2024-03-14,20.49418
2024-03-15,20.78488
2024-03-16,14.38953
2024-03-17,19.04069
2024-03-18,22.09302
2024-03-19,22.67441
2024-03-20,25.14534
