date,코스닥상장
2023-06-02,25.55555
2023-06-03,11.11111
2023-06-04,11.48148
2023-06-05,21.11111
2023-06-06,14.44444
2023-06-07,30.0
2023-06-08,46.29629
2023-06-09,37.77777
2023-06-10,13.33333
2023-06-11,13.33333
2023-06-12,29.25925
2023-06-13,29.25925
2023-06-14,28.88888
2023-06-15,37.77777
2023-06-16,31.11111
2023-06-17,13.7037
2023-06-18,12.96296
2023-06-19,22.96296
2023-06-20,27.03703
2023-06-21,30.74074
2023-06-22,27.77777
2023-06-23,22.59259
2023-06-24,10.74074
2023-06-25,13.33333
2023-06-26,32.59259
2023-06-27,31.85185
2023-06-28,26.29629
2023-06-29,72.96296
2023-06-30,78.14814
2023-07-01,21.85185
2023-07-02,21.48148
2023-07-03,30.37037
2023-07-04,37.77777
2023-07-05,35.18518
2023-07-06,68.14814
2023-07-07,29.62962
2023-07-08,12.22222
2023-07-09,12.22222
2023-07-10,24.44444
2023-07-11,24.07407
2023-07-12,32.22222
2023-07-13,35.92592
2023-07-14,40.37037
2023-07-15,10.0
2023-07-16,13.7037
2023-07-17,31.11111
2023-07-18,32.59259
2023-07-19,39.25925
2023-07-20,47.77777
2023-07-21,30.74074
2023-07-22,8.51851
2023-07-23,12.96296
2023-07-24,40.0
2023-07-25,37.77777
2023-07-26,47.4074
2023-07-27,40.74074
2023-07-28,30.37037
2023-07-29,7.03703
2023-07-30,12.22222
2023-07-31,18.88888
2023-08-01,21.48148
2023-08-02,23.33333
2023-08-03,30.74074
2023-08-04,28.88888
2023-08-05,8.51851
2023-08-06,10.37037
2023-08-07,27.4074
2023-08-08,27.4074
2023-08-09,24.07407
2023-08-10,36.29629
2023-08-11,26.29629
2023-08-12,8.14814
2023-08-13,11.11111
2023-08-14,17.77777
2023-08-15,12.22222
2023-08-16,20.74074
2023-08-17,44.44444
2023-08-18,22.96296
2023-08-19,8.88888
2023-08-20,9.25925
2023-08-21,26.66666
2023-08-22,25.18518
2023-08-23,28.14814
2023-08-24,35.18518
2023-08-25,28.88888
2023-08-26,11.11111
2023-08-27,13.33333
2023-08-28,25.18518
2023-08-29,21.48148
2023-08-30,33.7037
2023-08-31,32.59259
2023-09-01,30.37037
2023-09-02,14.07407
2023-09-03,12.96296
2023-09-04,26.29629
2023-09-05,21.48148
2023-09-06,21.85185
2023-09-07,25.18518
2023-09-08,21.48148
2023-09-09,7.77777
2023-09-10,10.0
2023-09-11,25.55555
2023-09-12,26.29629
2023-09-13,20.74074
2023-09-14,25.55555
2023-09-15,23.33333
2023-09-16,8.51851
2023-09-17,16.66666
2023-09-18,26.66666
2023-09-19,27.03703
2023-09-20,29.62962
2023-09-21,22.22222
2023-09-22,24.07407
2023-09-23,10.0
2023-09-24,7.03703
2023-09-25,42.96296
2023-09-26,38.14814
2023-09-27,36.29629
2023-09-28,12.96296
2023-09-29,8.88888
2023-09-30,6.29629
2023-10-01,7.03703
2023-10-02,2.96296
2023-10-03,10.37037
2023-10-04,32.96296
2023-10-05,27.77777
2023-10-06,24.81481
2023-10-07,14.81481
2023-10-08,8.14814
2023-10-09,7.77777
2023-10-10,29.25925
2023-10-11,25.92592
2023-10-12,22.59259
2023-10-13,18.88888
2023-10-14,11.11111
2023-10-15,15.18518
2023-10-16,23.33333
2023-10-17,27.77777
2023-10-18,31.11111
2023-10-19,31.48148
2023-10-20,27.03703
2023-10-21,5.92592
2023-10-22,5.92592
2023-10-23,26.29629
2023-10-24,24.44444
2023-10-25,20.37037
2023-10-26,31.11111
2023-10-27,23.7037
2023-10-28,11.11111
2023-10-29,8.88888
2023-10-30,22.22222
2023-10-31,22.59259
2023-11-01,17.03703
2023-11-02,37.4074
2023-11-03,24.81481
2023-11-04,8.14814
2023-11-05,7.77777
2023-11-06,25.55555
2023-11-07,28.51851
2023-11-08,23.7037
2023-11-09,37.4074
2023-11-10,25.55555
2023-11-11,7.77777
2023-11-12,11.48148
2023-11-13,28.51851
2023-11-14,31.11111
2023-11-15,45.55555
2023-11-16,38.51851
2023-11-17,25.55555
2023-11-18,14.44444
2023-11-19,11.11111
2023-11-20,31.48148
2023-11-21,34.07407
2023-11-22,30.0
2023-11-23,30.74074
2023-11-24,39.62962
2023-11-25,13.7037
2023-11-26,17.4074
2023-11-27,27.4074
2023-11-28,42.22222
2023-11-29,34.81481
2023-11-30,22.22222
2023-12-01,26.29629
2023-12-02,6.29629
2023-12-03,12.96296
2023-12-04,27.4074
2023-12-05,29.25925
2023-12-06,39.25925
2023-12-07,31.48148
2023-12-08,27.4074
2023-12-09,12.96296
2023-12-10,9.25925
2023-12-11,26.66666
2023-12-12,38.51851
2023-12-13,43.7037
2023-12-14,30.74074
2023-12-15,25.92592
2023-12-16,12.22222
2023-12-17,8.51851
2023-12-18,22.22222
2023-12-19,28.14814
2023-12-20,26.29629
2023-12-21,32.22222
2023-12-22,30.0
2023-12-23,12.22222
2023-12-24,7.77777
2023-12-25,7.03703
2023-12-26,23.7037
2023-12-27,26.29629
2023-12-28,20.74074
2023-12-29,17.03703
2023-12-30,7.03703
2023-12-31,9.62962
2024-01-01,8.14814
2024-01-02,24.81481
2024-01-03,17.03703
2024-01-04,35.92592
2024-01-05,24.81481
2024-01-06,8.14814
2024-01-07,12.59259
2024-01-08,26.66666
2024-01-09,30.74074
2024-01-10,32.22222
2024-01-11,30.74074
2024-01-12,19.25925
2024-01-13,12.59259
2024-01-14,9.25925
2024-01-15,22.22222
2024-01-16,25.18518
2024-01-17,23.7037
2024-01-18,20.74074
2024-01-19,20.74074
2024-01-20,7.77777
2024-01-21,10.74074
2024-01-22,23.7037
2024-01-23,26.29629
2024-01-24,35.92592
2024-01-25,39.62962
2024-01-26,36.66666
2024-01-27,11.85185
2024-01-28,8.88888
2024-01-29,33.33333
2024-01-30,25.92592
2024-01-31,29.62962
2024-02-01,40.0
2024-02-02,34.07407
2024-02-03,10.0
2024-02-04,9.62962
2024-02-05,28.14814
2024-02-06,31.48148
2024-02-07,26.66666
2024-02-08,19.25925
2024-02-09,7.4074
2024-02-10,9.25925
2024-02-11,11.48148
2024-02-12,10.37037
2024-02-13,28.14814
2024-02-14,26.29629
2024-02-15,26.29629
2024-02-16,26.29629
2024-02-17,13.7037
2024-02-18,7.77777
2024-02-19,25.92592
2024-02-20,30.37037
2024-02-21,25.55555
2024-02-22,35.92592
2024-02-23,40.37037
2024-02-24,11.48148
2024-02-25,12.96296
2024-02-26,28.51851
2024-02-27,31.48148
2024-02-28,21.85185
2024-02-29,26.29629
2024-03-01,16.29629
2024-03-02,12.22222
2024-03-03,9.25925
2024-03-04,19.25925
2024-03-05,23.7037
2024-03-06,27.77777
2024-03-07,35.55555
2024-03-08,30.37037
2024-03-09,9.25925
2024-03-10,13.7037
2024-03-11,20.0
2024-03-12,25.55555
2024-03-13,38.51851
2024-03-14,30.37037
2024-03-15,24.81481
2024-03-16,10.74074
2024-03-17,12.59259
2024-03-18,29.25925
2024-03-19,27.77777
2024-03-20,25.92592
