date,증권거래세
2023-05-30,7.4884
2023-05-31,7.0466
2023-06-01,6.56063
2023-06-02,5.89794
2023-06-03,1.61254
2023-06-04,1.72299
2023-06-05,4.92599
2023-06-06,2.23105
2023-06-07,7.28959
2023-06-08,7.28959
2023-06-09,7.20123
2023-06-10,1.78926
2023-06-11,2.05434
2023-06-12,6.27347
2023-06-13,7.70929
2023-06-14,6.56063
2023-06-15,6.86989
2023-06-16,6.36182
2023-06-17,1.43582
2023-06-18,1.32538
2023-06-19,6.53854
2023-06-20,6.69317
2023-06-21,6.45018
2023-06-22,5.52242
2023-06-23,4.94808
2023-06-24,1.10448
2023-06-25,1.41373
2023-06-26,5.67704
2023-06-27,6.73735
2023-06-28,6.22929
2023-06-29,5.32361
2023-06-30,5.36779
2023-07-01,1.65672
2023-07-02,1.48
2023-07-03,7.35586
2023-07-04,7.37795
2023-07-05,7.73138
2023-07-06,7.44422
2023-07-07,5.9863
2023-07-08,1.74508
2023-07-09,1.36956
2023-07-10,6.58272
2023-07-11,6.51645
2023-07-12,7.06869
2023-07-13,7.22332
2023-07-14,6.45018
2023-07-15,1.81135
2023-07-16,1.39165
2023-07-17,6.27347
2023-07-18,6.05257
2023-07-19,6.33973
2023-07-20,5.72122
2023-07-21,6.38391
2023-07-22,1.81135
2023-07-23,1.76717
2023-07-24,7.2675
2023-07-25,8.43825
2023-07-26,8.46034
2023-07-27,7.33377
2023-07-28,7.0466
2023-07-29,2.05434
2023-07-30,1.39165
2023-07-31,10.22752
2023-08-01,7.53258
2023-08-02,7.2675
2023-08-03,6.69317
2023-08-04,5.58869
2023-08-05,1.41373
2023-08-06,1.59045
2023-08-07,6.80362
2023-08-08,7.68721
2023-08-09,8.01855
2023-08-10,7.11287
2023-08-11,7.22332
2023-08-12,1.76717
2023-08-13,1.43582
2023-08-14,5.36779
2023-08-15,1.78926
2023-08-16,7.66512
2023-08-17,7.73138
2023-08-18,6.47227
2023-08-19,2.05434
2023-08-20,1.48
2023-08-21,7.24541
2023-08-22,8.65915
2023-08-23,7.57676
2023-08-24,8.94632
2023-08-25,7.22332
2023-08-26,1.65672
2023-08-27,1.30329
2023-08-28,10.0508
2023-08-29,8.90214
2023-08-30,9.34393
2023-08-31,10.97857
2023-09-01,6.36182
2023-09-02,2.14269
2023-09-03,1.78926
2023-09-04,6.07466
2023-09-05,6.16302
2023-09-06,6.16302
2023-09-07,4.97017
2023-09-08,5.41197
2023-09-09,1.76717
2023-09-10,1.36956
2023-09-11,6.51645
2023-09-12,4.9039
2023-09-13,5.47824
2023-09-14,4.92599
2023-09-15,5.45615
2023-09-16,1.65672
2023-09-17,1.7009
2023-09-18,5.9863
2023-09-19,5.67704
2023-09-20,5.14689
2023-09-21,5.63286
2023-09-22,3.86569
2023-09-23,1.0603
2023-09-24,1.45791
2023-09-25,4.32957
2023-09-26,5.27943
2023-09-27,3.88778
2023-09-28,1.25911
2023-09-29,1.01612
2023-09-30,0.66269
2023-10-01,0.90567
2023-10-02,1.30329
2023-10-03,1.17075
2023-10-04,5.05853
2023-10-05,7.22332
2023-10-06,5.80958
2023-10-07,1.30329
2023-10-08,1.19284
2023-10-09,1.52418
2023-10-10,5.74331
2023-10-11,6.78153
2023-10-12,8.50452
2023-10-13,6.80362
2023-10-14,2.47404
2023-10-15,1.65672
2023-10-16,5.43406
2023-10-17,5.3457
2023-10-18,5.63286
2023-10-19,5.38988
2023-10-20,4.08659
2023-10-21,1.34747
2023-10-22,1.83344
2023-10-23,4.9039
2023-10-24,5.21316
2023-10-25,5.50033
2023-10-26,5.25734
2023-10-27,4.0645
2023-10-28,1.39165
2023-10-29,1.36956
2023-10-30,4.61674
2023-10-31,5.21316
2023-11-01,4.74928
2023-11-02,5.67704
2023-11-03,5.01435
2023-11-04,1.2812
2023-11-05,1.78926
2023-11-06,7.00242
2023-11-07,6.18511
2023-11-08,6.406
2023-11-09,5.72122
2023-11-10,4.88182
2023-11-11,2.05434
2023-11-12,2.07643
2023-11-13,6.53854
2023-11-14,7.17914
2023-11-15,7.24541
2023-11-16,6.8478
2023-11-17,5.58869
2023-11-18,1.67881
2023-11-19,2.03225
2023-11-20,5.94212
2023-11-21,7.35586
2023-11-22,6.42809
2023-11-23,6.56063
2023-11-24,5.50033
2023-11-25,1.76717
2023-11-26,1.72299
2023-11-27,5.63286
2023-11-28,7.06869
2023-11-29,6.64899
2023-11-30,6.18511
2023-12-01,5.3457
2023-12-02,1.94389
2023-12-03,2.03225
2023-12-04,6.33973
2023-12-05,5.87585
2023-12-06,6.36182
2023-12-07,5.96421
2023-12-08,6.00839
2023-12-09,1.9218
2023-12-10,2.03225
2023-12-11,6.53854
2023-12-12,6.71526
2023-12-13,7.0466
2023-12-14,6.86989
2023-12-15,6.71526
2023-12-16,1.96598
2023-12-17,1.65672
2023-12-18,7.75347
2023-12-19,7.17914
2023-12-20,8.04064
2023-12-21,8.3499
2023-12-22,7.53258
2023-12-23,2.93792
2023-12-24,2.27523
2023-12-25,2.42986
2023-12-26,10.24961
2023-12-27,12.72365
2023-12-28,10.49259
2023-12-29,7.64303
2023-12-30,3.00419
2023-12-31,2.38568
2024-01-01,3.35763
2024-01-02,17.84846
2024-01-03,15.44068
2024-01-04,10.62513
2024-01-05,9.16721
2024-01-06,3.93196
2024-01-07,3.82151
2024-01-08,9.89617
2024-01-09,9.47647
2024-01-10,9.21139
2024-01-11,9.60901
2024-01-12,9.01259
2024-01-13,2.80538
2024-01-14,3.31345
2024-01-15,6.98034
2024-01-16,7.9081
2024-01-17,14.31411
2024-01-18,12.52485
2024-01-19,7.15705
2024-01-20,3.15882
2024-01-21,3.29136
2024-01-22,7.06869
2024-01-23,6.51645
2024-01-24,6.45018
2024-01-25,6.406
2024-01-26,7.46631
2024-01-27,3.4239
2024-01-28,2.73912
2024-01-29,8.74751
2024-01-30,8.59288
2024-01-31,7.59885
2024-02-01,8.28363
2024-02-02,8.21736
2024-02-03,2.01016
2024-02-04,2.67285
2024-02-05,7.97437
2024-02-06,6.91407
2024-02-07,6.67108
2024-02-08,6.49436
2024-02-09,1.81135
2024-02-10,2.01016
2024-02-11,2.36359
2024-02-12,2.62867
2024-02-13,9.67528
2024-02-14,9.38811
2024-02-15,8.48243
2024-02-16,7.9081
2024-02-17,2.18687
2024-02-18,2.80538
2024-02-19,9.8299
2024-02-20,10.60304
2024-02-21,10.64722
2024-02-22,9.32184
2024-02-23,8.19527
2024-02-24,2.27523
2024-02-25,2.18687
2024-02-26,11.22155
2024-02-27,10.89021
2024-02-28,11.39827
2024-02-29,10.93439
2024-03-01,2.1206
2024-03-02,2.38568
2024-03-03,2.09851
2024-03-04,7.17914
2024-03-05,8.9905
2024-03-06,6.98034
2024-03-07,7.06869
2024-03-08,6.98034
2024-03-09,2.67285
2024-03-10,2.71703
2024-03-11,7.44422
2024-03-12,7.15705
2024-03-13,7.4884
2024-03-14,7.40004
2024-03-15,6.58272
2024-03-16,2.27523
2024-03-17,2.20896
2024-03-18,6.406
2024-03-19,6.64899
2024-03-20,6.75944
