date,우미린아파트
2023-05-29,29.45891
2023-05-30,34.06813
2023-05-31,30.06012
2023-06-01,30.66132
2023-06-02,34.26853
2023-06-03,40.28056
2023-06-04,38.87775
2023-06-05,39.47895
2023-06-06,40.48096
2023-06-07,41.28256
2023-06-08,41.08216
2023-06-09,40.28056
2023-06-10,38.27655
2023-06-11,37.87575
2023-06-12,40.08016
2023-06-13,45.09018
2023-06-14,57.71543
2023-06-15,43.48697
2023-06-16,44.88977
2023-06-17,55.31062
2023-06-18,42.08416
2023-06-19,50.7014
2023-06-20,52.70541
2023-06-21,45.69138
2023-06-22,49.49899
2023-06-23,49.89979
2023-06-24,46.69338
2023-06-25,43.88777
2023-06-26,51.3026
2023-06-27,44.28857
2023-06-28,46.49298
2023-06-29,46.89378
2023-06-30,51.9038
2023-07-01,45.89178
2023-07-02,45.69138
2023-07-03,45.29058
2023-07-04,49.89979
2023-07-05,53.50701
2023-07-06,61.12224
2023-07-07,54.50901
2023-07-08,53.30661
2023-07-09,47.89579
2023-07-10,55.31062
2023-07-11,44.88977
2023-07-12,49.69939
2023-07-13,46.29258
2023-07-14,49.09819
2023-07-15,43.48697
2023-07-16,48.29659
2023-07-17,49.89979
2023-07-18,54.30861
2023-07-19,58.91783
2023-07-20,68.93787
2023-07-21,64.52905
2023-07-22,59.31863
2023-07-23,57.71543
2023-07-24,62.32464
2023-07-25,66.73346
2023-07-26,58.51703
2023-07-27,54.90981
2023-07-28,47.49498
2023-07-29,50.3006
2023-07-30,46.89378
2023-07-31,68.33667
2023-08-01,66.73346
2023-08-02,69.13827
2023-08-03,64.32865
2023-08-04,49.49899
2023-08-05,53.10621
2023-08-06,45.89178
2023-08-07,49.49899
2023-08-08,73.54709
2023-08-09,59.51903
2023-08-10,42.28456
2023-08-11,54.10821
2023-08-12,44.68937
2023-08-13,50.3006
2023-08-14,51.503
2023-08-15,53.90781
2023-08-16,54.50901
2023-08-17,53.30661
2023-08-18,58.31663
2023-08-19,50.3006
2023-08-20,44.08817
2023-08-21,52.90581
2023-08-22,55.11022
2023-08-23,51.503
2023-08-24,56.91382
2023-08-25,68.73747
2023-08-26,63.12625
2023-08-27,55.51102
2023-08-28,58.51703
2023-08-29,54.10821
2023-08-30,57.31462
2023-08-31,49.29859
2023-09-01,53.10621
2023-09-02,56.71342
2023-09-03,63.12625
2023-09-04,58.91783
2023-09-05,58.71743
2023-09-06,51.7034
2023-09-07,58.91783
2023-09-08,62.52505
2023-09-09,63.92785
2023-09-10,55.71142
2023-09-11,61.12224
2023-09-12,58.51703
2023-09-13,57.31462
2023-09-14,50.9018
2023-09-15,49.69939
2023-09-16,51.503
2023-09-17,47.89579
2023-09-18,56.31262
2023-09-19,58.91783
2023-09-20,46.29258
2023-09-21,48.49699
2023-09-22,44.68937
2023-09-23,46.09218
2023-09-24,43.88777
2023-09-25,48.89779
2023-09-26,45.29058
2023-09-27,41.28256
2023-09-28,41.48296
2023-09-29,46.89378
2023-09-30,38.67735
2023-10-01,42.48496
2023-10-02,45.09018
2023-10-03,45.29058
2023-10-04,52.70541
2023-10-05,44.28857
2023-10-06,44.88977
2023-10-07,43.48697
2023-10-08,47.69539
2023-10-09,48.29659
2023-10-10,51.1022
2023-10-11,47.09418
2023-10-12,50.3006
2023-10-13,51.503
2023-10-14,50.501
2023-10-15,42.88577
2023-10-16,51.7034
2023-10-17,52.50501
2023-10-18,49.29859
2023-10-19,53.10621
2023-10-20,52.50501
2023-10-21,49.49899
2023-10-22,48.29659
2023-10-23,52.70541
2023-10-24,53.90781
2023-10-25,56.71342
2023-10-26,50.3006
2023-10-27,49.29859
2023-10-28,58.51703
2023-10-29,53.70741
2023-10-30,57.71543
2023-10-31,59.71943
2023-11-01,66.33266
2023-11-02,80.36072
2023-11-03,94.98997
2023-11-04,67.53507
2023-11-05,56.11222
2023-11-06,67.53507
2023-11-07,57.51503
2023-11-08,56.91382
2023-11-09,66.73346
2023-11-10,58.91783
2023-11-11,59.51903
2023-11-12,53.70741
2023-11-13,64.52905
2023-11-14,65.53106
2023-11-15,38.27655
2023-11-16,36.07214
2023-11-17,37.47494
2023-11-18,30.26052
2023-11-19,33.66733
2023-11-20,33.06613
2023-11-21,40.08016
2023-11-22,31.06212
2023-11-23,29.45891
2023-11-24,31.46292
2023-11-25,32.06412
2023-11-26,37.27454
2023-11-27,35.07014
2023-11-28,36.87374
2023-11-29,38.47695
2023-11-30,36.07214
2023-12-01,34.86973
2023-12-02,26.6533
2023-12-03,27.85571
2023-12-04,27.65531
2023-12-05,39.27855
2023-12-06,37.27454
2023-12-07,34.86973
2023-12-08,43.88777
2023-12-09,46.89378
2023-12-10,53.30661
2023-12-11,55.71142
2023-12-12,61.72344
2023-12-13,48.49699
2023-12-14,43.48697
2023-12-15,54.70941
2023-12-16,51.3026
2023-12-17,46.09218
2023-12-18,52.3046
2023-12-19,59.31863
2023-12-20,36.87374
2023-12-21,34.46893
2023-12-22,36.27254
2023-12-23,31.66332
2023-12-24,32.46492
2023-12-25,36.87374
2023-12-26,43.68737
2023-12-27,49.09819
2023-12-28,45.89178
2023-12-29,40.28056
2023-12-30,36.47294
2023-12-31,30.66132
2024-01-01,34.06813
2024-01-02,38.67735
2024-01-03,39.07815
2024-01-04,41.88376
2024-01-05,37.27454
2024-01-06,39.47895
2024-01-07,36.67334
2024-01-08,36.67334
2024-01-09,44.28857
2024-01-10,48.49699
2024-01-11,45.49098
2024-01-12,46.09218
2024-01-13,41.28256
2024-01-14,39.87975
2024-01-15,50.501
2024-01-16,47.09418
2024-01-17,40.88176
2024-01-18,51.3026
2024-01-19,65.13026
2024-01-20,53.70741
2024-01-21,59.91983
2024-01-22,58.91783
2024-01-23,57.11422
2024-01-24,49.09819
2024-01-25,58.11623
2024-01-26,50.9018
2024-01-27,54.50901
2024-01-28,51.9038
2024-01-29,61.32264
2024-01-30,55.71142
2024-01-31,51.1022
2024-02-01,57.31462
2024-02-02,53.50701
2024-02-03,52.1042
2024-02-04,52.90581
2024-02-05,61.12224
2024-02-06,49.09819
2024-02-07,48.69739
2024-02-08,45.29058
2024-02-09,37.67535
2024-02-10,44.08817
2024-02-11,46.69338
2024-02-12,51.1022
2024-02-13,54.90981
2024-02-14,53.50701
2024-02-15,53.10621
2024-02-16,53.90781
2024-02-17,49.09819
2024-02-18,47.09418
2024-02-19,53.50701
2024-02-20,54.70941
2024-02-21,55.11022
2024-02-22,46.69338
2024-02-23,48.69739
2024-02-24,55.31062
2024-02-25,42.28456
2024-02-26,64.12825
2024-02-27,58.11623
2024-02-28,53.30661
2024-02-29,59.11823
2024-03-01,56.91382
2024-03-02,52.3046
2024-03-03,57.31462
2024-03-04,64.32865
2024-03-05,100.0
2024-03-06,61.12224
2024-03-07,59.91983
2024-03-08,73.14629
2024-03-09,65.13026
2024-03-10,53.50701
2024-03-11,57.71543
2024-03-12,52.50501
2024-03-13,58.91783
2024-03-14,59.91983
2024-03-15,57.91583
2024-03-16,48.29659
2024-03-17,53.50701
2024-03-18,54.50901
2024-03-19,53.70741
2024-03-20,52.90581
