date,이동평균선
2023-05-30,20.27833
2023-05-31,20.07952
2023-06-01,18.48906
2023-06-02,18.88667
2023-06-03,16.50099
2023-06-04,19.4831
2023-06-05,19.6819
2023-06-06,17.69383
2023-06-07,24.85089
2023-06-08,23.65805
2023-06-09,20.47713
2023-06-10,16.50099
2023-06-11,13.9165
2023-06-12,22.4652
2023-06-13,21.07355
2023-06-14,20.47713
2023-06-15,21.27236
2023-06-16,17.09741
2023-06-17,14.31411
2023-06-18,12.52485
2023-06-19,20.07952
2023-06-20,20.87475
2023-06-21,20.27833
2023-06-22,17.29622
2023-06-23,19.28429
2023-06-24,15.50695
2023-06-25,15.10934
2023-06-26,17.89264
2023-06-27,22.06759
2023-06-28,17.89264
2023-06-29,19.28429
2023-06-30,15.10934
2023-07-01,13.32007
2023-07-02,17.29622
2023-07-03,16.30218
2023-07-04,20.27833
2023-07-05,21.47117
2023-07-06,20.07952
2023-07-07,16.8986
2023-07-08,13.12127
2023-07-09,15.10934
2023-07-10,15.90457
2023-07-11,20.27833
2023-07-12,20.67594
2023-07-13,21.27236
2023-07-14,20.47713
2023-07-15,17.29622
2023-07-16,18.48906
2023-07-17,20.27833
2023-07-18,20.67594
2023-07-19,24.25447
2023-07-20,19.08548
2023-07-21,15.10934
2023-07-22,20.47713
2023-07-23,24.05566
2023-07-24,21.66998
2023-07-25,16.8986
2023-07-26,17.89264
2023-07-27,20.27833
2023-07-28,18.09145
2023-07-29,16.6998
2023-07-30,13.32007
2023-07-31,18.88667
2023-08-01,22.2664
2023-08-02,22.2664
2023-08-03,16.30218
2023-08-04,16.30218
2023-08-05,14.51292
2023-08-06,14.91053
2023-08-07,19.88071
2023-08-08,20.67594
2023-08-09,27.63419
2023-08-10,23.06163
2023-08-11,21.07355
2023-08-12,14.51292
2023-08-13,14.71172
2023-08-14,22.4652
2023-08-15,18.48906
2023-08-16,17.29622
2023-08-17,23.26043
2023-08-18,25.44731
2023-08-19,16.8986
2023-08-20,15.90457
2023-08-21,19.08548
2023-08-22,21.07355
2023-08-23,17.29622
2023-08-24,20.47713
2023-08-25,24.65208
2023-08-26,29.02584
2023-08-27,17.49502
2023-08-28,21.27236
2023-08-29,20.07952
2023-08-30,22.86282
2023-08-31,20.87475
2023-09-01,21.27236
2023-09-02,15.10934
2023-09-03,15.30815
2023-09-04,21.27236
2023-09-05,21.66998
2023-09-06,19.6819
2023-09-07,13.51888
2023-09-08,17.89264
2023-09-09,16.30218
2023-09-10,15.30815
2023-09-11,16.10337
2023-09-12,24.45328
2023-09-13,23.26043
2023-09-14,21.66998
2023-09-15,21.47117
2023-09-16,12.92246
2023-09-17,16.30218
2023-09-18,20.67594
2023-09-19,21.07355
2023-09-20,19.4831
2023-09-21,27.63419
2023-09-22,18.29025
2023-09-23,13.9165
2023-09-24,13.12127
2023-09-25,17.89264
2023-09-26,19.08548
2023-09-27,14.51292
2023-09-28,9.14512
2023-09-29,7.55467
2023-09-30,15.90457
2023-10-01,16.30218
2023-10-02,13.12127
2023-10-03,14.91053
2023-10-04,20.27833
2023-10-05,15.10934
2023-10-06,16.10337
2023-10-07,11.332
2023-10-08,12.12723
2023-10-09,11.1332
2023-10-10,14.31411
2023-10-11,16.6998
2023-10-12,14.1153
2023-10-13,13.71769
2023-10-14,11.332
2023-10-15,13.71769
2023-10-16,20.67594
2023-10-17,18.68787
2023-10-18,17.89264
2023-10-19,15.50695
2023-10-20,18.88667
2023-10-21,11.332
2023-10-22,14.1153
2023-10-23,18.29025
2023-10-24,22.66401
2023-10-25,19.28429
2023-10-26,15.70576
2023-10-27,15.90457
2023-10-28,12.12723
2023-10-29,14.31411
2023-10-30,23.06163
2023-10-31,19.08548
2023-11-01,17.49502
2023-11-02,22.86282
2023-11-03,16.50099
2023-11-04,16.30218
2023-11-05,18.48906
2023-11-06,24.65208
2023-11-07,24.65208
2023-11-08,20.27833
2023-11-09,18.68787
2023-11-10,18.88667
2023-11-11,14.71172
2023-11-12,20.27833
2023-11-13,20.67594
2023-11-14,21.47117
2023-11-15,21.66998
2023-11-16,24.85089
2023-11-17,17.29622
2023-11-18,14.31411
2023-11-19,19.6819
2023-11-20,21.07355
2023-11-21,22.2664
2023-11-22,26.04373
2023-11-23,22.2664
2023-11-24,21.86878
2023-11-25,19.6819
2023-11-26,21.47117
2023-11-27,17.89264
2023-11-28,18.48906
2023-11-29,21.27236
2023-11-30,26.24254
2023-12-01,16.8986
2023-12-02,15.10934
2023-12-03,16.30218
2023-12-04,24.25447
2023-12-05,24.85089
2023-12-06,20.07952
2023-12-07,29.22465
2023-12-08,21.07355
2023-12-09,18.48906
2023-12-10,23.26043
2023-12-11,29.02584
2023-12-12,23.06163
2023-12-13,27.23658
2023-12-14,23.65805
2023-12-15,19.08548
2023-12-16,16.10337
2023-12-17,20.67594
2023-12-18,22.66401
2023-12-19,20.27833
2023-12-20,21.66998
2023-12-21,17.49502
2023-12-22,18.48906
2023-12-23,16.8986
2023-12-24,12.12723
2023-12-25,15.10934
2023-12-26,19.88071
2023-12-27,25.64612
2023-12-28,22.4652
2023-12-29,19.28429
2023-12-30,16.50099
2023-12-31,16.10337
2024-01-01,16.30218
2024-01-02,19.4831
2024-01-03,26.44135
2024-01-04,22.06759
2024-01-05,28.23061
2024-01-06,17.49502
2024-01-07,26.24254
2024-01-08,23.06163
2024-01-09,29.62226
2024-01-10,29.02584
2024-01-11,30.01988
2024-01-12,26.83896
2024-01-13,22.66401
2024-01-14,24.05566
2024-01-15,29.22465
2024-01-16,23.85685
2024-01-17,28.23061
2024-01-18,25.2485
2024-01-19,24.65208
2024-01-20,19.28429
2024-01-21,19.28429
2024-01-22,21.66998
2024-01-23,25.84493
2024-01-24,28.23061
2024-01-25,20.47713
2024-01-26,22.86282
2024-01-27,19.88071
2024-01-28,23.85685
2024-01-29,25.0497
2024-01-30,23.26043
2024-01-31,21.47117
2024-02-01,18.68787
2024-02-02,19.28429
2024-02-03,13.71769
2024-02-04,15.10934
2024-02-05,21.27236
2024-02-06,26.04373
2024-02-07,20.27833
2024-02-08,20.27833
2024-02-09,12.72365
2024-02-10,10.73558
2024-02-11,12.12723
2024-02-12,18.09145
2024-02-13,22.86282
2024-02-14,20.47713
2024-02-15,22.2664
2024-02-16,21.47117
2024-02-17,17.89264
2024-02-18,20.27833
2024-02-19,26.04373
2024-02-20,27.03777
2024-02-21,29.22465
2024-02-22,26.64015
2024-02-23,23.06163
2024-02-24,16.30218
2024-02-25,22.4652
2024-02-26,20.87475
2024-02-27,28.62823
2024-02-28,27.03777
2024-02-29,25.84493
2024-03-01,25.0497
2024-03-02,25.64612
2024-03-03,24.05566
2024-03-04,25.84493
2024-03-05,31.61033
2024-03-06,41.7495
2024-03-07,41.7495
2024-03-08,39.56262
2024-03-09,30.01988
2024-03-10,32.40556
2024-03-11,40.15904
2024-03-12,45.32803
2024-03-13,42.74353
2024-03-14,38.36978
2024-03-15,42.74353
2024-03-16,32.40556
2024-03-17,31.21272
2024-03-18,31.41153
2024-03-19,38.9662
2024-03-20,39.56262
