date,메뉴
2023-05-30,4.00207
2023-05-31,3.81679
2023-06-01,3.81679
2023-06-02,3.92055
2023-06-03,2.80145
2023-06-04,2.69028
2023-06-05,3.47587
2023-06-06,3.18683
2023-06-07,3.6908
2023-06-08,3.53516
2023-06-09,3.37211
2023-06-10,2.69769
2023-06-11,2.7718
2023-06-12,3.83902
2023-06-13,3.76491
2023-06-14,3.76491
2023-06-15,4.00948
2023-06-16,3.26095
2023-06-17,2.94967
2023-06-18,2.91262
2023-06-19,3.68339
2023-06-20,3.73527
2023-06-21,3.6241
2023-06-22,3.44623
2023-06-23,3.64633
2023-06-24,3.12013
2023-06-25,2.60134
2023-06-26,3.64633
2023-06-27,3.60927
2023-06-28,3.78714
2023-06-29,3.40917
2023-06-30,3.32024
2023-07-01,2.6384
2023-07-02,2.59393
2023-07-03,3.3647
2023-07-04,3.94278
2023-07-05,3.27577
2023-07-06,3.71303
2023-07-07,3.79456
2023-07-08,3.03861
2023-07-09,2.73475
2023-07-10,3.4314
2023-07-11,3.94278
2023-07-12,3.5574
2023-07-13,3.75009
2023-07-14,3.32024
2023-07-15,2.71992
2023-07-16,2.7051
2023-07-17,3.46105
2023-07-18,3.40176
2023-07-19,3.46105
2023-07-20,3.6908
2023-07-21,3.49811
2023-07-22,2.74216
2023-07-23,2.69769
2023-07-24,3.60927
2023-07-25,3.44623
2023-07-26,3.51293
2023-07-27,3.34247
2023-07-28,3.32024
2023-07-29,2.59393
2023-07-30,2.43089
2023-07-31,3.03861
2023-08-01,3.33506
2023-08-02,3.42399
2023-08-03,3.38694
2023-08-04,3.23871
2023-08-05,2.75698
2023-08-06,2.60876
2023-08-07,3.0979
2023-08-08,3.52034
2023-08-09,3.04602
2023-08-10,3.32024
2023-08-11,3.00155
2023-08-12,2.64581
2023-08-13,2.6384
2023-08-14,3.39435
2023-08-15,2.87556
2023-08-16,3.12013
2023-08-17,3.02379
2023-08-18,3.20166
2023-08-19,2.46053
2023-08-20,2.25302
2023-08-21,3.1646
2023-08-22,3.30541
2023-08-23,3.28318
2023-08-24,3.52034
2023-08-25,3.15719
2023-08-26,2.60876
2023-08-27,2.75698
2023-08-28,3.01637
2023-08-29,3.90572
2023-08-30,3.6241
2023-08-31,3.43882
2023-09-01,3.28318
2023-09-02,2.59393
2023-09-03,2.48276
2023-09-04,3.09049
2023-09-05,3.50552
2023-09-06,3.25353
2023-09-07,3.21648
2023-09-08,3.26836
2023-09-09,2.76439
2023-09-10,2.64581
2023-09-11,3.14237
2023-09-12,3.42399
2023-09-13,3.46105
2023-09-14,3.52034
2023-09-15,3.37211
2023-09-16,2.52723
2023-09-17,2.34936
2023-09-18,3.30541
2023-09-19,3.42399
2023-09-20,3.17201
2023-09-21,3.26095
2023-09-22,3.47587
2023-09-23,2.69769
2023-09-24,2.57911
2023-09-25,2.81627
2023-09-26,3.00896
2023-09-27,2.81627
2023-09-28,1.72682
2023-09-29,1.57859
2023-09-30,1.67494
2023-10-01,2.18631
2023-10-02,2.1122
2023-10-03,2.59393
2023-10-04,3.15719
2023-10-05,3.14978
2023-10-06,3.14978
2023-10-07,2.16408
2023-10-08,2.36418
2023-10-09,2.7718
2023-10-10,3.28318
2023-10-11,3.50552
2023-10-12,3.6241
2023-10-13,3.34247
2023-10-14,2.65322
2023-10-15,2.60876
2023-10-16,3.21648
2023-10-17,3.40917
2023-10-18,3.94278
2023-10-19,3.9576
2023-10-20,3.33506
2023-10-21,2.73475
2023-10-22,2.49018
2023-10-23,3.37953
2023-10-24,3.20166
2023-10-25,3.21648
2023-10-26,3.7575
2023-10-27,3.80938
2023-10-28,2.74216
2023-10-29,2.14185
2023-10-30,3.90572
2023-10-31,3.64633
2023-11-01,3.57222
2023-11-02,3.92796
2023-11-03,3.43882
2023-11-04,2.43089
2023-11-05,2.61617
2023-11-06,3.08308
2023-11-07,3.26836
2023-11-08,3.41658
2023-11-09,3.51293
2023-11-10,2.91262
2023-11-11,2.51982
2023-11-12,2.3716
2023-11-13,3.298
2023-11-14,3.37211
2023-11-15,3.3647
2023-11-16,3.11272
2023-11-17,3.0979
2023-11-18,2.46794
2023-11-19,2.41606
2023-11-20,3.12013
2023-11-21,3.46846
2023-11-22,3.10531
2023-11-23,3.3647
2023-11-24,2.97191
2023-11-25,2.52723
2023-11-26,2.41606
2023-11-27,3.34988
2023-11-28,3.14237
2023-11-29,3.33506
2023-11-30,3.39435
2023-12-01,3.35729
2023-12-02,2.69769
2023-12-03,2.64581
2023-12-04,3.32765
2023-12-05,3.57222
2023-12-06,3.43882
2023-12-07,3.14237
2023-12-08,3.52775
2023-12-09,2.76439
2023-12-10,2.51982
2023-12-11,3.38694
2023-12-12,3.4314
2023-12-13,3.37211
2023-12-14,3.58704
2023-12-15,3.65374
2023-12-16,2.44571
2023-12-17,2.20855
2023-12-18,3.39435
2023-12-19,3.54257
2023-12-20,4.05395
2023-12-21,3.97243
2023-12-22,2.95708
2023-12-23,2.83109
2023-12-24,3.44623
2023-12-25,2.34195
2023-12-26,3.06825
2023-12-27,3.59445
2023-12-28,3.47587
2023-12-29,2.94967
2023-12-30,2.46053
2023-12-31,2.18631
2024-01-01,2.17149
2024-01-02,3.10531
2024-01-03,3.48328
2024-01-04,3.42399
2024-01-05,3.37211
2024-01-06,2.86815
2024-01-07,2.34936
2024-01-08,2.61617
2024-01-09,3.17942
2024-01-10,3.48328
2024-01-11,3.44623
2024-01-12,2.98673
2024-01-13,2.7718
2024-01-14,2.60876
2024-01-15,3.42399
2024-01-16,3.60927
2024-01-17,3.34988
2024-01-18,3.4314
2024-01-19,3.18683
2024-01-20,2.66805
2024-01-21,2.71251
2024-01-22,3.31282
2024-01-23,3.11272
2024-01-24,3.20166
2024-01-25,3.21648
2024-01-26,2.91262
2024-01-27,2.49018
2024-01-28,2.59393
2024-01-29,3.24612
2024-01-30,3.34988
2024-01-31,3.34988
2024-02-01,3.25353
2024-02-02,3.30541
2024-02-03,2.43089
2024-02-04,2.62358
2024-02-05,2.93485
2024-02-06,2.86815
2024-02-07,3.02379
2024-02-08,2.9645
2024-02-09,1.8454
2024-02-10,1.62306
2024-02-11,2.08997
2024-02-12,2.23819
2024-02-13,3.13495
2024-02-14,2.97932
2024-02-15,3.20166
2024-02-16,3.22389
2024-02-17,2.48276
2024-02-18,2.67546
2024-02-19,2.89038
2024-02-20,3.32765
2024-02-21,3.63151
2024-02-22,3.52775
2024-02-23,3.17201
2024-02-24,2.36418
2024-02-25,2.505
2024-02-26,2.97191
2024-02-27,3.12013
2024-02-28,2.99414
2024-02-29,3.43882
2024-03-01,2.40865
2024-03-02,2.59393
2024-03-03,2.34936
2024-03-04,2.67546
2024-03-05,3.08308
2024-03-06,3.35729
2024-03-07,3.02379
2024-03-08,2.95708
2024-03-09,2.77921
2024-03-10,2.6384
2024-03-11,2.9645
2024-03-12,3.15719
2024-03-13,3.41658
2024-03-14,3.09049
2024-03-15,3.25353
2024-03-16,2.62358
2024-03-17,2.2456
2024-03-18,3.06825
2024-03-19,3.46846
2024-03-20,3.23871
