date,미술작품
2023-06-01,18.28605
2023-06-02,23.83826
2023-06-03,5.85395
2023-06-04,8.38865
2023-06-05,13.1563
2023-06-06,14.18225
2023-06-07,32.28726
2023-06-08,38.62401
2023-06-09,22.63126
2023-06-10,5.9143
2023-06-11,11.2251
2023-06-12,29.87326
2023-06-13,36.14966
2023-06-14,26.43331
2023-06-15,35.06336
2023-06-16,29.33011
2023-06-17,5.73325
2023-06-18,11.16475
2023-06-19,33.37356
2023-06-20,36.63246
2023-06-21,25.04526
2023-06-22,27.33856
2023-06-23,24.38141
2023-06-24,5.37115
2023-06-25,8.14725
2023-06-26,21.42426
2023-06-27,20.82076
2023-06-28,17.92395
2023-06-29,28.06276
2023-06-30,17.5015
2023-07-01,6.21605
2023-07-02,10.31985
2023-07-03,20.70006
2023-07-04,21.24321
2023-07-05,18.7085
2023-07-06,21.24321
2023-07-07,20.51901
2023-07-08,5.00905
2023-07-09,7.242
2023-07-10,17.80325
2023-07-11,19.97585
2023-07-12,16.0531
2023-07-13,18.52745
2023-07-14,14.7254
2023-07-15,6.09535
2023-07-16,5.73325
2023-07-17,12.4321
2023-07-18,10.3802
2023-07-19,9.2939
2023-07-20,7.3627
2023-07-21,5.1901
2023-07-22,3.43995
2023-07-23,5.61255
2023-07-24,4.88835
2023-07-25,5.12975
2023-07-26,4.16415
2023-07-27,5.61255
2023-07-28,4.5866
2023-07-29,3.7417
2023-07-30,3.8624
2023-07-31,4.76765
2023-08-01,4.28485
2023-08-02,5.25045
2023-08-03,5.85395
2023-08-04,4.76765
2023-08-05,3.2589
2023-08-06,4.28485
2023-08-07,8.02655
2023-08-08,9.35425
2023-08-09,6.57815
2023-08-10,6.1557
2023-08-11,7.30235
2023-08-12,5.3108
2023-08-13,5.5522
2023-08-14,8.38865
2023-08-15,5.61255
2023-08-16,11.8286
2023-08-17,18.105
2023-08-18,12.7942
2023-08-19,4.7073
2023-08-20,5.6729
2023-08-21,22.26916
2023-08-22,19.25165
2023-08-23,21.18286
2023-08-24,23.17441
2023-08-25,18.16535
2023-08-26,4.64695
2023-08-27,7.78515
2023-08-28,18.9499
2023-08-29,20.82076
2023-08-30,16.11345
2023-08-31,20.27761
2023-09-01,15.2082
2023-09-02,3.80205
2023-09-03,7.78515
2023-09-04,19.37235
2023-09-05,19.25165
2023-09-06,11.1044
2023-09-07,20.03621
2023-09-08,18.9499
2023-09-09,4.76765
2023-09-10,7.1213
2023-09-11,16.0531
2023-09-12,23.71756
2023-09-13,15.9324
2023-09-14,20.51901
2023-09-15,12.9149
2023-09-16,5.5522
2023-09-17,7.78515
2023-09-18,16.2945
2023-09-19,16.59625
2023-09-20,20.70006
2023-09-21,17.2601
2023-09-22,14.8461
2023-09-23,4.4659
2023-09-24,6.33675
2023-09-25,15.5703
2023-09-26,19.25165
2023-09-27,14.30295
2023-09-28,3.43995
2023-09-29,4.16415
2023-09-30,3.68135
2023-10-01,4.40555
2023-10-02,4.40555
2023-10-03,6.57815
2023-10-04,18.04465
2023-10-05,20.21726
2023-10-06,14.9668
2023-10-07,3.19855
2023-10-08,3.80205
2023-10-09,7.66445
2023-10-10,16.6566
2023-10-11,11.5872
2023-10-12,15.75135
2023-10-13,13.5184
2023-10-14,4.3452
2023-10-15,6.57815
2023-10-16,20.94146
2023-10-17,17.68255
2023-10-18,15.50995
2023-10-19,24.32106
2023-10-20,17.80325
2023-10-21,4.88835
2023-10-22,9.47495
2023-10-23,28.66626
2023-10-24,23.71756
2023-10-25,17.0187
2023-10-26,20.82076
2023-10-27,15.9324
2023-10-28,6.1557
2023-10-29,11.7079
2023-10-30,24.32106
2023-10-31,22.81231
2023-11-01,19.01025
2023-11-02,22.20881
2023-11-03,18.4671
2023-11-04,5.4315
2023-11-05,12.00965
2023-11-06,27.39891
2023-11-07,26.37296
2023-11-08,29.51116
2023-11-09,29.93361
2023-11-10,19.37235
2023-11-11,5.73325
2023-11-12,10.2595
2023-11-13,26.61436
2023-11-14,22.63126
2023-11-15,15.9324
2023-11-16,12.4321
2023-11-17,15.87205
2023-11-18,6.09535
2023-11-19,10.0181
2023-11-20,23.89861
2023-11-21,29.20941
2023-11-22,24.62281
2023-11-23,28.66626
2023-11-24,21.96741
2023-11-25,5.1901
2023-11-26,11.76825
2023-11-27,22.69161
2023-11-28,26.61436
2023-11-29,21.18286
2023-11-30,26.79541
2023-12-01,21.42426
2023-12-02,5.97465
2023-12-03,9.35425
2023-12-04,18.4671
2023-12-05,21.84671
2023-12-06,24.56246
2023-12-07,27.70066
2023-12-08,18.88955
2023-12-09,5.12975
2023-12-10,8.63005
2023-12-11,13.94085
2023-12-12,18.28605
2023-12-13,15.75135
2023-12-14,18.105
2023-12-15,18.105
2023-12-16,5.00905
2023-12-17,5.9143
2023-12-18,13.3977
2023-12-19,11.88895
2023-12-20,10.56125
2023-12-21,13.1563
2023-12-22,8.87145
2023-12-23,4.16415
2023-12-24,4.2245
2023-12-25,4.5866
2023-12-26,9.23355
2023-12-27,10.0181
2023-12-28,9.5353
2023-12-29,7.8455
2023-12-30,3.9831
2023-12-31,3.5003
2024-01-01,3.9831
2024-01-02,5.0694
2024-01-03,4.76765
2024-01-04,5.85395
2024-01-05,5.37115
2024-01-06,4.3452
2024-01-07,3.3796
2024-01-08,4.88835
2024-01-09,4.5866
2024-01-10,4.88835
2024-01-11,4.7073
2024-01-12,4.1038
2024-01-13,3.5003
2024-01-14,4.9487
2024-01-15,3.68135
2024-01-16,5.73325
2024-01-17,4.52625
2024-01-18,3.19855
2024-01-19,3.2589
2024-01-20,5.00905
2024-01-21,4.3452
2024-01-22,4.7073
2024-01-23,5.9143
2024-01-24,5.12975
2024-01-25,6.09535
2024-01-26,6.7592
2024-01-27,4.52625
2024-01-28,4.9487
2024-01-29,5.5522
2024-01-30,6.21605
2024-01-31,6.5178
2024-02-01,5.73325
2024-02-02,6.09535
2024-02-03,3.2589
2024-02-04,3.3796
2024-02-05,5.61255
2024-02-06,5.85395
2024-02-07,4.04345
2024-02-08,4.1038
2024-02-09,3.07785
2024-02-10,3.5003
2024-02-11,4.04345
2024-02-12,4.2245
2024-02-13,4.3452
2024-02-14,4.9487
2024-02-15,4.5866
2024-02-16,3.9831
2024-02-17,4.828
2024-02-18,4.3452
2024-02-19,3.07785
2024-02-20,3.9831
2024-02-21,4.3452
2024-02-22,3.7417
2024-02-23,3.7417
2024-02-24,4.04345
2024-02-25,4.64695
2024-02-26,5.00905
2024-02-27,3.2589
2024-02-28,3.68135
2024-02-29,3.80205
2024-03-01,3.2589
2024-03-02,2.7761
2024-03-03,4.16415
2024-03-04,8.2076
2024-03-05,12.7942
2024-03-06,15.4496
2024-03-07,19.0706
2024-03-08,18.3464
2024-03-09,4.64695
2024-03-10,6.035
2024-03-11,18.7085
2024-03-12,20.82076
2024-03-13,18.04465
2024-03-14,18.9499
2024-03-15,16.2945
2024-03-16,5.12975
2024-03-17,7.6041
2024-03-18,21.96741
2024-03-19,20.63971
2024-03-20,16.71695
