date,공모주청약방법
2023-06-17,0.15328
2023-06-18,0.1923
2023-06-19,0.58248
2023-06-20,0.92111
2023-06-21,0.6215
2023-06-22,0.20902
2023-06-23,0.15328
2023-06-24,0.06549
2023-06-25,0.08361
2023-06-26,0.19787
2023-06-27,0.19648
2023-06-28,0.19927
2023-06-29,0.31632
2023-06-30,0.67724
2023-07-01,0.47658
2023-07-02,0.43617
2023-07-03,0.71069
2023-07-04,1.94813
2023-07-05,4.16103
2023-07-06,4.24046
2023-07-07,0.85422
2023-07-08,0.37764
2023-07-09,0.34141
2023-07-10,0.92808
2023-07-11,0.89045
2023-07-12,0.68282
2023-07-13,0.77618
2023-07-14,1.71123
2023-07-15,0.70233
2023-07-16,0.69675
2023-07-17,1.57885
2023-07-18,1.36285
2023-07-19,0.70511
2023-07-20,0.65495
2023-07-21,0.57552
2023-07-22,0.43756
2023-07-23,0.49748
2023-07-24,1.0312
2023-07-25,1.99969
2023-07-26,2.37036
2023-07-27,2.3843
2023-07-28,0.73995
2023-07-29,0.15189
2023-07-30,0.17836
2023-07-31,0.39436
2023-08-01,0.42084
2023-08-02,0.27173
2023-08-03,0.22853
2023-08-04,0.2564
2023-08-05,0.15746
2023-08-06,0.14353
2023-08-07,0.29821
2023-08-08,0.20205
2023-08-09,0.20624
2023-08-10,0.33862
2023-08-11,0.24247
2023-08-12,0.11426
2023-08-13,0.08779
2023-08-14,0.1491
2023-08-15,0.11426
2023-08-16,0.19787
2023-08-17,0.15468
2023-08-18,0.11984
2023-08-19,0.09057
2023-08-20,0.06549
2023-08-21,0.17418
2023-08-22,0.16722
2023-08-23,0.18533
2023-08-24,0.2996
2023-08-25,0.20345
2023-08-26,0.21599
2023-08-27,0.16304
2023-08-28,0.27312
2023-08-29,0.31632
2023-08-30,0.3651
2023-08-31,0.32468
2023-09-01,0.32329
2023-09-02,0.26755
2023-09-03,0.27452
2023-09-04,0.48494
2023-09-05,0.70511
2023-09-06,0.60617
2023-09-07,0.67446
2023-09-08,0.75249
2023-09-09,0.40133
2023-09-10,0.53232
2023-09-11,1.6109
2023-09-12,1.36843
2023-09-13,0.90857
2023-09-14,1.07021
2023-09-15,1.42138
2023-09-16,0.97685
2023-09-17,1.09112
2023-09-18,2.90826
2023-09-19,3.66633
2023-09-20,6.01022
2023-09-21,10.04027
2023-09-22,7.97229
2023-09-23,0.67446
2023-09-24,0.35673
2023-09-25,1.0312
2023-09-26,0.58527
2023-09-27,0.58248
2023-09-28,0.23689
2023-09-29,0.32468
2023-09-30,0.20484
2023-10-01,0.26337
2023-10-02,0.33583
2023-10-03,0.41387
2023-10-04,0.77061
2023-10-05,1.53844
2023-10-06,1.01029
2023-10-07,0.44731
2023-10-08,0.61593
2023-10-09,0.44453
2023-10-10,1.0507
2023-10-11,0.95873
2023-10-12,0.46682
2023-10-13,0.43059
2023-10-14,0.1923
2023-10-15,0.20902
2023-10-16,0.39993
2023-10-17,0.48633
2023-10-18,0.56437
2023-10-19,0.59085
2023-10-20,0.31632
2023-10-21,0.15746
2023-10-22,0.13656
2023-10-23,0.58806
2023-10-24,0.43895
2023-10-25,0.28845
2023-10-26,0.29542
2023-10-27,0.32468
2023-10-28,0.13377
2023-10-29,0.17836
2023-10-30,0.2773
2023-10-31,0.42502
2023-11-01,0.42223
2023-11-02,0.66331
2023-11-03,0.45985
2023-11-04,0.22296
2023-11-05,0.38182
2023-11-06,1.00751
2023-11-07,1.63319
2023-11-08,1.94534
2023-11-09,0.91275
2023-11-10,0.28706
2023-11-11,0.10312
2023-11-12,0.11844
2023-11-13,0.36928
2023-11-14,0.27452
2023-11-15,0.2132
2023-11-16,0.32886
2023-11-17,0.48076
2023-11-18,0.16861
2023-11-19,0.11844
2023-11-20,0.38042
2023-11-21,0.58945
2023-11-22,0.46961
2023-11-23,0.36928
2023-11-24,0.69536
2023-11-25,0.38879
2023-11-26,0.33304
2023-11-27,0.63683
2023-11-28,1.31269
2023-11-29,0.84446
2023-11-30,1.28482
2023-12-01,2.51808
2023-12-02,0.72462
2023-12-03,0.78036
2023-12-04,2.03035
2023-12-05,0.80545
2023-12-06,0.66609
2023-12-07,0.35116
2023-12-08,0.27312
2023-12-09,0.30099
2023-12-10,0.30796
2023-12-11,0.44313
2023-12-12,1.44646
2023-12-13,1.88681
2023-12-14,2.61005
2023-12-15,1.63737
2023-12-16,0.28985
2023-12-17,0.2564
2023-12-18,0.51002
2023-12-19,0.48633
2023-12-20,0.44313
2023-12-21,0.33444
2023-12-22,1.16637
2023-12-23,0.54765
2023-12-24,0.39854
2023-12-25,0.37624
2023-12-26,0.55043
2023-12-27,0.40969
2023-12-28,0.43338
2023-12-29,0.47518
2023-12-30,0.30657
2023-12-31,0.33165
2024-01-01,0.4933
2024-01-02,0.61314
2024-01-03,0.61175
2024-01-04,0.65495
2024-01-05,0.48354
2024-01-06,0.34001
2024-01-07,0.34977
2024-01-08,0.45567
2024-01-09,0.51281
2024-01-10,0.62986
2024-01-11,0.67864
2024-01-12,0.63962
2024-01-13,0.56158
2024-01-14,0.64241
2024-01-15,1.82689
2024-01-16,2.88736
2024-01-17,2.86506
2024-01-18,1.4813
2024-01-19,0.6229
2024-01-20,0.44313
2024-01-21,0.5156
2024-01-22,0.70093
2024-01-23,1.14546
2024-01-24,1.53983
2024-01-25,1.36425
2024-01-26,1.72517
2024-01-27,0.66191
2024-01-28,0.75249
2024-01-29,0.86537
2024-01-30,0.69954
2024-01-31,0.68282
2024-02-01,1.12735
2024-02-02,0.68003
2024-02-03,0.5783
2024-02-04,0.60478
2024-02-05,0.7943
2024-02-06,0.97406
2024-02-07,0.83053
2024-02-08,0.75946
2024-02-09,0.60478
2024-02-10,0.61175
2024-02-11,0.772
2024-02-12,1.32105
2024-02-13,5.52249
2024-02-14,7.10274
2024-02-15,3.81126
2024-02-16,0.87512
2024-02-17,0.56855
2024-02-18,0.40133
2024-02-19,0.78036
2024-02-20,0.79709
2024-02-21,0.55461
2024-02-22,0.86815
2024-02-23,0.67028
2024-02-24,0.33862
2024-02-25,0.40969
2024-02-26,1.11341
2024-02-27,1.17333
2024-02-28,0.49609
2024-02-29,0.38461
2024-03-01,0.24943
2024-03-02,0.32608
2024-03-03,0.28427
2024-03-04,0.66052
2024-03-05,0.62986
2024-03-06,0.47797
2024-03-07,0.46682
2024-03-08,0.33026
2024-03-09,0.28148
2024-03-10,0.33026
2024-03-11,0.60757
2024-03-12,1.04792
2024-03-13,1.07718
2024-03-14,1.2876
2024-03-15,0.81381
2024-03-16,0.19091
2024-03-17,0.16722
2024-03-18,0.43756
2024-03-19,0.4292
2024-03-20,0.29403
