date,WTI
2023-05-30,1.24288
2023-05-31,1.6088
2023-06-01,1.48147
2023-06-02,1.33154
2023-06-03,0.49976
2023-06-04,0.28421
2023-06-05,1.60445
2023-06-06,0.96128
2023-06-07,1.2933
2023-06-08,1.17683
2023-06-09,1.14032
2023-06-10,0.41632
2023-06-11,0.21511
2023-06-12,1.20855
2023-06-13,1.68224
2023-06-14,1.46582
2023-06-15,1.282
2023-06-16,1.13424
2023-06-17,0.40546
2023-06-18,0.23119
2023-06-19,0.90174
2023-06-20,1.01343
2023-06-21,1.04385
2023-06-22,1.02299
2023-06-23,1.21333
2023-06-24,0.50932
2023-06-25,0.2351
2023-06-26,1.05819
2023-06-27,1.12033
2023-06-28,1.28982
2023-06-29,1.17726
2023-06-30,0.94216
2023-07-01,0.38416
2023-07-02,0.19555
2023-07-03,0.8987
2023-07-04,1.0382
2023-07-05,1.02082
2023-07-06,1.11381
2023-07-07,0.90522
2023-07-08,0.45587
2023-07-09,0.22337
2023-07-10,1.00343
2023-07-11,1.02212
2023-07-12,1.26374
2023-07-13,1.32285
2023-07-14,1.3198
2023-07-15,0.47368
2023-07-16,0.21424
2023-07-17,1.06514
2023-07-18,1.06297
2023-07-19,1.10947
2023-07-20,0.99518
2023-07-21,0.91087
2023-07-22,0.36591
2023-07-23,0.20207
2023-07-24,0.97171
2023-07-25,1.39586
2023-07-26,1.21594
2023-07-27,1.19812
2023-07-28,1.1086
2023-07-29,0.45804
2023-07-30,0.23119
2023-07-31,1.04689
2023-08-01,1.24593
2023-08-02,1.30068
2023-08-03,1.31937
2023-08-04,1.14815
2023-08-05,0.49063
2023-08-06,0.28855
2023-08-07,1.31198
2023-08-08,1.42671
2023-08-09,1.41193
2023-08-10,1.59663
2023-08-11,1.34892
2023-08-12,0.56581
2023-08-13,0.2929
2023-08-14,1.15249
2023-08-15,0.96519
2023-08-16,1.59011
2023-08-17,1.55448
2023-08-18,1.2468
2023-08-19,0.51019
2023-08-20,0.3042
2023-08-21,1.10556
2023-08-22,1.10903
2023-08-23,1.22376
2023-08-24,1.23941
2023-08-25,0.98866
2023-08-26,0.43153
2023-08-27,0.22684
2023-08-28,0.88045
2023-08-29,0.97692
2023-08-30,1.06253
2023-08-31,0.96389
2023-09-01,1.20681
2023-09-02,0.68793
2023-09-03,0.29073
2023-09-04,1.23332
2023-09-05,1.5497
2023-09-06,2.05554
2023-09-07,2.016
2023-09-08,1.49146
2023-09-09,0.56972
2023-09-10,0.29681
2023-09-11,1.34762
2023-09-12,1.66225
2023-09-13,2.3189
2023-09-14,1.92474
2023-09-15,2.36148
2023-09-16,0.86828
2023-09-17,0.4198
2023-09-18,1.79697
2023-09-19,2.30369
2023-09-20,2.43362
2023-09-21,2.14333
2023-09-22,1.60923
2023-09-23,0.62361
2023-09-24,0.2916
2023-09-25,1.27982
2023-09-26,1.42628
2023-09-27,1.42106
2023-09-28,1.4806
2023-09-29,1.18031
2023-09-30,0.69141
2023-10-01,0.34766
2023-10-02,0.87958
2023-10-03,1.5158
2023-10-04,2.14202
2023-10-05,2.7613
2023-10-06,1.95907
2023-10-07,0.75355
2023-10-08,0.64143
2023-10-09,3.42142
2023-10-10,3.86208
2023-10-11,2.83257
2023-10-12,2.49403
2023-10-13,2.65613
2023-10-14,1.39412
2023-10-15,0.71053
2023-10-16,3.21152
2023-10-17,2.62962
2023-10-18,2.92122
2023-10-19,2.74217
2023-10-20,2.52228
2023-10-21,0.84742
2023-10-22,0.45804
2023-10-23,1.96298
2023-10-24,2.05076
2023-10-25,1.92691
2023-10-26,2.11421
2023-10-27,1.75829
2023-10-28,0.78962
2023-10-29,0.43023
2023-10-30,1.97297
2023-10-31,2.17896
2023-11-01,2.00383
2023-11-02,1.81305
2023-11-03,1.6314
2023-11-04,0.69228
2023-11-05,0.32593
2023-11-06,1.42584
2023-11-07,1.55056
2023-11-08,2.37148
2023-11-09,1.9243
2023-11-10,1.44409
2023-11-11,0.58146
2023-11-12,0.30246
2023-11-13,1.32285
2023-11-14,1.28895
2023-11-15,1.22289
2023-11-16,1.23072
2023-11-17,2.10595
2023-11-18,0.80135
2023-11-19,0.35417
2023-11-20,1.36935
2023-11-21,1.35544
2023-11-22,1.46017
2023-11-23,1.45409
2023-11-24,1.04993
2023-11-25,0.45282
2023-11-26,0.24249
2023-11-27,1.02212
2023-11-28,1.02255
2023-11-29,1.08513
2023-11-30,1.15423
2023-12-01,1.24897
2023-12-02,0.56581
2023-12-03,0.26031
2023-12-04,1.15423
2023-12-05,1.32806
2023-12-06,1.37413
2023-12-07,2.37583
2023-12-08,1.63009
2023-12-09,0.57494
2023-12-10,0.26552
2023-12-11,1.11338
2023-12-12,1.26635
2023-12-13,1.78524
2023-12-14,1.43106
2023-12-15,1.30503
2023-12-16,0.49889
2023-12-17,0.23771
2023-12-18,1.04602
2023-12-19,1.29416
2023-12-20,1.37369
2023-12-21,1.25809
2023-12-22,1.0621
2023-12-23,0.45587
2023-12-24,0.19903
2023-12-25,0.24727
2023-12-26,0.92086
2023-12-27,1.179
2023-12-28,1.00083
2023-12-29,0.83438
2023-12-30,0.37243
2023-12-31,0.18556
2024-01-01,0.24379
2024-01-02,0.92999
2024-01-03,1.3072
2024-01-04,1.72135
2024-01-05,1.37065
2024-01-06,0.57929
2024-01-07,0.30724
2024-01-08,1.13294
2024-01-09,1.90996
2024-01-10,1.53014
2024-01-11,1.4241
2024-01-12,1.85303
2024-01-13,0.73226
2024-01-14,0.31811
2024-01-15,1.26722
2024-01-16,1.3524
2024-01-17,1.30546
2024-01-18,1.179
2024-01-19,1.11816
2024-01-20,0.47803
2024-01-21,0.21598
2024-01-22,0.8987
2024-01-23,1.31807
2024-01-24,1.06601
2024-01-25,1.04081
2024-01-26,1.13859
2024-01-27,0.54582
2024-01-28,0.27421
2024-01-29,1.14858
2024-01-30,1.19378
2024-01-31,1.11208
2024-02-01,1.02647
2024-02-02,1.07775
2024-02-03,0.54104
2024-02-04,0.23336
2024-02-05,0.9226
2024-02-06,1.06167
2024-02-07,0.8748
2024-02-08,0.8296
2024-02-09,0.69228
2024-02-10,0.39981
2024-02-11,0.18426
2024-02-12,0.56886
2024-02-13,1.18682
2024-02-14,1.08122
2024-02-15,1.05341
2024-02-16,0.993
2024-02-17,0.5128
2024-02-18,0.23814
2024-02-19,0.8522
2024-02-20,0.96649
2024-02-21,0.993
2024-02-22,0.85872
2024-02-23,0.80657
2024-02-24,0.44544
2024-02-25,0.18773
2024-02-26,0.7818
2024-02-27,0.84047
2024-02-28,0.86828
2024-02-29,0.85046
2024-03-01,0.59493
2024-03-02,0.47716
2024-03-03,0.20468
2024-03-04,0.88305
2024-03-05,0.96649
2024-03-06,0.87741
2024-03-07,0.8509
2024-03-08,0.74921
2024-03-09,0.3407
2024-03-10,0.1647
2024-03-11,0.73443
2024-03-12,0.88045
2024-03-13,0.79657
2024-03-14,1.08774
2024-03-15,1.00821
2024-03-16,0.39633
2024-03-17,0.19903
2024-03-18,0.79788
2024-03-19,1.11208
2024-03-20,1.04254
