date,증여세면제한도
2023-05-29,22.97037
2023-05-30,28.08772
2023-05-31,27.16429
2023-06-01,26.64486
2023-06-02,22.50865
2023-06-03,19.19969
2023-06-04,19.83455
2023-06-05,30.16544
2023-06-06,26.64486
2023-06-07,32.70488
2023-06-08,26.64486
2023-06-09,24.89419
2023-06-10,19.83455
2023-06-11,20.83493
2023-06-12,28.41477
2023-06-13,24.66333
2023-06-14,22.98961
2023-06-15,24.1439
2023-06-16,22.87418
2023-06-17,18.27626
2023-06-18,17.91073
2023-06-19,25.77914
2023-06-20,26.79876
2023-06-21,26.1639
2023-06-22,23.12427
2023-06-23,21.58522
2023-06-24,19.23816
2023-06-25,19.98845
2023-06-26,26.76029
2023-06-27,25.47133
2023-06-28,24.97114
2023-06-29,23.87456
2023-06-30,21.87379
2023-07-01,18.91111
2023-07-02,20.23855
2023-07-03,27.43362
2023-07-04,48.98037
2023-07-05,57.27202
2023-07-06,34.99422
2023-07-07,33.05117
2023-07-08,24.93266
2023-07-09,31.89688
2023-07-10,36.39861
2023-07-11,28.5302
2023-07-12,28.83801
2023-07-13,27.58753
2023-07-14,24.93266
2023-07-15,21.93151
2023-07-16,26.62562
2023-07-17,36.53328
2023-07-18,30.45402
2023-07-19,29.49211
2023-07-20,26.74105
2023-07-21,25.202
2023-07-22,28.85725
2023-07-23,28.2801
2023-07-24,36.64871
2023-07-25,31.26202
2023-07-26,32.66641
2023-07-27,94.88264
2023-07-28,100.0
2023-07-29,53.0781
2023-07-30,38.88033
2023-07-31,55.0404
2023-08-01,46.94113
2023-08-02,38.63024
2023-08-03,37.36052
2023-08-04,33.26279
2023-08-05,27.68372
2023-08-06,31.4544
2023-08-07,39.16891
2023-08-08,33.43593
2023-08-09,32.70488
2023-08-10,27.62601
2023-08-11,36.41785
2023-08-12,26.1639
2023-08-13,30.12697
2023-08-14,35.2828
2023-08-15,33.66679
2023-08-16,46.74874
2023-08-17,35.76375
2023-08-18,47.76837
2023-08-19,33.51288
2023-08-20,29.1843
2023-08-21,38.74567
2023-08-22,41.18891
2023-08-23,42.30473
2023-08-24,40.34243
2023-08-25,33.99384
2023-08-26,26.24086
2023-08-27,29.1843
2023-08-28,37.36052
2023-08-29,37.97614
2023-08-30,38.30319
2023-08-31,33.03193
2023-09-01,29.51135
2023-09-02,31.53135
2023-09-03,29.49211
2023-09-04,37.70681
2023-09-05,36.2447
2023-09-06,33.66679
2023-09-07,31.72373
2023-09-08,28.43401
2023-09-09,26.77953
2023-09-10,27.70296
2023-09-11,37.34128
2023-09-12,32.49326
2023-09-13,29.76144
2023-09-14,28.2801
2023-09-15,28.29934
2023-09-16,23.29742
2023-09-17,24.7018
2023-09-18,29.54982
2023-09-19,29.01115
2023-09-20,28.01077
2023-09-21,24.97114
2023-09-22,23.68218
2023-09-23,22.14313
2023-09-24,25.08657
2023-09-25,31.80069
2023-09-26,25.14428
2023-09-27,23.50904
2023-09-28,25.14428
2023-09-29,36.43709
2023-09-30,29.1843
2023-10-01,24.5479
2023-10-02,28.49172
2023-10-03,26.99115
2023-10-04,35.97537
2023-10-05,37.22585
2023-10-06,31.26202
2023-10-07,23.8938
2023-10-08,22.87418
2023-10-09,29.66525
2023-10-10,35.47518
2023-10-11,34.66717
2023-10-12,32.41631
2023-10-13,27.54905
2023-10-14,22.47018
2023-10-15,25.99076
2023-10-16,35.55213
2023-10-17,30.30011
2023-10-18,30.8003
2023-10-19,30.08849
2023-10-20,27.10657
2023-10-21,22.23932
2023-10-22,24.08618
2023-10-23,35.01346
2023-10-24,33.14736
2023-10-25,29.24201
2023-10-26,29.95382
2023-10-27,28.16467
2023-10-28,22.62408
2023-10-29,22.91265
2023-10-30,35.14813
2023-10-31,32.24317
2023-11-01,33.55136
2023-11-02,30.55021
2023-11-03,29.37668
2023-11-04,25.52904
2023-11-05,25.50981
2023-11-06,35.80223
2023-11-07,30.03078
2023-11-08,32.28164
2023-11-09,30.99268
2023-11-10,27.91458
2023-11-11,25.79838
2023-11-12,27.77991
2023-11-13,33.24355
2023-11-14,33.62831
2023-11-15,31.01192
2023-11-16,28.9342
2023-11-17,27.8761
2023-11-18,24.7018
2023-11-19,25.99076
2023-11-20,36.82185
2023-11-21,32.5125
2023-11-22,32.72412
2023-11-23,31.18507
2023-11-24,30.10773
2023-11-25,27.27972
2023-11-26,28.54944
2023-11-27,35.45594
2023-11-28,36.61023
2023-11-29,41.51596
2023-11-30,67.29511
2023-12-01,50.84647
2023-12-02,33.87841
2023-12-03,39.13043
2023-12-04,50.57714
2023-12-05,37.59138
2023-12-06,35.55213
2023-12-07,33.7245
2023-12-08,32.80107
2023-12-09,29.5883
2023-12-10,30.74259
2023-12-11,35.12889
2023-12-12,34.51327
2023-12-13,36.51404
2023-12-14,33.64755
2023-12-15,34.85956
2023-12-16,24.79799
2023-12-17,26.60638
2023-12-18,44.7095
2023-12-19,35.2828
2023-12-20,32.68564
2023-12-21,53.42439
2023-12-22,48.86494
2023-12-23,32.03155
2023-12-24,29.49211
2023-12-25,35.95613
2023-12-26,43.74759
2023-12-27,40.11158
2023-12-28,36.61023
2023-12-29,38.45709
2023-12-30,30.18468
2023-12-31,42.36244
2024-01-01,45.13274
2024-01-02,55.8484
2024-01-03,46.5756
2024-01-04,45.74836
2024-01-05,40.38091
2024-01-06,34.16698
2024-01-07,35.72527
2024-01-08,43.03578
2024-01-09,40.99653
2024-01-10,43.28587
2024-01-11,42.53559
2024-01-12,39.16891
2024-01-13,35.35975
2024-01-14,35.37899
2024-01-15,48.15313
2024-01-16,43.32435
2024-01-17,46.38322
2024-01-18,43.67064
2024-01-19,44.8634
2024-01-20,34.87879
2024-01-21,32.47402
2024-01-22,45.32512
2024-01-23,44.51712
2024-01-24,41.47749
2024-01-25,40.74644
2024-01-26,37.70681
2024-01-27,36.70642
2024-01-28,41.7853
2024-01-29,51.82762
2024-01-30,47.67218
2024-01-31,43.67064
2024-02-01,39.13043
2024-02-02,38.30319
2024-02-03,29.04963
2024-02-04,32.5125
2024-02-05,42.68949
2024-02-06,39.30357
2024-02-07,33.78222
2024-02-08,33.60908
2024-02-09,35.70604
2024-02-10,49.46133
2024-02-11,42.22777
2024-02-12,47.47979
2024-02-13,60.4848
2024-02-14,49.57676
2024-02-15,43.78607
2024-02-16,40.68872
2024-02-17,31.7045
2024-02-18,33.66679
2024-02-19,46.76798
2024-02-20,48.88418
2024-02-21,47.53751
2024-02-22,44.8634
2024-02-23,37.9569
2024-02-24,33.91689
2024-02-25,36.03308
2024-02-26,48.30704
2024-02-27,43.68988
2024-02-28,38.39938
2024-02-29,36.8988
2024-03-01,32.07002
2024-03-02,33.74374
2024-03-03,33.07041
2024-03-04,40.8811
2024-03-05,41.51596
2024-03-06,39.11119
2024-03-07,35.53289
2024-03-08,34.59022
2024-03-09,31.18507
2024-03-10,30.18468
2024-03-11,37.45671
2024-03-12,37.24509
2024-03-13,35.41746
2024-03-14,31.99307
2024-03-15,31.66602
2024-03-16,25.62524
2024-03-17,28.08772
2024-03-18,37.11042
2024-03-19,34.03232
2024-03-20,31.56983
