date,ISA계좌개설
2023-09-17,3.15934
2023-09-18,3.34249
2023-09-19,4.44139
2023-09-20,3.11355
2023-09-21,2.88461
2023-09-22,2.24358
2023-09-23,2.01465
2023-09-24,1.32783
2023-09-25,2.9304
2023-09-26,2.83882
2023-09-27,2.42673
2023-09-28,1.4652
2023-09-29,1.19047
2023-09-30,1.69413
2023-10-01,1.92307
2023-10-02,3.15934
2023-10-03,3.20512
2023-10-04,3.52564
2023-10-05,2.33516
2023-10-06,2.60989
2023-10-07,1.0989
2023-10-08,2.1978
2023-10-09,2.06043
2023-10-10,2.97619
2023-10-11,3.93772
2023-10-12,3.02197
2023-10-13,2.97619
2023-10-14,1.69413
2023-10-15,1.78571
2023-10-16,2.9304
2023-10-17,3.57142
2023-10-18,3.52564
2023-10-19,2.38095
2023-10-20,2.74725
2023-10-21,1.78571
2023-10-22,2.15201
2023-10-23,3.43406
2023-10-24,3.75457
2023-10-25,2.9304
2023-10-26,3.20512
2023-10-27,3.47985
2023-10-28,1.19047
2023-10-29,1.73992
2023-10-30,4.07509
2023-10-31,3.52564
2023-11-01,3.11355
2023-11-02,3.57142
2023-11-03,3.15934
2023-11-04,2.9304
2023-11-05,2.47252
2023-11-06,3.25091
2023-11-07,3.34249
2023-11-08,2.47252
2023-11-09,1.8315
2023-11-10,2.38095
2023-11-11,1.37362
2023-11-12,1.19047
2023-11-13,2.24358
2023-11-14,2.88461
2023-11-15,3.02197
2023-11-16,2.9304
2023-11-17,3.2967
2023-11-18,1.69413
2023-11-19,2.88461
2023-11-20,4.07509
2023-11-21,4.30402
2023-11-22,3.20512
2023-11-23,3.02197
2023-11-24,3.84615
2023-11-25,2.24358
2023-11-26,2.79304
2023-11-27,3.25091
2023-11-28,3.34249
2023-11-29,4.85347
2023-11-30,5.1282
2023-12-01,3.93772
2023-12-02,2.42673
2023-12-03,4.12087
2023-12-04,4.34981
2023-12-05,3.89194
2023-12-06,4.3956
2023-12-07,4.48717
2023-12-08,4.53296
2023-12-09,2.70146
2023-12-10,4.16666
2023-12-11,4.89926
2023-12-12,6.41025
2023-12-13,4.7619
2023-12-14,4.89926
2023-12-15,5.08241
2023-12-16,2.33516
2023-12-17,3.70879
2023-12-18,4.30402
2023-12-19,6.54761
2023-12-20,6.2271
2023-12-21,4.89926
2023-12-22,5.03663
2023-12-23,2.79304
2023-12-24,3.80036
2023-12-25,4.67032
2023-12-26,8.10439
2023-12-27,8.01282
2023-12-28,8.51648
2023-12-29,8.69963
2023-12-30,4.62454
2023-12-31,5.35714
2024-01-01,4.57875
2024-01-02,6.5934
2024-01-03,5.26556
2024-01-04,4.67032
2024-01-05,4.89926
2024-01-06,3.43406
2024-01-07,3.70879
2024-01-08,4.57875
2024-01-09,6.54761
2024-01-10,6.73076
2024-01-11,6.41025
2024-01-12,4.25824
2024-01-13,2.97619
2024-01-14,4.12087
2024-01-15,4.25824
2024-01-16,5.03663
2024-01-17,31.13553
2024-01-18,31.82234
2024-01-19,21.47435
2024-01-20,15.56776
2024-01-21,15.15567
2024-01-22,24.45054
2024-01-23,19.0934
2024-01-24,17.44505
2024-01-25,18.04029
2024-01-26,14.6978
2024-01-27,12.72893
2024-01-28,13.00366
2024-01-29,17.90293
2024-01-30,21.01648
2024-01-31,22.52747
2024-02-01,26.55677
2024-02-02,21.06227
2024-02-03,13.09523
2024-02-04,28.15934
2024-02-05,35.25641
2024-02-06,31.41025
2024-02-07,27.15201
2024-02-08,22.29853
2024-02-09,15.93406
2024-02-10,18.31501
2024-02-11,69.826
2024-02-12,38.09523
2024-02-13,42.44505
2024-02-14,29.62454
2024-02-15,27.42673
2024-02-16,21.61172
2024-02-17,18.3608
2024-02-18,24.35897
2024-02-19,28.15934
2024-02-20,25.04578
2024-02-21,26.37362
2024-02-22,27.74725
2024-02-23,22.98534
2024-02-24,15.52197
2024-02-25,27.9304
2024-02-26,30.54029
2024-02-27,28.80036
2024-02-28,27.60989
2024-02-29,30.81501
2024-03-01,22.29853
2024-03-02,22.3901
2024-03-03,26.19047
2024-03-04,37.5
2024-03-05,35.02747
2024-03-06,27.70146
2024-03-07,25.50366
2024-03-08,26.51098
2024-03-09,14.97252
2024-03-10,19.23076
2024-03-11,23.12271
2024-03-12,26.78571
2024-03-13,25.45787
2024-03-14,25.04578
2024-03-15,18.7271
2024-03-16,16.39194
2024-03-17,20.37545
2024-03-18,27.01465
2024-03-19,26.0989
2024-03-20,27.15201
