date,해외선물옵션
2023-07-18,15.49295
2023-07-19,9.85915
2023-07-20,6.33802
2023-07-21,13.38028
2023-07-22,7.74647
2023-07-23,4.22535
2023-07-24,19.01408
2023-07-25,15.49295
2023-07-26,15.49295
2023-07-27,24.64788
2023-07-28,20.42253
2023-07-29,7.74647
2023-07-30,5.6338
2023-07-31,19.7183
2023-08-01,17.60563
2023-08-02,21.83098
2023-08-03,19.01408
2023-08-04,11.2676
2023-08-05,9.15492
2023-08-06,6.33802
2023-08-07,22.53521
2023-08-08,16.9014
2023-08-09,14.78873
2023-08-10,19.7183
2023-08-11,22.53521
2023-08-12,20.42253
2023-08-13,23.23943
2023-08-14,13.38028
2023-08-15,19.01408
2023-08-16,23.94366
2023-08-17,35.21126
2023-08-18,33.80281
2023-08-19,14.78873
2023-08-20,18.30985
2023-08-21,29.57746
2023-08-22,17.60563
2023-08-23,16.9014
2023-08-24,11.2676
2023-08-25,23.94366
2023-08-26,14.0845
2023-08-27,14.0845
2023-08-28,17.60563
2023-08-29,27.46478
2023-08-30,16.9014
2023-08-31,27.46478
2023-09-01,24.64788
2023-09-02,15.49295
2023-09-03,19.01408
2023-09-04,10.56338
2023-09-05,25.35211
2023-09-06,20.42253
2023-09-07,19.7183
2023-09-08,15.49295
2023-09-09,3.52112
2023-09-10,7.04225
2023-09-11,20.42253
2023-09-12,26.05633
2023-09-13,30.98591
2023-09-14,40.14084
2023-09-15,23.94366
2023-09-16,14.78873
2023-09-17,11.97183
2023-09-18,27.46478
2023-09-19,33.80281
2023-09-20,17.60563
2023-09-21,28.16901
2023-09-22,14.0845
2023-09-23,14.0845
2023-09-24,5.6338
2023-09-25,19.7183
2023-09-26,30.28169
2023-09-27,15.49295
2023-09-28,24.64788
2023-09-29,27.46478
2023-09-30,11.2676
2023-10-01,13.38028
2023-10-02,19.01408
2023-10-03,16.9014
2023-10-04,10.56338
2023-10-05,28.87323
2023-10-06,26.05633
2023-10-07,4.22535
2023-10-08,9.85915
2023-10-09,20.42253
2023-10-10,19.01408
2023-10-11,16.9014
2023-10-12,26.05633
2023-10-13,20.42253
2023-10-14,25.35211
2023-10-15,21.83098
2023-10-16,50.0
2023-10-17,36.61971
2023-10-18,16.9014
2023-10-19,21.83098
2023-10-20,24.64788
2023-10-21,12.67605
2023-10-22,12.67605
2023-10-23,19.7183
2023-10-24,14.0845
2023-10-25,12.67605
2023-10-26,6.33802
2023-10-27,14.78873
2023-10-28,13.38028
2023-10-29,9.15492
2023-10-30,8.4507
2023-10-31,16.19718
2023-11-01,19.01408
2023-11-02,15.49295
2023-11-03,14.0845
2023-11-04,14.78873
2023-11-05,16.9014
2023-11-06,15.49295
2023-11-07,19.01408
2023-11-08,33.09859
2023-11-09,21.12676
2023-11-10,9.85915
2023-11-11,9.85915
2023-11-12,8.4507
2023-11-13,19.01408
2023-11-14,14.0845
2023-11-15,18.30985
2023-11-16,12.67605
2023-11-17,19.01408
2023-11-18,4.92957
2023-11-19,4.22535
2023-11-20,22.53521
2023-11-21,30.28169
2023-11-22,21.12676
2023-11-23,18.30985
2023-11-24,16.19718
2023-11-25,14.0845
2023-11-26,5.6338
2023-11-27,19.01408
2023-11-28,20.42253
2023-11-29,28.16901
2023-11-30,26.05633
2023-12-01,12.67605
2023-12-02,8.4507
2023-12-03,9.85915
2023-12-04,16.19718
2023-12-05,23.23943
2023-12-06,18.30985
2023-12-07,16.9014
2023-12-08,24.64788
2023-12-09,18.30985
2023-12-10,16.9014
2023-12-11,26.76056
2023-12-12,12.67605
2023-12-13,14.78873
2023-12-14,17.60563
2023-12-15,35.91549
2023-12-16,21.12676
2023-12-17,9.15492
2023-12-18,16.19718
2023-12-19,20.42253
2023-12-20,23.23943
2023-12-21,26.05633
2023-12-22,17.60563
2023-12-23,9.85915
2023-12-24,12.67605
2023-12-25,7.04225
2023-12-26,17.60563
2023-12-27,26.76056
2023-12-28,34.50704
2023-12-29,24.64788
2023-12-30,23.94366
2023-12-31,18.30985
2024-01-01,23.23943
2024-01-02,32.39436
2024-01-03,31.69014
2024-01-04,34.50704
2024-01-05,22.53521
2024-01-06,29.57746
2024-01-07,30.28169
2024-01-08,33.09859
2024-01-09,30.98591
2024-01-10,36.61971
2024-01-11,33.09859
2024-01-12,33.09859
2024-01-13,35.21126
2024-01-14,15.49295
2024-01-15,31.69014
2024-01-16,28.16901
2024-01-17,43.66197
2024-01-18,36.61971
2024-01-19,63.38028
2024-01-20,57.74647
2024-01-21,57.04225
2024-01-22,70.42253
2024-01-23,74.64788
2024-01-24,71.83098
2024-01-25,81.69014
2024-01-26,53.52112
2024-01-27,47.88732
2024-01-28,49.29577
2024-01-29,61.2676
2024-01-30,65.49295
2024-01-31,56.33802
2024-02-01,57.04225
2024-02-02,91.54929
2024-02-03,73.23943
2024-02-04,63.38028
2024-02-05,69.01408
2024-02-06,80.98591
2024-02-07,77.46478
2024-02-08,73.94366
2024-02-09,67.60563
2024-02-10,63.38028
2024-02-11,66.19718
2024-02-12,61.97183
2024-02-13,61.97183
2024-02-14,64.0845
2024-02-15,69.01408
2024-02-16,66.9014
2024-02-17,80.28169
2024-02-18,72.53521
2024-02-19,73.94366
2024-02-20,83.80281
2024-02-21,66.9014
2024-02-22,73.23943
2024-02-23,75.35211
2024-02-24,69.01408
2024-02-25,69.01408
2024-02-26,59.85915
2024-02-27,61.2676
2024-02-28,76.05633
2024-02-29,65.49295
2024-03-01,65.49295
2024-03-02,69.7183
2024-03-03,66.19718
2024-03-04,69.7183
2024-03-05,75.35211
2024-03-06,83.80281
2024-03-07,75.35211
2024-03-08,77.46478
2024-03-09,66.9014
2024-03-10,59.15492
2024-03-11,71.83098
2024-03-12,83.80281
2024-03-13,90.84507
2024-03-14,71.83098
2024-03-15,78.87323
2024-03-16,72.53521
2024-03-17,72.53521
2024-03-18,76.05633
2024-03-19,100.0
2024-03-20,73.94366
