date,DEFI
2023-06-02,4.89335
2023-06-03,4.89335
2023-06-04,4.14052
2023-06-05,5.14429
2023-06-06,4.14052
2023-06-07,8.53199
2023-06-08,5.77164
2023-06-09,5.26976
2023-06-10,7.6537
2023-06-11,4.89335
2023-06-12,9.66122
2023-06-13,8.53199
2023-06-14,9.41028
2023-06-15,6.27352
2023-06-16,5.89711
2023-06-17,2.63488
2023-06-18,4.6424
2023-06-19,6.64993
2023-06-20,5.64617
2023-06-21,5.77164
2023-06-22,4.89335
2023-06-23,4.89335
2023-06-24,5.26976
2023-06-25,3.63864
2023-06-26,4.39146
2023-06-27,6.90087
2023-06-28,3.3877
2023-06-29,7.52823
2023-06-30,6.27352
2023-07-01,2.00752
2023-07-02,4.26599
2023-07-03,6.27352
2023-07-04,7.6537
2023-07-05,4.51693
2023-07-06,4.26599
2023-07-07,4.76787
2023-07-08,4.01505
2023-07-09,3.51317
2023-07-10,6.90087
2023-07-11,6.39899
2023-07-12,5.77164
2023-07-13,5.77164
2023-07-14,2.76035
2023-07-15,3.88958
2023-07-16,3.63864
2023-07-17,4.89335
2023-07-18,3.76411
2023-07-19,5.5207
2023-07-20,5.39523
2023-07-21,4.26599
2023-07-22,3.3877
2023-07-23,3.63864
2023-07-24,4.26599
2023-07-25,4.39146
2023-07-26,5.89711
2023-07-27,3.76411
2023-07-28,3.63864
2023-07-29,3.63864
2023-07-30,3.13676
2023-07-31,5.14429
2023-08-01,5.5207
2023-08-02,5.14429
2023-08-03,4.39146
2023-08-04,3.76411
2023-08-05,3.51317
2023-08-06,2.76035
2023-08-07,4.6424
2023-08-08,5.64617
2023-08-09,3.76411
2023-08-10,4.89335
2023-08-11,4.26599
2023-08-12,2.38393
2023-08-13,3.01129
2023-08-14,3.51317
2023-08-15,3.63864
2023-08-16,4.76787
2023-08-17,4.89335
2023-08-18,3.26223
2023-08-19,2.63488
2023-08-20,3.13676
2023-08-21,4.6424
2023-08-22,6.27352
2023-08-23,5.14429
2023-08-24,4.26599
2023-08-25,5.01882
2023-08-26,4.26599
2023-08-27,3.63864
2023-08-28,4.89335
2023-08-29,4.51693
2023-08-30,4.39146
2023-08-31,3.01129
2023-09-01,3.76411
2023-09-02,2.88582
2023-09-03,3.3877
2023-09-04,3.51317
2023-09-05,5.01882
2023-09-06,4.76787
2023-09-07,4.89335
2023-09-08,4.89335
2023-09-09,2.88582
2023-09-10,3.63864
2023-09-11,5.64617
2023-09-12,3.76411
2023-09-13,4.89335
2023-09-14,4.01505
2023-09-15,4.14052
2023-09-16,2.76035
2023-09-17,1.50564
2023-09-18,4.01505
2023-09-19,6.64993
2023-09-20,4.14052
2023-09-21,4.51693
2023-09-22,4.6424
2023-09-23,2.88582
2023-09-24,3.01129
2023-09-25,4.26599
2023-09-26,3.76411
2023-09-27,2.25846
2023-09-28,2.13299
2023-09-29,0.87829
2023-09-30,1.88205
2023-10-01,3.01129
2023-10-02,1.63111
2023-10-03,4.39146
2023-10-04,5.64617
2023-10-05,4.01505
2023-10-06,5.26976
2023-10-07,3.13676
2023-10-08,2.38393
2023-10-09,2.38393
2023-10-10,2.63488
2023-10-11,3.76411
2023-10-12,2.63488
2023-10-13,4.39146
2023-10-14,3.63864
2023-10-15,2.76035
2023-10-16,3.3877
2023-10-17,4.14052
2023-10-18,4.76787
2023-10-19,4.14052
2023-10-20,3.51317
2023-10-21,2.38393
2023-10-22,2.50941
2023-10-23,3.3877
2023-10-24,3.88958
2023-10-25,4.51693
2023-10-26,3.63864
2023-10-27,4.01505
2023-10-28,3.26223
2023-10-29,3.01129
2023-10-30,3.63864
2023-10-31,5.14429
2023-11-01,5.26976
2023-11-02,4.39146
2023-11-03,5.01882
2023-11-04,3.88958
2023-11-05,3.76411
2023-11-06,7.15181
2023-11-07,5.64617
2023-11-08,6.27352
2023-11-09,5.5207
2023-11-10,5.64617
2023-11-11,1.38017
2023-11-12,3.76411
2023-11-13,4.26599
2023-11-14,3.88958
2023-11-15,3.76411
2023-11-16,4.51693
2023-11-17,5.64617
2023-11-18,2.88582
2023-11-19,3.26223
2023-11-20,5.64617
2023-11-21,3.76411
2023-11-22,5.77164
2023-11-23,4.14052
2023-11-24,6.27352
2023-11-25,3.88958
2023-11-26,5.26976
2023-11-27,5.26976
2023-11-28,3.51317
2023-11-29,4.6424
2023-11-30,7.6537
2023-12-01,4.51693
2023-12-02,2.38393
2023-12-03,1.88205
2023-12-04,6.39899
2023-12-05,5.01882
2023-12-06,6.64993
2023-12-07,4.6424
2023-12-08,4.89335
2023-12-09,4.26599
2023-12-10,4.76787
2023-12-11,8.9084
2023-12-12,5.26976
2023-12-13,5.5207
2023-12-14,4.01505
2023-12-15,5.26976
2023-12-16,3.13676
2023-12-17,2.25846
2023-12-18,3.13676
2023-12-19,5.64617
2023-12-20,4.26599
2023-12-21,6.02258
2023-12-22,3.88958
2023-12-23,3.3877
2023-12-24,2.76035
2023-12-25,3.13676
2023-12-26,3.26223
2023-12-27,5.5207
2023-12-28,4.01505
2023-12-29,4.26599
2023-12-30,3.13676
2023-12-31,2.50941
2024-01-01,2.63488
2024-01-02,5.01882
2024-01-03,5.64617
2024-01-04,4.76787
2024-01-05,4.39146
2024-01-06,3.88958
2024-01-07,3.76411
2024-01-08,4.14052
2024-01-09,4.89335
2024-01-10,2.88582
2024-01-11,7.52823
2024-01-12,5.01882
2024-01-13,5.01882
2024-01-14,2.88582
2024-01-15,4.89335
2024-01-16,4.51693
2024-01-17,4.6424
2024-01-18,3.63864
2024-01-19,3.63864
2024-01-20,2.63488
2024-01-21,1.88205
2024-01-22,3.63864
2024-01-23,3.63864
2024-01-24,3.76411
2024-01-25,4.39146
2024-01-26,3.51317
2024-01-27,2.50941
2024-01-28,2.25846
2024-01-29,4.39146
2024-01-30,4.6424
2024-01-31,8.28105
2024-02-01,4.51693
2024-02-02,2.63488
2024-02-03,4.01505
2024-02-04,2.38393
2024-02-05,4.01505
2024-02-06,4.76787
2024-02-07,2.88582
2024-02-08,2.63488
2024-02-09,2.38393
2024-02-10,1.75658
2024-02-11,1.50564
2024-02-12,2.38393
2024-02-13,3.88958
2024-02-14,3.88958
2024-02-15,4.89335
2024-02-16,4.76787
2024-02-17,2.88582
2024-02-18,1.88205
2024-02-19,3.88958
2024-02-20,3.3877
2024-02-21,4.51693
2024-02-22,6.14805
2024-02-23,4.51693
2024-02-24,6.52446
2024-02-25,4.39146
2024-02-26,5.5207
2024-02-27,6.39899
2024-02-28,5.5207
2024-02-29,5.01882
2024-03-01,5.14429
2024-03-02,4.76787
2024-03-03,4.26599
2024-03-04,7.90464
2024-03-05,7.02634
2024-03-06,10.28858
2024-03-07,8.78293
2024-03-08,8.15558
2024-03-09,6.52446
2024-03-10,5.64617
2024-03-11,8.9084
2024-03-12,10.16311
2024-03-13,9.03387
2024-03-14,8.53199
2024-03-15,6.52446
2024-03-16,4.76787
2024-03-17,5.14429
2024-03-18,9.7867
2024-03-19,6.90087
2024-03-20,9.03387
