date,매도
2023-05-31,5.26043
2023-06-01,4.30488
2023-06-02,4.18175
2023-06-03,1.37914
2023-06-04,1.48257
2023-06-05,4.41571
2023-06-06,1.92833
2023-06-07,5.17177
2023-06-08,6.15195
2023-06-09,5.44021
2023-06-10,2.6179
2023-06-11,1.66235
2023-06-12,5.157
2023-06-13,5.59044
2023-06-14,4.74572
2023-06-15,4.46004
2023-06-16,4.03398
2023-06-17,1.28063
2023-06-18,1.33727
2023-06-19,5.06095
2023-06-20,4.62258
2023-06-21,3.92562
2023-06-22,4.04629
2023-06-23,3.59315
2023-06-24,1.28801
2023-06-25,1.21659
2023-06-26,4.28764
2023-06-27,4.18667
2023-06-28,3.86159
2023-06-29,4.49698
2023-06-30,4.59795
2023-07-01,1.33234
2023-07-02,1.06883
2023-07-03,4.62012
2023-07-04,4.32951
2023-07-05,4.02413
2023-07-06,4.16204
2023-07-07,3.26314
2023-07-08,1.11808
2023-07-09,1.22644
2023-07-10,4.16697
2023-07-11,4.21869
2023-07-12,4.54623
2023-07-13,4.54131
2023-07-14,9.99384
2023-07-15,1.34219
2023-07-16,1.25846
2023-07-17,5.2826
2023-07-18,4.859
2023-07-19,6.10515
2023-07-20,5.38849
2023-07-21,4.45019
2023-07-22,1.30279
2023-07-23,1.35205
2023-07-24,5.72097
2023-07-25,5.45253
2023-07-26,7.52862
2023-07-27,6.35636
2023-07-28,4.2975
2023-07-29,1.33973
2023-07-30,1.37421
2023-07-31,4.8196
2023-08-01,4.90333
2023-08-02,3.87636
2023-08-03,4.02413
2023-08-04,4.50437
2023-08-05,1.26585
2023-08-06,1.22398
2023-08-07,5.56581
2023-08-08,3.98719
2023-08-09,3.75815
2023-08-10,4.13003
2023-08-11,3.86159
2023-08-12,1.37175
2023-08-13,1.30525
2023-08-14,4.03398
2023-08-15,1.74362
2023-08-16,4.77773
2023-08-17,3.81233
2023-08-18,3.5833
2023-08-19,1.27816
2023-08-20,1.42347
2023-08-21,3.86405
2023-08-22,3.98473
2023-08-23,3.59315
2023-08-24,3.97241
2023-08-25,3.17941
2023-08-26,1.25107
2023-08-27,1.19935
2023-08-28,4.26794
2023-08-29,3.50695
2023-08-30,4.04137
2023-08-31,3.77293
2023-09-01,3.79756
2023-09-02,1.2954
2023-09-03,1.30033
2023-09-04,4.5487
2023-09-05,3.94286
2023-09-06,3.76308
2023-09-07,3.38874
2023-09-08,3.31239
2023-09-09,1.27324
2023-09-10,1.31018
2023-09-11,4.08077
2023-09-12,3.95517
2023-09-13,3.38874
2023-09-14,3.37643
2023-09-15,3.97487
2023-09-16,1.1895
2023-09-17,1.22152
2023-09-18,3.43061
2023-09-19,3.19418
2023-09-20,3.05381
2023-09-21,3.0341
2023-09-22,2.73365
2023-09-23,1.19197
2023-09-24,1.14517
2023-09-25,3.59807
2023-09-26,2.99224
2023-09-27,3.5636
2023-09-28,1.09346
2023-09-29,0.92599
2023-09-30,0.95308
2023-10-01,0.94077
2023-10-02,1.10331
2023-10-03,1.45548
2023-10-04,4.67676
2023-10-05,18.93116
2023-10-06,4.53146
2023-10-07,1.24861
2023-10-08,1.22398
2023-10-09,1.60325
2023-10-10,4.39354
2023-10-11,3.85174
2023-10-12,3.66703
2023-10-13,2.975
2023-10-14,1.34219
2023-10-15,1.30525
2023-10-16,3.53897
2023-10-17,3.77293
2023-10-18,5.34909
2023-10-19,4.50437
2023-10-20,3.12276
2023-10-21,1.34712
2023-10-22,1.41361
2023-10-23,3.62763
2023-10-24,3.72614
2023-10-25,3.50203
2023-10-26,3.63502
2023-10-27,4.17928
2023-10-28,1.17473
2023-10-29,1.19689
2023-10-30,3.16956
2023-10-31,3.1006
2023-11-01,3.11537
2023-11-02,3.93055
2023-11-03,3.14493
2023-11-04,1.34466
2023-11-05,1.5466
2023-11-06,6.86614
2023-11-07,5.77515
2023-11-08,4.33197
2023-11-09,4.31473
2023-11-10,3.20157
2023-11-11,1.46779
2023-11-12,1.22398
2023-11-13,4.19652
2023-11-14,3.84189
2023-11-15,4.82945
2023-11-16,4.26794
2023-11-17,5.6791
2023-11-18,1.71653
2023-11-19,1.42839
2023-11-20,4.6275
2023-11-21,4.52407
2023-11-22,3.70644
2023-11-23,3.25083
2023-11-24,3.32471
2023-11-25,1.05898
2023-11-26,1.12793
2023-11-27,3.6424
2023-11-28,4.38369
2023-11-29,3.71629
2023-11-30,3.48725
2023-12-01,3.29023
2023-12-02,1.36682
2023-12-03,1.33481
2023-12-04,4.23593
2023-12-05,3.67196
2023-12-06,4.07585
2023-12-07,3.33702
2023-12-08,3.34441
2023-12-09,1.47518
2023-12-10,1.65004
2023-12-11,4.03644
2023-12-12,7.34638
2023-12-13,4.47481
2023-12-14,5.33678
2023-12-15,4.31473
2023-12-16,1.34466
2023-12-17,1.37421
2023-12-18,4.25317
2023-12-19,3.82465
2023-12-20,5.14961
2023-12-21,4.32951
2023-12-22,5.40081
2023-12-23,1.25107
2023-12-24,0.92845
2023-12-25,1.18704
2023-12-26,4.97229
2023-12-27,4.99445
2023-12-28,5.24319
2023-12-29,3.07597
2023-12-30,1.40869
2023-12-31,1.17965
2024-01-01,1.36436
2024-01-02,6.17411
2024-01-03,4.79251
2024-01-04,3.8345
2024-01-05,3.53651
2024-01-06,1.40376
2024-01-07,1.44317
2024-01-08,3.75569
2024-01-09,4.32459
2024-01-10,3.91331
2024-01-11,4.54377
2024-01-12,3.29269
2024-01-13,1.54168
2024-01-14,1.81258
2024-01-15,4.27533
2024-01-16,3.94778
2024-01-17,4.01674
2024-01-18,3.65964
2024-01-19,4.13742
2024-01-20,1.4407
2024-01-21,1.32249
2024-01-22,4.47235
2024-01-23,4.26055
2024-01-24,5.52148
2024-01-25,5.61014
2024-01-26,5.66678
2024-01-27,1.45794
2024-01-28,1.48011
2024-01-29,5.17916
2024-01-30,3.75815
2024-01-31,3.96256
2024-02-01,5.89336
2024-02-02,5.30969
2024-02-03,1.56384
2024-02-04,1.36682
2024-02-05,4.74079
2024-02-06,4.41078
2024-02-07,4.41324
2024-02-08,4.00689
2024-02-09,1.33727
2024-02-10,1.18704
2024-02-11,1.20921
2024-02-12,1.57369
2024-02-13,6.50658
2024-02-14,4.95998
2024-02-15,5.29737
2024-02-16,4.58071
2024-02-17,1.58108
2024-02-18,1.60817
2024-02-19,5.58551
2024-02-20,4.74818
2024-02-21,4.40093
2024-02-22,5.26536
2024-02-23,5.23334
2024-02-24,1.53675
2024-02-25,1.59339
2024-02-26,4.79743
2024-02-27,5.37372
2024-02-28,5.13237
2024-02-29,5.157
2024-03-01,1.97266
2024-03-02,1.82736
2024-03-03,1.87661
2024-03-04,5.6594
2024-03-05,6.17411
2024-03-06,5.06587
2024-03-07,5.45991
2024-03-08,4.81714
2024-03-09,2.01699
2024-03-10,1.79534
2024-03-11,5.09296
2024-03-12,5.24565
2024-03-13,5.54365
2024-03-14,4.95012
2024-03-15,4.39354
2024-03-16,1.54414
2024-03-17,1.51951
2024-03-18,4.50929
2024-03-19,4.15219
2024-03-20,5.62984
