date,코스닥시총순위
2023-05-30,9.29467
2023-05-31,9.5768
2023-06-01,9.49843
2023-06-02,9.52978
2023-06-03,2.52351
2023-06-04,1.48902
2023-06-05,7.78996
2023-06-06,2.49216
2023-06-07,11.19122
2023-06-08,10.54858
2023-06-09,10.62695
2023-06-10,2.6489
2023-06-11,2.10031
2023-06-12,9.05956
2023-06-13,11.66144
2023-06-14,14.0909
2023-06-15,10.83072
2023-06-16,10.03134
2023-06-17,2.72727
2023-06-18,2.10031
2023-06-19,10.50156
2023-06-20,8.66771
2023-06-21,9.13793
2023-06-22,9.12225
2023-06-23,8.55799
2023-06-24,2.13166
2023-06-25,1.47335
2023-06-26,7.96238
2023-06-27,9.40438
2023-06-28,9.20062
2023-06-29,8.51097
2023-06-30,8.24451
2023-07-01,2.2884
2023-07-02,2.163
2023-07-03,18.02507
2023-07-04,14.65517
2023-07-05,16.47335
2023-07-06,14.74921
2023-07-07,11.83385
2023-07-08,3.49529
2023-07-09,3.04075
2023-07-10,15.90909
2023-07-11,14.52978
2023-07-12,13.05642
2023-07-13,14.2163
2023-07-14,12.60188
2023-07-15,2.86833
2023-07-16,2.63322
2023-07-17,11.99059
2023-07-18,36.69278
2023-07-19,22.77429
2023-07-20,18.71473
2023-07-21,17.163
2023-07-22,4.43573
2023-07-23,4.48275
2023-07-24,19.78056
2023-07-25,28.96551
2023-07-26,44.67084
2023-07-27,26.52037
2023-07-28,19.43573
2023-07-29,3.93416
2023-07-30,2.96238
2023-07-31,14.89028
2023-08-01,15.2978
2023-08-02,14.81191
2023-08-03,13.74608
2023-08-04,11.15987
2023-08-05,2.57053
2023-08-06,2.31974
2023-08-07,14.96865
2023-08-08,11.59874
2023-08-09,11.47335
2023-08-10,10.43887
2023-08-11,10.6583
2023-08-12,2.80564
2023-08-13,2.39811
2023-08-14,11.15987
2023-08-15,2.78996
2023-08-16,11.89655
2023-08-17,11.8025
2023-08-18,11.48902
2023-08-19,2.31974
2023-08-20,1.83385
2023-08-21,8.90282
2023-08-22,11.66144
2023-08-23,12.30407
2023-08-24,10.97178
2023-08-25,10.01567
2023-08-26,2.85266
2023-08-27,2.27272
2023-08-28,8.77742
2023-08-29,10.47021
2023-08-30,8.91849
2023-08-31,10.721
2023-09-01,10.76802
2023-09-02,2.71159
2023-09-03,2.2257
2023-09-04,12.2884
2023-09-05,12.08463
2023-09-06,11.19122
2023-09-07,11.94357
2023-09-08,10.95611
2023-09-09,3.26018
2023-09-10,2.74294
2023-09-11,12.80564
2023-09-12,13.04075
2023-09-13,12.05329
2023-09-14,11.15987
2023-09-15,10.94043
2023-09-16,2.69592
2023-09-17,1.88087
2023-09-18,9.16927
2023-09-19,9.49843
2023-09-20,9.10658
2023-09-21,11.11285
2023-09-22,8.49529
2023-09-23,1.95924
2023-09-24,1.23824
2023-09-25,10.721
2023-09-26,10.21943
2023-09-27,9.45141
2023-09-28,1.61442
2023-09-29,1.19122
2023-09-30,1.33228
2023-10-01,0.97178
2023-10-02,1.0815
2023-10-03,1.58307
2023-10-04,11.99059
2023-10-05,10.17241
2023-10-06,8.44827
2023-10-07,1.67711
2023-10-08,0.83072
2023-10-09,1.25391
2023-10-10,10.40752
2023-10-11,8.3699
2023-10-12,7.88401
2023-10-13,7.78996
2023-10-14,1.53605
2023-10-15,1.06583
2023-10-16,9.37304
2023-10-17,7.27272
2023-10-18,7.89968
2023-10-19,10.01567
2023-10-20,10.01567
2023-10-21,2.35109
2023-10-22,1.48902
2023-10-23,9.02821
2023-10-24,9.68652
2023-10-25,10.721
2023-10-26,13.98119
2023-10-27,9.54545
2023-10-28,1.88087
2023-10-29,1.81818
2023-10-30,10.18808
2023-10-31,11.41065
2023-11-01,11.26959
2023-11-02,11.83385
2023-11-03,10.59561
2023-11-04,2.46081
2023-11-05,3.35423
2023-11-06,27.96238
2023-11-07,17.2884
2023-11-08,13.33855
2023-11-09,11.15987
2023-11-10,9.18495
2023-11-11,1.88087
2023-11-12,1.53605
2023-11-13,10.15673
2023-11-14,9.46708
2023-11-15,9.81191
2023-11-16,8.69905
2023-11-17,8.0721
2023-11-18,1.88087
2023-11-19,1.45768
2023-11-20,7.86833
2023-11-21,8.08777
2023-11-22,7.86833
2023-11-23,7.50783
2023-11-24,7.97805
2023-11-25,1.88087
2023-11-26,1.41065
2023-11-27,7.77429
2023-11-28,8.38557
2023-11-29,8.26018
2023-11-30,8.27586
2023-12-01,8.82445
2023-12-02,1.78683
2023-12-03,1.47335
2023-12-04,10.68965
2023-12-05,8.87147
2023-12-06,9.48275
2023-12-07,8.3699
2023-12-08,8.27586
2023-12-09,2.17868
2023-12-10,1.84952
2023-12-11,7.55485
2023-12-12,8.99686
2023-12-13,8.49529
2023-12-14,11.26959
2023-12-15,10.92476
2023-12-16,2.19435
2023-12-17,1.94357
2023-12-18,10.2351
2023-12-19,10.64263
2023-12-20,9.85893
2023-12-21,10.59561
2023-12-22,9.34169
2023-12-23,2.38244
2023-12-24,2.2884
2023-12-25,2.52351
2023-12-26,10.2351
2023-12-27,11.41065
2023-12-28,10.67398
2023-12-29,4.31034
2023-12-30,2.75862
2023-12-31,1.73981
2024-01-01,2.19435
2024-01-02,11.92789
2024-01-03,11.33228
2024-01-04,10.78369
2024-01-05,11.47335
2024-01-06,2.69592
2024-01-07,2.82131
2024-01-08,8.98119
2024-01-09,9.34169
2024-01-10,8.7304
2024-01-11,8.63636
2024-01-12,8.41692
2024-01-13,2.39811
2024-01-14,2.06896
2024-01-15,8.49529
2024-01-16,9.20062
2024-01-17,9.27899
2024-01-18,9.18495
2024-01-19,10.56426
2024-01-20,2.31974
2024-01-21,2.41379
2024-01-22,11.89655
2024-01-23,12.08463
2024-01-24,10.07836
2024-01-25,10.95611
2024-01-26,13.54231
2024-01-27,4.31034
2024-01-28,4.1536
2024-01-29,16.58307
2024-01-30,12.21003
2024-01-31,11.99059
2024-02-01,14.42006
2024-02-02,12.36677
2024-02-03,3.74608
2024-02-04,3.0094
2024-02-05,12.17868
2024-02-06,11.34796
2024-02-07,18.0094
2024-02-08,12.85266
2024-02-09,3.27586
2024-02-10,3.21316
2024-02-11,2.10031
2024-02-12,3.11912
2024-02-13,19.71786
2024-02-14,13.99686
2024-02-15,12.35109
2024-02-16,11.48902
2024-02-17,2.41379
2024-02-18,2.24137
2024-02-19,13.29153
2024-02-20,17.5862
2024-02-21,20.2351
2024-02-22,12.89968
2024-02-23,12.72727
2024-02-24,4.02821
2024-02-25,3.63636
2024-02-26,12.75862
2024-02-27,12.41379
2024-02-28,13.19749
2024-02-29,11.37931
2024-03-01,3.11912
2024-03-02,3.30721
2024-03-03,2.80564
2024-03-04,9.76489
2024-03-05,14.18495
2024-03-06,16.61442
2024-03-07,9.5768
2024-03-08,16.56739
2024-03-09,4.9373
2024-03-10,4.32601
2024-03-11,12.17868
2024-03-12,11.56739
2024-03-13,13.11912
2024-03-14,13.32288
2024-03-15,9.31034
2024-03-16,3.77742
2024-03-17,2.77429
2024-03-18,10.98746
2024-03-19,9.60815
2024-03-20,10.03134
