date,디지털트윈
2023-05-29,4.387
2023-05-30,9.34313
2023-05-31,9.8174
2023-06-01,7.61204
2023-06-02,7.1852
2023-06-03,3.43846
2023-06-04,3.24875
2023-06-05,6.87692
2023-06-06,4.69528
2023-06-07,8.96371
2023-06-08,9.01114
2023-06-09,8.53687
2023-06-10,4.55299
2023-06-11,4.14986
2023-06-12,8.63172
2023-06-13,9.60398
2023-06-14,10.36281
2023-06-15,10.62366
2023-06-16,7.82546
2023-06-17,3.31989
2023-06-18,3.05904
2023-06-19,7.32748
2023-06-20,9.62769
2023-06-21,7.56461
2023-06-22,26.41688
2023-06-23,11.90419
2023-06-24,3.43846
2023-06-25,3.36732
2023-06-26,8.37087
2023-06-27,7.92032
2023-06-28,7.77804
2023-06-29,7.8966
2023-06-30,7.1852
2023-07-01,2.37135
2023-07-02,3.98387
2023-07-03,15.98292
2023-07-04,10.81337
2023-07-05,10.00711
2023-07-06,13.18472
2023-07-07,10.78966
2023-07-08,2.44249
2023-07-09,3.60445
2023-07-10,9.12971
2023-07-11,9.34313
2023-07-12,10.3391
2023-07-13,12.42589
2023-07-14,7.77804
2023-07-15,3.31989
2023-07-16,4.36329
2023-07-17,11.69077
2023-07-18,15.27152
2023-07-19,10.1731
2023-07-20,11.71448
2023-07-21,8.08631
2023-07-22,3.17761
2023-07-23,3.22504
2023-07-24,8.27602
2023-07-25,7.8966
2023-07-26,7.73061
2023-07-27,6.56865
2023-07-28,5.92838
2023-07-29,2.03936
2023-07-30,2.37135
2023-07-31,8.18117
2023-08-01,6.85321
2023-08-02,6.63979
2023-08-03,6.3078
2023-08-04,4.71899
2023-08-05,1.68366
2023-08-06,2.65591
2023-08-07,7.06663
2023-08-08,7.06663
2023-08-09,5.99952
2023-08-10,6.73464
2023-08-11,6.37894
2023-08-12,2.84562
2023-08-13,2.60848
2023-08-14,5.64382
2023-08-15,3.24875
2023-08-16,6.56865
2023-08-17,7.1852
2023-08-18,6.82949
2023-08-19,2.30021
2023-08-20,2.44249
2023-08-21,6.35522
2023-08-22,6.61607
2023-08-23,8.13374
2023-08-24,7.63576
2023-08-25,6.59236
2023-08-26,3.01161
2023-08-27,2.67963
2023-08-28,7.09034
2023-08-29,7.92032
2023-08-30,8.11003
2023-08-31,7.04292
2023-09-01,5.47782
2023-09-02,2.6322
2023-09-03,2.72705
2023-09-04,8.32345
2023-09-05,8.98743
2023-09-06,7.99146
2023-09-07,10.93194
2023-09-08,7.42233
2023-09-09,2.39506
2023-09-10,2.60848
2023-09-11,8.86886
2023-09-12,9.01114
2023-09-13,8.72658
2023-09-14,8.5843
2023-09-15,7.65947
2023-09-16,3.46217
2023-09-17,3.53331
2023-09-18,9.27199
2023-09-19,9.84111
2023-09-20,9.12971
2023-09-21,7.46976
2023-09-22,5.92838
2023-09-23,2.18164
2023-09-24,2.48992
2023-09-25,7.23262
2023-09-26,8.70286
2023-09-27,5.66753
2023-09-28,2.27649
2023-09-29,1.73108
2023-09-30,2.18164
2023-10-01,2.34764
2023-10-02,2.58477
2023-10-03,3.22504
2023-10-04,6.73464
2023-10-05,7.13777
2023-10-06,6.11809
2023-10-07,3.17761
2023-10-08,3.91273
2023-10-09,3.53331
2023-10-10,7.5409
2023-10-11,8.63172
2023-10-12,9.10599
2023-10-13,6.97178
2023-10-14,3.43846
2023-10-15,3.24875
2023-10-16,8.27602
2023-10-17,8.75029
2023-10-18,11.07422
2023-10-19,8.01517
2023-10-20,6.85321
2023-10-21,3.31989
2023-10-22,5.19326
2023-10-23,9.55655
2023-10-24,19.16054
2023-10-25,12.18875
2023-10-26,9.17714
2023-10-27,7.75432
2023-10-28,3.5096
2023-10-29,4.48185
2023-10-30,8.63172
2023-10-31,8.51316
2023-11-01,7.92032
2023-11-02,8.774
2023-11-03,8.15745
2023-11-04,2.86933
2023-11-05,3.39103
2023-11-06,8.89257
2023-11-07,9.8174
2023-11-08,9.74626
2023-11-09,10.00711
2023-11-10,7.5409
2023-11-11,3.1539
2023-11-12,3.55703
2023-11-13,8.86886
2023-11-14,10.1731
2023-11-15,8.18117
2023-11-16,8.53687
2023-11-17,7.04292
2023-11-18,3.05904
2023-11-19,3.55703
2023-11-20,8.89257
2023-11-21,10.57623
2023-11-22,9.55655
2023-11-23,10.22053
2023-11-24,6.71093
2023-11-25,3.67559
2023-11-26,4.83756
2023-11-27,9.24828
2023-11-28,8.91629
2023-11-29,8.98743
2023-11-30,9.31942
2023-12-01,7.20891
2023-12-02,4.05501
2023-12-03,3.60445
2023-12-04,7.7069
2023-12-05,8.70286
2023-12-06,9.27199
2023-12-07,9.4617
2023-12-08,7.80175
2023-12-09,3.36732
2023-12-10,3.72302
2023-12-11,8.67915
2023-12-12,8.82143
2023-12-13,8.03889
2023-12-14,8.29973
2023-12-15,7.80175
2023-12-16,3.36732
2023-12-17,3.08276
2023-12-18,6.94806
2023-12-19,8.03889
2023-12-20,8.29973
2023-12-21,6.54493
2023-12-22,4.41071
2023-12-23,1.68366
2023-12-24,1.61252
2023-12-25,1.84965
2023-12-26,7.75432
2023-12-27,5.28811
2023-12-28,4.9087
2023-12-29,3.93644
2023-12-30,1.63623
2023-12-31,1.39909
2024-01-01,1.5888
2024-01-02,6.3078
2024-01-03,7.75432
2024-01-04,7.20891
2024-01-05,5.4304
2024-01-06,2.18164
2024-01-07,2.48992
2024-01-08,6.16552
2024-01-09,6.80578
2024-01-10,7.35119
2024-01-11,6.6635
2024-01-12,9.27199
2024-01-13,2.82191
2024-01-14,2.67963
2024-01-15,7.32748
2024-01-16,7.56461
2024-01-17,7.44605
2024-01-18,7.77804
2024-01-19,5.57268
2024-01-20,2.01565
2024-01-21,2.27649
2024-01-22,5.38297
2024-01-23,6.61607
2024-01-24,7.28005
2024-01-25,6.33151
2024-01-26,6.99549
2024-01-27,2.30021
2024-01-28,2.9879
2024-01-29,7.1852
2024-01-30,7.58833
2024-01-31,6.16552
2024-02-01,5.92838
2024-02-02,5.12212
2024-02-03,1.87336
2024-02-04,2.1105
2024-02-05,6.37894
2024-02-06,6.47379
2024-02-07,19.18425
2024-02-08,4.12615
2024-02-09,1.54138
2024-02-10,1.61252
2024-02-11,1.99193
2024-02-12,2.79819
2024-02-13,6.82949
2024-02-14,28.24282
2024-02-15,8.29973
2024-02-16,6.21294
2024-02-17,2.51363
2024-02-18,3.01161
2024-02-19,7.30377
2024-02-20,7.30377
2024-02-21,12.94759
2024-02-22,6.23666
2024-02-23,12.63931
2024-02-24,2.94047
2024-02-25,2.65591
2024-02-26,7.73061
2024-02-27,7.0192
2024-02-28,8.56058
2024-02-29,6.04695
2024-03-01,1.87336
2024-03-02,2.91676
2024-03-03,2.32392
2024-03-04,20.8442
2024-03-05,29.97391
2024-03-06,17.64287
2024-03-07,12.21247
2024-03-08,13.25586
2024-03-09,4.57671
2024-03-10,5.7861
2024-03-11,11.45364
2024-03-12,13.25586
2024-03-13,15.36637
2024-03-14,14.74982
2024-03-15,13.18472
2024-03-16,7.32748
2024-03-17,9.12971
2024-03-18,20.27507
2024-03-19,33.72065
2024-03-20,22.17216
