date,미분양
2023-05-31,16.22697
2023-06-01,13.29019
2023-06-02,11.74713
2023-06-03,7.16774
2023-06-04,9.05923
2023-06-05,11.69736
2023-06-06,8.41214
2023-06-07,11.84668
2023-06-08,12.09556
2023-06-09,10.80139
2023-06-10,7.71528
2023-06-11,8.01393
2023-06-12,11.1996
2023-06-13,11.69736
2023-06-14,11.1996
2023-06-15,9.45744
2023-06-16,9.30811
2023-06-17,6.81931
2023-06-18,6.91886
2023-06-19,11.54803
2023-06-20,10.40318
2023-06-21,11.54803
2023-06-22,8.41214
2023-06-23,9.85564
2023-06-24,12.19512
2023-06-25,8.41214
2023-06-26,14.48481
2023-06-27,14.53459
2023-06-28,12.49377
2023-06-29,11.84668
2023-06-30,24.93777
2023-07-01,10.00497
2023-07-02,7.16774
2023-07-03,10.1543
2023-07-04,10.20408
2023-07-05,13.63862
2023-07-06,12.09556
2023-07-07,9.45744
2023-07-08,6.91886
2023-07-09,9.40766
2023-07-10,11.05027
2023-07-11,11.3987
2023-07-12,10.80139
2023-07-13,8.36236
2023-07-14,6.81931
2023-07-15,6.32155
2023-07-16,7.26729
2023-07-17,11.3987
2023-07-18,10.85116
2023-07-19,9.80587
2023-07-20,9.90542
2023-07-21,8.86012
2023-07-22,6.76953
2023-07-23,6.96864
2023-07-24,9.25833
2023-07-25,9.20856
2023-07-26,8.61124
2023-07-27,8.41214
2023-07-28,7.6655
2023-07-29,5.22648
2023-07-30,7.26729
2023-07-31,19.51219
2023-08-01,12.89198
2023-08-02,7.41662
2023-08-03,10.45296
2023-08-04,6.96864
2023-08-05,4.82827
2023-08-06,5.92334
2023-08-07,8.36236
2023-08-08,8.61124
2023-08-09,8.66102
2023-08-10,7.36684
2023-08-11,8.26281
2023-08-12,6.12244
2023-08-13,5.52513
2023-08-14,6.07267
2023-08-15,8.16326
2023-08-16,8.26281
2023-08-17,8.86012
2023-08-18,6.81931
2023-08-19,4.67894
2023-08-20,5.3758
2023-08-21,10.10452
2023-08-22,7.6655
2023-08-23,6.81931
2023-08-24,7.21752
2023-08-25,8.31259
2023-08-26,6.07267
2023-08-27,6.12244
2023-08-28,8.9099
2023-08-29,8.76057
2023-08-30,10.90094
2023-08-31,12.6431
2023-09-01,11.34892
2023-09-02,6.07267
2023-09-03,6.222
2023-09-04,10.00497
2023-09-05,7.36684
2023-09-06,9.50721
2023-09-07,9.45744
2023-09-08,9.85564
2023-09-09,5.67446
2023-09-10,7.36684
2023-09-11,11.54803
2023-09-12,9.65654
2023-09-13,8.76057
2023-09-14,7.16774
2023-09-15,6.76953
2023-09-16,4.43006
2023-09-17,6.32155
2023-09-18,7.71528
2023-09-19,7.71528
2023-09-20,6.81931
2023-09-21,6.6202
2023-09-22,6.17222
2023-09-23,4.43006
2023-09-24,4.82827
2023-09-25,7.21752
2023-09-26,7.76505
2023-09-27,5.77401
2023-09-28,4.62916
2023-09-29,3.9323
2023-09-30,4.23096
2023-10-01,4.43006
2023-10-02,4.67894
2023-10-03,6.57043
2023-10-04,7.76505
2023-10-05,6.91886
2023-10-06,6.17222
2023-10-07,4.72872
2023-10-08,4.77849
2023-10-09,6.17222
2023-10-10,8.86012
2023-10-11,12.29467
2023-10-12,16.12742
2023-10-13,10.1543
2023-10-14,7.01841
2023-10-15,8.7108
2023-10-16,10.1543
2023-10-17,9.30811
2023-10-18,10.60228
2023-10-19,9.00945
2023-10-20,7.56595
2023-10-21,5.1767
2023-10-22,5.47536
2023-10-23,10.05475
2023-10-24,10.40318
2023-10-25,11.00049
2023-10-26,6.86908
2023-10-27,8.56147
2023-10-28,5.27625
2023-10-29,5.62468
2023-10-30,10.05475
2023-10-31,11.79691
2023-11-01,10.50273
2023-11-02,8.95968
2023-11-03,7.36684
2023-11-04,5.3758
2023-11-05,6.32155
2023-11-06,9.55699
2023-11-07,8.26281
2023-11-08,7.76505
2023-11-09,9.70632
2023-11-10,9.00945
2023-11-11,4.47984
2023-11-12,6.66998
2023-11-13,9.65654
2023-11-14,9.25833
2023-11-15,7.56595
2023-11-16,7.51617
2023-11-17,6.12244
2023-11-18,4.87804
2023-11-19,6.91886
2023-11-20,8.9099
2023-11-21,7.8646
2023-11-22,7.31707
2023-11-23,7.6655
2023-11-24,7.41662
2023-11-25,5.42558
2023-11-26,5.42558
2023-11-27,8.51169
2023-11-28,8.66102
2023-11-29,9.35788
2023-11-30,11.24937
2023-12-01,9.65654
2023-12-02,7.36684
2023-12-03,6.222
2023-12-04,9.05923
2023-12-05,10.25385
2023-12-06,8.01393
2023-12-07,8.26281
2023-12-08,6.52065
2023-12-09,6.12244
2023-12-10,7.01841
2023-12-11,8.9099
2023-12-12,9.25833
2023-12-13,9.20856
2023-12-14,6.96864
2023-12-15,7.31707
2023-12-16,7.11796
2023-12-17,7.51617
2023-12-18,9.60676
2023-12-19,9.30811
2023-12-20,9.70632
2023-12-21,7.61572
2023-12-22,7.61572
2023-12-23,4.9776
2023-12-24,6.71976
2023-12-25,7.4664
2023-12-26,14.68392
2023-12-27,13.63862
2023-12-28,12.14534
2023-12-29,10.75161
2023-12-30,6.02289
2023-12-31,5.97312
2024-01-01,6.27177
2024-01-02,11.99601
2024-01-03,13.93728
2024-01-04,16.22697
2024-01-05,12.59333
2024-01-06,9.85564
2024-01-07,10.90094
2024-01-08,9.60676
2024-01-09,13.09109
2024-01-10,21.80189
2024-01-11,14.68392
2024-01-12,11.14982
2024-01-13,9.65654
2024-01-14,10.85116
2024-01-15,11.05027
2024-01-16,11.29915
2024-01-17,8.16326
2024-01-18,11.00049
2024-01-19,8.81035
2024-01-20,8.41214
2024-01-21,7.26729
2024-01-22,8.21304
2024-01-23,10.55251
2024-01-24,17.27227
2024-01-25,14.33549
2024-01-26,12.39422
2024-01-27,8.41214
2024-01-28,8.31259
2024-01-29,12.444
2024-01-30,19.96017
2024-01-31,19.81085
2024-02-01,13.98705
2024-02-02,8.86012
2024-02-03,7.96416
2024-02-04,8.76057
2024-02-05,9.90542
2024-02-06,11.3987
2024-02-07,12.444
2024-02-08,9.30811
2024-02-09,7.96416
2024-02-10,7.61572
2024-02-11,8.66102
2024-02-12,8.86012
2024-02-13,13.04131
2024-02-14,10.90094
2024-02-15,11.44848
2024-02-16,10.95072
2024-02-17,7.71528
2024-02-18,9.20856
2024-02-19,11.1996
2024-02-20,11.69736
2024-02-21,11.24937
2024-02-22,10.60228
2024-02-23,8.16326
2024-02-24,6.57043
2024-02-25,7.71528
2024-02-26,13.43952
2024-02-27,11.44848
2024-02-28,11.14982
2024-02-29,13.73817
2024-03-01,9.109
2024-03-02,8.11348
2024-03-03,11.05027
2024-03-04,16.57541
2024-03-05,12.74265
2024-03-06,11.79691
2024-03-07,12.34444
2024-03-08,10.45296
2024-03-09,7.81483
2024-03-10,11.00049
2024-03-11,10.95072
2024-03-12,11.79691
2024-03-13,12.09556
2024-03-14,9.00945
2024-03-15,9.15878
2024-03-16,7.31707
2024-03-17,6.86908
2024-03-18,9.80587
2024-03-19,8.9099
2024-03-20,9.25833
