date,한돈시세
2023-05-29,33.40517
2023-05-30,39.08045
2023-05-31,42.81609
2023-06-01,40.73275
2023-06-02,40.66091
2023-06-03,39.94252
2023-06-04,38.14655
2023-06-05,42.24137
2023-06-06,38.50574
2023-06-07,41.88218
2023-06-08,40.0862
2023-06-09,57.83045
2023-06-10,96.76724
2023-06-11,92.02586
2023-06-12,73.77873
2023-06-13,76.00574
2023-06-14,73.06034
2023-06-15,70.0431
2023-06-16,70.90517
2023-06-17,81.17816
2023-06-18,73.41954
2023-06-19,61.70977
2023-06-20,53.16091
2023-06-21,55.74712
2023-06-22,53.73563
2023-06-23,51.93965
2023-06-24,60.4885
2023-06-25,54.2385
2023-06-26,52.01149
2023-06-27,55.96264
2023-06-28,51.14942
2023-06-29,49.92816
2023-06-30,51.72413
2023-07-01,54.5977
2023-07-02,50.28735
2023-07-03,50.28735
2023-07-04,45.97701
2023-07-05,46.3362
2023-07-06,43.60632
2023-07-07,43.46264
2023-07-08,48.27586
2023-07-09,42.24137
2023-07-10,46.3362
2023-07-11,42.81609
2023-07-12,43.10344
2023-07-13,43.46264
2023-07-14,43.67816
2023-07-15,49.6408
2023-07-16,45.90517
2023-07-17,50.64655
2023-07-18,48.85057
2023-07-19,43.75
2023-07-20,42.38505
2023-07-21,41.23563
2023-07-22,46.19252
2023-07-23,41.66666
2023-07-24,40.80459
2023-07-25,38.72126
2023-07-26,40.15804
2023-07-27,39.58333
2023-07-28,39.15229
2023-07-29,41.81034
2023-07-30,36.49425
2023-07-31,41.45114
2023-08-01,42.45689
2023-08-02,39.65517
2023-08-03,37.57183
2023-08-04,39.22413
2023-08-05,41.45114
2023-08-06,37.71551
2023-08-07,42.88793
2023-08-08,41.37931
2023-08-09,39.58333
2023-08-10,35.12931
2023-08-11,42.38505
2023-08-12,46.19252
2023-08-13,40.58908
2023-08-14,44.39655
2023-08-15,39.65517
2023-08-16,44.10919
2023-08-17,43.60632
2023-08-18,42.81609
2023-08-19,43.96551
2023-08-20,36.92528
2023-08-21,41.52298
2023-08-22,43.67816
2023-08-23,42.52873
2023-08-24,40.80459
2023-08-25,46.47988
2023-08-26,43.24712
2023-08-27,38.14655
2023-08-28,44.03735
2023-08-29,39.87068
2023-08-30,43.17528
2023-08-31,42.81609
2023-09-01,45.68965
2023-09-02,48.63505
2023-09-03,38.93678
2023-09-04,43.82183
2023-09-05,43.24712
2023-09-06,44.75574
2023-09-07,44.10919
2023-09-08,48.3477
2023-09-09,50.28735
2023-09-10,45.68965
2023-09-11,51.07758
2023-09-12,46.83908
2023-09-13,43.3908
2023-09-14,41.66666
2023-09-15,40.73275
2023-09-16,45.90517
2023-09-17,39.22413
2023-09-18,48.13218
2023-09-19,42.45689
2023-09-20,36.27873
2023-09-21,37.06896
2023-09-22,41.30747
2023-09-23,39.36781
2023-09-24,32.61494
2023-09-25,41.7385
2023-09-26,41.09195
2023-09-27,40.15804
2023-09-28,42.95977
2023-09-29,44.54022
2023-09-30,41.66666
2023-10-01,43.24712
2023-10-02,40.01436
2023-10-03,40.58908
2023-10-04,47.55747
2023-10-05,44.54022
2023-10-06,45.76149
2023-10-07,36.85344
2023-10-08,35.4885
2023-10-09,36.06321
2023-10-10,43.75
2023-10-11,41.66666
2023-10-12,39.43965
2023-10-13,40.01436
2023-10-14,41.16379
2023-10-15,36.06321
2023-10-16,44.18103
2023-10-17,43.75
2023-10-18,41.16379
2023-10-19,44.18103
2023-10-20,45.18678
2023-10-21,41.30747
2023-10-22,33.33333
2023-10-23,42.02586
2023-10-24,37.5
2023-10-25,39.08045
2023-10-26,37.35632
2023-10-27,41.23563
2023-10-28,39.94252
2023-10-29,38.7931
2023-10-30,57.39942
2023-10-31,79.38218
2023-11-01,68.46264
2023-11-02,52.80172
2023-11-03,53.52011
2023-11-04,48.3477
2023-11-05,44.82758
2023-11-06,44.97126
2023-11-07,45.68965
2023-11-08,45.54597
2023-11-09,40.37356
2023-11-10,44.39655
2023-11-11,43.82183
2023-11-12,39.72701
2023-11-13,48.27586
2023-11-14,44.25287
2023-11-15,43.96551
2023-11-16,38.86494
2023-11-17,43.17528
2023-11-18,72.70114
2023-11-19,62.78735
2023-11-20,52.87356
2023-11-21,52.5862
2023-11-22,45.83333
2023-11-23,48.56321
2023-11-24,46.3362
2023-11-25,47.05459
2023-11-26,40.66091
2023-11-27,50.0
2023-11-28,57.32758
2023-11-29,47.9885
2023-11-30,50.86206
2023-12-01,50.64655
2023-12-02,52.72988
2023-12-03,56.75287
2023-12-04,64.22413
2023-12-05,66.09195
2023-12-06,53.66379
2023-12-07,52.5862
2023-12-08,53.16091
2023-12-09,57.61494
2023-12-10,52.37068
2023-12-11,53.87931
2023-12-12,49.85632
2023-12-13,49.06609
2023-12-14,47.48563
2023-12-15,57.1839
2023-12-16,47.12643
2023-12-17,53.30459
2023-12-18,50.07183
2023-12-19,44.82758
2023-12-20,46.40804
2023-12-21,46.19252
2023-12-22,46.19252
2023-12-23,44.61206
2023-12-24,43.31896
2023-12-25,44.6839
2023-12-26,50.07183
2023-12-27,50.0
2023-12-28,55.10057
2023-12-29,53.16091
2023-12-30,60.63218
2023-12-31,52.22701
2024-01-01,63.93678
2024-01-02,65.87643
2024-01-03,58.11781
2024-01-04,56.03448
2024-01-05,60.77586
2024-01-06,59.05172
2024-01-07,52.72988
2024-01-08,50.9339
2024-01-09,52.37068
2024-01-10,51.14942
2024-01-11,55.10057
2024-01-12,54.95689
2024-01-13,52.51436
2024-01-14,56.96839
2024-01-15,53.66379
2024-01-16,53.23275
2024-01-17,51.43678
2024-01-18,53.23275
2024-01-19,48.92241
2024-01-20,47.19827
2024-01-21,51.2931
2024-01-22,59.26724
2024-01-23,46.3362
2024-01-24,45.68965
2024-01-25,50.35919
2024-01-26,52.65804
2024-01-27,53.87931
2024-01-28,48.41954
2024-01-29,55.8908
2024-01-30,53.52011
2024-01-31,47.55747
2024-02-01,47.48563
2024-02-02,51.2931
2024-02-03,48.20402
2024-02-04,52.08333
2024-02-05,49.6408
2024-02-06,45.76149
2024-02-07,47.70114
2024-02-08,49.78448
2024-02-09,54.02298
2024-02-10,67.95977
2024-02-11,60.20114
2024-02-12,52.80172
2024-02-13,55.24425
2024-02-14,53.95114
2024-02-15,47.34195
2024-02-16,49.35344
2024-02-17,49.71264
2024-02-18,65.30172
2024-02-19,60.8477
2024-02-20,51.86781
2024-02-21,50.0
2024-02-22,48.56321
2024-02-23,47.55747
2024-02-24,100.0
2024-02-25,70.97701
2024-02-26,57.39942
2024-02-27,51.22126
2024-02-28,47.55747
2024-02-29,54.02298
2024-03-01,54.31034
2024-03-02,57.04022
2024-03-03,51.93965
2024-03-04,57.25574
2024-03-05,87.06896
2024-03-06,75.28735
2024-03-07,68.10344
2024-03-08,79.74137
2024-03-09,87.57183
2024-03-10,68.82183
2024-03-11,72.55747
2024-03-12,67.45689
2024-03-13,55.24425
2024-03-14,57.68678
2024-03-15,59.69827
2024-03-16,55.81896
2024-03-17,57.5431
2024-03-18,57.5431
2024-03-19,54.66954
2024-03-20,52.22701
