date,국민연금
2023-05-30,22.47403
2023-05-31,27.5631
2023-06-01,20.06437
2023-06-02,18.05481
2023-06-03,6.96831
2023-06-04,7.29933
2023-06-05,17.41232
2023-06-06,8.11515
2023-06-07,19.82458
2023-06-08,18.38322
2023-06-09,17.83587
2023-06-10,7.14295
2023-06-11,7.1638
2023-06-12,25.7829
2023-06-13,20.67037
2023-06-14,18.78982
2023-06-15,18.22553
2023-06-16,14.49702
2023-06-17,6.20593
2023-06-18,6.37274
2023-06-19,17.93231
2023-06-20,16.64733
2023-06-21,17.4019
2023-06-22,18.25159
2023-06-23,22.85718
2023-06-24,8.53218
2023-06-25,6.68161
2023-06-26,18.74682
2023-06-27,18.37149
2023-06-28,18.47445
2023-06-29,19.01528
2023-06-30,19.24725
2023-07-01,7.45572
2023-07-02,6.94746
2023-07-03,19.33457
2023-07-04,18.12258
2023-07-05,18.52136
2023-07-06,23.19601
2023-07-07,16.7177
2023-07-08,6.15641
2023-07-09,5.85797
2023-07-10,20.95187
2023-07-11,17.21553
2023-07-12,24.06526
2023-07-13,17.53091
2023-07-14,22.71512
2023-07-15,8.33279
2023-07-16,6.60862
2023-07-17,17.55307
2023-07-18,16.92883
2023-07-19,19.84674
2023-07-20,19.48574
2023-07-21,19.09738
2023-07-22,6.17856
2023-07-23,6.49785
2023-07-24,24.64389
2023-07-25,28.67866
2023-07-26,18.54743
2023-07-27,19.92754
2023-07-28,17.17253
2023-07-29,6.92791
2023-07-30,6.27239
2023-07-31,22.79723
2023-08-01,19.13648
2023-08-02,18.86802
2023-08-03,18.08348
2023-08-04,16.50007
2023-08-05,6.96831
2023-08-06,6.073
2023-08-07,29.52836
2023-08-08,20.18818
2023-08-09,17.99225
2023-08-10,24.78464
2023-08-11,17.99877
2023-08-12,7.99655
2023-08-13,8.07866
2023-08-14,17.71597
2023-08-15,8.04217
2023-08-16,18.24638
2023-08-17,19.22901
2023-08-18,23.9597
2023-08-19,10.89883
2023-08-20,8.63122
2023-08-21,23.89193
2023-08-22,21.12259
2023-08-23,30.72602
2023-08-24,23.68733
2023-08-25,23.97273
2023-08-26,8.30672
2023-08-27,7.58734
2023-08-28,19.33587
2023-08-29,24.84198
2023-08-30,20.16603
2023-08-31,20.802
2023-09-01,52.24219
2023-09-02,21.63866
2023-09-03,16.01136
2023-09-04,30.74948
2023-09-05,27.97492
2023-09-06,22.45318
2023-09-07,24.44841
2023-09-08,25.15866
2023-09-09,9.25547
2023-09-10,11.52828
2023-09-11,24.94363
2023-09-12,21.92407
2023-09-13,19.72293
2023-09-14,17.61171
2023-09-15,15.44967
2023-09-16,7.87926
2023-09-17,8.46702
2023-09-18,17.15037
2023-09-19,18.03396
2023-09-20,18.26202
2023-09-21,16.68643
2023-09-22,15.02482
2023-09-23,6.2763
2023-09-24,6.25545
2023-09-25,19.49226
2023-09-26,16.67861
2023-09-27,15.03394
2023-09-28,6.3975
2023-09-29,6.77935
2023-09-30,6.51088
2023-10-01,5.80845
2023-10-02,7.50263
2023-10-03,10.00873
2023-10-04,23.11391
2023-10-05,20.75638
2023-10-06,17.19599
2023-10-07,6.02087
2023-10-08,6.5187
2023-10-09,7.47787
2023-10-10,24.13433
2023-10-11,19.93014
2023-10-12,17.98834
2023-10-13,17.34846
2023-10-14,7.05693
2023-10-15,7.17422
2023-10-16,17.4462
2023-10-17,16.45315
2023-10-18,16.96532
2023-10-19,16.03482
2023-10-20,20.13475
2023-10-21,7.46354
2023-10-22,6.95268
2023-10-23,18.7377
2023-10-24,19.01789
2023-10-25,21.0848
2023-10-26,44.40462
2023-10-27,74.63021
2023-10-28,20.65213
2023-10-29,13.23159
2023-10-30,33.04836
2023-10-31,27.54877
2023-11-01,24.18646
2023-11-02,20.31068
2023-11-03,19.72423
2023-11-04,8.86059
2023-11-05,8.11515
2023-11-06,20.06046
2023-11-07,17.17774
2023-11-08,16.57956
2023-11-09,19.80112
2023-11-10,21.10825
2023-11-11,7.77631
2023-11-12,6.76631
2023-11-13,20.02137
2023-11-14,17.48139
2023-11-15,17.95185
2023-11-16,29.06441
2023-11-17,20.74726
2023-11-18,7.27978
2023-11-19,7.83235
2023-11-20,25.08438
2023-11-21,30.21907
2023-11-22,28.55876
2023-11-23,26.81245
2023-11-24,23.9206
2023-11-25,8.87753
2023-11-26,8.99482
2023-11-27,24.51226
2023-11-28,24.07569
2023-11-29,22.98359
2023-11-30,24.61261
2023-12-01,20.92711
2023-12-02,8.46832
2023-12-03,8.74591
2023-12-04,20.36933
2023-12-05,20.34717
2023-12-06,20.95838
2023-12-07,18.90581
2023-12-08,22.13389
2023-12-09,10.22376
2023-12-10,10.95095
2023-12-11,27.10176
2023-12-12,23.25205
2023-12-13,20.80591
2023-12-14,19.30069
2023-12-15,17.729
2023-12-16,8.26632
2023-12-17,8.52957
2023-12-18,20.94926
2023-12-19,21.28419
2023-12-20,21.43536
2023-12-21,20.57133
2023-12-22,20.93753
2023-12-23,8.4592
2023-12-24,7.14816
2023-12-25,8.09821
2023-12-26,22.20035
2023-12-27,21.2073
2023-12-28,22.86239
2023-12-29,22.01399
2023-12-30,13.12994
2023-12-31,11.28588
2024-01-01,12.87842
2024-01-02,33.56443
2024-01-03,33.93585
2024-01-04,31.98493
2024-01-05,32.74731
2024-01-06,13.28111
2024-01-07,11.59996
2024-01-08,23.88933
2024-01-09,40.24604
2024-01-10,35.59224
2024-01-11,26.69125
2024-01-12,20.30808
2024-01-13,9.20203
2024-01-14,9.27501
2024-01-15,27.35198
2024-01-16,24.10175
2024-01-17,23.14388
2024-01-18,21.81069
2024-01-19,20.27028
2024-01-20,9.8784
2024-01-21,9.13557
2024-01-22,23.87499
2024-01-23,25.01009
2024-01-24,24.17864
2024-01-25,29.16997
2024-01-26,22.11434
2024-01-27,10.26546
2024-01-28,10.45443
2024-01-29,25.3372
2024-01-30,26.36414
2024-01-31,27.95668
2024-02-01,24.57873
2024-02-02,21.49531
2024-02-03,8.23765
2024-02-04,8.91663
2024-02-05,26.64042
2024-02-06,22.02572
2024-02-07,19.03483
2024-02-08,17.53482
2024-02-09,9.85234
2024-02-10,10.76459
2024-02-11,9.20203
2024-02-12,9.53305
2024-02-13,26.3055
2024-02-14,22.2212
2024-02-15,20.46186
2024-02-16,16.7581
2024-02-17,7.12079
2024-02-18,7.26805
2024-02-19,20.74856
2024-02-20,20.73423
2024-02-21,21.81069
2024-02-22,21.57872
2024-02-23,20.5596
2024-02-24,8.7446
2024-02-25,8.54
2024-02-26,28.86111
2024-02-27,22.48967
2024-02-28,22.19123
2024-02-29,21.52268
2024-03-01,9.3519
2024-03-02,7.87405
2024-03-03,7.56389
2024-03-04,27.67648
2024-03-05,26.69646
2024-03-06,24.69732
2024-03-07,21.2881
2024-03-08,21.56568
2024-03-09,9.08735
2024-03-10,8.14642
2024-03-11,27.61523
2024-03-12,23.91148
2024-03-13,22.27985
2024-03-14,20.54526
2024-03-15,17.78244
2024-03-16,7.4062
2024-03-17,9.66989
2024-03-18,19.82719
2024-03-19,22.76595
2024-03-20,21.66212
