date,인도증시
2023-05-30,35.26756
2023-05-31,28.4655
2023-06-01,29.40038
2023-06-02,35.8156
2023-06-03,7.35009
2023-06-04,4.48098
2023-06-05,31.4958
2023-06-06,23.88781
2023-06-07,36.26692
2023-06-08,31.59252
2023-06-09,34.71953
2023-06-10,5.51257
2023-06-11,3.73952
2023-06-12,28.82011
2023-06-13,38.42682
2023-06-14,34.23597
2023-06-15,35.23533
2023-06-16,34.23597
2023-06-17,6.28626
2023-06-18,4.60992
2023-06-19,30.20631
2023-06-20,31.17343
2023-06-21,33.88136
2023-06-22,36.0735
2023-06-23,31.04448
2023-06-24,6.28626
2023-06-25,3.73952
2023-06-26,32.97872
2023-06-27,35.52546
2023-06-28,42.61766
2023-06-29,31.59252
2023-06-30,42.00515
2023-07-01,8.05931
2023-07-02,5.12572
2023-07-03,47.19535
2023-07-04,46.84074
2023-07-05,40.26434
2023-07-06,38.20116
2023-07-07,34.88072
2023-07-08,6.54416
2023-07-09,3.96518
2023-07-10,37.68536
2023-07-11,40.45776
2023-07-12,43.10122
2023-07-13,47.03417
2023-07-14,42.29529
2023-07-15,7.89813
2023-07-16,4.64216
2023-07-17,42.23081
2023-07-18,48.13023
2023-07-19,45.03546
2023-07-20,41.61831
2023-07-21,39.39393
2023-07-22,6.80206
2023-07-23,4.90006
2023-07-24,38.29787
2023-07-25,38.78143
2023-07-26,38.36234
2023-07-27,36.04126
2023-07-28,36.75048
2023-07-29,6.70535
2023-07-30,3.86847
2023-07-31,36.91166
2023-08-01,36.17021
2023-08-02,33.62346
2023-08-03,34.10702
2023-08-04,34.13926
2023-08-05,6.99548
2023-08-06,4.06189
2023-08-07,33.81689
2023-08-08,35.36428
2023-08-09,35.84784
2023-08-10,32.94648
2023-08-11,28.91682
2023-08-12,5.44809
2023-08-13,4.83558
2023-08-14,29.91618
2023-08-15,18.40747
2023-08-16,35.8156
2023-08-17,33.55899
2023-08-18,29.88394
2023-08-19,6.3185
2023-08-20,4.4165
2023-08-21,29.88394
2023-08-22,31.14119
2023-08-23,30.72211
2023-08-24,34.75177
2023-08-25,28.04642
2023-08-26,6.93101
2023-08-27,4.06189
2023-08-28,30.6254
2023-08-29,34.81624
2023-08-30,31.78594
2023-08-31,31.7537
2023-09-01,32.20502
2023-09-02,7.99484
2023-09-03,3.93294
2023-09-04,36.0735
2023-09-05,38.68471
2023-09-06,36.84719
2023-09-07,37.55641
2023-09-08,40.84461
2023-09-09,7.57575
2023-09-10,4.64216
2023-09-11,38.78143
2023-09-12,45.74468
2023-09-13,44.48742
2023-09-14,46.22823
2023-09-15,41.90844
2023-09-16,7.28562
2023-09-17,5.06125
2023-09-18,34.10702
2023-09-19,27.59509
2023-09-20,31.94713
2023-09-21,29.27143
2023-09-22,27.46615
2023-09-23,5.57704
2023-09-24,4.86782
2023-09-25,28.04642
2023-09-26,32.23726
2023-09-27,30.23855
2023-09-28,14.08768
2023-09-29,16.92456
2023-09-30,7.60799
2023-10-01,4.64216
2023-10-02,14.21663
2023-10-03,20.85751
2023-10-04,28.91682
2023-10-05,29.33591
2023-10-06,29.91618
2023-10-07,6.51192
2023-10-08,5.02901
2023-10-09,20.76079
2023-10-10,32.49516
2023-10-11,34.20373
2023-10-12,33.75241
2023-10-13,27.53062
2023-10-14,5.19019
2023-10-15,3.83623
2023-10-16,28.49774
2023-10-17,30.78658
2023-10-18,27.20825
2023-10-19,26.04771
2023-10-20,24.79045
2023-10-21,5.51257
2023-10-22,3.41715
2023-10-23,24.43584
2023-10-24,24.75822
2023-10-25,31.46357
2023-10-26,28.75564
2023-10-27,29.40038
2023-10-28,5.8027
2023-10-29,3.51386
2023-10-30,30.33526
2023-10-31,31.20567
2023-11-01,24.98388
2023-11-02,31.62475
2023-11-03,31.33462
2023-11-04,5.70599
2023-11-05,3.80399
2023-11-06,36.58929
2023-11-07,31.62475
2023-11-08,31.81818
2023-11-09,31.04448
2023-11-10,26.27337
2023-11-11,5.64152
2023-11-12,3.51386
2023-11-13,27.0793
2023-11-14,23.95228
2023-11-15,40.32882
2023-11-16,35.49323
2023-11-17,31.20567
2023-11-18,5.28691
2023-11-19,3.12701
2023-11-20,33.20438
2023-11-21,34.13926
2023-11-22,31.62475
2023-11-23,34.39716
2023-11-24,27.75628
2023-11-25,5.15796
2023-11-26,3.32043
2023-11-27,20.98646
2023-11-28,32.04384
2023-11-29,34.65506
2023-11-30,35.42875
2023-12-01,37.4597
2023-12-02,8.89748
2023-12-03,3.22372
2023-12-04,47.64667
2023-12-05,53.22372
2023-12-06,58.92972
2023-12-07,58.25274
2023-12-08,56.76982
2023-12-09,12.0245
2023-12-10,7.54352
2023-12-11,57.86589
2023-12-12,57.51128
2023-12-13,51.93423
2023-12-14,69.56802
2023-12-15,66.73114
2023-12-16,12.05673
2023-12-17,7.73694
2023-12-18,52.38555
2023-12-19,55.02901
2023-12-20,59.3488
2023-12-21,53.83623
2023-12-22,51.25725
2023-12-23,10.83172
2023-12-24,6.0606
2023-12-25,12.44358
2023-12-26,46.87298
2023-12-27,56.89877
2023-12-28,60.86395
2023-12-29,47.00193
2023-12-30,12.92714
2023-12-31,7.99484
2024-01-01,21.34107
2024-01-02,54.02965
2024-01-03,54.57769
2024-01-04,56.80206
2024-01-05,57.09219
2024-01-06,12.41134
2024-01-07,7.80141
2024-01-08,46.55061
2024-01-09,60.9929
2024-01-10,58.15602
2024-01-11,56.67311
2024-01-12,58.70406
2024-01-13,12.08897
2024-01-14,8.28497
2024-01-15,63.70083
2024-01-16,70.98646
2024-01-17,71.1154
2024-01-18,72.21147
2024-01-19,69.08446
2024-01-20,24.049
2024-01-21,10.05802
2024-01-22,57.93036
2024-01-23,86.75048
2024-01-24,87.04061
2024-01-25,76.40232
2024-01-26,52.54674
2024-01-27,16.11863
2024-01-28,9.28433
2024-01-29,70.08381
2024-01-30,71.76015
2024-01-31,67.05351
2024-02-01,68.02063
2024-02-02,72.30818
2024-02-03,17.89168
2024-02-04,10.9929
2024-02-05,69.69696
2024-02-06,73.37201
2024-02-07,69.50354
2024-02-08,68.14958
2024-02-09,43.10122
2024-02-10,19.60025
2024-02-11,11.05738
2024-02-12,47.3243
2024-02-13,79.46486
2024-02-14,72.95293
2024-02-15,81.07672
2024-02-16,70.76079
2024-02-17,16.08639
2024-02-18,10.21921
2024-02-19,72.59832
2024-02-20,76.43455
2024-02-21,86.46034
2024-02-22,85.2998
2024-02-23,85.5577
2024-02-24,18.18181
2024-02-25,11.7666
2024-02-26,73.98452
2024-02-27,76.95035
2024-02-28,74.17794
2024-02-29,81.30238
2024-03-01,61.05738
2024-03-02,27.69181
2024-03-03,15.24822
2024-03-04,94.97098
2024-03-05,91.0058
2024-03-06,84.33268
2024-03-07,87.81431
2024-03-08,72.88845
2024-03-09,19.9871
2024-03-10,12.60477
2024-03-11,72.85622
2024-03-12,79.59381
2024-03-13,82.81753
2024-03-14,92.48871
2024-03-15,86.20245
2024-03-16,20.85751
2024-03-17,11.99226
2024-03-18,74.40361
2024-03-19,64.92585
2024-03-20,72.05029
