date,ETF투자방법
2023-05-29,21.25874
2023-05-30,31.32867
2023-05-31,29.324
2023-06-01,38.88111
2023-06-02,41.72494
2023-06-03,20.0
2023-06-04,20.60606
2023-06-05,26.20046
2023-06-06,21.30536
2023-06-07,28.67132
2023-06-08,28.11188
2023-06-09,27.97202
2023-06-10,19.72027
2023-06-11,19.20745
2023-06-12,28.81118
2023-06-13,37.94871
2023-06-14,34.82517
2023-06-15,32.82051
2023-06-16,34.17249
2023-06-17,26.24708
2023-06-18,28.53146
2023-06-19,42.5641
2023-06-20,40.79254
2023-06-21,36.73659
2023-06-22,35.33799
2023-06-23,31.32867
2023-06-24,21.35198
2023-06-25,23.68298
2023-06-26,28.6247
2023-06-27,31.09557
2023-06-28,30.81585
2023-06-29,29.60372
2023-06-30,34.77855
2023-07-01,27.55244
2023-07-02,25.54778
2023-07-03,38.04195
2023-07-04,40.37296
2023-07-05,38.88111
2023-07-06,35.89743
2023-07-07,36.13053
2023-07-08,26.2937
2023-07-09,26.57342
2023-07-10,37.99533
2023-07-11,42.98368
2023-07-12,39.30069
2023-07-13,49.0909
2023-07-14,44.94172
2023-07-15,30.67599
2023-07-16,29.41724
2023-07-17,37.24941
2023-07-18,50.58275
2023-07-19,50.16317
2023-07-20,46.57342
2023-07-21,40.18648
2023-07-22,29.5571
2023-07-23,31.37529
2023-07-24,45.3613
2023-07-25,67.2261
2023-07-26,71.56177
2023-07-27,46.89976
2023-07-28,43.7296
2023-07-29,42.19114
2023-07-30,36.59673
2023-07-31,43.0303
2023-08-01,54.87179
2023-08-02,55.89743
2023-08-03,44.4289
2023-08-04,47.87878
2023-08-05,40.55944
2023-08-06,36.41025
2023-08-07,38.97435
2023-08-08,41.25874
2023-08-09,38.78787
2023-08-10,44.52214
2023-08-11,39.44055
2023-08-12,26.24708
2023-08-13,31.60839
2023-08-14,44.33566
2023-08-15,33.05361
2023-08-16,39.48717
2023-08-17,41.53846
2023-08-18,42.42424
2023-08-19,28.57808
2023-08-20,25.08158
2023-08-21,34.91841
2023-08-22,44.00932
2023-08-23,41.07226
2023-08-24,43.68298
2023-08-25,37.06293
2023-08-26,24.24242
2023-08-27,24.00932
2023-08-28,37.76223
2023-08-29,40.83916
2023-08-30,41.58508
2023-08-31,36.45687
2023-09-01,31.98135
2023-09-02,23.77622
2023-09-03,22.5641
2023-09-04,33.33333
2023-09-05,45.3613
2023-09-06,38.83449
2023-09-07,35.24475
2023-09-08,34.40559
2023-09-09,22.75058
2023-09-10,23.4965
2023-09-11,32.77389
2023-09-12,66.2937
2023-09-13,42.65734
2023-09-14,40.6993
2023-09-15,40.04662
2023-09-16,21.07226
2023-09-17,21.91142
2023-09-18,28.99766
2023-09-19,29.41724
2023-09-20,35.94405
2023-09-21,27.9254
2023-09-22,21.95804
2023-09-23,14.63869
2023-09-24,18.32167
2023-09-25,25.68764
2023-09-26,29.41724
2023-09-27,23.07692
2023-09-28,15.33799
2023-09-29,15.01165
2023-09-30,14.87179
2023-10-01,14.96503
2023-10-02,20.27972
2023-10-03,21.77156
2023-10-04,27.50582
2023-10-05,27.17948
2023-10-06,24.24242
2023-10-07,18.64801
2023-10-08,15.89743
2023-10-09,19.34731
2023-10-10,30.72261
2023-10-11,29.18414
2023-10-12,26.7599
2023-10-13,22.05128
2023-10-14,15.05827
2023-10-15,17.94871
2023-10-16,29.65034
2023-10-17,41.77156
2023-10-18,31.18881
2023-10-19,43.40326
2023-10-20,28.48484
2023-10-21,19.16083
2023-10-22,19.25407
2023-10-23,39.16083
2023-10-24,29.69696
2023-10-25,26.24708
2023-10-26,52.16783
2023-10-27,32.54079
2023-10-28,17.34265
2023-10-29,15.52447
2023-10-30,26.20046
2023-10-31,28.11188
2023-11-01,24.10256
2023-11-02,26.34032
2023-11-03,21.21212
2023-11-04,13.42657
2023-11-05,15.33799
2023-11-06,32.68065
2023-11-07,32.44755
2023-11-08,24.61538
2023-11-09,23.4965
2023-11-10,25.17482
2023-11-11,13.37995
2023-11-12,10.67599
2023-11-13,16.73659
2023-11-14,19.44055
2023-11-15,24.4289
2023-11-16,24.80186
2023-11-17,23.4965
2023-11-18,13.42657
2023-11-19,20.88578
2023-11-20,23.86946
2023-11-21,24.00932
2023-11-22,23.4965
2023-11-23,19.44055
2023-11-24,19.86013
2023-11-25,15.89743
2023-11-26,15.52447
2023-11-27,21.58508
2023-11-28,19.76689
2023-11-29,20.2331
2023-11-30,19.30069
2023-12-01,18.22843
2023-12-02,13.79953
2023-12-03,16.13053
2023-12-04,28.25174
2023-12-05,24.94172
2023-12-06,28.43822
2023-12-07,27.6923
2023-12-08,23.40326
2023-12-09,16.64335
2023-12-10,19.95337
2023-12-11,26.71328
2023-12-12,24.10256
2023-12-13,25.78088
2023-12-14,27.59906
2023-12-15,24.00932
2023-12-16,16.92307
2023-12-17,16.59673
2023-12-18,22.65734
2023-12-19,30.20979
2023-12-20,30.72261
2023-12-21,25.17482
2023-12-22,24.662
2023-12-23,17.57575
2023-12-24,17.48251
2023-12-25,21.3986
2023-12-26,28.34498
2023-12-27,34.03263
2023-12-28,33.24009
2023-12-29,32.02797
2023-12-30,25.78088
2023-12-31,20.6993
2024-01-01,27.55244
2024-01-02,43.68298
2024-01-03,40.55944
2024-01-04,37.71561
2024-01-05,35.29137
2024-01-06,26.993
2024-01-07,24.8951
2024-01-08,31.74825
2024-01-09,31.09557
2024-01-10,31.84149
2024-01-11,63.2634
2024-01-12,36.78321
2024-01-13,21.67832
2024-01-14,25.1282
2024-01-15,26.48018
2024-01-16,24.33566
2024-01-17,27.55244
2024-01-18,23.91608
2024-01-19,27.83216
2024-01-20,18.97435
2024-01-21,21.53846
2024-01-22,39.25407
2024-01-23,45.08158
2024-01-24,32.49417
2024-01-25,38.83449
2024-01-26,34.45221
2024-01-27,21.91142
2024-01-28,27.87878
2024-01-29,42.47086
2024-01-30,49.46386
2024-01-31,43.77622
2024-02-01,43.77622
2024-02-02,45.68764
2024-02-03,36.45687
2024-02-04,35.29137
2024-02-05,47.2261
2024-02-06,49.13752
2024-02-07,47.73892
2024-02-08,50.06993
2024-02-09,31.60839
2024-02-10,28.43822
2024-02-11,28.11188
2024-02-12,37.85547
2024-02-13,73.24009
2024-02-14,53.51981
2024-02-15,53.65967
2024-02-16,50.11655
2024-02-17,29.27738
2024-02-18,35.94405
2024-02-19,55.71095
2024-02-20,62.19114
2024-02-21,66.993
2024-02-22,76.31701
2024-02-23,70.81585
2024-02-24,44.662
2024-02-25,52.07459
2024-02-26,74.45221
2024-02-27,69.27738
2024-02-28,67.87878
2024-02-29,68.67132
2024-03-01,45.17482
2024-03-02,43.91608
2024-03-03,40.32634
2024-03-04,63.21678
2024-03-05,98.32167
2024-03-06,69.27738
2024-03-07,69.23076
2024-03-08,62.89044
2024-03-09,40.2331
2024-03-10,42.00466
2024-03-11,70.34965
2024-03-12,67.4592
2024-03-13,58.60139
2024-03-14,57.48251
2024-03-15,45.31468
2024-03-16,32.54079
2024-03-17,36.17715
2024-03-18,47.4592
2024-03-19,49.88344
2024-03-20,54.63869
