date,연금적금
2023-05-29,18.57923
2023-05-30,32.24043
2023-05-31,30.60109
2023-06-01,24.59016
2023-06-02,26.2295
2023-06-03,15.84699
2023-06-04,19.12568
2023-06-05,22.95081
2023-06-06,16.39344
2023-06-07,11.4754
2023-06-08,26.77595
2023-06-09,14.75409
2023-06-10,15.84699
2023-06-11,10.92896
2023-06-12,28.4153
2023-06-13,24.59016
2023-06-14,25.68306
2023-06-15,27.3224
2023-06-16,24.59016
2023-06-17,9.28961
2023-06-18,18.03278
2023-06-19,26.77595
2023-06-20,19.67213
2023-06-21,26.2295
2023-06-22,32.78688
2023-06-23,28.4153
2023-06-24,11.4754
2023-06-25,19.67213
2023-06-26,31.14754
2023-06-27,33.33333
2023-06-28,24.59016
2023-06-29,20.21857
2023-06-30,18.57923
2023-07-01,12.02185
2023-07-02,18.03278
2023-07-03,23.49726
2023-07-04,28.96174
2023-07-05,21.31147
2023-07-06,30.05464
2023-07-07,28.96174
2023-07-08,14.20765
2023-07-09,9.28961
2023-07-10,28.96174
2023-07-11,24.04371
2023-07-12,22.40437
2023-07-13,20.76502
2023-07-14,21.85792
2023-07-15,21.31147
2023-07-16,9.83606
2023-07-17,16.93989
2023-07-18,24.59016
2023-07-19,15.84699
2023-07-20,27.86885
2023-07-21,18.57923
2023-07-22,9.83606
2023-07-23,10.38251
2023-07-24,15.84699
2023-07-25,29.50819
2023-07-26,24.04371
2023-07-27,18.57923
2023-07-28,18.03278
2023-07-29,9.83606
2023-07-30,19.12568
2023-07-31,32.78688
2023-08-01,31.14754
2023-08-02,20.76502
2023-08-03,21.31147
2023-08-04,18.57923
2023-08-05,17.48633
2023-08-06,12.5683
2023-08-07,21.31147
2023-08-08,19.67213
2023-08-09,21.85792
2023-08-10,27.86885
2023-08-11,20.76502
2023-08-12,11.4754
2023-08-13,13.6612
2023-08-14,25.68306
2023-08-15,17.48633
2023-08-16,30.05464
2023-08-17,23.49726
2023-08-18,20.21857
2023-08-19,9.83606
2023-08-20,10.92896
2023-08-21,27.3224
2023-08-22,30.60109
2023-08-23,27.3224
2023-08-24,37.15846
2023-08-25,27.86885
2023-08-26,18.57923
2023-08-27,19.67213
2023-08-28,36.06557
2023-08-29,31.14754
2023-08-30,29.50819
2023-08-31,26.77595
2023-09-01,36.06557
2023-09-02,13.11475
2023-09-03,15.84699
2023-09-04,31.69398
2023-09-05,32.78688
2023-09-06,24.04371
2023-09-07,21.31147
2023-09-08,24.59016
2023-09-09,15.30054
2023-09-10,16.39344
2023-09-11,16.39344
2023-09-12,23.49726
2023-09-13,26.77595
2023-09-14,25.68306
2023-09-15,17.48633
2023-09-16,10.92896
2023-09-17,22.40437
2023-09-18,18.03278
2023-09-19,14.20765
2023-09-20,25.68306
2023-09-21,21.85792
2023-09-22,18.57923
2023-09-23,13.11475
2023-09-24,7.10382
2023-09-25,26.2295
2023-09-26,29.50819
2023-09-27,10.92896
2023-09-28,11.4754
2023-09-29,12.02185
2023-09-30,11.4754
2023-10-01,8.74316
2023-10-02,18.57923
2023-10-03,22.95081
2023-10-04,26.77595
2023-10-05,24.59016
2023-10-06,25.13661
2023-10-07,18.57923
2023-10-08,20.76502
2023-10-09,16.93989
2023-10-10,30.60109
2023-10-11,27.3224
2023-10-12,28.4153
2023-10-13,28.96174
2023-10-14,16.39344
2023-10-15,15.84699
2023-10-16,20.76502
2023-10-17,33.87978
2023-10-18,27.3224
2023-10-19,24.59016
2023-10-20,33.33333
2023-10-21,9.28961
2023-10-22,16.39344
2023-10-23,24.59016
2023-10-24,28.4153
2023-10-25,25.68306
2023-10-26,33.87978
2023-10-27,24.04371
2023-10-28,11.4754
2023-10-29,31.69398
2023-10-30,31.14754
2023-10-31,31.14754
2023-11-01,28.4153
2023-11-02,22.40437
2023-11-03,30.05464
2023-11-04,14.75409
2023-11-05,19.67213
2023-11-06,37.70491
2023-11-07,26.77595
2023-11-08,19.67213
2023-11-09,19.12568
2023-11-10,20.21857
2023-11-11,12.02185
2023-11-12,10.92896
2023-11-13,19.67213
2023-11-14,17.48633
2023-11-15,22.95081
2023-11-16,27.3224
2023-11-17,24.59016
2023-11-18,15.84699
2023-11-19,19.67213
2023-11-20,27.3224
2023-11-21,26.2295
2023-11-22,23.49726
2023-11-23,22.40437
2023-11-24,28.4153
2023-11-25,9.83606
2023-11-26,18.57923
2023-11-27,26.77595
2023-11-28,32.24043
2023-11-29,25.68306
2023-11-30,35.51912
2023-12-01,27.3224
2023-12-02,15.84699
2023-12-03,24.04371
2023-12-04,24.04371
2023-12-05,26.77595
2023-12-06,24.59016
2023-12-07,32.78688
2023-12-08,30.60109
2023-12-09,22.40437
2023-12-10,19.67213
2023-12-11,22.40437
2023-12-12,26.2295
2023-12-13,33.87978
2023-12-14,29.50819
2023-12-15,24.04371
2023-12-16,17.48633
2023-12-17,12.5683
2023-12-18,19.12568
2023-12-19,33.87978
2023-12-20,27.3224
2023-12-21,36.61202
2023-12-22,30.60109
2023-12-23,16.93989
2023-12-24,24.59016
2023-12-25,23.49726
2023-12-26,39.89071
2023-12-27,42.62295
2023-12-28,43.71584
2023-12-29,39.34426
2023-12-30,28.4153
2023-12-31,31.14754
2024-01-01,31.69398
2024-01-02,60.65573
2024-01-03,40.9836
2024-01-04,50.27322
2024-01-05,45.35519
2024-01-06,20.21857
2024-01-07,40.43715
2024-01-08,43.16939
2024-01-09,40.43715
2024-01-10,44.26229
2024-01-11,43.16939
2024-01-12,44.26229
2024-01-13,20.76502
2024-01-14,28.4153
2024-01-15,56.28415
2024-01-16,68.30601
2024-01-17,61.20218
2024-01-18,53.00546
2024-01-19,54.09836
2024-01-20,38.79781
2024-01-21,36.06557
2024-01-22,63.93442
2024-01-23,77.59562
2024-01-24,75.40983
2024-01-25,74.31693
2024-01-26,80.32786
2024-01-27,42.0765
2024-01-28,43.71584
2024-01-29,57.37704
2024-01-30,64.48087
2024-01-31,63.38797
2024-02-01,51.91256
2024-02-02,42.62295
2024-02-03,28.4153
2024-02-04,40.9836
2024-02-05,31.14754
2024-02-06,41.53005
2024-02-07,48.63387
2024-02-08,40.43715
2024-02-09,25.13661
2024-02-10,27.3224
2024-02-11,39.34426
2024-02-12,27.86885
2024-02-13,56.8306
2024-02-14,60.65573
2024-02-15,53.00546
2024-02-16,41.53005
2024-02-17,25.13661
2024-02-18,31.14754
2024-02-19,48.08743
2024-02-20,61.74863
2024-02-21,57.92349
2024-02-22,73.77049
2024-02-23,87.97814
2024-02-24,38.79781
2024-02-25,40.43715
2024-02-26,71.03825
2024-02-27,58.46994
2024-02-28,58.46994
2024-02-29,47.54098
2024-03-01,27.86885
2024-03-02,33.33333
2024-03-03,37.70491
2024-03-04,51.36612
2024-03-05,55.7377
2024-03-06,54.09836
2024-03-07,48.63387
2024-03-08,42.62295
2024-03-09,30.05464
2024-03-10,23.49726
2024-03-11,39.89071
2024-03-12,39.89071
2024-03-13,27.86885
2024-03-14,28.4153
2024-03-15,33.87978
2024-03-16,14.75409
2024-03-17,20.76502
2024-03-18,38.25136
2024-03-19,42.0765
2024-03-20,42.62295
