date,부동산중개수수료
2023-05-30,12.10734
2023-05-31,11.84383
2023-06-01,10.15186
2023-06-02,10.18653
2023-06-03,8.37667
2023-06-04,6.09527
2023-06-05,10.61646
2023-06-06,9.63178
2023-06-07,11.94091
2023-06-08,11.00478
2023-06-09,11.40004
2023-06-10,8.93835
2023-06-11,6.39345
2023-06-12,11.78836
2023-06-13,10.81755
2023-06-14,11.58033
2023-06-15,10.85916
2023-06-16,10.65806
2023-06-17,9.3128
2023-06-18,6.14381
2023-06-19,12.44019
2023-06-20,11.14347
2023-06-21,10.72047
2023-06-22,9.98543
2023-06-23,11.51099
2023-06-24,9.39601
2023-06-25,6.60841
2023-06-26,11.76756
2023-06-27,11.98252
2023-06-28,11.30989
2023-06-29,11.32376
2023-06-30,11.93398
2023-07-01,9.17412
2023-07-02,6.07447
2023-07-03,11.38617
2023-07-04,10.07558
2023-07-05,10.92157
2023-07-06,10.20733
2023-07-07,10.26281
2023-07-08,8.95222
2023-07-09,6.04673
2023-07-10,12.04493
2023-07-11,10.04784
2023-07-12,10.40149
2023-07-13,9.80514
2023-07-14,9.71499
2023-07-15,9.43762
2023-07-16,5.97739
2023-07-17,11.78142
2023-07-18,10.32522
2023-07-19,10.74128
2023-07-20,11.94091
2023-07-21,9.62485
2023-07-22,9.03543
2023-07-23,6.546
2023-07-24,11.22668
2023-07-25,10.84529
2023-07-26,10.38762
2023-07-27,10.60952
2023-07-28,10.85916
2023-07-29,8.23798
2023-07-30,5.29089
2023-07-31,10.58872
2023-08-01,9.84675
2023-08-02,9.25039
2023-08-03,9.28507
2023-08-04,9.7566
2023-08-05,8.57083
2023-08-06,5.76242
2023-08-07,11.08106
2023-08-08,10.91463
2023-08-09,9.71499
2023-08-10,9.39601
2023-08-11,9.85368
2023-08-12,8.61244
2023-08-13,6.42119
2023-08-14,11.31682
2023-08-15,9.5139
2023-08-16,11.21974
2023-08-17,11.32376
2023-08-18,10.63033
2023-08-19,9.89529
2023-08-20,6.51133
2023-08-21,11.42777
2023-08-22,10.06864
2023-08-23,10.35989
2023-08-24,10.28361
2023-08-25,11.51792
2023-08-26,9.31974
2023-08-27,6.63615
2023-08-28,12.14894
2023-08-29,11.5942
2023-08-30,11.29602
2023-08-31,11.71902
2023-09-01,10.26281
2023-09-02,9.48616
2023-09-03,7.49601
2023-09-04,12.35004
2023-09-05,11.37923
2023-09-06,10.96317
2023-09-07,10.97704
2023-09-08,10.61646
2023-09-09,9.10477
2023-09-10,7.03141
2023-09-11,11.41391
2023-09-12,11.73288
2023-09-13,10.42923
2023-09-14,10.51244
2023-09-15,10.43616
2023-09-16,8.56389
2023-09-17,6.18542
2023-09-18,11.80223
2023-09-19,10.26974
2023-09-20,10.54018
2023-09-21,9.29893
2023-09-22,9.81901
2023-09-23,8.09929
2023-09-24,6.0814
2023-09-25,10.20733
2023-09-26,9.25733
2023-09-27,7.35732
2023-09-28,3.63358
2023-09-29,2.89161
2023-09-30,2.65584
2023-10-01,3.62665
2023-10-02,5.27702
2023-10-03,6.59454
2023-10-04,11.05332
2023-10-05,10.62339
2023-10-06,10.89383
2023-10-07,8.47375
2023-10-08,5.29089
2023-10-09,8.01608
2023-10-10,11.70515
2023-10-11,11.04639
2023-10-12,10.78982
2023-10-13,10.56098
2023-10-14,8.65404
2023-10-15,6.44199
2023-10-16,12.06573
2023-10-17,10.78982
2023-10-18,11.11573
2023-10-19,10.24894
2023-10-20,10.4639
2023-10-21,8.08543
2023-10-22,5.97045
2023-10-23,12.39165
2023-10-24,10.45697
2023-10-25,10.81755
2023-10-26,9.65952
2023-10-27,9.67339
2023-10-28,7.84966
2023-10-29,6.35184
2023-10-30,11.92011
2023-10-31,11.62887
2023-11-01,10.26974
2023-11-02,9.83981
2023-11-03,9.25039
2023-11-04,8.24492
2023-11-05,6.02593
2023-11-06,10.45697
2023-11-07,9.18798
2023-11-08,9.31974
2023-11-09,9.79127
2023-11-10,9.292
2023-11-11,6.98287
2023-11-12,5.20768
2023-11-13,9.54164
2023-11-14,9.78434
2023-11-15,10.23507
2023-11-16,8.94528
2023-11-17,8.95222
2023-11-18,7.12849
2023-11-19,5.1106
2023-11-20,11.04639
2023-11-21,10.07558
2023-11-22,10.25587
2023-11-23,10.60952
2023-11-24,8.88287
2023-11-25,6.78177
2023-11-26,5.81097
2023-11-27,9.94383
2023-11-28,9.89529
2023-11-29,10.29748
2023-11-30,9.36828
2023-12-01,8.73032
2023-12-02,7.53068
2023-12-03,5.39491
2023-12-04,9.07704
2023-12-05,9.40988
2023-12-06,9.14638
2023-12-07,9.47229
2023-12-08,8.98689
2023-12-09,7.82192
2023-12-10,6.17155
2023-12-11,10.31135
2023-12-12,9.50696
2023-12-13,9.81901
2023-12-14,8.97995
2023-12-15,9.74967
2023-12-16,7.39893
2023-12-17,5.51279
2023-12-18,9.21572
2023-12-19,8.8482
2023-12-20,8.86207
2023-12-21,8.69565
2023-12-22,8.70952
2023-12-23,7.50294
2023-12-24,4.223
2023-12-25,4.35476
2023-12-26,9.69419
2023-12-27,9.59711
2023-12-28,9.70806
2023-12-29,9.90916
2023-12-30,7.09382
2023-12-31,4.56972
2024-01-01,4.27154
2024-01-02,10.04091
2024-01-03,10.36682
2024-01-04,10.65113
2024-01-05,10.00624
2024-01-06,10.81062
2024-01-07,7.09382
2024-01-08,10.49857
2024-01-09,10.76901
2024-01-10,11.77449
2024-01-11,11.1712
2024-01-12,11.07412
2024-01-13,10.51938
2024-01-14,7.28104
2024-01-15,12.63435
2024-01-16,11.66354
2024-01-17,11.12266
2024-01-18,11.24748
2024-01-19,11.55259
2024-01-20,10.45697
2024-01-21,7.27411
2024-01-22,12.29457
2024-01-23,11.29602
2024-01-24,11.5942
2024-01-25,11.08799
2024-01-26,11.38617
2024-01-27,10.28361
2024-01-28,7.52375
2024-01-29,12.92559
2024-01-30,12.64128
2024-01-31,12.01719
2024-02-01,11.43471
2024-02-02,10.51244
2024-02-03,10.4847
2024-02-04,7.02447
2024-02-05,11.64274
2024-02-06,10.61646
2024-02-07,10.02704
2024-02-08,8.90368
2024-02-09,4.53505
2024-02-10,3.57118
2024-02-11,3.66132
2024-02-12,6.39345
2024-02-13,12.26683
2024-02-14,13.25844
2024-02-15,12.82157
2024-02-16,13.88946
2024-02-17,12.03106
2024-02-18,8.77192
2024-02-19,14.27085
2024-02-20,13.80625
2024-02-21,12.60661
2024-02-22,12.01026
2024-02-23,12.51646
2024-02-24,10.47084
2024-02-25,8.21718
2024-02-26,14.34713
2024-02-27,13.39712
2024-02-28,13.31391
2024-02-29,13.43873
2024-03-01,9.81901
2024-03-02,9.40295
2024-03-03,7.19783
2024-03-04,12.36391
2024-03-05,11.3515
2024-03-06,11.00478
2024-03-07,11.23361
2024-03-08,11.50405
2024-03-09,10.41536
2024-03-10,6.62228
2024-03-11,12.565
2024-03-12,10.99091
2024-03-13,11.01865
2024-03-14,10.40149
2024-03-15,10.76208
2024-03-16,9.9785
2024-03-17,6.41425
2024-03-18,11.03945
2024-03-19,11.21974
2024-03-20,11.21281
