date,현대자동차주가
2023-05-30,6.32876
2023-05-31,5.74474
2023-06-01,5.14237
2023-06-02,5.33871
2023-06-03,0.61736
2023-06-04,0.40268
2023-06-05,5.06525
2023-06-06,0.68823
2023-06-07,5.43167
2023-06-08,4.74094
2023-06-09,4.89017
2023-06-10,0.5515
2023-06-11,0.36641
2023-06-12,4.77637
2023-06-13,5.12195
2023-06-14,5.23658
2023-06-15,4.83223
2023-06-16,4.55752
2023-06-17,0.45062
2023-06-18,0.35307
2023-06-19,4.38452
2023-06-20,4.14566
2023-06-21,5.04691
2023-06-22,4.7622
2023-06-23,4.10523
2023-06-24,0.41644
2023-06-25,0.3389
2023-06-26,4.75511
2023-06-27,5.12236
2023-06-28,4.91143
2023-06-29,4.51959
2023-06-30,4.93019
2023-07-01,0.53566
2023-07-02,0.36308
2023-07-03,5.47836
2023-07-04,5.21407
2023-07-05,4.67924
2023-07-06,4.71801
2023-07-07,4.20986
2023-07-08,0.45521
2023-07-09,0.3364
2023-07-10,4.59129
2023-07-11,4.65882
2023-07-12,4.48665
2023-07-13,4.59212
2023-07-14,5.2716
2023-07-15,0.55442
2023-07-16,0.36808
2023-07-17,4.4729
2023-07-18,4.4358
2023-07-19,4.37827
2023-07-20,4.04061
2023-07-21,3.90805
2023-07-22,0.43395
2023-07-23,0.38517
2023-07-24,4.26739
2023-07-25,4.22195
2023-07-26,5.79726
2023-07-27,6.15993
2023-07-28,5.07609
2023-07-29,0.55067
2023-07-30,0.4402
2023-07-31,4.66882
2023-08-01,4.89976
2023-08-02,4.66882
2023-08-03,4.5842
2023-08-04,4.19318
2023-08-05,0.42561
2023-08-06,0.32931
2023-08-07,4.47832
2023-08-08,4.34867
2023-08-09,4.22236
2023-08-10,3.91055
2023-08-11,4.20402
2023-08-12,0.44145
2023-08-13,0.30347
2023-08-14,3.83427
2023-08-15,0.66614
2023-08-16,4.00435
2023-08-17,4.00143
2023-08-18,3.94057
2023-08-19,0.42603
2023-08-20,0.33473
2023-08-21,3.73214
2023-08-22,3.57582
2023-08-23,3.45368
2023-08-24,3.75423
2023-08-25,3.26609
2023-08-26,0.36767
2023-08-27,0.2918
2023-08-28,3.57748
2023-08-29,3.69921
2023-08-30,3.99267
2023-08-31,3.55497
2023-09-01,3.6571
2023-09-02,0.45937
2023-09-03,0.32223
2023-09-04,3.94474
2023-09-05,3.53455
2023-09-06,3.45117
2023-09-07,3.25984
2023-09-08,3.13353
2023-09-09,0.33932
2023-09-10,0.29597
2023-09-11,3.30527
2023-09-12,3.6075
2023-09-13,4.34534
2023-09-14,3.86095
2023-09-15,3.92806
2023-09-16,0.45104
2023-09-17,0.29597
2023-09-18,3.41866
2023-09-19,3.62334
2023-09-20,4.07938
2023-09-21,3.39406
2023-09-22,3.14603
2023-09-23,0.34932
2023-09-24,0.25428
2023-09-25,3.30277
2023-09-26,2.98846
2023-09-27,2.80087
2023-09-28,0.35099
2023-09-29,0.21384
2023-09-30,0.20801
2023-10-01,0.22593
2023-10-02,0.38559
2023-10-03,0.30847
2023-10-04,3.4345
2023-10-05,3.1748
2023-10-06,2.92718
2023-10-07,0.37892
2023-10-08,0.26553
2023-10-09,0.42227
2023-10-10,3.40949
2023-10-11,3.61083
2023-10-12,3.34863
2023-10-13,2.86174
2023-10-14,0.29597
2023-10-15,0.22218
2023-10-16,2.91134
2023-10-17,3.19897
2023-10-18,3.64668
2023-10-19,3.16354
2023-10-20,3.03265
2023-10-21,0.38434
2023-10-22,0.26137
2023-10-23,3.32445
2023-10-24,3.28318
2023-10-25,3.06266
2023-10-26,3.54372
2023-10-27,3.58957
2023-10-28,0.43686
2023-10-29,0.32598
2023-10-30,3.38781
2023-10-31,3.34904
2023-11-01,3.43408
2023-11-02,3.77716
2023-11-03,3.4049
2023-11-04,0.42019
2023-11-05,0.30889
2023-11-06,5.31287
2023-11-07,4.23612
2023-11-08,3.48119
2023-11-09,3.28818
2023-11-10,2.87216
2023-11-11,0.32056
2023-11-12,0.23802
2023-11-13,3.05099
2023-11-14,3.42866
2023-11-15,4.64965
2023-11-16,4.42162
2023-11-17,3.55872
2023-11-18,0.4131
2023-11-19,0.27887
2023-11-20,3.70463
2023-11-21,3.70463
2023-11-22,3.14687
2023-11-23,3.37614
2023-11-24,3.01806
2023-11-25,0.32681
2023-11-26,0.25094
2023-11-27,3.23191
2023-11-28,3.27985
2023-11-29,3.16813
2023-11-30,3.04849
2023-12-01,2.85173
2023-12-02,0.39184
2023-12-03,0.2572
2023-12-04,3.20981
2023-12-05,2.98179
2023-12-06,3.14186
2023-12-07,3.0118
2023-12-08,3.34112
2023-12-09,0.41102
2023-12-10,0.30639
2023-12-11,3.26734
2023-12-12,3.26234
2023-12-13,3.09559
2023-12-14,3.78925
2023-12-15,4.92727
2023-12-16,0.58193
2023-12-17,0.37642
2023-12-18,3.80467
2023-12-19,3.5704
2023-12-20,5.48587
2023-12-21,4.56252
2023-12-22,4.44747
2023-12-23,0.55817
2023-12-24,0.39434
2023-12-25,0.40101
2023-12-26,3.96933
2023-12-27,3.91014
2023-12-28,5.33413
2023-12-29,2.41194
2023-12-30,0.48564
2023-12-31,0.376
2024-01-01,0.38517
2024-01-02,4.78012
2024-01-03,4.09064
2024-01-04,3.80092
2024-01-05,3.69545
2024-01-06,0.44603
2024-01-07,0.33848
2024-01-08,3.51829
2024-01-09,3.73381
2024-01-10,3.50578
2024-01-11,3.58707
2024-01-12,3.14979
2024-01-13,0.37684
2024-01-14,0.31014
2024-01-15,3.55747
2024-01-16,3.15854
2024-01-17,3.2886
2024-01-18,3.37656
2024-01-19,3.53788
2024-01-20,0.4402
2024-01-21,0.31723
2024-01-22,3.37406
2024-01-23,3.8276
2024-01-24,3.45826
2024-01-25,5.24325
2024-01-26,4.5546
2024-01-27,0.57985
2024-01-28,0.40852
2024-01-29,5.38874
2024-01-30,4.61505
2024-01-31,4.54877
2024-02-01,8.35302
2024-02-02,15.52593
2024-02-03,1.99884
2024-02-04,1.3156
2024-02-05,17.07164
2024-02-06,12.76548
2024-02-07,13.98521
2024-02-08,12.57873
2024-02-09,1.79999
2024-02-10,1.24307
2024-02-11,1.0609
2024-02-12,1.31602
2024-02-13,13.91768
2024-02-14,10.98508
2024-02-15,9.67697
2024-02-16,10.04923
2024-02-17,1.31977
2024-02-18,0.91458
2024-02-19,10.39897
2024-02-20,8.83992
2024-02-21,8.12042
2024-02-22,8.21504
2024-02-23,7.80444
2024-02-24,0.86581
2024-02-25,0.74117
2024-02-26,7.4376
2024-02-27,7.24835
2024-02-28,8.2684
2024-02-29,7.94242
2024-03-01,1.22473
2024-03-02,0.75201
2024-03-03,0.61445
2024-03-04,8.847
2024-03-05,7.36173
2024-03-06,6.89235
2024-03-07,6.7231
2024-03-08,7.0716
2024-03-09,0.84122
2024-03-10,0.58068
2024-03-11,6.18411
2024-03-12,6.06822
2024-03-13,6.1791
2024-03-14,6.84566
2024-03-15,5.781
2024-03-16,0.60069
2024-03-17,0.43978
2024-03-18,5.57841
2024-03-19,5.15696
2024-03-20,6.01736
