date,고배당주
2023-05-31,19.32314
2023-06-01,20.08733
2023-06-02,17.41266
2023-06-03,12.82751
2023-06-04,12.60917
2023-06-05,16.92139
2023-06-06,16.1572
2023-06-07,16.97598
2023-06-08,19.81441
2023-06-09,21.6703
2023-06-10,15.12008
2023-06-11,30.73144
2023-06-12,27.51091
2023-06-13,21.50655
2023-06-14,24.45414
2023-06-15,20.52401
2023-06-16,19.81441
2023-06-17,12.39082
2023-06-18,19.21397
2023-06-19,17.631
2023-06-20,16.48471
2023-06-21,18.06768
2023-06-22,15.82969
2023-06-23,20.36026
2023-06-24,11.0262
2023-06-25,12.1179
2023-06-26,15.61135
2023-06-27,19.21397
2023-06-28,16.86681
2023-06-29,16.92139
2023-06-30,15.22925
2023-07-01,13.70087
2023-07-02,19.59606
2023-07-03,18.34061
2023-07-04,20.14192
2023-07-05,16.70305
2023-07-06,15.12008
2023-07-07,16.59388
2023-07-08,11.13537
2023-07-09,10.75327
2023-07-10,14.90174
2023-07-11,20.85152
2023-07-12,21.50655
2023-07-13,19.75982
2023-07-14,17.90393
2023-07-15,13.97379
2023-07-16,25.0
2023-07-17,18.7227
2023-07-18,20.96069
2023-07-19,19.43231
2023-07-20,16.97598
2023-07-21,16.70305
2023-07-22,10.15283
2023-07-23,11.0262
2023-07-24,17.08515
2023-07-25,18.34061
2023-07-26,62.66375
2023-07-27,27.40174
2023-07-28,24.2358
2023-07-29,17.30349
2023-07-30,14.95633
2023-07-31,18.44978
2023-08-01,19.75982
2023-08-02,20.74235
2023-08-03,18.50436
2023-08-04,26.47379
2023-08-05,14.13755
2023-08-06,13.97379
2023-08-07,17.68558
2023-08-08,28.38427
2023-08-09,27.23799
2023-08-10,23.25327
2023-08-11,22.98034
2023-08-12,14.90174
2023-08-13,16.04803
2023-08-14,21.56113
2023-08-15,20.90611
2023-08-16,23.63537
2023-08-17,20.79694
2023-08-18,19.54148
2023-08-19,14.41048
2023-08-20,11.89956
2023-08-21,17.2489
2023-08-22,20.1965
2023-08-23,21.23362
2023-08-24,18.99563
2023-08-25,19.26855
2023-08-26,12.44541
2023-08-27,16.59388
2023-08-28,23.5262
2023-08-29,23.25327
2023-08-30,22.0524
2023-08-31,23.30786
2023-09-01,19.48689
2023-09-02,18.83187
2023-09-03,17.74017
2023-09-04,21.12445
2023-09-05,24.39956
2023-09-06,23.58078
2023-09-07,22.21615
2023-09-08,21.61572
2023-09-09,14.13755
2023-09-10,13.64628
2023-09-11,21.34279
2023-09-12,18.94104
2023-09-13,23.25327
2023-09-14,24.2358
2023-09-15,29.31222
2023-09-16,15.12008
2023-09-17,17.08515
2023-09-18,24.2358
2023-09-19,24.50873
2023-09-20,23.41703
2023-09-21,17.95851
2023-09-22,18.94104
2023-09-23,9.44323
2023-09-24,11.79039
2023-09-25,16.97598
2023-09-26,17.79475
2023-09-27,14.46506
2023-09-28,9.33406
2023-09-29,7.15065
2023-09-30,9.82532
2023-10-01,10.20742
2023-10-02,12.39082
2023-10-03,11.51746
2023-10-04,22.81659
2023-10-05,23.96288
2023-10-06,21.6703
2023-10-07,12.71834
2023-10-08,8.73362
2023-10-09,19.86899
2023-10-10,20.03275
2023-10-11,21.39737
2023-10-12,20.90611
2023-10-13,19.05021
2023-10-14,15.93886
2023-10-15,13.42794
2023-10-16,18.39519
2023-10-17,23.63537
2023-10-18,26.14628
2023-10-19,25.21834
2023-10-20,22.48908
2023-10-21,14.79257
2023-10-22,13.53711
2023-10-23,15.93886
2023-10-24,18.66812
2023-10-25,21.39737
2023-10-26,20.46943
2023-10-27,19.21397
2023-10-28,12.82751
2023-10-29,11.7358
2023-10-30,17.90393
2023-10-31,23.08951
2023-11-01,20.96069
2023-11-02,20.25109
2023-11-03,19.59606
2023-11-04,20.52401
2023-11-05,17.08515
2023-11-06,21.34279
2023-11-07,26.20087
2023-11-08,25.0
2023-11-09,25.54585
2023-11-10,21.6703
2023-11-11,14.6834
2023-11-12,13.97379
2023-11-13,21.39737
2023-11-14,27.29257
2023-11-15,38.31877
2023-11-16,38.81004
2023-11-17,29.63973
2023-11-18,16.48471
2023-11-19,17.13973
2023-11-20,28.05676
2023-11-21,32.91484
2023-11-22,30.84061
2023-11-23,32.58733
2023-11-24,27.78384
2023-11-25,17.08515
2023-11-26,14.57423
2023-11-27,25.7096
2023-11-28,26.58296
2023-11-29,26.74672
2023-11-30,78.2751
2023-12-01,44.97816
2023-12-02,22.0524
2023-12-03,23.85371
2023-12-04,34.49781
2023-12-05,45.30567
2023-12-06,55.84061
2023-12-07,41.64847
2023-12-08,31.93231
2023-12-09,21.23362
2023-12-10,23.08951
2023-12-11,36.0262
2023-12-12,40.99344
2023-12-13,33.24235
2023-12-14,38.5917
2023-12-15,41.37554
2023-12-16,30.02183
2023-12-17,23.68995
2023-12-18,42.52183
2023-12-19,48.1441
2023-12-20,52.5655
2023-12-21,49.34497
2023-12-22,56.16812
2023-12-23,27.89301
2023-12-24,25.43668
2023-12-25,35.15283
2023-12-26,89.51965
2023-12-27,47.32532
2023-12-28,29.63973
2023-12-29,19.21397
2023-12-30,15.55676
2023-12-31,14.79257
2024-01-01,13.42794
2024-01-02,24.83624
2024-01-03,21.99781
2024-01-04,17.90393
2024-01-05,19.05021
2024-01-06,14.84716
2024-01-07,13.81004
2024-01-08,17.03056
2024-01-09,18.06768
2024-01-10,20.74235
2024-01-11,20.03275
2024-01-12,17.30349
2024-01-13,15.17467
2024-01-14,13.64628
2024-01-15,15.44759
2024-01-16,18.50436
2024-01-17,13.86462
2024-01-18,15.82969
2024-01-19,16.5393
2024-01-20,10.48034
2024-01-21,9.82532
2024-01-22,16.64847
2024-01-23,14.19213
2024-01-24,17.08515
2024-01-25,23.85371
2024-01-26,24.67248
2024-01-27,16.64847
2024-01-28,15.44759
2024-01-29,25.27292
2024-01-30,25.0
2024-01-31,26.14628
2024-02-01,27.01965
2024-02-02,34.49781
2024-02-03,21.99781
2024-02-04,21.88864
2024-02-05,31.71397
2024-02-06,29.91266
2024-02-07,32.96943
2024-02-08,31.16812
2024-02-09,20.36026
2024-02-10,26.36462
2024-02-11,21.83406
2024-02-12,27.62008
2024-02-13,36.08078
2024-02-14,29.80349
2024-02-15,30.18558
2024-02-16,31.6048
2024-02-17,20.63318
2024-02-18,23.19868
2024-02-19,32.09606
2024-02-20,35.69868
2024-02-21,36.13537
2024-02-22,36.46288
2024-02-23,32.96943
2024-02-24,33.7882
2024-02-25,36.57205
2024-02-26,31.44104
2024-02-27,34.22489
2024-02-28,31.33187
2024-02-29,28.54803
2024-03-01,21.39737
2024-03-02,20.03275
2024-03-03,18.7227
2024-03-04,25.81877
2024-03-05,28.71179
2024-03-06,26.91048
2024-03-07,24.01746
2024-03-08,26.47379
2024-03-09,20.03275
2024-03-10,22.10698
2024-03-11,25.10917
2024-03-12,29.0393
2024-03-13,25.05458
2024-03-14,32.75109
2024-03-15,26.0917
2024-03-16,20.63318
2024-03-17,19.48689
2024-03-18,25.21834
2024-03-19,25.98253
2024-03-20,29.63973
