date,국내금시세
2023-05-30,28.03592
2023-05-31,31.12065
2023-06-01,27.41116
2023-06-02,25.61499
2023-06-03,10.15228
2023-06-04,5.70089
2023-06-05,25.22452
2023-06-06,11.9875
2023-06-07,27.13783
2023-06-08,25.38071
2023-06-09,27.64545
2023-06-10,8.74658
2023-06-11,5.19328
2023-06-12,24.59976
2023-06-13,27.09878
2023-06-14,29.24638
2023-06-15,30.14447
2023-06-16,29.24638
2023-06-17,8.35611
2023-06-18,4.72471
2023-06-19,28.3483
2023-06-20,25.26356
2023-06-21,27.91878
2023-06-22,24.63881
2023-06-23,25.18547
2023-06-24,7.61421
2023-06-25,4.8809
2023-06-26,25.30261
2023-06-27,25.06833
2023-06-28,23.42834
2023-06-29,25.38071
2023-06-30,23.77977
2023-07-01,8.19992
2023-07-02,5.77899
2023-07-03,23.11597
2023-07-04,22.17883
2023-07-05,23.19406
2023-07-06,21.67122
2023-07-07,20.34361
2023-07-08,7.14564
2023-07-09,4.2171
2023-07-10,22.60835
2023-07-11,20.46075
2023-07-12,22.29597
2023-07-13,23.70167
2023-07-14,22.37407
2023-07-15,7.37992
2023-07-16,5.31042
2023-07-17,21.63217
2023-07-18,21.31979
2023-07-19,23.3112
2023-07-20,23.11597
2023-07-21,23.19406
2023-07-22,9.25419
2023-07-23,4.17805
2023-07-24,21.67122
2023-07-25,19.64076
2023-07-26,20.38266
2023-07-27,22.02264
2023-07-28,21.08551
2023-07-29,7.34088
2023-07-30,4.84185
2023-07-31,18.58648
2023-08-01,21.00741
2023-08-02,24.795
2023-08-03,20.22647
2023-08-04,21.47598
2023-08-05,8.4342
2023-08-06,5.77899
2023-08-07,21.04646
2023-08-08,22.60835
2023-08-09,22.5693
2023-08-10,20.38266
2023-08-11,20.10933
2023-08-12,8.51229
2023-08-13,3.98281
2023-08-14,21.71026
2023-08-15,10.69894
2023-08-16,22.17883
2023-08-17,21.82741
2023-08-18,22.5693
2023-08-19,8.98086
2023-08-20,4.37329
2023-08-21,20.4998
2023-08-22,21.12456
2023-08-23,22.6474
2023-08-24,22.6474
2023-08-25,21.71026
2023-08-26,6.71612
2023-08-27,4.56852
2023-08-28,18.74267
2023-08-29,20.07028
2023-08-30,24.7169
2023-08-31,23.70167
2023-09-01,20.89027
2023-09-02,7.84849
2023-09-03,4.02186
2023-09-04,20.34361
2023-09-05,24.24834
2023-09-06,22.37407
2023-09-07,22.21788
2023-09-08,21.67122
2023-09-09,7.26278
2023-09-10,4.56852
2023-09-11,20.14837
2023-09-12,20.96837
2023-09-13,19.44552
2023-09-14,18.11792
2023-09-15,18.39125
2023-09-16,7.45802
2023-09-17,4.41233
2023-09-18,20.38266
2023-09-19,21.86645
2023-09-20,19.44552
2023-09-21,25.88832
2023-09-22,20.73408
2023-09-23,6.48184
2023-09-24,3.86567
2023-09-25,18.97696
2023-09-26,23.62358
2023-09-27,20.03123
2023-09-28,7.53611
2023-09-29,5.5447
2023-09-30,5.23233
2023-10-01,3.74853
2023-10-02,7.34088
2023-10-03,8.94181
2023-10-04,29.79304
2023-10-05,29.20734
2023-10-06,24.36548
2023-10-07,8.78563
2023-10-08,5.5447
2023-10-09,10.69894
2023-10-10,31.43303
2023-10-11,27.99687
2023-10-12,28.81686
2023-10-13,31.35493
2023-10-14,17.72745
2023-10-15,8.39515
2023-10-16,38.89105
2023-10-17,31.55017
2023-10-18,38.2663
2023-10-19,44.78719
2023-10-20,48.61382
2023-10-21,16.67317
2023-10-22,9.098
2023-10-23,37.75868
2023-10-24,32.13588
2023-10-25,33.77586
2023-10-26,46.27098
2023-10-27,37.01679
2023-10-28,15.61889
2023-10-29,6.48184
2023-10-30,42.28816
2023-10-31,45.21671
2023-11-01,38.61772
2023-11-02,35.22061
2023-11-03,32.09683
2023-11-04,12.14369
2023-11-05,6.48184
2023-11-06,28.97305
2023-11-07,30.96446
2023-11-08,24.99023
2023-11-09,25.41975
2023-11-10,26.35689
2023-11-11,8.47325
2023-11-12,5.50566
2023-11-13,23.77977
2023-11-14,26.90355
2023-11-15,27.45021
2023-11-16,24.83404
2023-11-17,22.99882
2023-11-18,11.16751
2023-11-19,8.16087
2023-11-20,24.52167
2023-11-21,22.37407
2023-11-22,28.85591
2023-11-23,25.57594
2023-11-24,24.32643
2023-11-25,10.34752
2023-11-26,6.75517
2023-11-27,30.80827
2023-11-28,33.58063
2023-11-29,39.672
2023-11-30,32.83873
2023-12-01,35.84537
2023-12-02,15.93127
2023-12-03,11.67512
2023-12-04,57.71183
2023-12-05,43.8891
2023-12-06,37.32916
2023-12-07,35.92346
2023-12-08,30.69113
2023-12-09,12.49511
2023-12-10,6.91136
2023-12-11,27.13783
2023-12-12,26.8645
2023-12-13,24.75595
2023-12-14,35.49394
2023-12-15,30.4178
2023-12-16,10.69894
2023-12-17,6.44279
2023-12-18,24.59976
2023-12-19,25.22452
2023-12-20,28.3483
2023-12-21,25.57594
2023-12-22,30.4178
2023-12-23,12.22178
2023-12-24,7.10659
2023-12-25,7.65326
2023-12-26,25.81023
2023-12-27,31.35493
2023-12-28,33.65872
2023-12-29,24.09215
2023-12-30,10.23037
2023-12-31,7.57516
2024-01-01,6.83326
2024-01-02,35.4549
2024-01-03,31.62827
2024-01-04,28.69972
2024-01-05,30.96446
2024-01-06,10.89418
2024-01-07,7.57516
2024-01-08,26.39593
2024-01-09,28.81686
2024-01-10,27.87973
2024-01-11,25.14642
2024-01-12,26.82545
2024-01-13,12.49511
2024-01-14,7.73135
2024-01-15,38.14916
2024-01-16,40.53104
2024-01-17,42.24912
2024-01-18,34.24443
2024-01-19,33.42444
2024-01-20,12.29988
2024-01-21,7.65326
2024-01-22,28.03592
2024-01-23,29.63686
2024-01-24,29.05115
2024-01-25,25.88832
2024-01-26,24.40452
2024-01-27,9.56657
2024-01-28,5.70089
2024-01-29,25.69308
2024-01-30,28.30925
2024-01-31,42.91292
2024-02-01,33.15111
2024-02-02,32.05778
2024-02-03,12.84654
2024-02-04,5.38852
2024-02-05,27.33307
2024-02-06,24.95119
2024-02-07,24.95119
2024-02-08,22.72549
2024-02-09,9.13705
2024-02-10,6.32565
2024-02-11,5.93518
2024-02-12,7.80944
2024-02-13,21.43693
2024-02-14,22.49121
2024-02-15,24.13119
2024-02-16,23.42834
2024-02-17,9.68371
2024-02-18,5.70089
2024-02-19,24.01405
2024-02-20,25.57594
2024-02-21,24.32643
2024-02-22,23.74072
2024-02-23,20.18742
2024-02-24,9.44943
2024-02-25,4.41233
2024-02-26,22.88168
2024-02-27,23.58453
2024-02-28,24.83404
2024-02-29,26.31784
2024-03-01,13.43225
2024-03-02,11.16751
2024-03-03,7.34088
2024-03-04,39.00819
2024-03-05,68.09839
2024-03-06,56.18898
2024-03-07,59.89847
2024-03-08,54.86138
2024-03-09,22.76454
2024-03-10,14.21319
2024-03-11,51.22998
2024-03-12,45.17766
2024-03-13,40.53104
2024-03-14,42.63959
2024-03-15,49.31667
2024-03-16,18.15696
2024-03-17,11.79226
2024-03-18,41.42912
2024-03-19,44.43576
2024-03-20,44.5529
