date,공모주청약일정
2023-07-03,22.9332
2023-07-04,34.09621
2023-07-05,44.09154
2023-07-06,50.53713
2023-07-07,22.65296
2023-07-08,8.03362
2023-07-09,9.43484
2023-07-10,31.80756
2023-07-11,32.60158
2023-07-12,27.27697
2023-07-13,28.63148
2023-07-14,45.07239
2023-07-15,17.98225
2023-07-16,17.37505
2023-07-17,46.94068
2023-07-18,45.07239
2023-07-19,32.0878
2023-07-20,27.65063
2023-07-21,22.18589
2023-07-22,10.27557
2023-07-23,13.1247
2023-07-24,35.73096
2023-07-25,35.40401
2023-07-26,36.19803
2023-07-27,29.75245
2023-07-28,16.86127
2023-07-29,4.76412
2023-07-30,5.60485
2023-07-31,18.86968
2023-08-01,17.88883
2023-08-02,14.94628
2023-08-03,11.63007
2023-08-04,13.59177
2023-08-05,3.64315
2023-08-06,4.71742
2023-08-07,13.45165
2023-08-08,10.4624
2023-08-09,12.14385
2023-08-10,15.60018
2023-08-11,13.68519
2023-08-12,3.68986
2023-08-13,4.15693
2023-08-14,11.02288
2023-08-15,4.99766
2023-08-16,11.53666
2023-08-17,11.20971
2023-08-18,6.95936
2023-08-19,3.36291
2023-08-20,3.68986
2023-08-21,10.4624
2023-08-22,14.05885
2023-08-23,10.74264
2023-08-24,12.33068
2023-08-25,5.8851
2023-08-26,2.6156
2023-08-27,3.08267
2023-08-28,8.40728
2023-08-29,8.5007
2023-08-30,8.5474
2023-08-31,5.79168
2023-09-01,6.539
2023-09-02,2.6623
2023-09-03,2.84913
2023-09-04,8.96777
2023-09-05,9.1546
2023-09-06,6.539
2023-09-07,7.42643
2023-09-08,4.76412
2023-09-09,2.70901
2023-09-10,4.34376
2023-09-11,10.92947
2023-09-12,13.49836
2023-09-13,11.72349
2023-09-14,12.93787
2023-09-15,17.09481
2023-09-16,7.28631
2023-09-17,7.8935
2023-09-18,29.33208
2023-09-19,37.45913
2023-09-20,31.80756
2023-09-21,32.64829
2023-09-22,34.0028
2023-09-23,8.31387
2023-09-24,6.81924
2023-09-25,24.33442
2023-09-26,16.25408
2023-09-27,12.37739
2023-09-28,3.9701
2023-09-29,4.11022
2023-09-30,4.25035
2023-10-01,4.85754
2023-10-02,4.48388
2023-10-03,7.1929
2023-10-04,20.03736
2023-10-05,37.69266
2023-10-06,31.10695
2023-10-07,8.5007
2023-10-08,8.64082
2023-10-09,11.53666
2023-10-10,32.41475
2023-10-11,30.68659
2023-10-12,20.87809
2023-10-13,17.0481
2023-10-14,5.2312
2023-10-15,5.79168
2023-10-16,19.6637
2023-10-17,25.40868
2023-10-18,28.95843
2023-10-19,32.22793
2023-10-20,17.702
2023-10-21,5.69827
2023-10-22,6.5857
2023-10-23,24.70808
2023-10-24,27.93087
2023-10-25,24.98832
2023-10-26,21.11163
2023-10-27,17.79542
2023-10-28,5.69827
2023-10-29,7.33302
2023-10-30,25.26856
2023-10-31,35.40401
2023-11-01,26.06258
2023-11-02,26.8566
2023-11-03,20.13078
2023-11-04,5.8851
2023-11-05,6.5857
2023-11-06,25.5021
2023-11-07,30.17281
2023-11-08,31.3872
2023-11-09,27.79075
2023-11-10,17.09481
2023-11-11,4.71742
2023-11-12,5.2312
2023-11-13,23.02662
2023-11-14,19.19663
2023-11-15,18.82297
2023-11-16,16.86127
2023-11-17,29.84586
2023-11-18,8.5007
2023-11-19,9.34142
2023-11-20,34.37645
2023-11-21,40.16814
2023-11-22,29.51891
2023-11-23,23.72723
2023-11-24,36.75852
2023-11-25,11.91032
2023-11-26,11.20971
2023-11-27,31.4339
2023-11-28,46.84726
2023-11-29,28.35123
2023-11-30,29.65903
2023-12-01,38.25315
2023-12-02,10.18215
2023-12-03,10.78935
2023-12-04,44.23166
2023-12-05,31.3872
2023-12-06,32.55488
2023-12-07,21.15833
2023-12-08,13.40495
2023-12-09,7.61326
2023-12-10,7.28631
2023-12-11,21.34516
2023-12-12,50.11676
2023-12-13,60.01868
2023-12-14,44.88556
2023-12-15,29.28538
2023-12-16,11.1163
2023-12-17,7.47314
2023-12-18,22.41943
2023-12-19,16.3475
2023-12-20,14.15226
2023-12-21,12.09715
2023-12-22,32.695
2023-12-23,11.06959
2023-12-24,7.09948
2023-12-25,9.90191
2023-12-26,14.57262
2023-12-27,11.06959
2023-12-28,10.74264
2023-12-29,9.43484
2023-12-30,5.74497
2023-12-31,5.18449
2024-01-01,9.24801
2024-01-02,18.58944
2024-01-03,19.617
2024-01-04,17.56188
2024-01-05,14.29238
2024-01-06,8.5007
2024-01-07,8.36057
2024-01-08,15.0864
2024-01-09,20.87809
2024-01-10,25.36198
2024-01-11,23.40028
2024-01-12,20.36431
2024-01-13,13.7319
2024-01-14,18.02895
2024-01-15,54.69406
2024-01-16,77.86081
2024-01-17,83.51237
2024-01-18,61.74684
2024-01-19,37.87949
2024-01-20,17.46847
2024-01-21,17.93554
2024-01-22,47.12751
2024-01-23,49.36945
2024-01-24,81.97104
2024-01-25,75.38533
2024-01-26,85.75432
2024-01-27,20.87809
2024-01-28,24.14759
2024-01-29,52.49883
2024-01-30,30.87342
2024-01-31,22.2326
2024-02-01,34.98365
2024-02-02,21.34516
2024-02-03,10.4624
2024-02-04,12.09715
2024-02-05,25.87575
2024-02-06,30.21952
2024-02-07,23.40028
2024-02-08,22.41943
2024-02-09,11.163
2024-02-10,11.63007
2024-02-11,15.55347
2024-02-12,28.86501
2024-02-13,100.0
2024-02-14,99.90658
2024-02-15,63.14806
2024-02-16,36.15133
2024-02-17,15.50677
2024-02-18,13.49836
2024-02-19,37.03876
2024-02-20,30.40635
2024-02-21,23.49369
2024-02-22,32.92853
2024-02-23,29.75245
2024-02-24,12.00373
2024-02-25,16.3942
2024-02-26,44.27837
2024-02-27,42.26996
2024-02-28,23.07333
2024-02-29,21.39187
2024-03-01,9.48155
2024-03-02,8.26716
2024-03-03,10.5091
2024-03-04,29.65903
2024-03-05,30.92013
2024-03-06,36.38486
2024-03-07,34.56328
2024-03-08,17.79542
2024-03-09,7.65997
2024-03-10,9.8085
2024-03-11,32.64829
2024-03-12,42.73703
2024-03-13,48.10836
2024-03-14,37.41242
2024-03-15,27.27697
2024-03-16,8.45399
2024-03-17,9.10789
2024-03-18,33.62914
2024-03-19,30.7333
2024-03-20,27.27697
