date,설립
2023-05-31,41.81818
2023-06-01,36.36363
2023-06-02,38.96103
2023-06-03,34.54545
2023-06-04,35.32467
2023-06-05,35.84415
2023-06-06,22.85714
2023-06-07,44.93506
2023-06-08,44.15584
2023-06-09,39.22077
2023-06-10,23.8961
2023-06-11,32.72727
2023-06-12,35.06493
2023-06-13,44.15584
2023-06-14,52.46753
2023-06-15,44.41558
2023-06-16,43.11688
2023-06-17,21.03896
2023-06-18,25.97402
2023-06-19,43.37662
2023-06-20,48.31168
2023-06-21,40.25974
2023-06-22,34.54545
2023-06-23,30.38961
2023-06-24,20.77922
2023-06-25,26.75324
2023-06-26,37.14285
2023-06-27,34.02597
2023-06-28,41.55844
2023-06-29,38.44155
2023-06-30,35.84415
2023-07-01,19.22077
2023-07-02,23.63636
2023-07-03,33.76623
2023-07-04,38.18181
2023-07-05,33.24675
2023-07-06,32.72727
2023-07-07,32.98701
2023-07-08,17.66233
2023-07-09,18.96103
2023-07-10,37.66233
2023-07-11,33.24675
2023-07-12,38.18181
2023-07-13,38.96103
2023-07-14,41.55844
2023-07-15,20.0
2023-07-16,19.48051
2023-07-17,35.06493
2023-07-18,42.85714
2023-07-19,39.48051
2023-07-20,36.88311
2023-07-21,30.38961
2023-07-22,16.36363
2023-07-23,18.18181
2023-07-24,32.46753
2023-07-25,37.92207
2023-07-26,31.42857
2023-07-27,32.72727
2023-07-28,30.64935
2023-07-29,21.55844
2023-07-30,17.40259
2023-07-31,25.71428
2023-08-01,29.35064
2023-08-02,30.12987
2023-08-03,32.20779
2023-08-04,29.0909
2023-08-05,17.40259
2023-08-06,23.37662
2023-08-07,34.02597
2023-08-08,40.0
2023-08-09,37.92207
2023-08-10,37.40259
2023-08-11,35.84415
2023-08-12,25.1948
2023-08-13,20.0
2023-08-14,33.24675
2023-08-15,30.90909
2023-08-16,37.66233
2023-08-17,37.66233
2023-08-18,42.85714
2023-08-19,21.55844
2023-08-20,21.2987
2023-08-21,37.14285
2023-08-22,35.58441
2023-08-23,35.32467
2023-08-24,37.14285
2023-08-25,34.02597
2023-08-26,19.74025
2023-08-27,26.4935
2023-08-28,35.06493
2023-08-29,41.81818
2023-08-30,37.92207
2023-08-31,40.0
2023-09-01,36.10389
2023-09-02,20.51948
2023-09-03,23.37662
2023-09-04,37.66233
2023-09-05,39.74025
2023-09-06,39.22077
2023-09-07,37.66233
2023-09-08,37.40259
2023-09-09,21.55844
2023-09-10,27.27272
2023-09-11,37.40259
2023-09-12,44.15584
2023-09-13,41.81818
2023-09-14,49.87012
2023-09-15,43.11688
2023-09-16,22.07792
2023-09-17,32.20779
2023-09-18,42.5974
2023-09-19,45.97402
2023-09-20,36.62337
2023-09-21,41.03896
2023-09-22,31.68831
2023-09-23,17.66233
2023-09-24,23.11688
2023-09-25,35.84415
2023-09-26,33.24675
2023-09-27,32.98701
2023-09-28,14.80519
2023-09-29,18.18181
2023-09-30,18.44155
2023-10-01,19.22077
2023-10-02,23.37662
2023-10-03,20.0
2023-10-04,40.0
2023-10-05,38.70129
2023-10-06,37.92207
2023-10-07,24.41558
2023-10-08,21.55844
2023-10-09,31.16883
2023-10-10,40.25974
2023-10-11,38.96103
2023-10-12,42.85714
2023-10-13,38.44155
2023-10-14,17.66233
2023-10-15,24.41558
2023-10-16,39.22077
2023-10-17,44.15584
2023-10-18,43.8961
2023-10-19,43.37662
2023-10-20,37.40259
2023-10-21,23.11688
2023-10-22,30.38961
2023-10-23,38.96103
2023-10-24,46.4935
2023-10-25,46.75324
2023-10-26,40.0
2023-10-27,35.84415
2023-10-28,23.11688
2023-10-29,32.20779
2023-10-30,38.18181
2023-10-31,33.24675
2023-11-01,42.85714
2023-11-02,36.10389
2023-11-03,31.42857
2023-11-04,18.96103
2023-11-05,23.37662
2023-11-06,32.72727
2023-11-07,36.88311
2023-11-08,49.0909
2023-11-09,43.11688
2023-11-10,31.42857
2023-11-11,24.93506
2023-11-12,29.61038
2023-11-13,35.32467
2023-11-14,39.74025
2023-11-15,34.28571
2023-11-16,36.62337
2023-11-17,34.02597
2023-11-18,23.37662
2023-11-19,21.2987
2023-11-20,38.96103
2023-11-21,35.58441
2023-11-22,41.2987
2023-11-23,47.01298
2023-11-24,38.70129
2023-11-25,24.93506
2023-11-26,22.07792
2023-11-27,41.03896
2023-11-28,42.07792
2023-11-29,43.8961
2023-11-30,45.71428
2023-12-01,34.54545
2023-12-02,23.37662
2023-12-03,24.67532
2023-12-04,40.51948
2023-12-05,40.25974
2023-12-06,38.96103
2023-12-07,37.66233
2023-12-08,36.62337
2023-12-09,22.5974
2023-12-10,22.33766
2023-12-11,37.40259
2023-12-12,37.92207
2023-12-13,41.2987
2023-12-14,38.96103
2023-12-15,31.42857
2023-12-16,15.06493
2023-12-17,19.22077
2023-12-18,35.32467
2023-12-19,27.27272
2023-12-20,31.42857
2023-12-21,33.50649
2023-12-22,28.57142
2023-12-23,21.2987
2023-12-24,20.0
2023-12-25,26.23376
2023-12-26,33.24675
2023-12-27,34.54545
2023-12-28,34.80519
2023-12-29,25.71428
2023-12-30,22.5974
2023-12-31,20.0
2024-01-01,21.55844
2024-01-02,37.40259
2024-01-03,38.70129
2024-01-04,37.66233
2024-01-05,34.54545
2024-01-06,27.53246
2024-01-07,30.90909
2024-01-08,39.74025
2024-01-09,43.11688
2024-01-10,36.10389
2024-01-11,34.80519
2024-01-12,34.54545
2024-01-13,22.07792
2024-01-14,16.62337
2024-01-15,34.54545
2024-01-16,36.88311
2024-01-17,37.66233
2024-01-18,45.1948
2024-01-19,35.06493
2024-01-20,23.37662
2024-01-21,25.97402
2024-01-22,33.24675
2024-01-23,38.96103
2024-01-24,36.36363
2024-01-25,38.18181
2024-01-26,35.58441
2024-01-27,22.85714
2024-01-28,23.11688
2024-01-29,40.51948
2024-01-30,43.11688
2024-01-31,32.98701
2024-02-01,36.62337
2024-02-02,38.70129
2024-02-03,21.2987
2024-02-04,40.51948
2024-02-05,36.88311
2024-02-06,31.42857
2024-02-07,34.28571
2024-02-08,29.87012
2024-02-09,15.58441
2024-02-10,18.70129
2024-02-11,19.74025
2024-02-12,21.81818
2024-02-13,40.25974
2024-02-14,37.92207
2024-02-15,39.22077
2024-02-16,34.80519
2024-02-17,22.07792
2024-02-18,23.8961
2024-02-19,40.77922
2024-02-20,88.31168
2024-02-21,100.0
2024-02-22,40.51948
2024-02-23,29.0909
2024-02-24,24.67532
2024-02-25,22.5974
2024-02-26,36.36363
2024-02-27,34.80519
2024-02-28,33.50649
2024-02-29,31.68831
2024-03-01,21.55844
2024-03-02,23.8961
2024-03-03,23.8961
2024-03-04,34.02597
2024-03-05,34.54545
2024-03-06,34.54545
2024-03-07,37.14285
2024-03-08,31.68831
2024-03-09,22.5974
2024-03-10,25.1948
2024-03-11,38.96103
2024-03-12,42.5974
2024-03-13,36.88311
2024-03-14,40.77922
2024-03-15,33.50649
2024-03-16,25.71428
2024-03-17,31.94805
2024-03-18,38.44155
2024-03-19,46.23376
2024-03-20,44.15584
