date,모두투어주가
2023-05-30,6.67327
2023-05-31,5.84737
2023-06-01,5.37936
2023-06-02,6.12817
2023-06-03,0.89197
2023-06-04,0.72128
2023-06-05,6.56315
2023-06-06,0.9195
2023-06-07,6.93205
2023-06-08,7.31747
2023-06-09,6.79991
2023-06-10,0.8259
2023-06-11,0.73229
2023-06-12,5.7813
2023-06-13,7.00363
2023-06-14,5.99603
2023-06-15,5.37936
2023-06-16,7.09172
2023-06-17,0.75982
2023-06-18,0.66622
2023-06-19,9.00231
2023-06-20,8.259
2023-06-21,6.54663
2023-06-22,6.26582
2023-06-23,5.39037
2023-06-24,0.58914
2023-06-25,0.51756
2023-06-26,5.45094
2023-06-27,5.51701
2023-06-28,5.3243
2023-06-29,5.59409
2023-06-30,5.84737
2023-07-01,0.68825
2023-07-02,0.6442
2023-07-03,6.3319
2023-07-04,5.4179
2023-07-05,5.28025
2023-07-06,5.19766
2023-07-07,4.87831
2023-07-08,0.56161
2023-07-09,0.67723
2023-07-10,5.36835
2023-07-11,5.62713
2023-07-12,5.86939
2023-07-13,5.92996
2023-07-14,5.36284
2023-07-15,0.57262
2023-07-16,0.50655
2023-07-17,4.62504
2023-07-18,4.61402
2023-07-19,4.48188
2023-07-20,4.4984
2023-07-21,4.3167
2023-07-22,0.69375
2023-07-23,0.5561
2023-07-24,4.67459
2023-07-25,5.02147
2023-07-26,6.11166
2023-07-27,6.28234
2023-07-28,5.29126
2023-07-29,0.58363
2023-07-30,0.5561
2023-07-31,4.86179
2023-08-01,5.64365
2023-08-02,5.10406
2023-08-03,4.58099
2023-08-04,4.60301
2023-08-05,0.46801
2023-08-06,0.50104
2023-08-07,4.57548
2023-08-08,4.70763
2023-08-09,4.94989
2023-08-10,11.95903
2023-08-11,11.33135
2023-08-12,1.58572
2023-08-13,1.45909
2023-08-14,9.32166
2023-08-15,2.14183
2023-08-16,7.17982
2023-08-17,5.98502
2023-08-18,5.54454
2023-08-19,0.77634
2023-08-20,0.94152
2023-08-21,5.82534
2023-08-22,4.82325
2023-08-23,4.19557
2023-08-24,4.91135
2023-08-25,4.47087
2023-08-26,0.52857
2023-08-27,0.50104
2023-08-28,5.35733
2023-08-29,5.17013
2023-08-30,4.93888
2023-08-31,4.39929
2023-09-01,4.79572
2023-09-02,0.53958
2023-09-03,0.57813
2023-09-04,4.41581
2023-09-05,4.44884
2023-09-06,4.1295
2023-09-07,3.9478
2023-09-08,4.15703
2023-09-09,0.51205
2023-09-10,0.3744
2023-09-11,3.92577
2023-09-12,3.88173
2023-09-13,3.84318
2023-09-14,4.05792
2023-09-15,4.45435
2023-09-16,0.61116
2023-09-17,0.54509
2023-09-18,4.7792
2023-09-19,4.24512
2023-09-20,3.63946
2023-09-21,3.28708
2023-09-22,3.00627
2023-09-23,0.36339
2023-09-24,0.34137
2023-09-25,3.61744
2023-09-26,3.50732
2023-09-27,3.08336
2023-09-28,0.33586
2023-09-29,0.18169
2023-09-30,0.22574
2023-10-01,0.20922
2023-10-02,0.3689
2023-10-03,0.33036
2023-10-04,3.54035
2023-10-05,3.48529
2023-10-06,3.05583
2023-10-07,0.29181
2023-10-08,0.2808
2023-10-09,0.41295
2023-10-10,4.69111
2023-10-11,4.23962
2023-10-12,4.21209
2023-10-13,3.39169
2023-10-14,0.44598
2023-10-15,0.29181
2023-10-16,3.62294
2023-10-17,3.46327
2023-10-18,3.32562
2023-10-19,3.14392
2023-10-20,3.36967
2023-10-21,0.5506
2023-10-22,0.39092
2023-10-23,3.29258
2023-10-24,3.56788
2023-10-25,3.45776
2023-10-26,4.0414
2023-10-27,3.98083
2023-10-28,0.57262
2023-10-29,0.34687
2023-10-30,3.88173
2023-10-31,3.79914
2023-11-01,3.46878
2023-11-02,4.21209
2023-11-03,3.83217
2023-11-04,0.61116
2023-11-05,0.48452
2023-11-06,5.50049
2023-11-07,4.14051
2023-11-08,4.80673
2023-11-09,4.32221
2023-11-10,3.40821
2023-11-11,0.3689
2023-11-12,0.41295
2023-11-13,3.23752
2023-11-14,3.72205
2023-11-15,4.14601
2023-11-16,4.49289
2023-11-17,3.52934
2023-11-18,0.50655
2023-11-19,0.53958
2023-11-20,3.8542
2023-11-21,4.30569
2023-11-22,3.53485
2023-11-23,3.65598
2023-11-24,3.44675
2023-11-25,0.50104
2023-11-26,0.60566
2023-11-27,3.58991
2023-11-28,3.70553
2023-11-29,3.17145
2023-11-30,3.35315
2023-12-01,3.04481
2023-12-02,0.4625
2023-12-03,0.33036
2023-12-04,3.48529
2023-12-05,3.36967
2023-12-06,3.63946
2023-12-07,3.22101
2023-12-08,3.31461
2023-12-09,0.62217
2023-12-10,0.49003
2023-12-11,3.44125
2023-12-12,3.48529
2023-12-13,3.0283
2023-12-14,3.71104
2023-12-15,3.48529
2023-12-16,0.46801
2023-12-17,0.42946
2023-12-18,3.17696
2023-12-19,2.96773
2023-12-20,3.48529
2023-12-21,3.06684
2023-12-22,3.16595
2023-12-23,0.45149
2023-12-24,0.29732
2023-12-25,0.3744
2023-12-26,3.01178
2023-12-27,2.98425
2023-12-28,3.19898
2023-12-29,1.5637
2023-12-30,0.33036
2023-12-31,0.23675
2024-01-01,0.33036
2024-01-02,3.35315
2024-01-03,2.86862
2024-01-04,3.48529
2024-01-05,3.7661
2024-01-06,0.50104
2024-01-07,0.53958
2024-01-08,3.86521
2024-01-09,4.17905
2024-01-10,4.09095
2024-01-11,3.58991
2024-01-12,2.85761
2024-01-13,0.36339
2024-01-14,0.30283
2024-01-15,3.38619
2024-01-16,3.20449
2024-01-17,3.01728
2024-01-18,3.31461
2024-01-19,3.73857
2024-01-20,0.60566
2024-01-21,0.51205
2024-01-22,3.46878
2024-01-23,3.38619
2024-01-24,3.99735
2024-01-25,3.99735
2024-01-26,5.46745
2024-01-27,0.72128
2024-01-28,0.90298
2024-01-29,4.46536
2024-01-30,3.78262
2024-01-31,4.24512
2024-02-01,4.11848
2024-02-02,5.07102
2024-02-03,0.52307
2024-02-04,0.57813
2024-02-05,5.33531
2024-02-06,4.45986
2024-02-07,4.27265
2024-02-08,3.81565
2024-02-09,0.41295
2024-02-10,0.35789
2024-02-11,1.42054
2024-02-12,0.75982
2024-02-13,4.67459
2024-02-14,5.39037
2024-02-15,4.9554
2024-02-16,4.26715
2024-02-17,0.45699
2024-02-18,0.68274
2024-02-19,4.96641
2024-02-20,3.90926
2024-02-21,3.72756
2024-02-22,3.55137
2024-02-23,3.44675
2024-02-24,0.50655
2024-02-25,0.63319
2024-02-26,3.22651
2024-02-27,3.28708
2024-02-28,3.20449
2024-02-29,3.29258
2024-03-01,0.62768
2024-03-02,1.16727
2024-03-03,0.61116
2024-03-04,3.54586
2024-03-05,3.31461
2024-03-06,3.15493
2024-03-07,3.72756
2024-03-08,3.36967
2024-03-09,0.5561
2024-03-10,0.56711
2024-03-11,3.26505
2024-03-12,3.38619
2024-03-13,3.2155
2024-03-14,3.66149
2024-03-15,3.01178
2024-03-16,0.58914
2024-03-17,0.37991
2024-03-18,3.05583
2024-03-19,2.74749
2024-03-20,3.38619
