date,등기비용
2023-06-01,64.3617
2023-06-02,73.40425
2023-06-03,26.59574
2023-06-04,34.04255
2023-06-05,54.78723
2023-06-06,35.63829
2023-06-07,80.85106
2023-06-08,79.78723
2023-06-09,61.70212
2023-06-10,37.76595
2023-06-11,29.78723
2023-06-12,90.42553
2023-06-13,91.48936
2023-06-14,71.27659
2023-06-15,77.12765
2023-06-16,63.29787
2023-06-17,32.97872
2023-06-18,34.04255
2023-06-19,75.0
2023-06-20,82.4468
2023-06-21,72.34042
2023-06-22,73.40425
2023-06-23,57.97872
2023-06-24,24.46808
2023-06-25,35.10638
2023-06-26,78.7234
2023-06-27,82.97872
2023-06-28,68.0851
2023-06-29,74.46808
2023-06-30,56.38297
2023-07-01,26.59574
2023-07-02,25.53191
2023-07-03,69.14893
2023-07-04,88.29787
2023-07-05,70.21276
2023-07-06,66.48936
2023-07-07,60.63829
2023-07-08,30.31914
2023-07-09,31.38297
2023-07-10,84.57446
2023-07-11,70.74468
2023-07-12,79.78723
2023-07-13,79.25531
2023-07-14,67.02127
2023-07-15,24.46808
2023-07-16,41.48936
2023-07-17,81.38297
2023-07-18,79.25531
2023-07-19,77.65957
2023-07-20,76.06382
2023-07-21,59.04255
2023-07-22,32.97872
2023-07-23,32.97872
2023-07-24,88.29787
2023-07-25,75.0
2023-07-26,70.21276
2023-07-27,72.87234
2023-07-28,59.57446
2023-07-29,22.34042
2023-07-30,32.4468
2023-07-31,67.55319
2023-08-01,73.93617
2023-08-02,58.51063
2023-08-03,72.34042
2023-08-04,57.97872
2023-08-05,21.80851
2023-08-06,27.65957
2023-08-07,74.46808
2023-08-08,70.21276
2023-08-09,67.55319
2023-08-10,60.63829
2023-08-11,61.17021
2023-08-12,24.46808
2023-08-13,20.74468
2023-08-14,59.04255
2023-08-15,37.76595
2023-08-16,67.55319
2023-08-17,73.40425
2023-08-18,64.3617
2023-08-19,30.85106
2023-08-20,36.17021
2023-08-21,80.85106
2023-08-22,78.7234
2023-08-23,76.59574
2023-08-24,83.51063
2023-08-25,69.14893
2023-08-26,34.57446
2023-08-27,27.65957
2023-08-28,84.04255
2023-08-29,84.57446
2023-08-30,81.91489
2023-08-31,64.3617
2023-09-01,61.17021
2023-09-02,27.65957
2023-09-03,29.78723
2023-09-04,71.27659
2023-09-05,60.63829
2023-09-06,69.68085
2023-09-07,76.06382
2023-09-08,60.10638
2023-09-09,37.76595
2023-09-10,28.7234
2023-09-11,77.65957
2023-09-12,76.06382
2023-09-13,68.61702
2023-09-14,78.7234
2023-09-15,85.10638
2023-09-16,29.25531
2023-09-17,34.57446
2023-09-18,80.85106
2023-09-19,78.19148
2023-09-20,63.29787
2023-09-21,57.97872
2023-09-22,84.04255
2023-09-23,33.51063
2023-09-24,24.46808
2023-09-25,59.04255
2023-09-26,59.57446
2023-09-27,45.21276
2023-09-28,14.3617
2023-09-29,12.23404
2023-09-30,11.70212
2023-10-01,18.61702
2023-10-02,19.68085
2023-10-03,34.57446
2023-10-04,75.53191
2023-10-05,65.42553
2023-10-06,74.46808
2023-10-07,27.12765
2023-10-08,18.0851
2023-10-09,29.25531
2023-10-10,78.7234
2023-10-11,62.76595
2023-10-12,61.70212
2023-10-13,66.48936
2023-10-14,30.31914
2023-10-15,38.29787
2023-10-16,82.97872
2023-10-17,80.85106
2023-10-18,73.93617
2023-10-19,71.27659
2023-10-20,66.48936
2023-10-21,30.31914
2023-10-22,23.93617
2023-10-23,70.74468
2023-10-24,73.93617
2023-10-25,71.27659
2023-10-26,70.74468
2023-10-27,59.04255
2023-10-28,26.06382
2023-10-29,28.7234
2023-10-30,71.27659
2023-10-31,80.85106
2023-11-01,68.0851
2023-11-02,73.93617
2023-11-03,56.38297
2023-11-04,26.06382
2023-11-05,20.21276
2023-11-06,66.48936
2023-11-07,62.76595
2023-11-08,75.0
2023-11-09,65.95744
2023-11-10,58.51063
2023-11-11,29.25531
2023-11-12,30.31914
2023-11-13,63.29787
2023-11-14,70.74468
2023-11-15,79.78723
2023-11-16,57.97872
2023-11-17,57.97872
2023-11-18,28.19148
2023-11-19,30.85106
2023-11-20,73.40425
2023-11-21,72.87234
2023-11-22,90.42553
2023-11-23,61.17021
2023-11-24,57.97872
2023-11-25,29.25531
2023-11-26,31.38297
2023-11-27,76.06382
2023-11-28,72.87234
2023-11-29,73.40425
2023-11-30,63.29787
2023-12-01,60.10638
2023-12-02,31.91489
2023-12-03,33.51063
2023-12-04,82.97872
2023-12-05,79.25531
2023-12-06,76.06382
2023-12-07,72.34042
2023-12-08,66.48936
2023-12-09,36.17021
2023-12-10,23.93617
2023-12-11,68.61702
2023-12-12,94.68085
2023-12-13,81.38297
2023-12-14,69.68085
2023-12-15,61.70212
2023-12-16,25.0
2023-12-17,27.65957
2023-12-18,67.55319
2023-12-19,87.76595
2023-12-20,72.87234
2023-12-21,65.95744
2023-12-22,50.53191
2023-12-23,18.0851
2023-12-24,27.12765
2023-12-25,21.27659
2023-12-26,95.74468
2023-12-27,68.0851
2023-12-28,68.0851
2023-12-29,45.21276
2023-12-30,19.14893
2023-12-31,13.82978
2024-01-01,24.46808
2024-01-02,75.0
2024-01-03,67.02127
2024-01-04,60.10638
2024-01-05,67.02127
2024-01-06,40.42553
2024-01-07,35.63829
2024-01-08,81.91489
2024-01-09,64.3617
2024-01-10,77.65957
2024-01-11,70.21276
2024-01-12,61.70212
2024-01-13,34.57446
2024-01-14,29.78723
2024-01-15,74.46808
2024-01-16,74.46808
2024-01-17,76.06382
2024-01-18,67.02127
2024-01-19,64.89361
2024-01-20,30.31914
2024-01-21,27.65957
2024-01-22,93.0851
2024-01-23,76.06382
2024-01-24,72.87234
2024-01-25,73.40425
2024-01-26,67.55319
2024-01-27,30.31914
2024-01-28,33.51063
2024-01-29,82.97872
2024-01-30,80.31914
2024-01-31,71.27659
2024-02-01,71.80851
2024-02-02,79.25531
2024-02-03,27.65957
2024-02-04,35.10638
2024-02-05,76.59574
2024-02-06,64.89361
2024-02-07,68.0851
2024-02-08,46.27659
2024-02-09,17.02127
2024-02-10,11.17021
2024-02-11,15.95744
2024-02-12,27.12765
2024-02-13,69.68085
2024-02-14,77.65957
2024-02-15,80.85106
2024-02-16,60.63829
2024-02-17,36.70212
2024-02-18,34.04255
2024-02-19,75.0
2024-02-20,90.95744
2024-02-21,79.25531
2024-02-22,78.19148
2024-02-23,69.68085
2024-02-24,37.23404
2024-02-25,33.51063
2024-02-26,94.14893
2024-02-27,90.95744
2024-02-28,77.65957
2024-02-29,56.38297
2024-03-01,30.85106
2024-03-02,28.7234
2024-03-03,34.04255
2024-03-04,69.68085
2024-03-05,76.06382
2024-03-06,71.80851
2024-03-07,80.85106
2024-03-08,63.29787
2024-03-09,32.97872
2024-03-10,24.46808
2024-03-11,76.59574
2024-03-12,73.40425
2024-03-13,67.02127
2024-03-14,70.21276
2024-03-15,55.31914
2024-03-16,27.65957
2024-03-17,27.12765
2024-03-18,76.06382
2024-03-19,80.85106
2024-03-20,75.53191
