date,실시간주식
2022-04-14,42.34592
2022-04-15,37.27634
2022-04-16,6.46123
2022-04-17,2.68389
2022-04-18,34.09542
2022-04-19,38.36978
2022-04-20,38.76739
2022-04-21,45.72564
2022-04-22,39.86083
2022-04-23,8.4493
2022-04-24,2.08747
2022-04-25,37.57455
2022-04-26,41.45129
2022-04-27,47.71371
2022-04-28,44.93041
2022-04-29,37.87276
2022-04-30,8.94632
2022-05-01,2.28628
2022-05-02,38.36978
2022-05-03,40.75546
2022-05-04,41.05367
2022-05-05,16.8986
2022-05-06,44.93041
2022-05-07,10.13916
2022-05-08,3.28031
2022-05-09,37.47514
2022-05-10,43.04174
2022-05-11,45.22862
2022-05-12,54.87077
2022-05-13,38.46918
2022-05-14,9.44333
2022-05-15,3.67793
2022-05-16,39.0656
2022-05-17,41.8489
2022-05-18,42.24652
2022-05-19,44.83101
2022-05-20,39.86083
2022-05-21,10.43737
2022-05-22,2.58449
2022-05-23,36.2823
2022-05-24,42.74353
2022-05-25,39.0656
2022-05-26,45.32803
2022-05-27,38.66799
2022-05-28,9.34393
2022-05-29,2.7833
2022-05-30,33.69781
2022-05-31,40.35785
2022-06-01,14.61232
2022-06-02,35.98409
2022-06-03,35.88469
2022-06-04,7.25646
2022-06-05,1.78926
2022-06-06,12.92246
2022-06-07,41.7495
2022-06-08,39.56262
2022-06-09,40.05964
2022-06-10,39.0656
2022-06-11,7.95228
2022-06-12,3.18091
2022-06-13,32.90258
2022-06-14,45.12922
2022-06-15,45.02982
2022-06-16,41.35188
2022-06-17,43.04174
2022-06-18,9.64214
2022-06-19,3.28031
2022-06-20,38.66799
2022-06-21,41.15308
2022-06-22,43.14115
2022-06-23,45.42743
2022-06-24,42.94234
2022-06-25,9.04572
2022-06-26,2.8827
2022-06-27,40.25844
2022-06-28,42.34592
2022-06-29,37.87276
2022-06-30,34.69184
2022-07-01,40.15904
2022-07-02,8.15109
2022-07-03,3.37972
2022-07-04,32.20675
2022-07-05,42.24652
2022-07-06,39.96023
2022-07-07,42.94234
2022-07-08,34.79125
2022-07-09,6.46123
2022-07-10,3.18091
2022-07-11,33.89662
2022-07-12,38.66799
2022-07-13,40.35785
2022-07-14,39.96023
2022-07-15,40.05964
2022-07-16,7.55467
2022-07-17,2.08747
2022-07-18,33.499
2022-07-19,36.97813
2022-07-20,38.56858
2022-07-21,41.94831
2022-07-22,37.57455
2022-07-23,7.55467
2022-07-24,2.48508
2022-07-25,32.50497
2022-07-26,40.95427
2022-07-27,38.9662
2022-07-28,42.04771
2022-07-29,37.07753
2022-07-30,8.25049
2022-07-31,2.58449
2022-08-01,30.41749
2022-08-02,33.10139
2022-08-03,37.67395
2022-08-04,32.40556
2022-08-05,34.69184
2022-08-06,6.75944
2022-08-07,2.9821
2022-08-08,31.21272
2022-08-09,35.58648
2022-08-10,34.89065
2022-08-11,34.39363
2022-08-12,32.60437
2022-08-13,7.35586
2022-08-14,1.78926
2022-08-15,11.92842
2022-08-16,33.00198
2022-08-17,38.56858
2022-08-18,36.2823
2022-08-19,35.08946
2022-08-20,7.75347
2022-08-21,2.9821
2022-08-22,29.02584
2022-08-23,34.49304
2022-08-24,37.67395
2022-08-25,35.38767
2022-08-26,36.67992
2022-08-27,7.45526
2022-08-28,2.08747
2022-08-29,28.52882
2022-08-30,33.69781
2022-08-31,36.58051
2022-09-01,38.17097
2022-09-02,40.45725
2022-09-03,8.64811
2022-09-04,2.28628
2022-09-05,29.92047
2022-09-06,33.00198
2022-09-07,31.11332
2022-09-08,31.41153
2022-09-09,11.92842
2022-09-10,6.46123
2022-09-11,2.7833
2022-09-12,10.33797
2022-09-13,35.98409
2022-09-14,35.78528
2022-09-15,36.2823
2022-09-16,34.89065
2022-09-17,9.34393
2022-09-18,2.38568
2022-09-19,28.13121
2022-09-20,33.79721
2022-09-21,32.70377
2022-09-22,33.00198
2022-09-23,30.31809
2022-09-24,6.95825
2022-09-25,2.48508
2022-09-26,25.74552
2022-09-27,35.38767
2022-09-28,33.99602
2022-09-29,32.30616
2022-09-30,29.82107
2022-10-01,7.05765
2022-10-02,1.59045
2022-10-03,10.23856
2022-10-04,30.11928
2022-10-05,34.09542
2022-10-06,34.19483
2022-10-07,34.29423
2022-10-08,8.3499
2022-10-09,2.58449
2022-10-10,9.94035
2022-10-11,29.92047
2022-10-12,34.09542
2022-10-13,35.38767
2022-10-14,32.40556
2022-10-15,10.53677
2022-10-16,4.17495
2022-10-17,33.499
2022-10-18,38.07157
2022-10-19,36.97813
2022-10-20,30.21868
2022-10-21,30.21868
2022-10-22,7.85288
2022-10-23,2.28628
2022-10-24,29.42345
2022-10-25,34.09542
2022-10-26,34.29423
2022-10-27,32.90258
2022-10-28,30.11928
2022-10-29,8.84691
2022-10-30,3.37972
2022-10-31,31.31212
2022-11-01,37.27634
2022-11-02,39.0656
2022-11-03,37.57455
2022-11-04,32.00795
2022-11-05,9.84095
2022-11-06,3.08151
2022-11-07,27.43538
2022-11-08,35.78528
2022-11-09,37.87276
2022-11-10,34.09542
2022-11-11,34.79125
2022-11-12,9.04572
2022-11-13,4.17495
2022-11-14,25.74552
2022-11-15,33.3996
2022-11-16,28.23061
2022-11-17,29.82107
2022-11-18,25.44731
2022-11-19,7.35586
2022-11-20,2.48508
2022-11-21,19.78131
2022-11-22,29.22465
2022-11-23,25.1491
2022-11-24,23.16103
2022-11-25,18.98608
2022-11-26,6.56063
2022-11-27,2.08747
2022-11-28,19.4831
2022-11-29,21.96819
2022-11-30,22.86282
2022-12-01,24.45328
2022-12-02,17.79324
2022-12-03,5.666
2022-12-04,2.68389
2022-12-05,16.30218
2022-12-06,21.76938
2022-12-07,21.37176
2022-12-08,21.37176
2022-12-09,18.88667
2022-12-10,8.74751
2022-12-11,2.68389
2022-12-12,17.59443
2022-12-13,22.16699
2022-12-14,20.77534
2022-12-15,21.76938
2022-12-16,21.57057
2022-12-17,6.85884
2022-12-18,3.37972
2022-12-19,16.6998
2022-12-20,21.76938
2022-12-21,22.16699
2022-12-22,23.55864
2022-12-23,21.76938
2022-12-24,5.5666
2022-12-25,2.28628
2022-12-26,15.70576
2022-12-27,17.69383
2022-12-28,22.56461
2022-12-29,25.0497
2022-12-30,13.41948
2022-12-31,3.28031
2023-01-01,1.88866
2023-01-02,16.99801
2023-01-03,21.96819
2023-01-04,21.47117
2023-01-05,25.44731
2023-01-06,24.15506
2023-01-07,6.95825
2023-01-08,1.68986
2023-01-09,20.97415
2023-01-10,23.85685
2023-01-11,23.85685
2023-01-12,24.05566
2023-01-13,19.98011
2023-01-14,7.95228
2023-01-15,2.68389
2023-01-16,17.79324
2023-01-17,22.06759
2023-01-18,21.57057
2023-01-19,22.86282
2023-01-20,19.08548
2023-01-21,6.66003
2023-01-22,1.78926
2023-01-23,3.08151
2023-01-24,8.3499
2023-01-25,22.96222
2023-01-26,25.34791
2023-01-27,21.66998
2023-01-28,8.5487
2023-01-29,3.87673
2023-01-30,26.54075
2023-01-31,28.13121
2023-02-01,26.54075
2023-02-02,28.13121
2023-02-03,29.02584
2023-02-04,10.53677
2023-02-05,3.08151
2023-02-06,23.65805
2023-02-07,26.24254
2023-02-08,27.03777
2023-02-09,24.45328
2023-02-10,28.42942
2023-02-11,6.66003
2023-02-12,2.38568
2023-02-13,20.17892
2023-02-14,21.66998
2023-02-15,28.13121
2023-02-16,25.94433
2023-02-17,24.95029
2023-02-18,7.85288
2023-02-19,2.9821
2023-02-20,21.37176
2023-02-21,22.3658
2023-02-22,21.66998
2023-02-23,23.85685
2023-02-24,23.85685
2023-02-25,6.16302
2023-02-26,3.57852
2023-02-27,17.49502
2023-02-28,23.26043
2023-03-01,9.54274
2023-03-02,25.0497
2023-03-03,20.97415
2023-03-04,5.96421
2023-03-05,3.37972
2023-03-06,25.34791
2023-03-07,30.21868
2023-03-08,29.62226
2023-03-09,29.22465
2023-03-10,25.44731
2023-03-11,7.25646
2023-03-12,3.28031
2023-03-13,23.65805
2023-03-14,32.30616
2023-03-15,26.93836
2023-03-16,26.93836
2023-03-17,24.95029
2023-03-18,6.95825
2023-03-19,3.08151
2023-03-20,23.06163
2023-03-21,26.64015
2023-03-22,27.33598
2023-03-23,28.92644
2023-03-24,25.94433
2023-03-25,5.86481
2023-03-26,3.08151
2023-03-27,25.44731
2023-03-28,27.43538
2023-03-29,27.03777
2023-03-30,29.72166
2023-03-31,26.64015
2023-04-01,6.36182
2023-04-02,2.58449
2023-04-03,24.45328
2023-04-04,28.42942
2023-04-05,27.43538
2023-04-06,31.51093
2023-04-07,27.23658
2023-04-08,4.77137
2023-04-09,3.18091
2023-04-10,21.57057
2023-04-11,31.61033
2023-04-12,31.61033
2023-04-13,33.3996
2023-04-14,28.82703
2023-04-15,6.66003
2023-04-16,2.58449
2023-04-17,25.54671
2023-04-18,27.833
2023-04-19,28.82703
2023-04-20,27.53479
2023-04-21,29.12524
2023-04-22,6.95825
2023-04-23,2.18687
2023-04-24,20.27833
2023-04-25,26.73956
2023-04-26,24.35387
2023-04-27,28.52882
2023-04-28,29.12524
2023-04-29,6.95825
2023-04-30,2.7833
2023-05-01,10.13916
2023-05-02,24.75149
2023-05-03,24.35387
2023-05-04,26.04373
2023-05-05,10.93439
2023-05-06,5.36779
2023-05-07,2.9821
2023-05-08,21.57057
2023-05-09,26.14314
2023-05-10,23.75745
2023-05-11,28.13121
2023-05-12,22.3658
2023-05-13,7.15705
2023-05-14,2.8827
2023-05-15,23.95626
2023-05-16,24.65208
2023-05-17,26.44135
2023-05-18,25.84493
2023-05-19,24.25447
2023-05-20,5.86481
2023-05-21,2.28628
2023-05-22,20.97415
2023-05-23,24.75149
2023-05-24,22.56461
2023-05-25,26.14314
2023-05-26,22.76341
2023-05-27,5.06958
2023-05-28,2.08747
2023-05-29,6.16302
