date,유진로봇주가
2023-05-30,5.34551
2023-05-31,4.53033
2023-06-01,3.86038
2023-06-02,4.08995
2023-06-03,0.70742
2023-06-04,0.45443
2023-06-05,4.6006
2023-06-06,0.71679
2023-06-07,5.48606
2023-06-08,5.32677
2023-06-09,6.19348
2023-06-10,1.07753
2023-06-11,0.89482
2023-06-12,5.26118
2023-06-13,5.05036
2023-06-14,4.03373
2023-06-15,4.104
2023-06-16,4.45069
2023-06-17,0.48723
2023-06-18,0.57156
2023-06-19,5.3783
2023-06-20,4.86765
2023-06-21,4.12743
2023-06-22,4.85359
2023-06-23,4.5397
2023-06-24,0.92293
2023-06-25,0.71211
2023-06-26,4.96603
2023-06-27,4.27734
2023-06-28,4.58186
2023-06-29,3.54649
2023-06-30,3.72921
2023-07-01,0.59498
2023-07-02,0.4029
2023-07-03,4.08526
2023-07-04,3.5137
2023-07-05,4.02436
2023-07-06,3.75263
2023-07-07,3.9494
2023-07-08,0.39353
2023-07-09,0.4029
2023-07-10,3.77137
2023-07-11,3.70578
2023-07-12,3.762
2023-07-13,4.19301
2023-07-14,3.92129
2023-07-15,0.54345
2023-07-16,0.37479
2023-07-17,4.91918
2023-07-18,4.12743
2023-07-19,3.81822
2023-07-20,3.16701
2023-07-21,3.11548
2023-07-22,0.51065
2023-07-23,0.52471
2023-07-24,3.78542
2023-07-25,3.41063
2023-07-26,3.54649
2023-07-27,5.23776
2023-07-28,4.73647
2023-07-29,0.71679
2023-07-30,0.59498
2023-07-31,5.05036
2023-08-01,6.10915
2023-08-02,5.77184
2023-08-03,4.28203
2023-08-04,5.51417
2023-08-05,1.58819
2023-08-06,1.06816
2023-08-07,25.18622
2023-08-08,42.4549
2023-08-09,26.39962
2023-08-10,23.57929
2023-08-11,39.99531
2023-08-12,5.38299
2023-08-13,4.50222
2023-08-14,18.57577
2023-08-15,3.47622
2023-08-16,15.61958
2023-08-17,13.4036
2023-08-18,10.79878
2023-08-19,1.89271
2023-08-20,1.70063
2023-08-21,11.79198
2023-08-22,9.37456
2023-08-23,8.3345
2023-08-24,9.58069
2023-08-25,7.65987
2023-08-26,1.94424
2023-08-27,1.56476
2023-08-28,10.31154
2023-08-29,8.97634
2023-08-30,29.92269
2023-08-31,29.88053
2023-09-01,18.9412
2023-09-02,3.58397
2023-09-03,3.04989
2023-09-04,21.66315
2023-09-05,19.40501
2023-09-06,31.96064
2023-09-07,100.0
2023-09-08,96.26141
2023-09-09,15.44155
2023-09-10,10.24595
2023-09-11,56.24267
2023-09-12,35.14171
2023-09-13,26.41368
2023-09-14,26.85874
2023-09-15,27.54275
2023-09-16,4.50691
2023-09-17,3.87912
2023-09-18,25.36893
2023-09-19,19.71421
2023-09-20,20.29515
2023-09-21,16.20988
2023-09-22,30.58795
2023-09-23,3.70578
2023-09-24,2.77816
2023-09-25,34.01733
2023-09-26,42.67509
2023-09-27,51.52494
2023-09-28,3.42468
2023-09-29,2.6423
2023-09-30,2.92808
2023-10-01,2.77816
2023-10-02,3.27945
2023-10-03,3.38252
2023-10-04,28.09088
2023-10-05,23.63551
2023-10-06,18.3509
2023-10-07,2.63293
2023-10-08,1.56476
2023-10-09,1.7709
2023-10-10,16.44881
2023-10-11,15.62895
2023-10-12,22.89997
2023-10-13,20.4029
2023-10-14,1.99578
2023-10-15,1.82712
2023-10-16,14.38744
2023-10-17,19.84539
2023-10-18,16.84235
2023-10-19,14.15788
2023-10-20,13.0616
2023-10-21,1.79433
2023-10-22,1.36331
2023-10-23,12.54626
2023-10-24,13.13188
2023-10-25,11.52494
2023-10-26,12.01686
2023-10-27,11.34223
2023-10-28,1.79433
2023-10-29,1.40548
2023-10-30,15.41813
2023-10-31,13.70812
2023-11-01,15.42281
2023-11-02,13.90021
2023-11-03,18.28999
2023-11-04,3.62614
2023-11-05,3.27945
2023-11-06,22.10353
2023-11-07,17.10002
2023-11-08,14.09697
2023-11-09,11.79667
2023-11-10,9.0513
2023-11-11,1.73342
2023-11-12,1.56008
2023-11-13,11.48746
2023-11-14,11.23916
2023-11-15,16.48629
2023-11-16,18.70227
2023-11-17,14.55141
2023-11-18,1.81775
2023-11-19,1.85055
2023-11-20,15.12766
2023-11-21,12.11056
2023-11-22,13.05692
2023-11-23,13.53947
2023-11-24,13.22089
2023-11-25,3.33099
2023-11-26,2.73131
2023-11-27,13.05692
2023-11-28,28.01592
2023-11-29,29.38393
2023-11-30,19.75169
2023-12-01,14.35933
2023-12-02,2.44085
2023-12-03,2.2066
2023-12-04,12.02623
2023-12-05,11.33754
2023-12-06,11.36565
2023-12-07,9.94143
2023-12-08,10.86437
2023-12-09,1.54602
2023-12-10,1.2743
2023-12-11,15.46029
2023-12-12,12.54626
2023-12-13,9.7025
2023-12-14,12.71492
2023-12-15,12.70555
2023-12-16,2.25345
2023-12-17,2.2675
2023-12-18,11.7873
2023-12-19,10.52705
2023-12-20,12.20426
2023-12-21,10.18505
2023-12-22,9.27617
2023-12-23,1.50855
2023-12-24,1.38674
2023-12-25,1.33989
2023-12-26,8.62965
2023-12-27,8.93417
2023-12-28,9.90864
2023-12-29,3.67767
2023-12-30,1.37268
2023-12-31,1.1806
2024-01-01,1.76153
2024-01-02,10.20847
2024-01-03,8.53595
2024-01-04,6.82595
2024-01-05,7.59428
2024-01-06,1.40548
2024-01-07,1.04942
2024-01-08,7.22885
2024-01-09,7.35535
2024-01-10,7.86132
2024-01-11,8.34855
2024-01-12,12.74303
2024-01-13,2.34246
2024-01-14,2.0192
2024-01-15,9.52916
2024-01-16,12.97727
2024-01-17,9.21527
2024-01-18,8.3345
2024-01-19,9.18247
2024-01-20,1.98641
2024-01-21,2.91871
2024-01-22,8.96228
2024-01-23,9.63223
2024-01-24,9.11688
2024-01-25,8.20801
2024-01-26,7.65987
2024-01-27,1.94893
2024-01-28,1.29304
2024-01-29,8.58749
2024-01-30,8.03935
2024-01-31,7.24759
2024-02-01,8.18458
2024-02-02,8.62965
2024-02-03,1.55071
2024-02-04,1.23682
2024-02-05,8.82173
2024-02-06,7.41625
2024-02-07,7.7114
2024-02-08,9.18716
2024-02-09,1.62567
2024-02-10,1.1197
2024-02-11,1.01663
2024-02-12,1.25087
2024-02-13,9.69313
2024-02-14,9.1122
2024-02-15,7.84727
2024-02-16,6.57296
2024-02-17,1.26024
2024-02-18,1.09627
2024-02-19,7.03677
2024-02-20,7.51932
2024-02-21,7.68798
2024-02-22,8.30639
2024-02-23,6.87748
2024-02-24,1.47107
2024-02-25,1.43359
2024-02-26,7.77699
2024-02-27,8.96697
2024-02-28,8.23612
2024-02-29,6.9665
2024-03-01,1.37737
2024-03-02,1.34926
2024-03-03,1.06348
2024-03-04,7.77699
2024-03-05,7.06957
2024-03-06,6.66198
2024-03-07,6.7791
2024-03-08,5.9405
2024-03-09,1.368
2024-03-10,1.07285
2024-03-11,6.44647
2024-03-12,6.17006
2024-03-13,7.66455
2024-03-14,6.95713
2024-03-15,6.86811
2024-03-16,1.35394
2024-03-17,1.0869
2024-03-18,6.32935
2024-03-19,8.11899
2024-03-20,6.40899
