date,오늘의증시현황
2023-05-29,13.53629
2023-05-30,25.48009
2023-05-31,27.58782
2023-06-01,26.69789
2023-06-02,29.83606
2023-06-03,5.76112
2023-06-04,2.34192
2023-06-05,28.14988
2023-06-06,8.6651
2023-06-07,26.27634
2023-06-08,24.637
2023-06-09,29.08665
2023-06-10,4.68384
2023-06-11,2.06088
2023-06-12,22.01405
2023-06-13,23.27868
2023-06-14,35.92505
2023-06-15,30.07025
2023-06-16,28.85245
2023-06-17,4.91803
2023-06-18,1.92037
2023-06-19,25.71428
2023-06-20,27.4473
2023-06-21,27.4473
2023-06-22,28.0562
2023-06-23,28.38407
2023-06-24,3.70023
2023-06-25,2.24824
2023-06-26,23.74707
2023-06-27,26.60421
2023-06-28,28.52459
2023-06-29,25.52693
2023-06-30,24.0281
2023-07-01,4.26229
2023-07-02,2.29508
2023-07-03,23.88758
2023-07-04,27.49414
2023-07-05,25.29274
2023-07-06,36.67447
2023-07-07,26.37002
2023-07-08,4.59016
2023-07-09,2.01405
2023-07-10,20.84309
2023-07-11,25.94847
2023-07-12,25.57377
2023-07-13,25.76112
2023-07-14,27.63466
2023-07-15,4.26229
2023-07-16,2.57611
2023-07-17,19.81264
2023-07-18,25.29274
2023-07-19,24.40281
2023-07-20,25.52693
2023-07-21,24.96487
2023-07-22,4.12177
2023-07-23,1.68618
2023-07-24,26.41686
2023-07-25,24.21545
2023-07-26,100.0
2023-07-27,38.64168
2023-07-28,30.77283
2023-07-29,4.68384
2023-07-30,2.48243
2023-07-31,30.35128
2023-08-01,30.72599
2023-08-02,49.60187
2023-08-03,35.55035
2023-08-04,31.66276
2023-08-05,5.43325
2023-08-06,2.2014
2023-08-07,32.03747
2023-08-08,29.55503
2023-08-09,27.86885
2023-08-10,30.07025
2023-08-11,26.88524
2023-08-12,3.70023
2023-08-13,2.24824
2023-08-14,25.76112
2023-08-15,7.30679
2023-08-16,37.33021
2023-08-17,34.19203
2023-08-18,30.53864
2023-08-19,5.43325
2023-08-20,1.96721
2023-08-21,26.2295
2023-08-22,24.35597
2023-08-23,26.88524
2023-08-24,22.8103
2023-08-25,24.77751
2023-08-26,4.30913
2023-08-27,2.15456
2023-08-28,20.9836
2023-08-29,23.18501
2023-08-30,23.13817
2023-08-31,25.0117
2023-09-01,24.73067
2023-09-02,4.59016
2023-09-03,2.15456
2023-09-04,23.60655
2023-09-05,25.33957
2023-09-06,25.66744
2023-09-07,24.30913
2023-09-08,23.55971
2023-09-09,4.44964
2023-09-10,1.82669
2023-09-11,21.17096
2023-09-12,30.86651
2023-09-13,25.0117
2023-09-14,21.49882
2023-09-15,21.31147
2023-09-16,4.21545
2023-09-17,2.10772
2023-09-18,20.70257
2023-09-19,23.18501
2023-09-20,20.79625
2023-09-21,27.82201
2023-09-22,23.27868
2023-09-23,4.40281
2023-09-24,1.73302
2023-09-25,19.01639
2023-09-26,21.54566
2023-09-27,19.3911
2023-09-28,4.96487
2023-09-29,4.21545
2023-09-30,3.37236
2023-10-01,2.2014
2023-10-02,6.65105
2023-10-03,5.29274
2023-10-04,32.36533
2023-10-05,25.99531
2023-10-06,21.87353
2023-10-07,4.68384
2023-10-08,2.10772
2023-10-09,5.10538
2023-10-10,24.82435
2023-10-11,24.0281
2023-10-12,22.15456
2023-10-13,22.52927
2023-10-14,4.07494
2023-10-15,0.9836
2023-10-16,19.29742
2023-10-17,21.92037
2023-10-18,21.92037
2023-10-19,30.67915
2023-10-20,26.04215
2023-10-21,4.73067
2023-10-22,2.15456
2023-10-23,20.28103
2023-10-24,25.10538
2023-10-25,26.2295
2023-10-26,42.71662
2023-10-27,29.13348
2023-10-28,5.43325
2023-10-29,1.82669
2023-10-30,20.23419
2023-10-31,31.19437
2023-11-01,24.16861
2023-11-02,25.38641
2023-11-03,24.21545
2023-11-04,5.6206
2023-11-05,1.26463
2023-11-06,37.47072
2023-11-07,45.19906
2023-11-08,31.38173
2023-11-09,30.63231
2023-11-10,27.4473
2023-11-11,4.87119
2023-11-12,1.31147
2023-11-13,26.32318
2023-11-14,27.63466
2023-11-15,30.91334
2023-11-16,60.93676
2023-11-17,29.69555
2023-11-18,4.54332
2023-11-19,2.15456
2023-11-20,25.66744
2023-11-21,27.02576
2023-11-22,28.19672
2023-11-23,27.11943
2023-11-24,25.57377
2023-11-25,4.35597
2023-11-26,1.35831
2023-11-27,23.32552
2023-11-28,24.44964
2023-11-29,25.33957
2023-11-30,25.10538
2023-12-01,26.79156
2023-12-02,3.93442
2023-12-03,1.73302
2023-12-04,22.8103
2023-12-05,26.79156
2023-12-06,23.65339
2023-12-07,25.94847
2023-12-08,24.68384
2023-12-09,4.16861
2023-12-10,1.40515
2023-12-11,21.35831
2023-12-12,25.43325
2023-12-13,27.02576
2023-12-14,29.41451
2023-12-15,28.33723
2023-12-16,4.44964
2023-12-17,2.10772
2023-12-18,23.65339
2023-12-19,24.77751
2023-12-20,26.32318
2023-12-21,28.10304
2023-12-22,26.60421
2023-12-23,4.44964
2023-12-24,1.45199
2023-12-25,1.49882
2023-12-26,22.76346
2023-12-27,23.65339
2023-12-28,26.97892
2023-12-29,55.45667
2023-12-30,2.71662
2023-12-31,1.26463
2024-01-01,1.82669
2024-01-02,46.4637
2024-01-03,39.01639
2024-01-04,30.96018
2024-01-05,26.4637
2024-01-06,5.52693
2024-01-07,1.5925
2024-01-08,22.8103
2024-01-09,26.69789
2024-01-10,25.94847
2024-01-11,26.04215
2024-01-12,26.97892
2024-01-13,3.70023
2024-01-14,2.10772
2024-01-15,23.32552
2024-01-16,25.66744
2024-01-17,53.53629
2024-01-18,30.4918
2024-01-19,25.33957
2024-01-20,4.59016
2024-01-21,0.93676
2024-01-22,26.97892
2024-01-23,27.25995
2024-01-24,27.11943
2024-01-25,28.85245
2024-01-26,25.57377
2024-01-27,3.93442
2024-01-28,1.82669
2024-01-29,28.33723
2024-01-30,26.51053
2024-01-31,28.80562
2024-02-01,28.6651
2024-02-02,30.58548
2024-02-03,5.38641
2024-02-04,1.35831
2024-02-05,27.35362
2024-02-06,27.07259
2024-02-07,25.15222
2024-02-08,24.59016
2024-02-09,5.99531
2024-02-10,3.04449
2024-02-11,1.73302
2024-02-12,3.60655
2024-02-13,24.73067
2024-02-14,29.18032
2024-02-15,27.82201
2024-02-16,26.41686
2024-02-17,4.26229
2024-02-18,1.40515
2024-02-19,21.77985
2024-02-20,25.2459
2024-02-21,24.35597
2024-02-22,25.05854
2024-02-23,26.51053
2024-02-24,4.44964
2024-02-25,1.5925
2024-02-26,22.38875
2024-02-27,24.30913
2024-02-28,24.59016
2024-02-29,24.91803
2024-03-01,6.55737
2024-03-02,4.26229
2024-03-03,2.2014
2024-03-04,20.84309
2024-03-05,23.93442
2024-03-06,23.65339
2024-03-07,26.2295
2024-03-08,24.30913
2024-03-09,4.40281
2024-03-10,1.96721
2024-03-11,23.74707
2024-03-12,28.43091
2024-03-13,27.25995
2024-03-14,27.21311
2024-03-15,33.39578
2024-03-16,5.0117
2024-03-17,1.82669
2024-03-18,24.30913
2024-03-19,32.50585
2024-03-20,27.58782
