date,캠스터디
2023-05-30,17.9365
2023-05-31,13.65079
2023-06-01,13.01587
2023-06-02,21.74603
2023-06-03,11.5873
2023-06-04,12.69841
2023-06-05,13.96825
2023-06-06,14.60317
2023-06-07,18.73015
2023-06-08,14.28571
2023-06-09,13.96825
2023-06-10,10.95238
2023-06-11,14.44444
2023-06-12,15.71428
2023-06-13,13.96825
2023-06-14,12.53968
2023-06-15,13.96825
2023-06-16,15.55555
2023-06-17,8.88888
2023-06-18,11.74603
2023-06-19,14.7619
2023-06-20,14.44444
2023-06-21,12.53968
2023-06-22,13.01587
2023-06-23,13.01587
2023-06-24,10.79365
2023-06-25,13.33333
2023-06-26,15.23809
2023-06-27,11.90476
2023-06-28,14.28571
2023-06-29,12.69841
2023-06-30,11.90476
2023-07-01,10.0
2023-07-02,9.84126
2023-07-03,15.55555
2023-07-04,14.12698
2023-07-05,16.50793
2023-07-06,12.69841
2023-07-07,14.12698
2023-07-08,11.5873
2023-07-09,10.15873
2023-07-10,13.01587
2023-07-11,11.74603
2023-07-12,16.66666
2023-07-13,13.49206
2023-07-14,13.33333
2023-07-15,11.11111
2023-07-16,9.68253
2023-07-17,18.73015
2023-07-18,14.28571
2023-07-19,13.1746
2023-07-20,11.26984
2023-07-21,12.85714
2023-07-22,10.15873
2023-07-23,11.42857
2023-07-24,12.38095
2023-07-25,14.12698
2023-07-26,11.90476
2023-07-27,13.49206
2023-07-28,12.53968
2023-07-29,8.41269
2023-07-30,8.88888
2023-07-31,16.03174
2023-08-01,15.23809
2023-08-02,13.33333
2023-08-03,11.11111
2023-08-04,11.11111
2023-08-05,12.69841
2023-08-06,11.90476
2023-08-07,11.90476
2023-08-08,10.79365
2023-08-09,15.23809
2023-08-10,12.69841
2023-08-11,11.90476
2023-08-12,9.20634
2023-08-13,10.15873
2023-08-14,10.15873
2023-08-15,12.22222
2023-08-16,10.95238
2023-08-17,14.12698
2023-08-18,12.69841
2023-08-19,7.14285
2023-08-20,10.47619
2023-08-21,15.07936
2023-08-22,12.53968
2023-08-23,12.06349
2023-08-24,13.33333
2023-08-25,10.63492
2023-08-26,9.04761
2023-08-27,11.74603
2023-08-28,14.28571
2023-08-29,13.65079
2023-08-30,14.92063
2023-08-31,15.39682
2023-09-01,14.12698
2023-09-02,9.84126
2023-09-03,12.22222
2023-09-04,18.09523
2023-09-05,16.03174
2023-09-06,16.82539
2023-09-07,9.84126
2023-09-08,13.01587
2023-09-09,13.65079
2023-09-10,10.63492
2023-09-11,13.33333
2023-09-12,13.80952
2023-09-13,13.01587
2023-09-14,14.60317
2023-09-15,9.5238
2023-09-16,7.61904
2023-09-17,12.22222
2023-09-18,14.92063
2023-09-19,13.1746
2023-09-20,10.47619
2023-09-21,11.11111
2023-09-22,10.63492
2023-09-23,9.68253
2023-09-24,9.36507
2023-09-25,14.28571
2023-09-26,15.87301
2023-09-27,10.79365
2023-09-28,10.0
2023-09-29,7.46031
2023-09-30,8.09523
2023-10-01,5.87301
2023-10-02,12.38095
2023-10-03,13.33333
2023-10-04,12.69841
2023-10-05,11.26984
2023-10-06,12.06349
2023-10-07,8.73015
2023-10-08,8.88888
2023-10-09,10.63492
2023-10-10,11.74603
2023-10-11,11.5873
2023-10-12,8.25396
2023-10-13,9.20634
2023-10-14,10.15873
2023-10-15,10.47619
2023-10-16,12.06349
2023-10-17,11.5873
2023-10-18,11.42857
2023-10-19,11.74603
2023-10-20,12.69841
2023-10-21,10.31746
2023-10-22,9.5238
2023-10-23,11.74603
2023-10-24,11.74603
2023-10-25,11.11111
2023-10-26,8.73015
2023-10-27,7.61904
2023-10-28,6.98412
2023-10-29,9.04761
2023-10-30,10.79365
2023-10-31,9.20634
2023-11-01,12.53968
2023-11-02,9.68253
2023-11-03,8.57142
2023-11-04,8.88888
2023-11-05,8.09523
2023-11-06,11.90476
2023-11-07,8.09523
2023-11-08,9.84126
2023-11-09,8.41269
2023-11-10,9.36507
2023-11-11,7.14285
2023-11-12,7.9365
2023-11-13,12.69841
2023-11-14,12.06349
2023-11-15,9.36507
2023-11-16,11.5873
2023-11-17,10.79365
2023-11-18,8.88888
2023-11-19,12.22222
2023-11-20,15.39682
2023-11-21,10.0
2023-11-22,11.26984
2023-11-23,11.26984
2023-11-24,10.47619
2023-11-25,7.61904
2023-11-26,10.15873
2023-11-27,10.15873
2023-11-28,7.46031
2023-11-29,9.04761
2023-11-30,11.5873
2023-12-01,9.84126
2023-12-02,10.15873
2023-12-03,8.41269
2023-12-04,9.84126
2023-12-05,9.68253
2023-12-06,10.0
2023-12-07,10.0
2023-12-08,9.20634
2023-12-09,7.61904
2023-12-10,9.5238
2023-12-11,11.90476
2023-12-12,14.12698
2023-12-13,11.90476
2023-12-14,9.36507
2023-12-15,12.06349
2023-12-16,9.20634
2023-12-17,11.42857
2023-12-18,10.63492
2023-12-19,12.69841
2023-12-20,10.0
2023-12-21,9.84126
2023-12-22,7.61904
2023-12-23,6.98412
2023-12-24,6.19047
2023-12-25,5.71428
2023-12-26,10.47619
2023-12-27,10.47619
2023-12-28,12.38095
2023-12-29,13.80952
2023-12-30,10.0
2023-12-31,11.5873
2024-01-01,9.84126
2024-01-02,18.41269
2024-01-03,15.23809
2024-01-04,13.65079
2024-01-05,14.12698
2024-01-06,12.38095
2024-01-07,13.49206
2024-01-08,14.92063
2024-01-09,11.42857
2024-01-10,13.1746
2024-01-11,12.06349
2024-01-12,10.95238
2024-01-13,8.25396
2024-01-14,11.26984
2024-01-15,13.33333
2024-01-16,15.87301
2024-01-17,14.28571
2024-01-18,15.07936
2024-01-19,14.7619
2024-01-20,9.5238
2024-01-21,11.74603
2024-01-22,14.92063
2024-01-23,13.1746
2024-01-24,13.49206
2024-01-25,13.33333
2024-01-26,10.63492
2024-01-27,11.74603
2024-01-28,12.38095
2024-01-29,23.1746
2024-01-30,13.80952
2024-01-31,13.96825
2024-02-01,12.38095
2024-02-02,13.33333
2024-02-03,10.79365
2024-02-04,10.0
2024-02-05,11.90476
2024-02-06,14.12698
2024-02-07,12.22222
2024-02-08,14.44444
2024-02-09,9.20634
2024-02-10,7.30158
2024-02-11,9.04761
2024-02-12,12.85714
2024-02-13,19.04761
2024-02-14,17.46031
2024-02-15,17.61904
2024-02-16,17.30158
2024-02-17,11.5873
2024-02-18,10.31746
2024-02-19,15.87301
2024-02-20,11.11111
2024-02-21,9.36507
2024-02-22,12.69841
2024-02-23,9.84126
2024-02-24,8.09523
2024-02-25,9.84126
2024-02-26,11.5873
2024-02-27,11.5873
2024-02-28,13.01587
2024-02-29,11.74603
2024-03-01,9.5238
2024-03-02,10.79365
2024-03-03,10.79365
2024-03-04,15.87301
2024-03-05,12.38095
2024-03-06,11.26984
2024-03-07,10.0
2024-03-08,10.31746
2024-03-09,11.26984
2024-03-10,11.5873
2024-03-11,13.80952
2024-03-12,14.60317
2024-03-13,13.33333
2024-03-14,16.50793
2024-03-15,10.63492
2024-03-16,7.77777
2024-03-17,8.88888
2024-03-18,14.92063
2024-03-19,10.95238
2024-03-20,10.95238
