date,일용직퇴직금
2023-05-30,50.39682
2023-05-31,58.13492
2023-06-01,47.81746
2023-06-02,49.00793
2023-06-03,25.99206
2023-06-04,20.83333
2023-06-05,47.0238
2023-06-06,29.96031
2023-06-07,63.09523
2023-06-08,58.92857
2023-06-09,44.04761
2023-06-10,19.84126
2023-06-11,23.80952
2023-06-12,47.61904
2023-06-13,48.61111
2023-06-14,44.04761
2023-06-15,45.4365
2023-06-16,38.69047
2023-06-17,18.65079
2023-06-18,17.65873
2023-06-19,46.42857
2023-06-20,51.78571
2023-06-21,46.82539
2023-06-22,44.64285
2023-06-23,41.07142
2023-06-24,22.42063
2023-06-25,21.23015
2023-06-26,44.44444
2023-06-27,49.00793
2023-06-28,49.00793
2023-06-29,52.97619
2023-06-30,54.36507
2023-07-01,28.37301
2023-07-02,21.82539
2023-07-03,55.55555
2023-07-04,54.7619
2023-07-05,51.5873
2023-07-06,54.36507
2023-07-07,43.65079
2023-07-08,24.80158
2023-07-09,18.25396
2023-07-10,61.11111
2023-07-11,49.20634
2023-07-12,38.29365
2023-07-13,41.07142
2023-07-14,41.66666
2023-07-15,17.65873
2023-07-16,20.23809
2023-07-17,47.81746
2023-07-18,52.97619
2023-07-19,43.45238
2023-07-20,46.42857
2023-07-21,36.90476
2023-07-22,24.40476
2023-07-23,17.85714
2023-07-24,46.62698
2023-07-25,43.05555
2023-07-26,45.83333
2023-07-27,36.30952
2023-07-28,42.85714
2023-07-29,19.64285
2023-07-30,21.62698
2023-07-31,52.38095
2023-08-01,46.03174
2023-08-02,39.48412
2023-08-03,43.25396
2023-08-04,43.8492
2023-08-05,19.84126
2023-08-06,17.85714
2023-08-07,47.81746
2023-08-08,40.47619
2023-08-09,40.6746
2023-08-10,42.46031
2023-08-11,40.6746
2023-08-12,23.21428
2023-08-13,16.66666
2023-08-14,41.66666
2023-08-15,26.5873
2023-08-16,49.60317
2023-08-17,43.45238
2023-08-18,43.8492
2023-08-19,20.83333
2023-08-20,19.64285
2023-08-21,51.19047
2023-08-22,43.45238
2023-08-23,46.62698
2023-08-24,47.0238
2023-08-25,36.50793
2023-08-26,20.4365
2023-08-27,24.00793
2023-08-28,54.36507
2023-08-29,59.12698
2023-08-30,47.22222
2023-08-31,57.34126
2023-09-01,53.57142
2023-09-02,26.38888
2023-09-03,17.85714
2023-09-04,57.73809
2023-09-05,45.63492
2023-09-06,46.82539
2023-09-07,52.97619
2023-09-08,44.44444
2023-09-09,22.0238
2023-09-10,28.96825
2023-09-11,56.54761
2023-09-12,54.56349
2023-09-13,40.27777
2023-09-14,42.06349
2023-09-15,46.62698
2023-09-16,26.5873
2023-09-17,21.62698
2023-09-18,49.80158
2023-09-19,46.23015
2023-09-20,41.46825
2023-09-21,42.06349
2023-09-22,41.66666
2023-09-23,22.0238
2023-09-24,21.23015
2023-09-25,46.23015
2023-09-26,45.23809
2023-09-27,36.30952
2023-09-28,14.28571
2023-09-29,15.27777
2023-09-30,9.92063
2023-10-01,15.27777
2023-10-02,17.2619
2023-10-03,18.05555
2023-10-04,55.75396
2023-10-05,54.7619
2023-10-06,45.83333
2023-10-07,18.45238
2023-10-08,19.44444
2023-10-09,28.37301
2023-10-10,56.15079
2023-10-11,55.15873
2023-10-12,45.83333
2023-10-13,46.03174
2023-10-14,26.78571
2023-10-15,19.44444
2023-10-16,49.80158
2023-10-17,56.54761
2023-10-18,39.28571
2023-10-19,41.66666
2023-10-20,41.46825
2023-10-21,21.03174
2023-10-22,17.06349
2023-10-23,46.23015
2023-10-24,49.00793
2023-10-25,43.05555
2023-10-26,43.8492
2023-10-27,41.66666
2023-10-28,24.20634
2023-10-29,21.42857
2023-10-30,45.23809
2023-10-31,55.75396
2023-11-01,54.36507
2023-11-02,52.77777
2023-11-03,40.27777
2023-11-04,26.98412
2023-11-05,22.0238
2023-11-06,44.24603
2023-11-07,48.61111
2023-11-08,49.40476
2023-11-09,42.06349
2023-11-10,42.85714
2023-11-11,17.65873
2023-11-12,20.03968
2023-11-13,47.61904
2023-11-14,44.44444
2023-11-15,52.57936
2023-11-16,48.61111
2023-11-17,33.73015
2023-11-18,22.81746
2023-11-19,20.63492
2023-11-20,52.38095
2023-11-21,49.60317
2023-11-22,44.04761
2023-11-23,53.37301
2023-11-24,47.61904
2023-11-25,23.80952
2023-11-26,21.23015
2023-11-27,40.6746
2023-11-28,43.8492
2023-11-29,48.01587
2023-11-30,44.44444
2023-12-01,52.57936
2023-12-02,24.60317
2023-12-03,26.19047
2023-12-04,57.34126
2023-12-05,49.60317
2023-12-06,54.16666
2023-12-07,52.57936
2023-12-08,38.29365
2023-12-09,22.81746
2023-12-10,25.19841
2023-12-11,56.3492
2023-12-12,57.9365
2023-12-13,50.19841
2023-12-14,42.65873
2023-12-15,43.05555
2023-12-16,20.63492
2023-12-17,18.25396
2023-12-18,49.40476
2023-12-19,47.22222
2023-12-20,43.8492
2023-12-21,43.45238
2023-12-22,40.6746
2023-12-23,21.42857
2023-12-24,16.66666
2023-12-25,23.01587
2023-12-26,52.77777
2023-12-27,49.60317
2023-12-28,53.37301
2023-12-29,54.96031
2023-12-30,29.96031
2023-12-31,29.36507
2024-01-01,25.59523
2024-01-02,61.30952
2024-01-03,66.26984
2024-01-04,63.09523
2024-01-05,57.34126
2024-01-06,26.38888
2024-01-07,25.79365
2024-01-08,53.1746
2024-01-09,60.11904
2024-01-10,57.53968
2024-01-11,52.97619
2024-01-12,53.57142
2024-01-13,25.79365
2024-01-14,23.21428
2024-01-15,54.56349
2024-01-16,58.53174
2024-01-17,51.5873
2024-01-18,52.38095
2024-01-19,50.59523
2024-01-20,23.80952
2024-01-21,26.38888
2024-01-22,53.96825
2024-01-23,43.05555
2024-01-24,49.00793
2024-01-25,43.05555
2024-01-26,43.25396
2024-01-27,25.39682
2024-01-28,23.01587
2024-01-29,51.98412
2024-01-30,56.54761
2024-01-31,62.89682
2024-02-01,50.39682
2024-02-02,45.23809
2024-02-03,22.81746
2024-02-04,33.33333
2024-02-05,49.80158
2024-02-06,49.60317
2024-02-07,39.68253
2024-02-08,38.49206
2024-02-09,18.8492
2024-02-10,14.68253
2024-02-11,17.46031
2024-02-12,22.61904
2024-02-13,55.35714
2024-02-14,57.53968
2024-02-15,55.75396
2024-02-16,47.42063
2024-02-17,25.79365
2024-02-18,24.60317
2024-02-19,55.95238
2024-02-20,56.3492
2024-02-21,50.79365
2024-02-22,48.41269
2024-02-23,45.4365
2024-02-24,25.0
2024-02-25,25.39682
2024-02-26,55.75396
2024-02-27,52.77777
2024-02-28,53.96825
2024-02-29,49.40476
2024-03-01,23.80952
2024-03-02,25.59523
2024-03-03,24.00793
2024-03-04,63.69047
2024-03-05,60.91269
2024-03-06,56.74603
2024-03-07,54.96031
2024-03-08,53.1746
2024-03-09,23.61111
2024-03-10,24.20634
2024-03-11,54.7619
2024-03-12,50.39682
2024-03-13,47.61904
2024-03-14,45.63492
2024-03-15,42.65873
2024-03-16,27.77777
2024-03-17,23.61111
2024-03-18,44.84126
2024-03-19,44.64285
2024-03-20,45.63492
