date,상속전문변호사
2023-06-02,27.76412
2023-06-03,14.98771
2023-06-04,8.5995
2023-06-05,23.09582
2023-06-06,12.77641
2023-06-07,22.60442
2023-06-08,20.14742
2023-06-09,14.00491
2023-06-10,8.5995
2023-06-11,8.5995
2023-06-12,27.51842
2023-06-13,25.30712
2023-06-14,24.07862
2023-06-15,25.30712
2023-06-16,20.39312
2023-06-17,13.51351
2023-06-18,9.3366
2023-06-19,28.50122
2023-06-20,24.32432
2023-06-21,24.57002
2023-06-22,24.57002
2023-06-23,21.86732
2023-06-24,8.8452
2023-06-25,9.5823
2023-06-26,23.83292
2023-06-27,22.60442
2023-06-28,25.55282
2023-06-29,25.06142
2023-06-30,24.32432
2023-07-01,5.8968
2023-07-02,8.3538
2023-07-03,20.88452
2023-07-04,21.13022
2023-07-05,24.32432
2023-07-06,23.83292
2023-07-07,20.39312
2023-07-08,10.81081
2023-07-09,6.8796
2023-07-10,23.09582
2023-07-11,17.69041
2023-07-12,21.13022
2023-07-13,19.41031
2023-07-14,21.86732
2023-07-15,9.3366
2023-07-16,11.05651
2023-07-17,25.30712
2023-07-18,30.95823
2023-07-19,23.09582
2023-07-20,20.88452
2023-07-21,17.19901
2023-07-22,6.3882
2023-07-23,16.70761
2023-07-24,27.51842
2023-07-25,24.07862
2023-07-26,20.63882
2023-07-27,27.27272
2023-07-28,16.46191
2023-07-29,11.54791
2023-07-30,12.28501
2023-07-31,35.38083
2023-08-01,21.37592
2023-08-02,13.02211
2023-08-03,20.14742
2023-08-04,19.65601
2023-08-05,8.3538
2023-08-06,5.1597
2023-08-07,15.47911
2023-08-08,20.63882
2023-08-09,19.41031
2023-08-10,14.25061
2023-08-11,14.74201
2023-08-12,9.828
2023-08-13,8.3538
2023-08-14,18.42751
2023-08-15,14.00491
2023-08-16,24.32432
2023-08-17,28.74692
2023-08-18,23.09582
2023-08-19,9.5823
2023-08-20,6.6339
2023-08-21,25.06142
2023-08-22,21.86732
2023-08-23,23.09582
2023-08-24,21.62162
2023-08-25,24.57002
2023-08-26,6.3882
2023-08-27,6.6339
2023-08-28,27.27272
2023-08-29,19.90171
2023-08-30,24.81572
2023-08-31,25.06142
2023-09-01,16.21621
2023-09-02,11.05651
2023-09-03,7.8624
2023-09-04,20.63882
2023-09-05,27.76412
2023-09-06,19.65601
2023-09-07,23.09582
2023-09-08,22.60442
2023-09-09,12.28501
2023-09-10,10.81081
2023-09-11,30.95823
2023-09-12,21.37592
2023-09-13,23.83292
2023-09-14,24.32432
2023-09-15,16.70761
2023-09-16,7.8624
2023-09-17,8.8452
2023-09-18,29.97542
2023-09-19,22.85012
2023-09-20,31.44963
2023-09-21,26.28992
2023-09-22,17.93611
2023-09-23,11.05651
2023-09-24,12.03931
2023-09-25,23.09582
2023-09-26,21.13022
2023-09-27,15.97051
2023-09-28,6.6339
2023-09-29,7.371
2023-09-30,9.0909
2023-10-01,6.8796
2023-10-02,8.5995
2023-10-03,16.21621
2023-10-04,22.35872
2023-10-05,17.69041
2023-10-06,18.91891
2023-10-07,8.1081
2023-10-08,7.371
2023-10-09,12.03931
2023-10-10,25.30712
2023-10-11,20.63882
2023-10-12,20.14742
2023-10-13,17.93611
2023-10-14,6.6339
2023-10-15,6.6339
2023-10-16,19.41031
2023-10-17,17.69041
2023-10-18,17.93611
2023-10-19,16.46191
2023-10-20,15.23341
2023-10-21,6.1425
2023-10-22,6.1425
2023-10-23,16.95331
2023-10-24,18.91891
2023-10-25,14.98771
2023-10-26,17.93611
2023-10-27,14.00491
2023-10-28,9.0909
2023-10-29,4.4226
2023-10-30,23.34152
2023-10-31,19.16461
2023-11-01,19.41031
2023-11-02,15.72481
2023-11-03,14.98771
2023-11-04,8.8452
2023-11-05,8.5995
2023-11-06,24.81572
2023-11-07,16.95331
2023-11-08,21.62162
2023-11-09,16.46191
2023-11-10,11.79361
2023-11-11,5.1597
2023-11-12,7.6167
2023-11-13,20.63882
2023-11-14,17.19901
2023-11-15,18.91891
2023-11-16,24.57002
2023-11-17,15.97051
2023-11-18,6.8796
2023-11-19,15.23341
2023-11-20,17.44471
2023-11-21,19.65601
2023-11-22,20.39312
2023-11-23,23.09582
2023-11-24,17.44471
2023-11-25,7.1253
2023-11-26,10.31941
2023-11-27,21.37592
2023-11-28,17.69041
2023-11-29,16.21621
2023-11-30,17.44471
2023-12-01,14.25061
2023-12-02,11.54791
2023-12-03,7.6167
2023-12-04,16.21621
2023-12-05,21.86732
2023-12-06,21.62162
2023-12-07,23.34152
2023-12-08,15.23341
2023-12-09,7.6167
2023-12-10,7.1253
2023-12-11,19.90171
2023-12-12,15.72481
2023-12-13,17.93611
2023-12-14,27.76412
2023-12-15,23.83292
2023-12-16,7.1253
2023-12-17,9.5823
2023-12-18,21.86732
2023-12-19,23.58722
2023-12-20,19.16461
2023-12-21,17.69041
2023-12-22,16.21621
2023-12-23,4.6683
2023-12-24,6.3882
2023-12-25,5.6511
2023-12-26,22.60442
2023-12-27,24.57002
2023-12-28,19.41031
2023-12-29,15.23341
2023-12-30,9.3366
2023-12-31,6.8796
2024-01-01,9.828
2024-01-02,21.62162
2024-01-03,20.63882
2024-01-04,22.11302
2024-01-05,24.81572
2024-01-06,12.28501
2024-01-07,7.6167
2024-01-08,21.62162
2024-01-09,21.86732
2024-01-10,22.85012
2024-01-11,24.57002
2024-01-12,22.85012
2024-01-13,7.6167
2024-01-14,10.56511
2024-01-15,27.76412
2024-01-16,29.97542
2024-01-17,43.73464
2024-01-18,28.25552
2024-01-19,25.30712
2024-01-20,14.74201
2024-01-21,14.49631
2024-01-22,49.87714
2024-01-23,87.71498
2024-01-24,55.28255
2024-01-25,30.95823
2024-01-26,33.16953
2024-01-27,16.46191
2024-01-28,19.41031
2024-01-29,35.38083
2024-01-30,32.92383
2024-01-31,22.35872
2024-02-01,21.37592
2024-02-02,16.46191
2024-02-03,11.79361
2024-02-04,7.8624
2024-02-05,29.72972
2024-02-06,26.53562
2024-02-07,25.79852
2024-02-08,23.58722
2024-02-09,6.6339
2024-02-10,14.00491
2024-02-11,4.914
2024-02-12,12.28501
2024-02-13,37.59213
2024-02-14,33.66093
2024-02-15,33.16953
2024-02-16,28.00982
2024-02-17,12.03931
2024-02-18,7.371
2024-02-19,26.04422
2024-02-20,32.43243
2024-02-21,59.95085
2024-02-22,51.59705
2024-02-23,36.36363
2024-02-24,17.19901
2024-02-25,11.05651
2024-02-26,17.93611
2024-02-27,28.99262
2024-02-28,24.81572
2024-02-29,26.28992
2024-03-01,16.70761
2024-03-02,11.05651
2024-03-03,7.1253
2024-03-04,37.10073
2024-03-05,32.43243
2024-03-06,33.90663
2024-03-07,35.13513
2024-03-08,30.46683
2024-03-09,13.75921
2024-03-10,9.5823
2024-03-11,35.38083
2024-03-12,28.50122
2024-03-13,35.87223
2024-03-14,26.53562
2024-03-15,32.18673
2024-03-16,13.51351
2024-03-17,20.88452
2024-03-18,53.07125
2024-03-19,70.76167
2024-03-20,100.0
