date,증권거래소
2023-02-11,3.60985
2023-02-12,2.67268
2023-02-13,6.21312
2023-02-14,7.01145
2023-02-15,7.32384
2023-02-16,7.60152
2023-02-17,6.38667
2023-02-18,3.29746
2023-02-19,2.84623
2023-02-20,7.21971
2023-02-21,6.66435
2023-02-22,7.04616
2023-02-23,6.8379
2023-02-24,6.24783
2023-02-25,2.84623
2023-02-26,3.15862
2023-02-27,6.87261
2023-02-28,6.56022
2023-03-01,3.4363
2023-03-02,5.65775
2023-03-03,6.4908
2023-03-04,3.22804
2023-03-05,3.60985
2023-03-06,7.63623
2023-03-07,7.21971
2023-03-08,7.42797
2023-03-09,7.01145
2023-03-10,7.46268
2023-03-11,3.22804
2023-03-12,2.18674
2023-03-13,7.04616
2023-03-14,9.16348
2023-03-15,7.185
2023-03-16,7.01145
2023-03-17,6.52551
2023-03-18,2.60326
2023-03-19,2.98507
2023-03-20,7.185
2023-03-21,8.33044
2023-03-22,7.70565
2023-03-23,7.91391
2023-03-24,6.21312
2023-03-25,3.26275
2023-03-26,2.88094
2023-03-27,6.97674
2023-03-28,7.04616
2023-03-29,8.1916
2023-03-30,8.33044
2023-03-31,10.06594
2023-04-01,4.72058
2023-04-02,3.4363
2023-04-03,7.63623
2023-04-04,8.64283
2023-04-05,8.78167
2023-04-06,8.5387
2023-04-07,7.80978
2023-04-08,4.0958
2023-04-09,3.40159
2023-04-10,7.91391
2023-04-11,8.95522
2023-04-12,8.33044
2023-04-13,7.39326
2023-04-14,7.49739
2023-04-15,3.05449
2023-04-16,3.74869
2023-04-17,7.21971
2023-04-18,7.91391
2023-04-19,7.25442
2023-04-20,7.28913
2023-04-21,6.62964
2023-04-22,2.60326
2023-04-23,2.67268
2023-04-24,7.63623
2023-04-25,7.25442
2023-04-26,7.35855
2023-04-27,8.78167
2023-04-28,9.12877
2023-04-29,4.33877
2023-04-30,7.60152
2023-05-01,23.60291
2023-05-02,6.8379
2023-05-03,7.67094
2023-05-04,6.59493
2023-05-05,3.26275
2023-05-06,3.99166
2023-05-07,3.60985
2023-05-08,6.28254
2023-05-09,6.76848
2023-05-10,6.52551
2023-05-11,6.00485
2023-05-12,8.29573
2023-05-13,3.33217
2023-05-14,3.15862
2023-05-15,13.98819
2023-05-16,10.82957
2023-05-17,8.50399
2023-05-18,10.30892
2023-05-19,8.50399
2023-05-20,3.54043
2023-05-21,3.15862
2023-05-22,8.78167
2023-05-23,7.70565
2023-05-24,7.74036
2023-05-25,7.185
2023-05-26,6.03956
2023-05-27,3.40159
2023-05-28,3.92224
2023-05-29,5.51891
2023-05-30,6.76848
