date,선물만기일
2023-05-30,1.19022
2023-05-31,2.54848
2023-06-01,1.87635
2023-06-02,1.65931
2023-06-03,0.71413
2023-06-04,0.98718
2023-06-05,2.78652
2023-06-06,1.51228
2023-06-07,7.96751
2023-06-08,12.1263
2023-06-09,2.1214
2023-06-10,0.50409
2023-06-11,0.39207
2023-06-12,1.13421
2023-06-13,1.03619
2023-06-14,2.89855
2023-06-15,2.6605
2023-06-16,2.42246
2023-06-17,0.70013
2023-06-18,0.27305
2023-06-19,0.80515
2023-06-20,0.58111
2023-06-21,0.88216
2023-06-22,0.68613
2023-06-23,0.72113
2023-06-24,0.16803
2023-06-25,0.13302
2023-06-26,0.42708
2023-06-27,0.58111
2023-06-28,1.25323
2023-06-29,1.96737
2023-06-30,0.81915
2023-07-01,0.42708
2023-07-02,0.33606
2023-07-03,0.97318
2023-07-04,1.29524
2023-07-05,2.32444
2023-07-06,5.24399
2023-07-07,1.5823
2023-07-08,0.43408
2023-07-09,0.46208
2023-07-10,1.33725
2023-07-11,1.68031
2023-07-12,2.77952
2023-07-13,5.45403
2023-07-14,1.65231
2023-07-15,0.41307
2023-07-16,0.23104
2023-07-17,0.60211
2023-07-18,0.84716
2023-07-19,1.19022
2023-07-20,2.1214
2023-07-21,2.49247
2023-07-22,0.5531
2023-07-23,0.23104
2023-07-24,0.93117
2023-07-25,0.72113
2023-07-26,3.6897
2023-07-27,1.36525
2023-07-28,0.74914
2023-07-29,0.29405
2023-07-30,0.21003
2023-07-31,0.69313
2023-08-01,0.89617
2023-08-02,1.47728
2023-08-03,1.56129
2023-08-04,1.00819
2023-08-05,0.37807
2023-08-06,0.37807
2023-08-07,1.6243
2023-08-08,2.1144
2023-08-09,3.85073
2023-08-10,6.51123
2023-08-11,1.35825
2023-08-12,0.28005
2023-08-13,0.34306
2023-08-14,0.98018
2023-08-15,0.32906
2023-08-16,1.31625
2023-08-17,1.91836
2023-08-18,1.70132
2023-08-19,0.37807
2023-08-20,0.26605
2023-08-21,0.60211
2023-08-22,0.80515
2023-08-23,0.67212
2023-08-24,0.86816
2023-08-25,0.81915
2023-08-26,0.27305
2023-08-27,0.38507
2023-08-28,0.83315
2023-08-29,0.79115
2023-08-30,1.26724
2023-08-31,2.84254
2023-09-01,1.79234
2023-09-02,0.46208
2023-09-03,0.71413
2023-09-04,1.78533
2023-09-05,1.93236
2023-09-06,3.26261
2023-09-07,5.307
2023-09-08,1.96737
2023-09-09,0.51109
2023-09-10,0.61611
2023-09-11,2.1354
2023-09-12,5.49604
2023-09-13,8.25456
2023-09-14,9.52881
2023-09-15,3.08058
2023-09-16,1.0572
2023-09-17,0.49009
2023-09-18,1.03619
2023-09-19,0.67912
2023-09-20,0.70713
2023-09-21,1.0782
2023-09-22,0.5671
2023-09-23,0.16103
2023-09-24,0.23104
2023-09-25,0.35706
2023-09-26,0.58811
2023-09-27,0.5461
2023-09-28,0.14002
2023-09-29,0.21704
2023-09-30,0.11202
2023-10-01,0.18203
2023-10-02,0.11902
2023-10-03,0.19603
2023-10-04,1.02919
2023-10-05,1.49828
2023-10-06,0.70013
2023-10-07,0.28705
2023-10-08,0.16803
2023-10-09,0.37807
2023-10-10,1.75033
2023-10-11,2.62549
2023-10-12,4.52986
2023-10-13,1.35825
2023-10-14,0.30105
2023-10-15,0.20303
2023-10-16,0.5601
2023-10-17,0.42708
2023-10-18,0.87516
2023-10-19,1.6033
2023-10-20,1.14121
2023-10-21,0.32206
2023-10-22,0.23104
2023-10-23,0.5391
2023-10-24,0.5461
2023-10-25,0.66512
2023-10-26,1.42827
2023-10-27,0.65112
2023-10-28,0.30805
2023-10-29,0.18203
2023-10-30,0.41307
2023-10-31,0.93817
2023-11-01,0.67212
2023-11-02,1.13421
2023-11-03,0.65812
2023-11-04,0.28005
2023-11-05,0.35006
2023-11-06,1.53329
2023-11-07,2.69551
2023-11-08,4.7749
2023-11-09,7.98151
2023-11-10,1.68031
2023-11-11,0.34306
2023-11-12,0.33606
2023-11-13,0.74214
2023-11-14,0.81215
2023-11-15,1.23223
2023-11-16,1.94636
2023-11-17,1.95337
2023-11-18,0.37807
2023-11-19,0.23804
2023-11-20,0.72813
2023-11-21,0.77014
2023-11-22,0.65112
2023-11-23,0.95918
2023-11-24,1.01519
2023-11-25,0.45508
2023-11-26,0.29405
2023-11-27,0.79815
2023-11-28,0.84716
2023-11-29,1.57529
2023-11-30,3.53567
2023-12-01,1.64531
2023-12-02,0.5531
2023-12-03,0.60211
2023-12-04,2.01638
2023-12-05,2.80753
2023-12-06,2.94055
2023-12-07,4.34082
2023-12-08,2.27543
2023-12-09,0.70713
2023-12-10,0.65112
2023-12-11,2.47847
2023-12-12,3.12259
2023-12-13,6.93831
2023-12-14,8.61863
2023-12-15,2.36644
2023-12-16,0.5391
2023-12-17,0.24504
2023-12-18,0.44108
2023-12-19,0.48309
2023-12-20,0.77014
2023-12-21,0.94517
2023-12-22,0.42007
2023-12-23,0.21003
2023-12-24,0.18203
2023-12-25,0.39907
2023-12-26,0.75614
2023-12-27,1.42827
2023-12-28,3.32563
2023-12-29,3.63369
2023-12-30,0.5461
2023-12-31,0.47609
2024-01-01,1.24623
2024-01-02,2.61149
2024-01-03,1.65231
2024-01-04,1.98837
2024-01-05,1.15521
2024-01-06,0.67212
2024-01-07,0.78414
2024-01-08,1.95337
2024-01-09,3.1856
2024-01-10,7.74347
2024-01-11,15.837
2024-01-12,4.58587
2024-01-13,0.96618
2024-01-14,0.70013
2024-01-15,1.24623
2024-01-16,1.28824
2024-01-17,3.29762
2024-01-18,1.96037
2024-01-19,1.5893
2024-01-20,0.48309
2024-01-21,0.35006
2024-01-22,0.89617
2024-01-23,0.60911
2024-01-24,1.16222
2024-01-25,1.86235
2024-01-26,1.15521
2024-01-27,0.35006
2024-01-28,0.21704
2024-01-29,1.56829
2024-01-30,1.25323
2024-01-31,1.64531
2024-02-01,1.75733
2024-02-02,1.68031
2024-02-03,0.35706
2024-02-04,0.58111
2024-02-05,1.56829
2024-02-06,2.04438
2024-02-07,3.7037
2024-02-08,5.60806
2024-02-09,0.66512
2024-02-10,0.40607
2024-02-11,0.39207
2024-02-12,0.58811
2024-02-13,1.33725
2024-02-14,1.41426
2024-02-15,2.80053
2024-02-16,1.23223
2024-02-17,0.60911
2024-02-18,0.33606
2024-02-19,1.19022
2024-02-20,1.22523
2024-02-21,1.0922
2024-02-22,1.6033
2024-02-23,1.82734
2024-02-24,0.49009
2024-02-25,0.31505
2024-02-26,1.0922
2024-02-27,1.6243
2024-02-28,1.37226
2024-02-29,3.80172
2024-03-01,0.70713
2024-03-02,0.50409
2024-03-03,0.59511
2024-03-04,1.79234
2024-03-05,2.1284
2024-03-06,2.82853
2024-03-07,5.76909
2024-03-08,2.79353
2024-03-09,1.17622
2024-03-10,0.91717
2024-03-11,3.45865
2024-03-12,4.17979
2024-03-13,9.22075
2024-03-14,13.10649
2024-03-15,6.69327
2024-03-16,0.98018
2024-03-17,0.60911
2024-03-18,1.02919
2024-03-19,1.20422
2024-03-20,0.93817
