date,적금추천
2023-05-30,21.60978
2023-05-31,23.78171
2023-06-01,24.36576
2023-06-02,19.10932
2023-06-03,12.50228
2023-06-04,13.63387
2023-06-05,20.18616
2023-06-06,17.44843
2023-06-07,20.42343
2023-06-08,19.12757
2023-06-09,21.20824
2023-06-10,14.92973
2023-06-11,15.49552
2023-06-12,24.9498
2023-06-13,22.81438
2023-06-14,21.57327
2023-06-15,29.78645
2023-06-16,20.53294
2023-06-17,12.86731
2023-06-18,15.03924
2023-06-19,21.40901
2023-06-20,26.59244
2023-06-21,25.07756
2023-06-22,20.6607
2023-06-23,25.88063
2023-06-24,14.40043
2023-06-25,16.17083
2023-06-26,23.92772
2023-06-27,21.92005
2023-06-28,20.80671
2023-06-29,18.87205
2023-06-30,17.70396
2023-07-01,15.33126
2023-07-02,16.91914
2023-07-03,21.51852
2023-07-04,20.07665
2023-07-05,21.13524
2023-07-06,22.4311
2023-07-07,16.84613
2023-07-08,11.44369
2023-07-09,13.9624
2023-07-10,29.56743
2023-07-11,22.59536
2023-07-12,19.85763
2023-07-13,16.59061
2023-07-14,16.24384
2023-07-15,12.10074
2023-07-16,12.97682
2023-07-17,19.54736
2023-07-18,17.86822
2023-07-19,16.75488
2023-07-20,16.17083
2023-07-21,17.5762
2023-07-22,10.20259
2023-07-23,13.59737
2023-07-24,17.90472
2023-07-25,28.41759
2023-07-26,21.51852
2023-07-27,18.32451
2023-07-28,15.69629
2023-07-29,10.3121
2023-07-30,12.7943
2023-07-31,22.92389
2023-08-01,22.96039
2023-08-02,23.23416
2023-08-03,17.17466
2023-08-04,18.03248
2023-08-05,11.95473
2023-08-06,13.19583
2023-08-07,21.17174
2023-08-08,19.4561
2023-08-09,20.16791
2023-08-10,24.9498
2023-08-11,20.38693
2023-08-12,11.93648
2023-08-13,14.12666
2023-08-14,19.85763
2023-08-15,15.14874
2023-08-16,21.92005
2023-08-17,22.33984
2023-08-18,17.74046
2023-08-19,10.58587
2023-08-20,13.4331
2023-08-21,24.29275
2023-08-22,21.84705
2023-08-23,18.06899
2023-08-24,17.84997
2023-08-25,24.03723
2023-08-26,13.90764
2023-08-27,14.96623
2023-08-28,22.33984
2023-08-29,22.35809
2023-08-30,21.55502
2023-08-31,21.08048
2023-09-01,20.0219
2023-09-02,12.37452
2023-09-03,13.98065
2023-09-04,19.72987
2023-09-05,24.85855
2023-09-06,20.25917
2023-09-07,18.01423
2023-09-08,22.08432
2023-09-09,13.01332
2023-09-10,14.29092
2023-09-11,20.71545
2023-09-12,18.78079
2023-09-13,15.56853
2023-09-14,15.55028
2023-09-15,17.55794
2023-09-16,11.75396
2023-09-17,13.46961
2023-09-18,17.55794
2023-09-19,17.52144
2023-09-20,19.69337
2023-09-21,18.8173
2023-09-22,13.65212
2023-09-23,10.3121
2023-09-24,12.30151
2023-09-25,25.16882
2023-09-26,24.43876
2023-09-27,18.79905
2023-09-28,13.48786
2023-09-29,12.7578
2023-09-30,13.76163
2023-10-01,14.54645
2023-10-02,15.2035
2023-10-03,18.41576
2023-10-04,24.8768
2023-10-05,28.08906
2023-10-06,21.2995
2023-10-07,10.58587
2023-10-08,11.13341
2023-10-09,15.25825
2023-10-10,31.62985
2023-10-11,26.1544
2023-10-12,22.26683
2023-10-13,18.34276
2023-10-14,13.28709
2023-10-15,14.47344
2023-10-16,24.8768
2023-10-17,24.80379
2023-10-18,21.92005
2023-10-19,20.60594
2023-10-20,27.61452
2023-10-21,13.67037
2023-10-22,15.87881
2023-10-23,25.29658
2023-10-24,29.00164
2023-10-25,39.84303
2023-10-26,29.40317
2023-10-27,23.05165
2023-10-28,13.34185
2023-10-29,18.48877
2023-10-30,33.36375
2023-10-31,30.46176
2023-11-01,30.51651
2023-11-02,22.96039
2023-11-03,21.95656
2023-11-04,14.69246
2023-11-05,17.44843
2023-11-06,25.02281
2023-11-07,23.19766
2023-11-08,20.0584
2023-11-09,17.0469
2023-11-10,23.27066
2023-11-11,14.25442
2023-11-12,15.42252
2023-11-13,21.2265
2023-11-14,20.95272
2023-11-15,23.1429
2023-11-16,19.38309
2023-11-17,16.26209
2023-11-18,11.5532
2023-11-19,14.6012
2023-11-20,23.1064
2023-11-21,24.25625
2023-11-22,18.98156
2023-11-23,19.07282
2023-11-24,24.43876
2023-11-25,15.14874
2023-11-26,17.66745
2023-11-27,24.8768
2023-11-28,23.23416
2023-11-29,19.76638
2023-11-30,22.75962
2023-12-01,21.88355
2023-12-02,13.06807
2023-12-03,15.86055
2023-12-04,22.61361
2023-12-05,25.15057
2023-12-06,22.92389
2023-12-07,20.16791
2023-12-08,20.6972
2023-12-09,14.50994
2023-12-10,17.24767
2023-12-11,24.60302
2023-12-12,25.60686
2023-12-13,22.21208
2023-12-14,20.82496
2023-12-15,19.74812
2023-12-16,13.63387
2023-12-17,15.34951
2023-12-18,22.06607
2023-12-19,20.42343
2023-12-20,23.12465
2023-12-21,25.82588
2023-12-22,28.43584
2023-12-23,16.77313
2023-12-24,14.14491
2023-12-25,17.13816
2023-12-26,32.7432
2023-12-27,33.65577
2023-12-28,28.67311
2023-12-29,27.9978
2023-12-30,20.58769
2023-12-31,22.33984
2024-01-01,35.68169
2024-01-02,51.524
2024-01-03,41.35791
2024-01-04,37.19656
2024-01-05,36.3935
2024-01-06,21.9383
2024-01-07,27.81529
2024-01-08,36.06497
2024-01-09,37.6346
2024-01-10,50.70268
2024-01-11,39.05822
2024-01-12,29.87771
2024-01-13,21.31775
2024-01-14,27.76054
2024-01-15,39.38674
2024-01-16,34.49534
2024-01-17,34.36758
2024-01-18,33.03522
2024-01-19,36.94104
2024-01-20,25.78937
2024-01-21,27.97955
2024-01-22,43.38382
2024-01-23,36.95929
2024-01-24,43.38382
2024-01-25,61.36156
2024-01-26,44.91695
2024-01-27,27.41376
2024-01-28,30.88154
2024-01-29,52.7286
2024-01-30,50.57492
2024-01-31,54.0062
2024-02-01,56.36064
2024-02-02,46.12155
2024-02-03,25.02281
2024-02-04,30.55302
2024-02-05,46.01204
2024-02-06,44.77094
2024-02-07,39.77003
2024-02-08,42.12447
2024-02-09,26.86621
2024-02-10,28.19857
2024-02-11,28.72787
2024-02-12,34.89687
2024-02-13,62.58441
2024-02-14,50.84869
2024-02-15,47.21664
2024-02-16,39.89779
2024-02-17,26.44643
2024-02-18,29.67694
2024-02-19,50.55667
2024-02-20,60.79576
2024-02-21,80.12411
2024-02-22,85.21628
2024-02-23,100.0
2024-02-24,50.30114
2024-02-25,56.67092
2024-02-26,95.14509
2024-02-27,62.83993
2024-02-28,73.4258
2024-02-29,63.36922
2024-03-01,41.13889
2024-03-02,36.37525
2024-03-03,40.62785
2024-03-04,71.16262
2024-03-05,69.2097
2024-03-06,53.05712
2024-03-07,45.35499
2024-03-08,47.10713
2024-03-09,26.7202
2024-03-10,31.6116
2024-03-11,48.00146
2024-03-12,42.28873
2024-03-13,36.66727
2024-03-14,33.50976
2024-03-15,37.94488
2024-03-16,21.13524
2024-03-17,26.28216
2024-03-18,39.56926
2024-03-19,38.98521
2024-03-20,41.3214
