date,재산명시신청
2023-05-29,23.57723
2023-05-30,58.94308
2023-05-31,80.8943
2023-06-01,82.52032
2023-06-02,58.94308
2023-06-03,14.63414
2023-06-04,20.7317
2023-06-05,63.41463
2023-06-06,25.20325
2023-06-07,62.19512
2023-06-08,67.07317
2023-06-09,55.28455
2023-06-10,17.07317
2023-06-11,21.54471
2023-06-12,73.57723
2023-06-13,70.7317
2023-06-14,54.47154
2023-06-15,69.91869
2023-06-16,61.38211
2023-06-17,22.76422
2023-06-18,26.01626
2023-06-19,75.20325
2023-06-20,77.23577
2023-06-21,73.57723
2023-06-22,67.88617
2023-06-23,55.28455
2023-06-24,20.3252
2023-06-25,13.00813
2023-06-26,55.28455
2023-06-27,74.39024
2023-06-28,59.34959
2023-06-29,58.94308
2023-06-30,55.28455
2023-07-01,22.35772
2023-07-02,18.69918
2023-07-03,79.26829
2023-07-04,81.30081
2023-07-05,57.31707
2023-07-06,61.78861
2023-07-07,54.47154
2023-07-08,19.10569
2023-07-09,13.82113
2023-07-10,69.51219
2023-07-11,58.13008
2023-07-12,65.85365
2023-07-13,65.44715
2023-07-14,66.26016
2023-07-15,17.47967
2023-07-16,18.29268
2023-07-17,70.7317
2023-07-18,74.39024
2023-07-19,75.20325
2023-07-20,62.19512
2023-07-21,72.76422
2023-07-22,21.54471
2023-07-23,20.7317
2023-07-24,66.26016
2023-07-25,65.04065
2023-07-26,61.78861
2023-07-27,61.78861
2023-07-28,50.813
2023-07-29,14.22764
2023-07-30,21.54471
2023-07-31,57.31707
2023-08-01,61.78861
2023-08-02,55.28455
2023-08-03,60.9756
2023-08-04,41.46341
2023-08-05,16.26016
2023-08-06,17.07317
2023-08-07,60.5691
2023-08-08,64.63414
2023-08-09,60.1626
2023-08-10,54.47154
2023-08-11,55.69105
2023-08-12,26.01626
2023-08-13,18.69918
2023-08-14,48.78048
2023-08-15,32.52032
2023-08-16,70.3252
2023-08-17,84.55284
2023-08-18,65.85365
2023-08-19,21.13821
2023-08-20,26.82926
2023-08-21,80.0813
2023-08-22,82.11382
2023-08-23,67.07317
2023-08-24,63.41463
2023-08-25,63.00813
2023-08-26,21.95121
2023-08-27,16.66666
2023-08-28,74.39024
2023-08-29,86.58536
2023-08-30,70.3252
2023-08-31,72.76422
2023-09-01,60.5691
2023-09-02,19.91869
2023-09-03,25.60975
2023-09-04,68.69918
2023-09-05,63.82113
2023-09-06,72.35772
2023-09-07,63.41463
2023-09-08,59.34959
2023-09-09,17.47967
2023-09-10,17.47967
2023-09-11,78.45528
2023-09-12,65.44715
2023-09-13,65.44715
2023-09-14,76.01626
2023-09-15,68.69918
2023-09-16,21.54471
2023-09-17,18.29268
2023-09-18,71.54471
2023-09-19,68.69918
2023-09-20,72.35772
2023-09-21,64.22764
2023-09-22,47.15447
2023-09-23,15.85365
2023-09-24,21.95121
2023-09-25,69.10569
2023-09-26,60.9756
2023-09-27,37.80487
2023-09-28,14.22764
2023-09-29,11.38211
2023-09-30,13.00813
2023-10-01,14.63414
2023-10-02,17.07317
2023-10-03,16.66666
2023-10-04,61.38211
2023-10-05,67.88617
2023-10-06,61.78861
2023-10-07,21.54471
2023-10-08,10.5691
2023-10-09,21.13821
2023-10-10,66.66666
2023-10-11,77.23577
2023-10-12,65.85365
2023-10-13,65.04065
2023-10-14,23.57723
2023-10-15,31.70731
2023-10-16,77.64227
2023-10-17,67.47967
2023-10-18,83.33333
2023-10-19,66.26016
2023-10-20,70.3252
2023-10-21,17.07317
2023-10-22,16.26016
2023-10-23,71.13821
2023-10-24,69.91869
2023-10-25,72.35772
2023-10-26,71.95121
2023-10-27,52.84552
2023-10-28,20.7317
2023-10-29,27.64227
2023-10-30,76.82926
2023-10-31,67.47967
2023-11-01,78.86178
2023-11-02,73.57723
2023-11-03,58.13008
2023-11-04,21.95121
2023-11-05,22.76422
2023-11-06,68.29268
2023-11-07,64.63414
2023-11-08,71.95121
2023-11-09,60.9756
2023-11-10,72.35772
2023-11-11,24.39024
2023-11-12,15.44715
2023-11-13,75.20325
2023-11-14,60.9756
2023-11-15,61.78861
2023-11-16,66.26016
2023-11-17,68.69918
2023-11-18,18.29268
2023-11-19,27.23577
2023-11-20,70.3252
2023-11-21,80.4878
2023-11-22,80.0813
2023-11-23,76.42276
2023-11-24,57.31707
2023-11-25,21.13821
2023-11-26,28.45528
2023-11-27,72.76422
2023-11-28,69.51219
2023-11-29,79.26829
2023-11-30,66.66666
2023-12-01,57.72357
2023-12-02,21.95121
2023-12-03,21.95121
2023-12-04,78.04878
2023-12-05,69.51219
2023-12-06,75.20325
2023-12-07,76.42276
2023-12-08,65.44715
2023-12-09,20.3252
2023-12-10,21.95121
2023-12-11,70.7317
2023-12-12,81.70731
2023-12-13,75.60975
2023-12-14,77.64227
2023-12-15,51.21951
2023-12-16,23.17073
2023-12-17,21.54471
2023-12-18,68.69918
2023-12-19,72.35772
2023-12-20,72.35772
2023-12-21,61.78861
2023-12-22,46.74796
2023-12-23,21.13821
2023-12-24,6.50406
2023-12-25,19.10569
2023-12-26,68.29268
2023-12-27,57.72357
2023-12-28,61.38211
2023-12-29,47.15447
2023-12-30,15.85365
2023-12-31,13.41463
2024-01-01,17.47967
2024-01-02,67.07317
2024-01-03,60.5691
2024-01-04,70.3252
2024-01-05,58.53658
2024-01-06,17.47967
2024-01-07,22.35772
2024-01-08,59.75609
2024-01-09,89.83739
2024-01-10,80.0813
2024-01-11,67.07317
2024-01-12,70.7317
2024-01-13,28.45528
2024-01-14,24.79674
2024-01-15,63.82113
2024-01-16,76.82926
2024-01-17,86.58536
2024-01-18,76.82926
2024-01-19,66.66666
2024-01-20,20.3252
2024-01-21,18.69918
2024-01-22,79.26829
2024-01-23,75.20325
2024-01-24,75.60975
2024-01-25,73.98373
2024-01-26,55.28455
2024-01-27,22.35772
2024-01-28,23.17073
2024-01-29,73.17073
2024-01-30,77.64227
2024-01-31,80.8943
2024-02-01,71.95121
2024-02-02,71.13821
2024-02-03,14.63414
2024-02-04,21.13821
2024-02-05,73.57723
2024-02-06,72.76422
2024-02-07,69.91869
2024-02-08,40.2439
2024-02-09,18.29268
2024-02-10,10.9756
2024-02-11,11.78861
2024-02-12,20.7317
2024-02-13,60.5691
2024-02-14,76.82926
2024-02-15,65.04065
2024-02-16,59.34959
2024-02-17,23.57723
2024-02-18,16.66666
2024-02-19,70.3252
2024-02-20,75.60975
2024-02-21,69.10569
2024-02-22,56.50406
2024-02-23,53.25203
2024-02-24,19.51219
2024-02-25,24.79674
2024-02-26,75.20325
2024-02-27,72.76422
2024-02-28,75.20325
2024-02-29,57.72357
2024-03-01,22.35772
2024-03-02,14.63414
2024-03-03,17.47967
2024-03-04,58.53658
2024-03-05,68.29268
2024-03-06,67.47967
2024-03-07,66.26016
2024-03-08,56.91056
2024-03-09,17.47967
2024-03-10,18.69918
2024-03-11,63.82113
2024-03-12,74.79674
2024-03-13,60.9756
2024-03-14,73.98373
2024-03-15,53.65853
2024-03-16,23.17073
2024-03-17,20.7317
2024-03-18,71.95121
2024-03-19,74.79674
2024-03-20,61.78861
