date,금호석유주가
2023-05-30,9.74914
2023-05-31,8.47348
2023-06-01,8.60176
2023-06-02,8.26681
2023-06-03,1.08323
2023-06-04,0.81955
2023-06-05,10.11972
2023-06-06,1.26852
2023-06-07,10.02708
2023-06-08,8.13141
2023-06-09,8.43072
2023-06-10,0.95496
2023-06-11,0.76254
2023-06-12,7.6183
2023-06-13,7.43301
2023-06-14,8.37371
2023-06-15,8.84407
2023-06-16,8.24543
2023-06-17,0.86231
2023-06-18,0.66277
2023-06-19,7.91761
2023-06-20,20.38911
2023-06-21,13.16277
2023-06-22,11.44526
2023-06-23,9.4427
2023-06-24,0.81955
2023-06-25,0.81242
2023-06-26,10.4903
2023-06-27,9.122
2023-06-28,8.57326
2023-06-29,7.78221
2023-06-30,7.94612
2023-07-01,0.74116
2023-07-02,0.81242
2023-07-03,8.68728
2023-07-04,10.57582
2023-07-05,8.78705
2023-07-06,8.30957
2023-07-07,8.90108
2023-07-08,0.99059
2023-07-09,0.63426
2023-07-10,8.60176
2023-07-11,8.81556
2023-07-12,7.76795
2023-07-13,8.68728
2023-07-14,9.83466
2023-07-15,1.19013
2023-07-16,0.79817
2023-07-17,8.65877
2023-07-18,7.93187
2023-07-19,7.49714
2023-07-20,7.7537
2023-07-21,7.30473
2023-07-22,0.89082
2023-07-23,0.66989
2023-07-24,7.09093
2023-07-25,7.4045
2023-07-26,8.7728
2023-07-27,10.93928
2023-07-28,9.38568
2023-07-29,1.11887
2023-07-30,0.74828
2023-07-31,9.37143
2023-08-01,11.85148
2023-08-02,9.30017
2023-08-03,8.32383
2023-08-04,8.00313
2023-08-05,1.01197
2023-08-06,0.64851
2023-08-07,8.30245
2023-08-08,8.4236
2023-08-09,8.55188
2023-08-10,8.06727
2023-08-11,8.16704
2023-08-12,1.14025
2023-08-13,0.71978
2023-08-14,8.54475
2023-08-15,1.35404
2023-08-16,9.08637
2023-08-17,8.95096
2023-08-18,8.08865
2023-08-19,1.0476
2023-08-20,0.79104
2023-08-21,8.74429
2023-08-22,8.09578
2023-08-23,7.87485
2023-08-24,9.04361
2023-08-25,9.27879
2023-08-26,1.11887
2023-08-27,0.82668
2023-08-28,9.77052
2023-08-29,9.69213
2023-08-30,8.56613
2023-08-31,7.78933
2023-09-01,6.87001
2023-09-02,0.82668
2023-09-03,0.47035
2023-09-04,15.17246
2023-09-05,10.15535
2023-09-06,8.95809
2023-09-07,8.33808
2023-09-08,7.65393
2023-09-09,0.7269
2023-09-10,0.62713
2023-09-11,9.89167
2023-09-12,8.61602
2023-09-13,9.39281
2023-09-14,9.00085
2023-09-15,9.76339
2023-09-16,1.12599
2023-09-17,0.8053
2023-09-18,7.91049
2023-09-19,12.10091
2023-09-20,9.51396
2023-09-21,7.8606
2023-09-22,8.18842
2023-09-23,0.86944
2023-09-24,0.81242
2023-09-25,11.00342
2023-09-26,7.62542
2023-09-27,7.38312
2023-09-28,0.8053
2023-09-29,0.49173
2023-09-30,0.53449
2023-10-01,0.49173
2023-10-02,0.7269
2023-10-03,0.52736
2023-10-04,7.63968
2023-10-05,6.89851
2023-10-06,8.44498
2023-10-07,0.85518
2023-10-08,0.51311
2023-10-09,0.87656
2023-10-10,9.07212
2023-10-11,9.28591
2023-10-12,8.27394
2023-10-13,7.09093
2023-10-14,0.99771
2023-10-15,0.54874
2023-10-16,8.22405
2023-10-17,8.55188
2023-10-18,7.60404
2023-10-19,6.6277
2023-10-20,8.18842
2023-10-21,1.01909
2023-10-22,0.6984
2023-10-23,7.07668
2023-10-24,6.78449
2023-10-25,8.15992
2023-10-26,7.13369
2023-10-27,6.89851
2023-10-28,0.86231
2023-10-29,0.47748
2023-10-30,10.5972
2023-10-31,8.1029
2023-11-01,12.29332
2023-11-02,10.20524
2023-11-03,10.32639
2023-11-04,0.84806
2023-11-05,0.8053
2023-11-06,14.95153
2023-11-07,12.9846
2023-11-08,10.96778
2023-11-09,10.77537
2023-11-10,8.29532
2023-11-11,0.8053
2023-11-12,0.69127
2023-11-13,7.09093
2023-11-14,7.57554
2023-11-15,9.35718
2023-11-16,8.48774
2023-11-17,7.00541
2023-11-18,0.81955
2023-11-19,0.57012
2023-11-20,7.5114
2023-11-21,7.49002
2023-11-22,6.31413
2023-11-23,6.42103
2023-11-24,6.22149
2023-11-25,0.75541
2023-11-26,0.44184
2023-11-27,6.39965
2023-11-28,6.58494
2023-11-29,6.53506
2023-11-30,6.45667
2023-12-01,5.4732
2023-12-02,0.64139
2023-12-03,0.41334
2023-12-04,6.18586
2023-12-05,6.00057
2023-12-06,6.00769
2023-12-07,7.22633
2023-12-08,6.42816
2023-12-09,0.68415
2023-12-10,0.62713
2023-12-11,6.32839
2023-12-12,6.4923
2023-12-13,5.95068
2023-12-14,7.03392
2023-12-15,9.82041
2023-12-16,0.9407
2023-12-17,0.66989
2023-12-18,14.42417
2023-12-19,10.82525
2023-12-20,10.29076
2023-12-21,9.17189
2023-12-22,8.23118
2023-12-23,1.03335
2023-12-24,0.8338
2023-12-25,0.73403
2023-12-26,7.98175
2023-12-27,9.84891
2023-12-28,9.17901
2023-12-29,3.34236
2023-12-30,0.82668
2023-12-31,0.67702
2024-01-01,0.52023
2024-01-02,8.55188
2024-01-03,6.71322
2024-01-04,7.06242
2024-01-05,7.01254
2024-01-06,1.32554
2024-01-07,0.65564
2024-01-08,6.79874
2024-01-09,7.47576
2024-01-10,6.33551
2024-01-11,6.54931
2024-01-12,6.29988
2024-01-13,0.81955
2024-01-14,0.87656
2024-01-15,7.14794
2024-01-16,5.99344
2024-01-17,6.64196
2024-01-18,7.74657
2024-01-19,8.68728
2024-01-20,1.3968
2024-01-21,0.90507
2024-01-22,8.4236
2024-01-23,7.47576
2024-01-24,8.90108
2024-01-25,8.37371
2024-01-26,7.66818
2024-01-27,0.96208
2024-01-28,0.7269
2024-01-29,12.91334
2024-01-30,18.87827
2024-01-31,10.7041
2024-02-01,13.56185
2024-02-02,12.2862
2024-02-03,1.59635
2024-02-04,1.19726
2024-02-05,15.11545
2024-02-06,12.60689
2024-02-07,12.30045
2024-02-08,10.41904
2024-02-09,1.37542
2024-02-10,0.8053
2024-02-11,0.87656
2024-02-12,0.82668
2024-02-13,11.80159
2024-02-14,9.45695
2024-02-15,11.24572
2024-02-16,24.93586
2024-02-17,3.28534
2024-02-18,2.61545
2024-02-19,24.05216
2024-02-20,17.87343
2024-02-21,14.87314
2024-02-22,13.47633
2024-02-23,12.20068
2024-02-24,1.28278
2024-02-25,1.06185
2024-02-26,10.88226
2024-02-27,9.15051
2024-02-28,12.44298
2024-02-29,13.05587
2024-03-01,1.52508
2024-03-02,1.05473
2024-03-03,1.11887
2024-03-04,13.4122
2024-03-05,11.7232
2024-03-06,10.49743
2024-03-07,15.37913
2024-03-08,11.79446
2024-03-09,1.90992
2024-03-10,1.25427
2024-03-11,9.94868
2024-03-12,9.64937
2024-03-13,10.06271
2024-03-14,11.45239
2024-03-15,10.66847
2024-03-16,1.16163
2024-03-17,0.79817
2024-03-18,9.38568
2024-03-19,11.51653
2024-03-20,11.53791
