date,IRP퇴직연금수령
2023-05-29,12.4161
2023-05-30,32.38255
2023-05-31,36.24161
2023-06-01,32.04697
2023-06-02,29.5302
2023-06-03,11.66107
2023-06-04,15.8557
2023-06-05,33.05369
2023-06-06,16.69463
2023-06-07,36.66107
2023-06-08,35.40268
2023-06-09,31.29194
2023-06-10,14.42953
2023-06-11,13.17114
2023-06-12,35.82214
2023-06-13,41.10738
2023-06-14,41.86241
2023-06-15,42.19798
2023-06-16,31.7953
2023-06-17,13.67449
2023-06-18,16.02348
2023-06-19,34.31208
2023-06-20,34.73154
2023-06-21,34.56375
2023-06-22,36.15771
2023-06-23,32.80201
2023-06-24,12.5
2023-06-25,13.50671
2023-06-26,34.22818
2023-06-27,36.24161
2023-06-28,36.3255
2023-06-29,34.22818
2023-06-30,35.31879
2023-07-01,13.17114
2023-07-02,15.43624
2023-07-03,37.24832
2023-07-04,32.80201
2023-07-05,36.3255
2023-07-06,37.5
2023-07-07,35.65436
2023-07-08,13.5906
2023-07-09,15.68791
2023-07-10,43.1208
2023-07-11,42.86912
2023-07-12,45.21812
2023-07-13,38.84228
2023-07-14,50.50335
2023-07-15,17.70134
2023-07-16,16.10738
2023-07-17,38.92617
2023-07-18,37.4161
2023-07-19,36.82885
2023-07-20,32.71812
2023-07-21,29.11073
2023-07-22,12.33221
2023-07-23,14.26174
2023-07-24,35.23489
2023-07-25,40.35234
2023-07-26,36.3255
2023-07-27,32.55033
2023-07-28,31.04026
2023-07-29,15.68791
2023-07-30,12.33221
2023-07-31,38.42281
2023-08-01,33.97651
2023-08-02,39.01006
2023-08-03,33.55704
2023-08-04,32.96979
2023-08-05,16.35906
2023-08-06,17.0302
2023-08-07,38.25503
2023-08-08,37.91946
2023-08-09,34.14429
2023-08-10,42.11409
2023-08-11,41.69463
2023-08-12,16.61073
2023-08-13,17.28187
2023-08-14,43.03691
2023-08-15,22.73489
2023-08-16,44.63087
2023-08-17,43.45637
2023-08-18,40.43624
2023-08-19,15.93959
2023-08-20,17.11409
2023-08-21,41.27516
2023-08-22,41.86241
2023-08-23,43.70805
2023-08-24,37.75167
2023-08-25,39.42953
2023-08-26,15.60402
2023-08-27,15.8557
2023-08-28,38.08724
2023-08-29,43.1208
2023-08-30,43.20469
2023-08-31,44.12751
2023-09-01,42.19798
2023-09-02,18.62416
2023-09-03,16.61073
2023-09-04,45.21812
2023-09-05,45.55369
2023-09-06,42.28187
2023-09-07,43.45637
2023-09-08,45.46979
2023-09-09,16.69463
2023-09-10,18.87583
2023-09-11,51.00671
2023-09-12,43.79194
2023-09-13,42.11409
2023-09-14,46.39261
2023-09-15,42.78523
2023-09-16,18.03691
2023-09-17,16.02348
2023-09-18,38.67449
2023-09-19,38.84228
2023-09-20,37.83557
2023-09-21,34.73154
2023-09-22,32.21476
2023-09-23,13.92617
2023-09-24,14.17785
2023-09-25,44.2953
2023-09-26,40.10067
2023-09-27,34.89932
2023-09-28,15.18456
2023-09-29,9.98322
2023-09-30,12.75167
2023-10-01,12.33221
2023-10-02,15.52013
2023-10-03,18.62416
2023-10-04,44.46308
2023-10-05,45.80536
2023-10-06,37.5
2023-10-07,16.02348
2023-10-08,17.0302
2023-10-09,19.12751
2023-10-10,49.24496
2023-10-11,47.23154
2023-10-12,46.89597
2023-10-13,43.87583
2023-10-14,16.19127
2023-10-15,17.28187
2023-10-16,52.01342
2023-10-17,46.39261
2023-10-18,40.01677
2023-10-19,40.18456
2023-10-20,36.66107
2023-10-21,16.86241
2023-10-22,15.8557
2023-10-23,39.93288
2023-10-24,41.69463
2023-10-25,51.0906
2023-10-26,41.52684
2023-10-27,44.2114
2023-10-28,19.04362
2023-10-29,18.95973
2023-10-30,42.78523
2023-10-31,49.41275
2023-11-01,45.97315
2023-11-02,37.75167
2023-11-03,38.08724
2023-11-04,17.95302
2023-11-05,17.28187
2023-11-06,37.66778
2023-11-07,44.12751
2023-11-08,38.5906
2023-11-09,45.05033
2023-11-10,42.86912
2023-11-11,17.28187
2023-11-12,15.35234
2023-11-13,42.78523
2023-11-14,46.30872
2023-11-15,49.24496
2023-11-16,45.46979
2023-11-17,37.33221
2023-11-18,17.86912
2023-11-19,18.87583
2023-11-20,40.18456
2023-11-21,45.80536
2023-11-22,41.77852
2023-11-23,38.00335
2023-11-24,38.08724
2023-11-25,19.71476
2023-11-26,20.88926
2023-11-27,42.19798
2023-11-28,46.30872
2023-11-29,47.48322
2023-11-30,50.41946
2023-12-01,43.1208
2023-12-02,24.58053
2023-12-03,26.92953
2023-12-04,52.09731
2023-12-05,58.05369
2023-12-06,54.02684
2023-12-07,54.11073
2023-12-08,55.36912
2023-12-09,28.10402
2023-12-10,26.34228
2023-12-11,57.96979
2023-12-12,69.37919
2023-12-13,62.66778
2023-12-14,58.64093
2023-12-15,64.01006
2023-12-16,27.68456
2023-12-17,28.10402
2023-12-18,57.71812
2023-12-19,57.96979
2023-12-20,66.86241
2023-12-21,63.33892
2023-12-22,63.92617
2023-12-23,37.33221
2023-12-24,28.43959
2023-12-25,38.75838
2023-12-26,84.89932
2023-12-27,100.0
2023-12-28,92.19798
2023-12-29,85.65436
2023-12-30,35.06711
2023-12-31,28.85906
2024-01-01,32.38255
2024-01-02,67.70134
2024-01-03,65.18456
2024-01-04,65.8557
2024-01-05,62.33221
2024-01-06,27.76845
2024-01-07,29.69798
2024-01-08,57.21476
2024-01-09,62.75167
2024-01-10,70.97315
2024-01-11,69.12751
2024-01-12,69.88255
2024-01-13,30.36912
2024-01-14,29.78187
2024-01-15,82.96979
2024-01-16,82.29865
2024-01-17,72.651
2024-01-18,75.16778
2024-01-19,71.72818
2024-01-20,39.01006
2024-01-21,38.00335
2024-01-22,73.07046
2024-01-23,81.7114
2024-01-24,78.77516
2024-01-25,77.93624
2024-01-26,70.97315
2024-01-27,35.57046
2024-01-28,36.24161
2024-01-29,60.23489
2024-01-30,59.73154
2024-01-31,67.78523
2024-02-01,56.54362
2024-02-02,55.28523
2024-02-03,30.95637
2024-02-04,32.38255
2024-02-05,59.73154
2024-02-06,63.42281
2024-02-07,55.78859
2024-02-08,57.96979
2024-02-09,28.27181
2024-02-10,24.16107
2024-02-11,25.92281
2024-02-12,32.80201
2024-02-13,73.99328
2024-02-14,73.57382
2024-02-15,72.23154
2024-02-16,62.83557
2024-02-17,33.55704
2024-02-18,28.43959
2024-02-19,66.86241
2024-02-20,71.72818
2024-02-21,66.9463
2024-02-22,59.73154
2024-02-23,62.24832
2024-02-24,32.38255
2024-02-25,35.90604
2024-02-26,71.30872
2024-02-27,70.13422
2024-02-28,74.83221
2024-02-29,72.39932
2024-03-01,38.17114
2024-03-02,29.36241
2024-03-03,33.22147
2024-03-04,73.40604
2024-03-05,82.04697
2024-03-06,71.22483
2024-03-07,70.80536
2024-03-08,70.13422
2024-03-09,35.40268
2024-03-10,30.78859
2024-03-11,78.02013
2024-03-12,81.04026
2024-03-13,77.01342
2024-03-14,81.04026
2024-03-15,78.85906
2024-03-16,33.22147
2024-03-17,28.52348
2024-03-18,67.61744
2024-03-19,66.19127
2024-03-20,63.84228
