date,퇴사사유
2023-05-31,86.40776
2023-06-01,79.2233
2023-06-02,61.55339
2023-06-03,25.24271
2023-06-04,27.76699
2023-06-05,71.84466
2023-06-06,41.16504
2023-06-07,86.79611
2023-06-08,79.02912
2023-06-09,72.42718
2023-06-10,25.63106
2023-06-11,41.16504
2023-06-12,84.46601
2023-06-13,85.24271
2023-06-14,81.74757
2023-06-15,79.80582
2023-06-16,64.66019
2023-06-17,24.85436
2023-06-18,41.16504
2023-06-19,92.81553
2023-06-20,73.39805
2023-06-21,76.8932
2023-06-22,77.6699
2023-06-23,74.95145
2023-06-24,22.52427
2023-06-25,32.62135
2023-06-26,91.26213
2023-06-27,79.61165
2023-06-28,84.66019
2023-06-29,79.02912
2023-06-30,70.48543
2023-07-01,28.93203
2023-07-02,36.69902
2023-07-03,86.40776
2023-07-04,81.55339
2023-07-05,77.28155
2023-07-06,76.8932
2023-07-07,65.63106
2023-07-08,23.68932
2023-07-09,35.3398
2023-07-10,77.6699
2023-07-11,71.84466
2023-07-12,68.73786
2023-07-13,71.84466
2023-07-14,65.24271
2023-07-15,24.46601
2023-07-16,34.17475
2023-07-17,80.77669
2023-07-18,78.25242
2023-07-19,66.79611
2023-07-20,78.05825
2023-07-21,57.28155
2023-07-22,26.21359
2023-07-23,36.31067
2023-07-24,86.99029
2023-07-25,77.86407
2023-07-26,76.69902
2023-07-27,73.39805
2023-07-28,58.83495
2023-07-29,26.40776
2023-07-30,36.50485
2023-07-31,78.25242
2023-08-01,75.53398
2023-08-02,66.40776
2023-08-03,63.10679
2023-08-04,52.233
2023-08-05,24.27184
2023-08-06,33.20388
2023-08-07,79.61165
2023-08-08,76.8932
2023-08-09,76.1165
2023-08-10,73.20388
2023-08-11,57.86407
2023-08-12,23.49514
2023-08-13,31.45631
2023-08-14,62.33009
2023-08-15,37.28155
2023-08-16,90.48543
2023-08-17,72.03883
2023-08-18,64.66019
2023-08-19,24.66019
2023-08-20,32.81553
2023-08-21,85.43689
2023-08-22,95.53398
2023-08-23,75.53398
2023-08-24,80.0
2023-08-25,64.66019
2023-08-26,23.10679
2023-08-27,37.6699
2023-08-28,88.73786
2023-08-29,80.38834
2023-08-30,76.31067
2023-08-31,82.71844
2023-09-01,64.46601
2023-09-02,24.46601
2023-09-03,40.0
2023-09-04,85.04854
2023-09-05,76.8932
2023-09-06,78.4466
2023-09-07,74.36893
2023-09-08,59.61165
2023-09-09,24.66019
2023-09-10,37.08737
2023-09-11,88.34951
2023-09-12,82.13592
2023-09-13,68.54368
2023-09-14,69.51456
2023-09-15,54.75728
2023-09-16,28.93203
2023-09-17,38.4466
2023-09-18,82.52427
2023-09-19,86.01941
2023-09-20,65.04854
2023-09-21,62.33009
2023-09-22,49.32038
2023-09-23,20.77669
2023-09-24,32.81553
2023-09-25,70.48543
2023-09-26,61.16504
2023-09-27,49.51456
2023-09-28,17.08737
2023-09-29,11.65048
2023-09-30,15.53398
2023-10-01,18.25242
2023-10-02,24.66019
2023-10-03,36.1165
2023-10-04,82.13592
2023-10-05,78.83495
2023-10-06,64.46601
2023-10-07,19.80582
2023-10-08,28.34951
2023-10-09,39.2233
2023-10-10,86.79611
2023-10-11,79.2233
2023-10-12,71.06796
2023-10-13,64.07766
2023-10-14,24.07766
2023-10-15,25.82524
2023-10-16,81.16504
2023-10-17,76.1165
2023-10-18,66.01941
2023-10-19,74.95145
2023-10-20,57.6699
2023-10-21,23.30097
2023-10-22,31.65048
2023-10-23,75.53398
2023-10-24,70.87378
2023-10-25,66.01941
2023-10-26,68.34951
2023-10-27,50.48543
2023-10-28,26.40776
2023-10-29,36.50485
2023-10-30,87.37864
2023-10-31,86.01941
2023-11-01,69.70873
2023-11-02,72.62135
2023-11-03,58.25242
2023-11-04,28.73786
2023-11-05,33.59223
2023-11-06,85.43689
2023-11-07,69.90291
2023-11-08,63.49514
2023-11-09,67.18446
2023-11-10,47.96116
2023-11-11,22.33009
2023-11-12,25.24271
2023-11-13,72.62135
2023-11-14,67.76699
2023-11-15,67.96116
2023-11-16,59.61165
2023-11-17,56.50485
2023-11-18,21.94174
2023-11-19,32.62135
2023-11-20,76.50485
2023-11-21,61.55339
2023-11-22,65.24271
2023-11-23,69.51456
2023-11-24,57.86407
2023-11-25,25.43689
2023-11-26,35.92233
2023-11-27,86.21359
2023-11-28,75.92233
2023-11-29,69.90291
2023-11-30,73.98058
2023-12-01,61.74757
2023-12-02,24.27184
2023-12-03,35.14563
2023-12-04,81.35922
2023-12-05,69.12621
2023-12-06,73.20388
2023-12-07,63.88349
2023-12-08,57.47572
2023-12-09,26.01941
2023-12-10,32.233
2023-12-11,74.36893
2023-12-12,68.73786
2023-12-13,71.06796
2023-12-14,66.01941
2023-12-15,53.20388
2023-12-16,22.52427
2023-12-17,33.20388
2023-12-18,74.17475
2023-12-19,60.77669
2023-12-20,63.30097
2023-12-21,63.68932
2023-12-22,52.42718
2023-12-23,21.94174
2023-12-24,22.52427
2023-12-25,33.20388
2023-12-26,79.2233
2023-12-27,71.45631
2023-12-28,69.90291
2023-12-29,55.53398
2023-12-30,23.88349
2023-12-31,18.25242
2024-01-01,31.26213
2024-01-02,89.90291
2024-01-03,85.04854
2024-01-04,84.46601
2024-01-05,66.79611
2024-01-06,29.12621
2024-01-07,32.81553
2024-01-08,83.88349
2024-01-09,78.4466
2024-01-10,76.31067
2024-01-11,75.92233
2024-01-12,68.54368
2024-01-13,23.68932
2024-01-14,36.50485
2024-01-15,83.88349
2024-01-16,80.0
2024-01-17,80.19417
2024-01-18,73.0097
2024-01-19,60.58252
2024-01-20,30.87378
2024-01-21,41.94174
2024-01-22,75.92233
2024-01-23,73.98058
2024-01-24,79.80582
2024-01-25,69.51456
2024-01-26,63.30097
2024-01-27,29.51456
2024-01-28,41.55339
2024-01-29,90.87378
2024-01-30,83.49514
2024-01-31,83.49514
2024-02-01,76.1165
2024-02-02,58.64077
2024-02-03,26.79611
2024-02-04,37.6699
2024-02-05,79.2233
2024-02-06,70.87378
2024-02-07,62.91262
2024-02-08,46.01941
2024-02-09,17.28155
2024-02-10,13.39805
2024-02-11,18.05825
2024-02-12,43.88349
2024-02-13,90.67961
2024-02-14,83.68932
2024-02-15,84.46601
2024-02-16,68.54368
2024-02-17,29.90291
2024-02-18,43.10679
2024-02-19,89.90291
2024-02-20,86.40776
2024-02-21,68.34951
2024-02-22,72.03883
2024-02-23,64.07766
2024-02-24,24.66019
2024-02-25,42.33009
2024-02-26,89.32038
2024-02-27,92.03883
2024-02-28,78.83495
2024-02-29,74.95145
2024-03-01,27.18446
2024-03-02,28.73786
2024-03-03,43.49514
2024-03-04,96.50485
2024-03-05,92.81553
2024-03-06,89.32038
2024-03-07,80.77669
2024-03-08,63.88349
2024-03-09,34.5631
2024-03-10,41.35922
2024-03-11,88.73786
2024-03-12,88.15533
2024-03-13,76.50485
2024-03-14,78.83495
2024-03-15,57.86407
2024-03-16,28.34951
2024-03-17,41.55339
2024-03-18,89.32038
2024-03-19,82.13592
2024-03-20,67.96116
