date,실시간증시
2023-06-01,20.07926
2023-06-02,18.49405
2023-06-03,9.24702
2023-06-04,2.642
2023-06-05,12.68163
2023-06-06,11.22853
2023-06-07,21.26816
2023-06-08,20.87186
2023-06-09,23.24966
2023-06-10,6.60501
2023-06-11,3.69881
2023-06-12,16.38044
2023-06-13,22.85336
2023-06-14,24.57067
2023-06-15,22.85336
2023-06-16,22.19286
2023-06-17,7.26552
2023-06-18,2.2457
2023-06-19,16.51254
2023-06-20,19.81505
2023-06-21,19.55085
2023-06-22,21.66446
2023-06-23,20.34346
2023-06-24,8.19022
2023-06-25,3.96301
2023-06-26,14.13474
2023-06-27,24.17437
2023-06-28,21.00396
2023-06-29,21.00396
2023-06-30,17.96565
2023-07-01,6.07661
2023-07-02,2.3778
2023-07-03,16.11624
2023-07-04,19.68295
2023-07-05,19.81505
2023-07-06,19.15455
2023-07-07,21.53236
2023-07-08,7.00132
2023-07-09,2.2457
2023-07-10,14.92734
2023-07-11,19.81505
2023-07-12,22.72126
2023-07-13,20.73976
2023-07-14,22.72126
2023-07-15,8.58652
2023-07-16,3.43461
2023-07-17,16.11624
2023-07-18,21.40026
2023-07-19,22.98546
2023-07-20,24.43857
2023-07-21,21.79656
2023-07-22,7.66182
2023-07-23,2.642
2023-07-24,16.11624
2023-07-25,22.58916
2023-07-26,34.3461
2023-07-27,28.13738
2023-07-28,21.53236
2023-07-29,9.51122
2023-07-30,2.5099
2023-07-31,18.49405
2023-08-01,23.91017
2023-08-02,27.21268
2023-08-03,26.28797
2023-08-04,24.43857
2023-08-05,6.60501
2023-08-06,2.1136
2023-08-07,17.56935
2023-08-08,21.79656
2023-08-09,22.85336
2023-08-10,23.11756
2023-08-11,18.22985
2023-08-12,7.00132
2023-08-13,2.1136
2023-08-14,14.79524
2023-08-15,11.75693
2023-08-16,21.53236
2023-08-17,28.00528
2023-08-18,20.34346
2023-08-19,8.19022
2023-08-20,2.2457
2023-08-21,16.51254
2023-08-22,18.89035
2023-08-23,22.45706
2023-08-24,24.17437
2023-08-25,19.02245
2023-08-26,6.60501
2023-08-27,2.5099
2023-08-28,13.87054
2023-08-29,20.60766
2023-08-30,19.68295
2023-08-31,19.81505
2023-09-01,17.30515
2023-09-02,6.07661
2023-09-03,2.1136
2023-09-04,13.60634
2023-09-05,19.02245
2023-09-06,19.15455
2023-09-07,20.87186
2023-09-08,17.56935
2023-09-09,7.13342
2023-09-10,1.8494
2023-09-11,14.92734
2023-09-12,18.75825
2023-09-13,20.34346
2023-09-14,19.81505
2023-09-15,14.92734
2023-09-16,6.86922
2023-09-17,1.7173
2023-09-18,13.60634
2023-09-19,21.79656
2023-09-20,19.15455
2023-09-21,24.70277
2023-09-22,18.62615
2023-09-23,6.07661
2023-09-24,3.96301
2023-09-25,12.28533
2023-09-26,19.81505
2023-09-27,18.89035
2023-09-28,9.37912
2023-09-29,7.66182
2023-09-30,5.01981
2023-10-01,2.642
2023-10-02,5.15191
2023-10-03,7.52972
2023-10-04,26.28797
2023-10-05,20.87186
2023-10-06,18.89035
2023-10-07,6.60501
2023-10-08,1.321
2023-10-09,8.19022
2023-10-10,24.17437
2023-10-11,25.49537
2023-10-12,24.04227
2023-10-13,18.22985
2023-10-14,6.47291
2023-10-15,2.3778
2023-10-16,15.85204
2023-10-17,21.00396
2023-10-18,21.40026
2023-10-19,22.98546
2023-10-20,22.19286
2023-10-21,7.66182
2023-10-22,1.8494
2023-10-23,15.45574
2023-10-24,24.57067
2023-10-25,27.60898
2023-10-26,27.60898
2023-10-27,24.57067
2023-10-28,8.85072
2023-10-29,1.8494
2023-10-30,15.71994
2023-10-31,26.55217
2023-11-01,20.60766
2023-11-02,22.72126
2023-11-03,22.06076
2023-11-04,8.32232
2023-11-05,1.321
2023-11-06,23.51387
2023-11-07,30.25099
2023-11-08,28.13738
2023-11-09,26.68428
2023-11-10,24.70277
2023-11-11,8.19022
2023-11-12,2.2457
2023-11-13,19.68295
2023-11-14,23.64597
2023-11-15,25.62747
2023-11-16,28.53368
2023-11-17,20.87186
2023-11-18,6.34081
2023-11-19,2.7741
2023-11-20,16.38044
2023-11-21,24.70277
2023-11-22,21.53236
2023-11-23,19.02245
2023-11-24,16.24834
2023-11-25,6.73712
2023-11-26,2.2457
2023-11-27,13.07793
2023-11-28,20.21136
2023-11-29,22.06076
2023-11-30,20.60766
2023-12-01,23.64597
2023-12-02,7.52972
2023-12-03,2.642
2023-12-04,15.58784
2023-12-05,22.32496
2023-12-06,22.98546
2023-12-07,23.91017
2023-12-08,22.72126
2023-12-09,9.51122
2023-12-10,1.9815
2023-12-11,14.26684
2023-12-12,17.96565
2023-12-13,20.34346
2023-12-14,28.79788
2023-12-15,21.79656
2023-12-16,8.05812
2023-12-17,3.1704
2023-12-18,12.54953
2023-12-19,19.02245
2023-12-20,22.58916
2023-12-21,23.91017
2023-12-22,19.81505
2023-12-23,7.13342
2023-12-24,1.7173
2023-12-25,2.642
2023-12-26,18.22985
2023-12-27,19.94715
2023-12-28,21.79656
2023-12-29,14.00264
2023-12-30,3.83091
2024-01-01,3.0383
2024-01-02,17.04095
2024-01-03,21.92866
2024-01-04,23.51387
2024-01-05,19.41875
2024-01-06,5.15191
2024-01-07,2.2457
2024-01-08,12.81373
2024-01-09,20.60766
2024-01-10,19.55085
2024-01-11,18.62615
2024-01-12,18.62615
2024-01-13,6.20871
2024-01-14,1.8494
2024-01-15,14.66314
2024-01-16,17.70145
2024-01-17,20.87186
2024-01-18,19.15455
2024-01-19,17.96565
2024-01-20,7.79392
2024-01-21,1.321
2024-01-22,13.87054
2024-01-23,19.15455
2024-01-24,21.53236
2024-01-25,19.55085
2024-01-26,18.62615
2024-01-27,5.54821
2024-01-28,2.2457
2024-01-29,17.56935
2024-01-30,17.30515
2024-01-31,17.96565
2024-02-01,18.49405
2024-02-02,22.32496
2024-02-03,6.20871
2024-02-04,2.5099
2024-02-05,16.51254
2024-02-06,22.32496
2024-02-07,19.41875
2024-02-08,15.45574
2024-02-09,7.39762
2024-02-10,4.88771
2024-02-11,2.2457
2024-02-12,4.35931
2024-02-13,16.64464
2024-02-14,17.43725
2024-02-15,19.41875
2024-02-16,17.83355
2024-02-17,7.52972
2024-02-18,2.642
2024-02-19,16.11624
2024-02-20,16.64464
2024-02-21,21.13606
2024-02-22,20.60766
2024-02-23,23.38177
2024-02-24,8.05812
2024-02-25,1.321
2024-02-26,12.94583
2024-02-27,23.11756
2024-02-28,21.00396
2024-02-29,20.87186
2024-03-01,8.58652
2024-03-02,4.88771
2024-03-03,2.2457
2024-03-04,14.39894
2024-03-05,19.28665
2024-03-06,19.81505
2024-03-07,21.26816
2024-03-08,17.17305
2024-03-09,7.00132
2024-03-10,1.1889
2024-03-11,13.47424
2024-03-12,21.66446
2024-03-13,18.22985
2024-03-14,21.79656
2024-03-15,20.87186
2024-03-16,5.81241
2024-03-17,1.7173
2024-03-18,13.60634
2024-03-19,21.53236
2024-03-20,20.34346
