date,4대보험가입
2023-05-30,51.2524
2023-05-31,55.87668
2023-06-01,68.20809
2023-06-02,49.71098
2023-06-03,12.90944
2023-06-04,17.91907
2023-06-05,53.17919
2023-06-06,22.15799
2023-06-07,61.07899
2023-06-08,48.16955
2023-06-09,49.71098
2023-06-10,15.79961
2023-06-11,14.45086
2023-06-12,58.57418
2023-06-13,57.03275
2023-06-14,55.10597
2023-06-15,49.32562
2023-06-16,41.42581
2023-06-17,12.71676
2023-06-18,16.37764
2023-06-19,55.29865
2023-06-20,49.13294
2023-06-21,48.16955
2023-06-22,52.60115
2023-06-23,46.62813
2023-06-24,11.36801
2023-06-25,12.71676
2023-06-26,53.56454
2023-06-27,46.43545
2023-06-28,55.10597
2023-06-29,47.7842
2023-06-30,49.5183
2023-07-01,16.95568
2023-07-02,11.75337
2023-07-03,69.55684
2023-07-04,66.85934
2023-07-05,61.07899
2023-07-06,55.87668
2023-07-07,48.94026
2023-07-08,12.71676
2023-07-09,13.87283
2023-07-10,61.27167
2023-07-11,57.99614
2023-07-12,56.84007
2023-07-13,48.16955
2023-07-14,42.77456
2023-07-15,15.41425
2023-07-16,11.94605
2023-07-17,50.09633
2023-07-18,49.90366
2023-07-19,48.55491
2023-07-20,47.01348
2023-07-21,41.81117
2023-07-22,10.01926
2023-07-23,14.83622
2023-07-24,45.0867
2023-07-25,47.20616
2023-07-26,43.15992
2023-07-27,40.26974
2023-07-28,44.31599
2023-07-29,14.64354
2023-07-30,11.75337
2023-07-31,55.29865
2023-08-01,54.72061
2023-08-02,52.02312
2023-08-03,46.43545
2023-08-04,41.42581
2023-08-05,15.22157
2023-08-06,12.52408
2023-08-07,55.684
2023-08-08,53.17919
2023-08-09,46.24277
2023-08-10,47.97687
2023-08-11,36.03082
2023-08-12,14.25818
2023-08-13,11.94605
2023-08-14,42.19653
2023-08-15,18.11175
2023-08-16,49.90366
2023-08-17,41.04046
2023-08-18,38.34296
2023-08-19,11.94605
2023-08-20,14.06551
2023-08-21,49.5183
2023-08-22,44.89402
2023-08-23,51.44508
2023-08-24,44.70134
2023-08-25,37.57225
2023-08-26,15.79961
2023-08-27,10.78998
2023-08-28,49.71098
2023-08-29,56.06936
2023-08-30,48.16955
2023-08-31,55.10597
2023-09-01,54.72061
2023-09-02,14.64354
2023-09-03,16.18497
2023-09-04,53.75722
2023-09-05,58.3815
2023-09-06,55.10597
2023-09-07,46.62813
2023-09-08,44.70134
2023-09-09,12.3314
2023-09-10,13.68015
2023-09-11,60.88631
2023-09-12,55.29865
2023-09-13,46.62813
2023-09-14,41.23314
2023-09-15,40.07707
2023-09-16,11.94605
2023-09-17,13.48747
2023-09-18,48.94026
2023-09-19,49.71098
2023-09-20,41.61849
2023-09-21,36.60886
2023-09-22,34.68208
2023-09-23,12.13872
2023-09-24,12.71676
2023-09-25,44.12331
2023-09-26,47.39884
2023-09-27,28.32369
2023-09-28,7.70712
2023-09-29,7.51445
2023-09-30,6.93641
2023-10-01,12.90944
2023-10-02,11.94605
2023-10-03,16.37764
2023-10-04,59.92292
2023-10-05,53.9499
2023-10-06,47.59152
2023-10-07,12.71676
2023-10-08,10.01926
2023-10-09,16.95568
2023-10-10,66.47398
2023-10-11,51.44508
2023-10-12,50.48169
2023-10-13,39.49903
2023-10-14,13.10211
2023-10-15,13.29479
2023-10-16,55.684
2023-10-17,38.921
2023-10-18,44.70134
2023-10-19,36.2235
2023-10-20,35.06743
2023-10-21,11.17533
2023-10-22,12.3314
2023-10-23,50.67437
2023-10-24,42.19653
2023-10-25,44.50867
2023-10-26,47.01348
2023-10-27,36.60886
2023-10-28,12.71676
2023-10-29,12.90944
2023-10-30,42.19653
2023-10-31,45.0867
2023-11-01,58.95953
2023-11-02,45.85741
2023-11-03,40.46242
2023-11-04,16.18497
2023-11-05,21.77263
2023-11-06,58.3815
2023-11-07,52.60115
2023-11-08,41.42581
2023-11-09,41.04046
2023-11-10,40.46242
2023-11-11,14.06551
2023-11-12,14.45086
2023-11-13,54.52793
2023-11-14,54.91329
2023-11-15,46.62813
2023-11-16,42.38921
2023-11-17,33.91136
2023-11-18,10.01926
2023-11-19,13.48747
2023-11-20,47.20616
2023-11-21,44.31599
2023-11-22,44.89402
2023-11-23,40.46242
2023-11-24,45.47206
2023-11-25,11.94605
2023-11-26,13.87283
2023-11-27,47.7842
2023-11-28,55.29865
2023-11-29,47.97687
2023-11-30,49.90366
2023-12-01,52.21579
2023-12-02,13.87283
2023-12-03,13.10211
2023-12-04,62.23506
2023-12-05,57.61078
2023-12-06,52.02312
2023-12-07,49.71098
2023-12-08,39.88439
2023-12-09,13.87283
2023-12-10,15.79961
2023-12-11,58.3815
2023-12-12,44.89402
2023-12-13,45.85741
2023-12-14,41.81117
2023-12-15,36.2235
2023-12-16,9.44123
2023-12-17,12.3314
2023-12-18,43.93063
2023-12-19,47.39884
2023-12-20,42.58188
2023-12-21,37.76493
2023-12-22,37.95761
2023-12-23,10.78998
2023-12-24,7.70712
2023-12-25,11.17533
2023-12-26,49.90366
2023-12-27,47.39884
2023-12-28,43.3526
2023-12-29,38.34296
2023-12-30,14.25818
2023-12-31,14.06551
2024-01-01,19.07514
2024-01-02,79.5761
2024-01-03,69.94219
2024-01-04,69.36416
2024-01-05,54.33526
2024-01-06,16.37764
2024-01-07,17.72639
2024-01-08,69.94219
2024-01-09,62.42774
2024-01-10,58.95953
2024-01-11,59.34489
2024-01-12,51.63776
2024-01-13,16.37764
2024-01-14,18.30443
2024-01-15,63.39113
2024-01-16,54.72061
2024-01-17,50.28901
2024-01-18,47.7842
2024-01-19,42.96724
2024-01-20,18.11175
2024-01-21,14.64354
2024-01-22,56.06936
2024-01-23,53.17919
2024-01-24,49.5183
2024-01-25,45.47206
2024-01-26,43.15992
2024-01-27,15.99229
2024-01-28,19.84585
2024-01-29,54.14258
2024-01-30,55.10597
2024-01-31,53.37186
2024-02-01,72.63969
2024-02-02,53.75722
2024-02-03,18.4971
2024-02-04,16.57032
2024-02-05,75.33718
2024-02-06,57.41811
2024-02-07,45.0867
2024-02-08,38.15028
2024-02-09,13.10211
2024-02-10,7.8998
2024-02-11,10.98265
2024-02-12,18.68978
2024-02-13,63.39113
2024-02-14,53.9499
2024-02-15,55.10597
2024-02-16,43.3526
2024-02-17,14.06551
2024-02-18,14.45086
2024-02-19,48.36223
2024-02-20,53.56454
2024-02-21,48.36223
2024-02-22,39.88439
2024-02-23,41.42581
2024-02-24,16.18497
2024-02-25,17.34104
2024-02-26,56.45472
2024-02-27,51.83044
2024-02-28,49.5183
2024-02-29,43.3526
2024-03-01,20.80924
2024-03-02,15.41425
2024-03-03,18.68978
2024-03-04,80.92485
2024-03-05,75.33718
2024-03-06,65.89595
2024-03-07,65.89595
2024-03-08,53.75722
2024-03-09,19.65317
2024-03-10,18.11175
2024-03-11,58.95953
2024-03-12,51.63776
2024-03-13,51.44508
2024-03-14,50.86705
2024-03-15,40.6551
2024-03-16,14.64354
2024-03-17,15.79961
2024-03-18,52.02312
2024-03-19,55.684
2024-03-20,43.54527
