date,가계부
2023-05-30,21.78617
2023-05-31,24.05136
2023-06-01,27.15336
2023-06-02,19.24686
2023-06-03,12.10503
2023-06-04,12.82643
2023-06-05,19.34785
2023-06-06,17.02496
2023-06-07,22.57971
2023-06-08,17.01053
2023-06-09,16.57769
2023-06-10,11.23935
2023-06-11,14.48564
2023-06-12,22.49314
2023-06-13,19.91054
2023-06-14,19.60756
2023-06-15,19.24686
2023-06-16,15.85629
2023-06-17,10.28711
2023-06-18,12.30702
2023-06-19,17.96277
2023-06-20,20.66079
2023-06-21,18.92944
2023-06-22,18.03491
2023-06-23,17.40008
2023-06-24,11.23935
2023-06-25,13.14384
2023-06-26,19.80955
2023-06-27,19.98268
2023-06-28,18.56874
2023-06-29,17.18366
2023-06-30,19.20357
2023-07-01,15.48117
2023-07-02,17.89063
2023-07-03,25.37873
2023-07-04,19.86726
2023-07-05,20.74736
2023-07-06,17.11152
2023-07-07,14.75977
2023-07-08,10.60453
2023-07-09,13.67767
2023-07-10,23.21454
2023-07-11,19.05929
2023-07-12,16.49112
2023-07-13,18.26576
2023-07-14,13.01399
2023-07-15,11.13836
2023-07-16,12.07617
2023-07-17,21.56975
2023-07-18,18.72745
2023-07-19,15.52445
2023-07-20,16.92396
2023-07-21,15.40903
2023-07-22,10.18612
2023-07-23,15.25032
2023-07-24,19.70855
2023-07-25,24.15235
2023-07-26,19.76626
2023-07-27,16.21699
2023-07-28,13.64882
2023-07-29,10.67667
2023-07-30,11.23935
2023-07-31,21.33891
2023-08-01,22.86827
2023-08-02,20.02597
2023-08-03,16.53441
2023-08-04,15.32246
2023-08-05,12.69658
2023-08-06,14.29808
2023-08-07,21.36776
2023-08-08,18.04934
2023-08-09,17.70307
2023-08-10,19.18915
2023-08-11,16.36127
2023-08-12,11.34035
2023-08-13,13.36026
2023-08-14,18.41004
2023-08-15,14.55778
2023-08-16,20.89164
2023-08-17,19.26128
2023-08-18,17.09709
2023-08-19,11.23935
2023-08-20,12.78314
2023-08-21,20.86279
2023-08-22,20.94935
2023-08-23,19.23243
2023-08-24,16.79411
2023-08-25,18.55432
2023-08-26,12.79757
2023-08-27,14.73091
2023-08-28,23.27225
2023-08-29,23.73394
2023-08-30,20.14139
2023-08-31,21.32448
2023-09-01,25.14788
2023-09-02,14.50007
2023-09-03,19.319
2023-09-04,23.73394
2023-09-05,23.43096
2023-09-06,20.79065
2023-09-07,19.9394
2023-09-08,16.17371
2023-09-09,12.11946
2023-09-10,14.88962
2023-09-11,22.79613
2023-09-12,18.22247
2023-09-13,17.50108
2023-09-14,16.54883
2023-09-15,15.6543
2023-09-16,10.66224
2023-09-17,14.61549
2023-09-18,19.23243
2023-09-19,19.69412
2023-09-20,17.63093
2023-09-21,17.9772
2023-09-22,15.12047
2023-09-23,10.53239
2023-09-24,12.92742
2023-09-25,20.77622
2023-09-26,18.28019
2023-09-27,13.59111
2023-09-28,8.90203
2023-09-29,8.68561
2023-09-30,11.48463
2023-10-01,15.40903
2023-10-02,17.41451
2023-10-03,20.11253
2023-10-04,26.72053
2023-10-05,21.19463
2023-10-06,15.84186
2023-10-07,11.88861
2023-10-08,12.33588
2023-10-09,15.81301
2023-10-10,23.28668
2023-10-11,21.55533
2023-10-12,18.56874
2023-10-13,15.43788
2023-10-14,10.79209
2023-10-15,14.39907
2023-10-16,20.14139
2023-10-17,19.5787
2023-10-18,15.48117
2023-10-19,19.52099
2023-10-20,16.56326
2023-10-21,11.51349
2023-10-22,14.62992
2023-10-23,22.69513
2023-10-24,22.75284
2023-10-25,25.81157
2023-10-26,21.52647
2023-10-27,17.94834
2023-10-28,12.46573
2023-10-29,16.43341
2023-10-30,26.38868
2023-10-31,28.10561
2023-11-01,34.64146
2023-11-02,26.46082
2023-11-03,22.92598
2023-11-04,16.33241
2023-11-05,19.33342
2023-11-06,29.79368
2023-11-07,25.2633
2023-11-08,24.05136
2023-11-09,21.91602
2023-11-10,21.06478
2023-11-11,15.42345
2023-11-12,17.77521
2023-11-13,26.50411
2023-11-14,25.24888
2023-11-15,25.39316
2023-11-16,23.31553
2023-11-17,21.38219
2023-11-18,14.28365
2023-11-19,20.73293
2023-11-20,30.18323
2023-11-21,28.98571
2023-11-22,27.60063
2023-11-23,26.61953
2023-11-24,26.53296
2023-11-25,16.88068
2023-11-26,23.73394
2023-11-27,34.39619
2023-11-28,31.81359
2023-11-29,31.72702
2023-11-30,34.30962
2023-12-01,37.77232
2023-12-02,26.05684
2023-12-03,27.91804
2023-12-04,40.02308
2023-12-05,39.22954
2023-12-06,36.53152
2023-12-07,31.20761
2023-12-08,28.33645
2023-12-09,21.39662
2023-12-10,25.88371
2023-12-11,37.12307
2023-12-12,35.39171
2023-12-13,31.13547
2023-12-14,30.50064
2023-12-15,27.96133
2023-12-16,20.01154
2023-12-17,24.7439
2023-12-18,30.55836
2023-12-19,30.55836
2023-12-20,30.47179
2023-12-21,27.91804
2023-12-22,27.13894
2023-12-23,19.05929
2023-12-24,20.80507
2023-12-25,28.40859
2023-12-26,40.61462
2023-12-27,40.08079
2023-12-28,37.90217
2023-12-29,33.90564
2023-12-30,28.23546
2023-12-31,38.45044
2024-01-01,66.65704
2024-01-02,81.89294
2024-01-03,60.38089
2024-01-04,45.69326
2024-01-05,39.46039
2024-01-06,26.67724
2024-01-07,32.83797
2024-01-08,36.3151
2024-01-09,33.63151
2024-01-10,34.42504
2024-01-11,30.93348
2024-01-12,25.22002
2024-01-13,17.05381
2024-01-14,23.57524
2024-01-15,34.80017
2024-01-16,30.41408
2024-01-17,27.48521
2024-01-18,26.31654
2024-01-19,25.69614
2024-01-20,17.93392
2024-01-21,21.61304
2024-01-22,29.69268
2024-01-23,27.75934
2024-01-24,26.9658
2024-01-25,29.1877
2024-01-26,23.24339
2024-01-27,16.08714
2024-01-28,21.42547
2024-01-29,28.12004
2024-01-30,27.75934
2024-01-31,29.69268
2024-02-01,33.19867
2024-02-02,25.68171
2024-02-03,17.6165
2024-02-04,20.35781
2024-02-05,27.88919
2024-02-06,24.96032
2024-02-07,20.04039
2024-02-08,18.00605
2024-02-09,11.16721
2024-02-10,11.61448
2024-02-11,13.77867
2024-02-12,19.60756
2024-02-13,27.97576
2024-02-14,24.46977
2024-02-15,22.522
2024-02-16,19.88169
2024-02-17,13.31698
2024-02-18,16.62097
2024-02-19,24.45534
2024-02-20,24.96032
2024-02-21,24.0225
2024-02-22,21.15134
2024-02-23,25.97027
2024-02-24,17.63093
2024-02-25,18.98715
2024-02-26,27.12451
2024-02-27,26.47525
2024-02-28,25.09017
2024-02-29,25.40758
2024-03-01,21.35334
2024-03-02,20.41552
2024-03-03,25.9847
2024-03-04,30.80363
2024-03-05,27.91804
2024-03-06,25.30659
2024-03-07,24.03693
2024-03-08,21.59861
2024-03-09,15.72644
2024-03-10,18.78516
2024-03-11,25.76828
2024-03-12,22.75284
2024-03-13,21.10806
2024-03-14,20.02597
2024-03-15,19.43442
2024-03-16,12.97071
2024-03-17,15.76973
2024-03-18,22.30558
2024-03-19,19.69412
2024-03-20,21.97374
