date,LG생활건강주가
2023-05-29,1.31866
2023-05-30,11.6527
2023-05-31,11.07747
2023-06-01,8.80008
2023-06-02,9.1802
2023-06-03,2.3413
2023-06-04,1.4734
2023-06-05,7.49486
2023-06-06,1.58778
2023-06-07,7.64624
2023-06-08,7.51168
2023-06-09,8.35267
2023-06-10,1.58441
2023-06-11,1.34557
2023-06-12,11.07747
2023-06-13,9.63097
2023-06-14,9.98755
2023-06-15,9.60069
2023-06-16,8.36613
2023-06-17,1.94436
2023-06-18,1.8838
2023-06-19,8.60497
2023-06-20,8.92454
2023-06-21,10.43159
2023-06-22,11.89154
2023-06-23,10.51232
2023-06-24,2.089
2023-06-25,1.62478
2023-06-26,9.53005
2023-06-27,11.12793
2023-06-28,11.16493
2023-06-29,13.13284
2023-06-30,10.58297
2023-07-01,2.53641
2023-07-02,1.8838
2023-07-03,10.89245
2023-07-04,10.92273
2023-07-05,14.25303
2023-07-06,13.78544
2023-07-07,11.4946
2023-07-08,2.10582
2023-07-09,1.76607
2023-07-10,11.28603
2023-07-11,10.48878
2023-07-12,11.54169
2023-07-13,10.50896
2023-07-14,9.46614
2023-07-15,1.90735
2023-07-16,1.54405
2023-07-17,9.00191
2023-07-18,9.53342
2023-07-19,8.61506
2023-07-20,8.76644
2023-07-21,7.7438
2023-07-22,1.54741
2023-07-23,1.45322
2023-07-24,9.91354
2023-07-25,9.58387
2023-07-26,13.26403
2023-07-27,15.81727
2023-07-28,13.90654
2023-07-29,2.22693
2023-07-30,1.62814
2023-07-31,10.11201
2023-08-01,10.78144
2023-08-02,12.20439
2023-08-03,9.43586
2023-08-04,10.69398
2023-08-05,1.66851
2023-08-06,1.67524
2023-08-07,9.93709
2023-08-08,8.3594
2023-08-09,8.33249
2023-08-10,34.40643
2023-08-11,22.15157
2023-08-12,3.50523
2023-08-13,3.09819
2023-08-14,17.4656
2023-08-15,3.79453
2023-08-16,16.59434
2023-08-17,12.38941
2023-08-18,11.29612
2023-08-19,1.52386
2023-08-20,1.33548
2023-08-21,9.82608
2023-08-22,9.93373
2023-08-23,8.85726
2023-08-24,8.98173
2023-08-25,10.17929
2023-08-26,1.75597
2023-08-27,1.55414
2023-08-28,10.47868
2023-08-29,9.32149
2023-08-30,11.3264
2023-08-31,9.46277
2023-09-01,12.61143
2023-09-02,1.85016
2023-09-03,1.43976
2023-09-04,10.2903
2023-09-05,8.45695
2023-09-06,7.64624
2023-09-07,7.43095
2023-09-08,6.97345
2023-09-09,1.17065
2023-09-10,1.10001
2023-09-11,7.68325
2023-09-12,8.59488
2023-09-13,8.02637
2023-09-14,7.53523
2023-09-15,8.28876
2023-09-16,1.59787
2023-09-17,1.2682
2023-09-18,7.20557
2023-09-19,7.10465
2023-09-20,6.32085
2023-09-21,6.35785
2023-09-22,6.14256
2023-09-23,1.09328
2023-09-24,0.85444
2023-09-25,7.20893
2023-09-26,6.64042
2023-09-27,5.74898
2023-09-28,0.7737
2023-09-29,0.60214
2023-09-30,0.59205
2023-10-01,0.67951
2023-10-02,0.87126
2023-10-03,0.86789
2023-10-04,6.51259
2023-10-05,6.02146
2023-10-06,6.09883
2023-10-07,0.98899
2023-10-08,0.70979
2023-10-09,0.87126
2023-10-10,6.18965
2023-10-11,7.35358
2023-10-12,6.61015
2023-10-13,5.52359
2023-10-14,0.87126
2023-10-15,0.74343
2023-10-16,6.21657
2023-10-17,5.54714
2023-10-18,7.1181
2023-10-19,11.43404
2023-10-20,9.78908
2023-10-21,2.12264
2023-10-22,1.94772
2023-10-23,8.84717
2023-10-24,8.81353
2023-10-25,9.82608
2023-10-26,9.23402
2023-10-27,100.0
2023-10-28,23.83355
2023-10-29,12.62152
2023-10-30,23.70235
2023-10-31,16.87354
2023-11-01,13.27412
2023-11-02,12.91754
2023-11-03,10.67716
2023-11-04,2.2572
2023-11-05,2.60032
2023-11-06,16.2243
2023-11-07,11.2894
2023-11-08,9.69152
2023-11-09,8.8539
2023-11-10,8.03982
2023-11-11,1.54068
2023-11-12,1.29511
2023-11-13,7.4545
2023-11-14,7.61597
2023-11-15,7.78753
2023-11-16,8.57469
2023-11-17,7.85144
2023-11-18,1.48349
2023-11-19,1.1841
2023-11-20,7.07101
2023-11-21,7.65633
2023-11-22,6.69425
2023-11-23,6.18293
2023-11-24,5.84653
2023-11-25,1.10001
2023-11-26,0.92844
2023-11-27,6.00127
2023-11-28,6.0551
2023-11-29,5.91717
2023-11-30,6.02482
2023-12-01,5.67497
2023-12-02,1.3153
2023-12-03,1.07309
2023-12-04,6.06519
2023-12-05,5.93063
2023-12-06,5.76243
2023-12-07,6.12574
2023-12-08,5.70861
2023-12-09,1.22784
2023-12-10,0.86116
2023-12-11,5.72879
2023-12-12,5.8869
2023-12-13,6.87926
2023-12-14,8.69916
2023-12-15,7.21229
2023-12-16,1.34894
2023-12-17,1.2312
2023-12-18,7.14501
2023-12-19,7.79426
2023-12-20,7.68325
2023-12-21,6.7548
2023-12-22,6.18293
2023-12-23,1.37585
2023-12-24,0.96881
2023-12-25,0.96545
2023-12-26,6.2132
2023-12-27,6.17283
2023-12-28,6.99364
2023-12-29,2.70797
2023-12-30,1.19083
2023-12-31,1.02936
2024-01-01,1.026
2024-01-02,6.86917
2024-01-03,6.36458
2024-01-04,6.57987
2024-01-05,5.96763
2024-01-06,1.10001
2024-01-07,1.37585
2024-01-08,6.65388
2024-01-09,7.22911
2024-01-10,6.73798
2024-01-11,6.35112
2024-01-12,6.47559
2024-01-13,1.58441
2024-01-14,1.27157
2024-01-15,7.48814
2024-01-16,7.01718
2024-01-17,8.24166
2024-01-18,15.67598
2024-01-19,7.83799
2024-01-20,1.42294
2024-01-21,1.17401
2024-01-22,7.47805
2024-01-23,7.03737
2024-01-24,6.83553
2024-01-25,6.11228
2024-01-26,6.01809
2024-01-27,1.2312
2024-01-28,0.95199
2024-01-29,6.22666
2024-01-30,6.11901
2024-01-31,9.14656
2024-02-01,7.73371
2024-02-02,8.15083
2024-02-03,1.62814
2024-02-04,1.13364
2024-02-05,7.07774
2024-02-06,7.75725
2024-02-07,7.15174
2024-02-08,6.04837
2024-02-09,1.19083
2024-02-10,1.08991
2024-02-11,0.90826
2024-02-12,1.24802
2024-02-13,7.17193
2024-02-14,7.03064
2024-02-15,11.86463
2024-02-16,10.14565
2024-02-17,1.84344
2024-02-18,1.50031
2024-02-19,8.97836
2024-02-20,8.13065
2024-02-21,7.19211
2024-02-22,6.81198
2024-02-23,6.3343
2024-02-24,1.24129
2024-02-25,1.16728
2024-02-26,6.77162
2024-02-27,7.20893
2024-02-28,7.26948
2024-02-29,6.13247
2024-03-01,1.25475
2024-03-02,0.9789
2024-03-03,1.04282
2024-03-04,6.27375
2024-03-05,7.34012
2024-03-06,8.09701
2024-03-07,6.74807
2024-03-08,6.48568
2024-03-09,1.15383
2024-03-10,0.86453
2024-03-11,9.01537
2024-03-12,6.77834
2024-03-13,6.32085
2024-03-14,6.27712
2024-03-15,5.93399
2024-03-16,1.02936
2024-03-17,0.9049
2024-03-18,7.02391
2024-03-19,6.71779
2024-03-20,16.35886
