date,KODEX2차전지산업
2023-05-29,1.89993
2023-05-30,15.86447
2023-05-31,16.01752
2023-06-01,15.08338
2023-06-02,15.86974
2023-06-03,1.58855
2023-06-04,1.15579
2023-06-05,14.86172
2023-06-06,2.00548
2023-06-07,18.55077
2023-06-08,16.05446
2023-06-09,16.45556
2023-06-10,1.75744
2023-06-11,1.28773
2023-06-12,16.56111
2023-06-13,18.24994
2023-06-14,19.76461
2023-06-15,19.59573
2023-06-16,16.93054
2023-06-17,1.50411
2023-06-18,1.10829
2023-06-19,14.85644
2023-06-20,12.88262
2023-06-21,12.94067
2023-06-22,13.10428
2023-06-23,12.21237
2023-06-24,1.08718
2023-06-25,0.9658
2023-06-26,13.82731
2023-06-27,12.81929
2023-06-28,14.58729
2023-06-29,13.80092
2023-06-30,15.04644
2023-07-01,1.66772
2023-07-02,1.13468
2023-07-03,19.33713
2023-07-04,19.27907
2023-07-05,16.73527
2023-07-06,15.21004
2023-07-07,12.78762
2023-07-08,1.93687
2023-07-09,1.53578
2023-07-10,15.13616
2023-07-11,14.97783
2023-07-12,14.1123
2023-07-13,13.76398
2023-07-14,14.27591
2023-07-15,1.75216
2023-07-16,1.25606
2023-07-17,13.18344
2023-07-18,21.53789
2023-07-19,23.00506
2023-07-20,20.19738
2023-07-21,19.791
2023-07-22,2.85518
2023-07-23,2.15853
2023-07-24,27.61241
2023-07-25,27.46464
2023-07-26,46.8651
2023-07-27,34.01414
2023-07-28,27.51741
2023-07-29,3.251
2023-07-30,2.16381
2023-07-31,23.56449
2023-08-01,23.97086
2023-08-02,21.41123
2023-08-03,19.92294
2023-08-04,18.05995
2023-08-05,1.95799
2023-08-06,1.40911
2023-08-07,20.44542
2023-08-08,18.78298
2023-08-09,17.26831
2023-08-10,14.6084
2023-08-11,14.40785
2023-08-12,1.50939
2023-08-13,1.18218
2023-08-14,13.03039
2023-08-15,2.04243
2023-08-16,14.40257
2023-08-17,14.78256
2023-08-18,13.82731
2023-08-19,1.4355
2023-08-20,0.96052
2023-08-21,14.26008
2023-08-22,14.00675
2023-08-23,12.32847
2023-08-24,14.29702
2023-08-25,13.91175
2023-08-26,1.29301
2023-08-27,0.84969
2023-08-28,13.83259
2023-08-29,12.84568
2023-08-30,12.98817
2023-08-31,11.70572
2023-09-01,11.63711
2023-09-02,1.19801
2023-09-03,1.00274
2023-09-04,12.75596
2023-09-05,11.79544
2023-09-06,11.06713
2023-09-07,11.9221
2023-09-08,11.34156
2023-09-09,1.21912
2023-09-10,0.89191
2023-09-11,10.77686
2023-09-12,11.54211
2023-09-13,10.91408
2023-09-14,11.71099
2023-09-15,11.76905
2023-09-16,1.18746
2023-09-17,0.94996
2023-09-18,9.48385
2023-09-19,9.45218
2023-09-20,9.61579
2023-09-21,9.0933
2023-09-22,8.88748
2023-09-23,0.99218
2023-09-24,0.6597
2023-09-25,10.48659
2023-09-26,9.04053
2023-09-27,8.39666
2023-09-28,0.81802
2023-09-29,0.6597
2023-09-30,0.63858
2023-10-01,0.57525
2023-10-02,0.80219
2023-10-03,0.74414
2023-10-04,9.5419
2023-10-05,9.52079
2023-10-06,8.59193
2023-10-07,0.93413
2023-10-08,0.6597
2023-10-09,1.05024
2023-10-10,9.15663
2023-10-11,11.17796
2023-10-12,11.93793
2023-10-13,8.97192
2023-10-14,0.98163
2023-10-15,0.6597
2023-10-16,8.13806
2023-10-17,8.86637
2023-10-18,8.15389
2023-10-19,8.34388
2023-10-20,8.53915
2023-10-21,1.07135
2023-10-22,0.70192
2023-10-23,8.25416
2023-10-24,9.45218
2023-10-25,11.33628
2023-10-26,10.13299
2023-10-27,10.02216
2023-10-28,1.0819
2023-10-29,0.70192
2023-10-30,9.79522
2023-10-31,10.5552
2023-11-01,10.88769
2023-11-02,12.10154
2023-11-03,11.39434
2023-11-04,1.24023
2023-11-05,1.01857
2023-11-06,27.98184
2023-11-07,21.47456
2023-11-08,13.47371
2023-11-09,13.17817
2023-11-10,10.37048
2023-11-11,1.26134
2023-11-12,0.90246
2023-11-13,10.34409
2023-11-14,11.55794
2023-11-15,13.10956
2023-11-16,10.7188
2023-11-17,9.56301
2023-11-18,0.90774
2023-11-19,0.79164
2023-11-20,11.65294
2023-11-21,11.24656
2023-11-22,9.64217
2023-11-23,9.92189
2023-11-24,8.59721
2023-11-25,0.97635
2023-11-26,0.92358
2023-11-27,9.27274
2023-11-28,9.07747
2023-11-29,11.01435
2023-11-30,10.47603
2023-12-01,8.66582
2023-12-02,1.13996
2023-12-03,0.97107
2023-12-04,10.80325
2023-12-05,9.26746
2023-12-06,9.48385
2023-12-07,9.15663
2023-12-08,9.50496
2023-12-09,1.1769
2023-12-10,0.99746
2023-12-11,9.46801
2023-12-12,8.44416
2023-12-13,8.10111
2023-12-14,9.59995
2023-12-15,10.48659
2023-12-16,0.9658
2023-12-17,0.9658
2023-12-18,10.93519
2023-12-19,9.77939
2023-12-20,10.74519
2023-12-21,9.27274
2023-12-22,9.27802
2023-12-23,0.94996
2023-12-24,0.79691
2023-12-25,0.84969
2023-12-26,8.91386
2023-12-27,9.48385
2023-12-28,10.36521
2023-12-29,4.06903
2023-12-30,0.85497
2023-12-31,0.73358
2024-01-01,0.79691
2024-01-02,9.75828
2024-01-03,9.3994
2024-01-04,8.64998
2024-01-05,9.40468
2024-01-06,1.02913
2024-01-07,0.60692
2024-01-08,7.8689
2024-01-09,8.42305
2024-01-10,7.39919
2024-01-11,8.4336
2024-01-12,7.48363
2024-01-13,0.72303
2024-01-14,0.67553
2024-01-15,7.80557
2024-01-16,7.87418
2024-01-17,7.75807
2024-01-18,8.03251
2024-01-19,8.90331
2024-01-20,1.24551
2024-01-21,0.79164
2024-01-22,10.52881
2024-01-23,9.72134
2024-01-24,8.76609
2024-01-25,9.42051
2024-01-26,9.91661
2024-01-27,1.16107
2024-01-28,1.08718
2024-01-29,9.27802
2024-01-30,8.96664
2024-01-31,7.99556
2024-02-01,7.92168
2024-02-02,9.56829
2024-02-03,1.28245
2024-02-04,0.89191
2024-02-05,8.2225
2024-02-06,7.83723
2024-02-07,9.56301
2024-02-08,8.90859
2024-02-09,1.16635
2024-02-10,0.7758
2024-02-11,0.78636
2024-02-12,0.86024
2024-02-13,9.45218
2024-02-14,8.28055
2024-02-15,8.9297
2024-02-16,10.4602
2024-02-17,1.21384
2024-02-18,0.85497
2024-02-19,8.82415
2024-02-20,9.43107
2024-02-21,8.71332
2024-02-22,8.87164
2024-02-23,8.37555
2024-02-24,0.94469
2024-02-25,0.69664
2024-02-26,7.47836
2024-02-27,7.29892
2024-02-28,8.13278
2024-02-29,7.64724
2024-03-01,1.13468
2024-03-02,0.75997
2024-03-03,0.56998
2024-03-04,8.2225
2024-03-05,8.00084
2024-03-06,7.27781
2024-03-07,8.07473
2024-03-08,8.61304
2024-03-09,0.84969
2024-03-10,0.61747
2024-03-11,7.15115
2024-03-12,10.00105
2024-03-13,10.66075
2024-03-14,8.90331
2024-03-15,7.54697
2024-03-16,1.0819
2024-03-17,0.71775
2024-03-18,9.05636
2024-03-19,8.61832
2024-03-20,7.07198
