date,야간선물
2023-06-01,53.97744
2023-06-02,48.82657
2023-06-03,22.46266
2023-06-04,2.2554
2023-06-05,22.55409
2023-06-06,25.44955
2023-06-07,39.07345
2023-06-08,50.13715
2023-06-09,45.87016
2023-06-10,19.41481
2023-06-11,2.37732
2023-06-12,30.38707
2023-06-13,56.78146
2023-06-14,54.34318
2023-06-15,63.15147
2023-06-16,47.48552
2023-06-17,21.63974
2023-06-18,2.28588
2023-06-19,28.40597
2023-06-20,47.9427
2023-06-21,59.89027
2023-06-22,60.74367
2023-06-23,51.11246
2023-06-24,22.21883
2023-06-25,3.35263
2023-06-26,32.70344
2023-06-27,56.75099
2023-06-28,56.04998
2023-06-29,49.40566
2023-06-30,47.57695
2023-07-01,19.1405
2023-07-02,3.07832
2023-07-03,30.44803
2023-07-04,45.26059
2023-07-05,48.46083
2023-07-06,59.31118
2023-07-07,55.34897
2023-07-08,27.30874
2023-07-09,3.35263
2023-07-10,36.51325
2023-07-11,55.56232
2023-07-12,61.38372
2023-07-13,53.70313
2023-07-14,47.88174
2023-07-15,21.7007
2023-07-16,3.35263
2023-07-17,30.26516
2023-07-18,49.67997
2023-07-19,50.68576
2023-07-20,53.6117
2023-07-21,54.61749
2023-07-22,22.79792
2023-07-23,3.04785
2023-07-24,26.97348
2023-07-25,45.41298
2023-07-26,52.72782
2023-07-27,63.27339
2023-07-28,47.18073
2023-07-29,14.84303
2023-07-30,2.65163
2023-07-31,19.93294
2023-08-01,37.00091
2023-08-02,49.13136
2023-08-03,52.14873
2023-08-04,47.72935
2023-08-05,18.62237
2023-08-06,2.86498
2023-08-07,28.31453
2023-08-08,47.85126
2023-08-09,50.7772
2023-08-10,54.16031
2023-08-11,39.9878
2023-08-12,16.79366
2023-08-13,2.46875
2023-08-14,22.88936
2023-08-15,23.77323
2023-08-16,35.41603
2023-08-17,47.66839
2023-08-18,47.9427
2023-08-19,20.4206
2023-08-20,2.89545
2023-08-21,29.71654
2023-08-22,46.32733
2023-08-23,45.3825
2023-08-24,50.38098
2023-08-25,47.27217
2023-08-26,20.72538
2023-08-27,2.43828
2023-08-28,28.16214
2023-08-29,38.67723
2023-08-30,42.88326
2023-08-31,38.89058
2023-09-01,34.19689
2023-09-02,15.08686
2023-09-03,2.71258
2023-09-04,20.45108
2023-09-05,34.86741
2023-09-06,39.34775
2023-09-07,49.22279
2023-09-08,39.50015
2023-09-09,16.03169
2023-09-10,2.2554
2023-09-11,22.91984
2023-09-12,36.26943
2023-09-13,42.91374
2023-09-14,44.04145
2023-09-15,39.53063
2023-09-16,19.26241
2023-09-17,3.35263
2023-09-18,24.01706
2023-09-19,39.25632
2023-09-20,36.0256
2023-09-21,49.55806
2023-09-22,40.23163
2023-09-23,17.06796
2023-09-24,2.2554
2023-09-25,26.5163
2023-09-26,42.09082
2023-09-27,36.20847
2023-09-28,17.79945
2023-09-29,6.21761
2023-09-30,2.8345
2023-10-01,0.97531
2023-10-02,3.90124
2023-10-03,7.86345
2023-10-04,50.71624
2023-10-05,47.91222
2023-10-06,41.99939
2023-10-07,18.89667
2023-10-08,1.88966
2023-10-09,9.81408
2023-10-10,32.73392
2023-10-11,44.77293
2023-10-12,43.46235
2023-10-13,41.96891
2023-10-14,19.20146
2023-10-15,2.74306
2023-10-16,28.9241
2023-10-17,46.26638
2023-10-18,46.78451
2023-10-19,52.81926
2023-10-20,49.31423
2023-10-21,23.6818
2023-10-22,3.1088
2023-10-23,37.97622
2023-10-24,50.01523
2023-10-25,55.71472
2023-10-26,72.26455
2023-10-27,68.11947
2023-10-28,33.00822
2023-10-29,6.37
2023-10-30,34.83693
2023-10-31,65.43736
2023-11-01,60.46936
2023-11-02,58.76257
2023-11-03,54.7394
2023-11-04,24.93142
2023-11-05,2.92593
2023-11-06,38.76866
2023-11-07,64.46205
2023-11-08,62.9686
2023-11-09,54.70893
2023-11-10,46.69308
2023-11-11,26.39439
2023-11-12,3.93172
2023-11-13,32.09387
2023-11-14,54.4651
2023-11-15,59.49405
2023-11-16,57.08625
2023-11-17,45.16915
2023-11-18,19.93294
2023-11-19,3.38311
2023-11-20,25.69338
2023-11-21,45.19963
2023-11-22,50.99055
2023-11-23,49.13136
2023-11-24,40.10972
2023-11-25,18.83572
2023-11-26,2.95641
2023-11-27,26.76013
2023-11-28,46.14446
2023-11-29,52.14873
2023-11-30,52.05729
2023-12-01,46.51021
2023-12-02,24.1085
2023-12-03,3.47455
2023-12-04,28.80219
2023-12-05,55.28802
2023-12-06,55.13562
2023-12-07,52.27064
2023-12-08,49.22279
2023-12-09,26.91252
2023-12-10,3.77933
2023-12-11,30.84425
2023-12-12,54.4651
2023-12-13,53.03261
2023-12-14,61.62755
2023-12-15,52.81926
2023-12-16,25.78482
2023-12-17,3.71837
2023-12-18,27.09539
2023-12-19,52.36208
2023-12-20,54.95275
2023-12-21,61.8409
2023-12-22,50.6248
2023-12-23,23.34654
2023-12-24,2.62115
2023-12-25,3.5355
2023-12-26,37.51904
2023-12-27,44.55958
2023-12-28,40.74977
2023-12-29,20.93873
2023-12-30,6.40048
2023-12-31,1.37153
2024-01-01,1.73727
2024-01-02,36.97043
2024-01-03,65.01066
2024-01-04,63.24291
2024-01-05,59.25022
2024-01-06,29.44224
2024-01-07,3.20024
2024-01-08,32.612
2024-01-09,63.06004
2024-01-10,63.21243
2024-01-11,69.00335
2024-01-12,68.14995
2024-01-13,27.55257
2024-01-14,2.92593
2024-01-15,29.99085
2024-01-16,56.4462
2024-01-17,78.45169
2024-01-18,75.40384
2024-01-19,68.05851
2024-01-20,37.48857
2024-01-21,5.12039
2024-01-22,36.0256
2024-01-23,57.20816
2024-01-24,62.45047
2024-01-25,64.15726
2024-01-26,56.23285
2024-01-27,31.88052
2024-01-28,6.06522
2024-01-29,34.80646
2024-01-30,59.58549
2024-01-31,66.80889
2024-02-01,74.55044
2024-02-02,62.84669
2024-02-03,38.92106
2024-02-04,6.37
2024-02-05,36.97043
2024-02-06,61.71898
2024-02-07,62.1152
2024-02-08,45.10819
2024-02-09,21.45687
2024-02-10,7.92441
2024-02-11,3.35263
2024-02-12,8.86924
2024-02-13,46.81499
2024-02-14,66.35172
2024-02-15,54.80036
2024-02-16,54.28223
2024-02-17,32.03291
2024-02-18,5.54708
2024-02-19,31.63669
2024-02-20,51.08198
2024-02-21,65.43736
2024-02-22,63.36482
2024-02-23,59.18927
2024-02-24,29.04602
2024-02-25,5.669
2024-02-26,32.21578
2024-02-27,52.36208
2024-02-28,52.45352
2024-02-29,51.99634
2024-03-01,34.80646
2024-03-02,11.21609
2024-03-03,3.47455
2024-03-04,29.3508
2024-03-05,55.44041
2024-03-06,61.71898
2024-03-07,59.09783
2024-03-08,51.93538
2024-03-09,33.95306
2024-03-10,5.63852
2024-03-11,37.33617
2024-03-12,61.65803
2024-03-13,52.66686
2024-03-14,56.08046
2024-03-15,52.97165
2024-03-16,24.59615
2024-03-17,4.3889
2024-03-18,30.02133
2024-03-19,52.78878
2024-03-20,54.98323
