date,자동차책임보험
2023-05-30,27.54318
2023-05-31,19.76967
2023-06-01,21.30518
2023-06-02,22.07293
2023-06-03,14.10748
2023-06-04,11.13243
2023-06-05,25.04798
2023-06-06,10.74856
2023-06-07,21.59309
2023-06-08,20.63339
2023-06-09,14.58733
2023-06-10,8.25335
2023-06-11,10.74856
2023-06-12,22.64875
2023-06-13,21.78502
2023-06-14,19.57773
2023-06-15,22.07293
2023-06-16,20.44145
2023-06-17,7.86948
2023-06-18,10.74856
2023-06-19,24.37619
2023-06-20,22.93666
2023-06-21,24.18426
2023-06-22,19.86564
2023-06-23,19.86564
2023-06-24,9.11708
2023-06-25,9.59692
2023-06-26,21.30518
2023-06-27,21.30518
2023-06-28,20.05758
2023-06-29,21.59309
2023-06-30,19.09788
2023-07-01,10.26871
2023-07-02,9.88483
2023-07-03,21.01727
2023-07-04,16.31477
2023-07-05,21.68905
2023-07-06,20.34548
2023-07-07,18.80998
2023-07-08,10.46065
2023-07-09,10.46065
2023-07-10,24.08829
2023-07-11,18.13819
2023-07-12,29.3666
2023-07-13,20.15355
2023-07-14,16.60268
2023-07-15,10.07677
2023-07-16,9.21305
2023-07-17,17.08253
2023-07-18,19.57773
2023-07-19,21.49712
2023-07-20,19.6737
2023-07-21,16.50671
2023-07-22,8.15738
2023-07-23,10.65259
2023-07-24,23.4165
2023-07-25,17.37044
2023-07-26,18.61804
2023-07-27,22.64875
2023-07-28,18.80998
2023-07-29,11.03646
2023-07-30,9.30902
2023-07-31,24.47216
2023-08-01,25.23992
2023-08-02,26.8714
2023-08-03,21.20921
2023-08-04,21.40115
2023-08-05,12.66794
2023-08-06,9.88483
2023-08-07,26.39155
2023-08-08,18.23416
2023-08-09,26.00767
2023-08-10,18.80998
2023-08-11,20.34548
2023-08-12,10.74856
2023-08-13,11.2284
2023-08-14,25.04798
2023-08-15,12.57197
2023-08-16,24.28023
2023-08-17,27.92706
2023-08-18,27.35124
2023-08-19,12.95585
2023-08-20,12.76391
2023-08-21,33.39731
2023-08-22,22.74472
2023-08-23,21.97696
2023-08-24,24.85604
2023-08-25,18.13819
2023-08-26,10.36468
2023-08-27,8.63723
2023-08-28,27.44721
2023-08-29,24.47216
2023-08-30,23.60844
2023-08-31,23.22456
2023-09-01,20.05758
2023-09-02,10.74856
2023-09-03,10.17274
2023-09-04,25.81573
2023-09-05,25.04798
2023-09-06,23.22456
2023-09-07,24.28023
2023-09-08,19.19385
2023-09-09,10.74856
2023-09-10,11.42034
2023-09-11,23.70441
2023-09-12,22.36084
2023-09-13,22.64875
2023-09-14,19.6737
2023-09-15,21.01727
2023-09-16,11.99616
2023-09-17,10.94049
2023-09-18,26.8714
2023-09-19,27.25527
2023-09-20,21.49712
2023-09-21,20.44145
2023-09-22,24.95201
2023-09-23,10.65259
2023-09-24,11.2284
2023-09-25,28.59884
2023-09-26,25.33589
2023-09-27,23.22456
2023-09-28,7.86948
2023-09-29,8.54126
2023-09-30,8.92514
2023-10-01,8.34932
2023-10-02,9.69289
2023-10-03,11.42034
2023-10-04,28.59884
2023-10-05,27.92706
2023-10-06,24.85604
2023-10-07,12.476
2023-10-08,9.40499
2023-10-09,11.51631
2023-10-10,26.39155
2023-10-11,28.119
2023-10-12,31.47792
2023-10-13,25.33589
2023-10-14,10.65259
2023-10-15,12.85988
2023-10-16,30.99808
2023-10-17,30.6142
2023-10-18,28.21497
2023-10-19,27.1593
2023-10-20,25.14395
2023-10-21,11.03646
2023-10-22,14.10748
2023-10-23,28.50287
2023-10-24,28.79078
2023-10-25,26.00767
2023-10-26,26.96737
2023-10-27,23.12859
2023-10-28,11.80422
2023-10-29,12.476
2023-10-30,31.66986
2023-10-31,23.99232
2023-11-01,24.56813
2023-11-02,25.43186
2023-11-03,20.15355
2023-11-04,13.33973
2023-11-05,12.09213
2023-11-06,32.24568
2023-11-07,25.81573
2023-11-08,22.93666
2023-11-09,24.47216
2023-11-10,23.80038
2023-11-11,11.42034
2023-11-12,11.61228
2023-11-13,28.31094
2023-11-14,24.95201
2023-11-15,23.99232
2023-11-16,23.60844
2023-11-17,24.6641
2023-11-18,13.62763
2023-11-19,12.76391
2023-11-20,29.65451
2023-11-21,30.03838
2023-11-22,29.07869
2023-11-23,29.94241
2023-11-24,23.80038
2023-11-25,11.51631
2023-11-26,11.61228
2023-11-27,24.6641
2023-11-28,26.96737
2023-11-29,28.69481
2023-11-30,31.19001
2023-12-01,20.44145
2023-12-02,11.2284
2023-12-03,11.2284
2023-12-04,25.6238
2023-12-05,29.3666
2023-12-06,27.44721
2023-12-07,28.59884
2023-12-08,20.34548
2023-12-09,14.58733
2023-12-10,9.02111
2023-12-11,25.9117
2023-12-12,44.33781
2023-12-13,25.81573
2023-12-14,28.88675
2023-12-15,29.94241
2023-12-16,16.98656
2023-12-17,20.63339
2023-12-18,25.81573
2023-12-19,25.71976
2023-12-20,24.47216
2023-12-21,19.38579
2023-12-22,22.1689
2023-12-23,13.14779
2023-12-24,10.84452
2023-12-25,12.95585
2023-12-26,33.78119
2023-12-27,28.4069
2023-12-28,27.63915
2023-12-29,22.1689
2023-12-30,9.78886
2023-12-31,9.69289
2024-01-01,13.7236
2024-01-02,28.21497
2024-01-03,30.99808
2024-01-04,31.38195
2024-01-05,26.8714
2024-01-06,14.01151
2024-01-07,14.20345
2024-01-08,25.71976
2024-01-09,28.79078
2024-01-10,26.8714
2024-01-11,24.18426
2024-01-12,20.63339
2024-01-13,11.90019
2024-01-14,11.2284
2024-01-15,26.67946
2024-01-16,28.88675
2024-01-17,25.71976
2024-01-18,25.14395
2024-01-19,42.41842
2024-01-20,32.53358
2024-01-21,31.95777
2024-01-22,41.26679
2024-01-23,43.57005
2024-01-24,52.30326
2024-01-25,49.61612
2024-01-26,37.71593
2024-01-27,35.89251
2024-01-28,40.40307
2024-01-29,45.96928
2024-01-30,41.93857
2024-01-31,47.21689
2024-02-01,43.57005
2024-02-02,44.43378
2024-02-03,43.28214
2024-02-04,43.85796
2024-02-05,60.07677
2024-02-06,53.26295
2024-02-07,56.238
2024-02-08,51.15163
2024-02-09,44.81765
2024-02-10,43.47408
2024-02-11,48.46449
2024-02-12,48.36852
2024-02-13,66.41074
2024-02-14,59.69289
2024-02-15,56.71785
2024-02-16,52.39923
2024-02-17,44.33781
2024-02-18,46.06525
2024-02-19,64.20345
2024-02-20,51.72744
2024-02-21,57.29366
2024-02-22,45.87332
2024-02-23,44.81765
2024-02-24,39.3474
2024-02-25,41.45873
2024-02-26,56.42994
2024-02-27,56.04606
2024-02-28,50.76775
2024-02-29,45.58541
2024-03-01,38.48368
2024-03-02,35.79654
2024-03-03,26.19961
2024-03-04,48.94433
2024-03-05,55.18234
2024-03-06,51.91938
2024-03-07,54.12667
2024-03-08,51.2476
2024-03-09,42.70633
2024-03-10,41.74664
2024-03-11,53.55086
2024-03-12,52.01535
2024-03-13,50.57581
2024-03-14,50.2879
2024-03-15,51.15163
2024-03-16,35.6046
2024-03-17,43.76199
2024-03-18,53.45489
2024-03-19,46.5451
2024-03-20,50.2879
