date,돌반지
2023-05-30,58.57552
2023-05-31,55.65123
2023-06-01,55.57947
2023-06-02,48.47506
2023-06-03,40.79655
2023-06-04,38.66164
2023-06-05,52.58342
2023-06-06,41.71151
2023-06-07,59.58019
2023-06-08,50.62791
2023-06-09,51.04054
2023-06-10,42.03444
2023-06-11,41.04772
2023-06-12,58.2526
2023-06-13,53.3728
2023-06-14,54.05453
2023-06-15,50.1794
2023-06-16,48.29565
2023-06-17,39.18191
2023-06-18,38.7334
2023-06-19,56.5662
2023-06-20,52.24255
2023-06-21,49.92823
2023-06-22,46.44779
2023-06-23,45.92752
2023-06-24,39.11015
2023-06-25,37.49551
2023-06-26,53.85719
2023-06-27,50.80731
2023-06-28,47.93684
2023-06-29,41.69357
2023-06-30,46.93218
2023-07-01,44.94079
2023-07-02,46.57337
2023-07-03,67.13311
2023-07-04,62.77359
2023-07-05,56.0818
2023-07-06,52.43989
2023-07-07,51.36347
2023-07-08,45.08432
2023-07-09,41.65769
2023-07-10,62.71977
2023-07-11,56.96088
2023-07-12,54.3954
2023-07-13,50.05382
2023-07-14,50.0
2023-07-15,44.59992
2023-07-16,43.77466
2023-07-17,58.23466
2023-07-18,53.51632
2023-07-19,51.84786
2023-07-20,45.28166
2023-07-21,45.28166
2023-07-22,41.29888
2023-07-23,37.92608
2023-07-24,50.12558
2023-07-25,50.3588
2023-07-26,46.0531
2023-07-27,41.1733
2023-07-28,40.47362
2023-07-29,35.89881
2023-07-30,32.75923
2023-07-31,47.23717
2023-08-01,54.55687
2023-08-02,52.85252
2023-08-03,50.12558
2023-08-04,45.71223
2023-08-05,43.36203
2023-08-06,43.81054
2023-08-07,65.28525
2023-08-08,59.47255
2023-08-09,56.24327
2023-08-10,48.95945
2023-08-11,54.82597
2023-08-12,44.34876
2023-08-13,44.85109
2023-08-14,57.26587
2023-08-15,48.52888
2023-08-16,62.34302
2023-08-17,59.1855
2023-08-18,55.34625
2023-08-19,43.98995
2023-08-20,42.84176
2023-08-21,62.41478
2023-08-22,60.0287
2023-08-23,58.61141
2023-08-24,54.52099
2023-08-25,50.32292
2023-08-26,43.91819
2023-08-27,44.07965
2023-08-28,65.7517
2023-08-29,59.83135
2023-08-30,56.06386
2023-08-31,52.99605
2023-09-01,56.36885
2023-09-02,47.16541
2023-09-03,56.97883
2023-09-04,67.42016
2023-09-05,67.88661
2023-09-06,63.04269
2023-09-07,55.50771
2023-09-08,56.13562
2023-09-09,46.25044
2023-09-10,50.03588
2023-09-11,71.02619
2023-09-12,66.70254
2023-09-13,53.76749
2023-09-14,53.04987
2023-09-15,49.2465
2023-09-16,43.59526
2023-09-17,42.48295
2023-09-18,60.47721
2023-09-19,54.68245
2023-09-20,45.37136
2023-09-21,47.09364
2023-09-22,42.35737
2023-09-23,36.31144
2023-09-24,35.07355
2023-09-25,44.22317
2023-09-26,35.91675
2023-09-27,33.15392
2023-09-28,24.21959
2023-09-29,27.14388
2023-09-30,31.37782
2023-10-01,35.09149
2023-10-02,41.38858
2023-10-03,48.493
2023-10-04,65.662
2023-10-05,59.31108
2023-10-06,56.18945
2023-10-07,42.98528
2023-10-08,36.43702
2023-10-09,43.93613
2023-10-10,64.3344
2023-10-11,59.13168
2023-10-12,56.47649
2023-10-13,52.36813
2023-10-14,42.84176
2023-10-15,42.98528
2023-10-16,65.64406
2023-10-17,59.20344
2023-10-18,49.94617
2023-10-19,51.59669
2023-10-20,48.02655
2023-10-21,38.85898
2023-10-22,40.20452
2023-10-23,57.89379
2023-10-24,51.7761
2023-10-25,50.98672
2023-10-26,59.70577
2023-10-27,55.59741
2023-10-28,48.52888
2023-10-29,51.6864
2023-10-30,80.67814
2023-10-31,100.0
2023-11-01,88.33871
2023-11-02,73.19698
2023-11-03,67.49192
2023-11-04,49.44384
2023-11-05,51.99138
2023-11-06,65.7517
2023-11-07,59.66989
2023-11-08,59.04198
2023-11-09,56.45855
2023-11-10,50.03588
2023-11-11,44.38464
2023-11-12,43.02116
2023-11-13,59.41872
2023-11-14,55.38213
2023-11-15,52.27843
2023-11-16,47.20129
2023-11-17,46.26838
2023-11-18,59.31108
2023-11-19,60.42339
2023-11-20,70.64944
2023-11-21,63.63473
2023-11-22,60.58485
2023-11-23,54.91567
2023-11-24,56.72766
2023-11-25,51.84786
2023-11-26,49.69501
2023-11-27,71.85145
2023-11-28,75.47542
2023-11-29,61.94833
2023-11-30,60.92572
2023-12-01,72.99964
2023-12-02,59.79547
2023-12-03,60.19016
2023-12-04,85.59382
2023-12-05,73.19698
2023-12-06,67.04341
2023-12-07,67.38428
2023-12-08,64.67527
2023-12-09,58.53964
2023-12-10,57.46322
2023-12-11,72.90993
2023-12-12,65.14172
2023-12-13,68.47865
2023-12-14,50.1794
2023-12-15,49.13885
2023-12-16,53.65984
2023-12-17,53.22927
2023-12-18,62.00215
2023-12-19,46.42985
2023-12-20,48.79799
2023-12-21,43.54144
2023-12-22,42.32149
2023-12-23,37.85432
2023-12-24,33.1898
2023-12-25,39.18191
2023-12-26,55.47183
2023-12-27,48.54682
2023-12-28,51.25583
2023-12-29,44.33082
2023-12-30,43.41585
2023-12-31,38.42841
2024-01-01,55.38213
2024-01-02,77.30534
2024-01-03,75.74452
2024-01-04,70.8109
2024-01-05,67.85073
2024-01-06,56.44061
2024-01-07,56.01004
2024-01-08,68.76569
2024-01-09,66.46932
2024-01-10,62.93505
2024-01-11,60.9616
2024-01-12,55.74094
2024-01-13,50.69967
2024-01-14,52.96017
2024-01-15,64.89056
2024-01-16,63.99354
2024-01-17,54.43128
2024-01-18,58.5217
2024-01-19,53.2831
2024-01-20,45.3893
2024-01-21,48.09831
2024-01-22,58.2526
2024-01-23,55.61535
2024-01-24,51.29171
2024-01-25,51.6864
2024-01-26,51.6864
2024-01-27,48.27771
2024-01-28,44.3667
2024-01-29,54.70039
2024-01-30,54.3057
2024-01-31,53.83925
2024-02-01,56.79942
2024-02-02,57.51704
2024-02-03,44.04377
2024-02-04,47.05776
2024-02-05,60.83602
2024-02-06,63.56297
2024-02-07,62.4686
2024-02-08,61.57158
2024-02-09,46.986
2024-02-10,44.86903
2024-02-11,62.648
2024-02-12,68.9451
2024-02-13,86.86759
2024-02-14,82.05956
2024-02-15,78.18442
2024-02-16,71.97703
2024-02-17,67.50986
2024-02-18,68.03013
2024-02-19,81.75457
2024-02-20,65.82346
2024-02-21,73.68137
2024-02-22,73.96842
2024-02-23,71.63616
2024-02-24,62.27125
2024-02-25,69.93182
2024-02-26,71.67204
2024-02-27,78.43559
2024-02-28,78.84822
2024-02-29,54.05453
2024-03-01,50.0
2024-03-02,52.56548
2024-03-03,54.50304
2024-03-04,67.16899
2024-03-05,80.35522
2024-03-06,74.72192
2024-03-07,65.44671
2024-03-08,69.25008
2024-03-09,68.11984
2024-03-10,61.76892
2024-03-11,77.59239
2024-03-12,70.20093
2024-03-13,62.75565
2024-03-14,59.54431
2024-03-15,57.78614
2024-03-16,50.23322
2024-03-17,49.28238
2024-03-18,60.26193
2024-03-19,60.01076
2024-03-20,55.32831
