date,CD
2023-05-30,20.90163
2023-05-31,19.58105
2023-06-01,19.26229
2023-06-02,18.57923
2023-06-03,15.34608
2023-06-04,15.20947
2023-06-05,19.12568
2023-06-06,16.25683
2023-06-07,18.53369
2023-06-08,20.1275
2023-06-09,17.71402
2023-06-10,17.71402
2023-06-11,16.66666
2023-06-12,21.94899
2023-06-13,19.85428
2023-06-14,20.1275
2023-06-15,19.48998
2023-06-16,17.57741
2023-06-17,15.16393
2023-06-18,16.66666
2023-06-19,18.12386
2023-06-20,18.48816
2023-06-21,17.66848
2023-06-22,17.94171
2023-06-23,17.25865
2023-06-24,14.57194
2023-06-25,15.9836
2023-06-26,18.07832
2023-06-27,17.8051
2023-06-28,16.43897
2023-06-29,16.98542
2023-06-30,24.68123
2023-07-01,13.06921
2023-07-02,14.20765
2023-07-03,17.48633
2023-07-04,17.4408
2023-07-05,16.93989
2023-07-06,17.12204
2023-07-07,17.66848
2023-07-08,12.34061
2023-07-09,13.34244
2023-07-10,16.93989
2023-07-11,17.71402
2023-07-12,18.12386
2023-07-13,19.35336
2023-07-14,16.16575
2023-07-15,11.88524
2023-07-16,13.34244
2023-07-17,18.39708
2023-07-18,20.1275
2023-07-19,19.08014
2023-07-20,15.30054
2023-07-21,16.57559
2023-07-22,23.36065
2023-07-23,19.71766
2023-07-24,22.90528
2023-07-25,21.40255
2023-07-26,19.58105
2023-07-27,20.90163
2023-07-28,16.80327
2023-07-29,12.88706
2023-07-30,11.20218
2023-07-31,16.62112
2023-08-01,17.12204
2023-08-02,16.3479
2023-08-03,16.66666
2023-08-04,15.89253
2023-08-05,11.70309
2023-08-06,14.66302
2023-08-07,17.03096
2023-08-08,17.62295
2023-08-09,18.35154
2023-08-10,18.57923
2023-08-11,15.11839
2023-08-12,13.43351
2023-08-13,14.61748
2023-08-14,15.39162
2023-08-15,13.88888
2023-08-16,16.12021
2023-08-17,15.20947
2023-08-18,15.6193
2023-08-19,11.38433
2023-08-20,14.16211
2023-08-21,18.48816
2023-08-22,18.12386
2023-08-23,20.99271
2023-08-24,20.44626
2023-08-25,17.4408
2023-08-26,14.25318
2023-08-27,14.66302
2023-08-28,18.57923
2023-08-29,21.03825
2023-08-30,18.26047
2023-08-31,17.53187
2023-09-01,18.21493
2023-09-02,13.34244
2023-09-03,13.38797
2023-09-04,19.17122
2023-09-05,19.35336
2023-09-06,19.0346
2023-09-07,16.89435
2023-09-08,17.71402
2023-09-09,12.79599
2023-09-10,13.06921
2023-09-11,17.94171
2023-09-12,18.62477
2023-09-13,18.71584
2023-09-14,17.53187
2023-09-15,17.0765
2023-09-16,12.29508
2023-09-17,16.25683
2023-09-18,18.21493
2023-09-19,18.94353
2023-09-20,18.35154
2023-09-21,19.12568
2023-09-22,15.39162
2023-09-23,12.15846
2023-09-24,13.34244
2023-09-25,18.71584
2023-09-26,18.94353
2023-09-27,16.02914
2023-09-28,11.61202
2023-09-29,11.33879
2023-09-30,11.93078
2023-10-01,11.02003
2023-10-02,12.70491
2023-10-03,15.71038
2023-10-04,17.30418
2023-10-05,17.39526
2023-10-06,16.89435
2023-10-07,12.24954
2023-10-08,12.65938
2023-10-09,15.34608
2023-10-10,18.76138
2023-10-11,20.67395
2023-10-12,18.85245
2023-10-13,16.12021
2023-10-14,13.97996
2023-10-15,15.84699
2023-10-16,19.94535
2023-10-17,16.75774
2023-10-18,20.76502
2023-10-19,17.8051
2023-10-20,16.62112
2023-10-21,13.61566
2023-10-22,14.66302
2023-10-23,18.57923
2023-10-24,16.12021
2023-10-25,20.44626
2023-10-26,17.85063
2023-10-27,15.16393
2023-10-28,11.88524
2023-10-29,14.07103
2023-10-30,18.30601
2023-10-31,17.34972
2023-11-01,17.66848
2023-11-02,17.4408
2023-11-03,16.02914
2023-11-04,13.16029
2023-11-05,14.11657
2023-11-06,18.30601
2023-11-07,16.43897
2023-11-08,16.84881
2023-11-09,16.75774
2023-11-10,14.84517
2023-11-11,11.15664
2023-11-12,13.25136
2023-11-13,16.66666
2023-11-14,18.85245
2023-11-15,15.34608
2023-11-16,17.03096
2023-11-17,15.66484
2023-11-18,13.2969
2023-11-19,13.16029
2023-11-20,16.93989
2023-11-21,18.39708
2023-11-22,17.03096
2023-11-23,16.3479
2023-11-24,16.3479
2023-11-25,13.38797
2023-11-26,12.11293
2023-11-27,17.21311
2023-11-28,16.53005
2023-11-29,15.48269
2023-11-30,14.89071
2023-12-01,14.89071
2023-12-02,10.65573
2023-12-03,12.15846
2023-12-04,16.30236
2023-12-05,16.25683
2023-12-06,17.30418
2023-12-07,15.34608
2023-12-08,16.12021
2023-12-09,14.20765
2023-12-10,12.65938
2023-12-11,17.21311
2023-12-12,17.16757
2023-12-13,17.25865
2023-12-14,18.35154
2023-12-15,15.20947
2023-12-16,14.20765
2023-12-17,11.4754
2023-12-18,16.16575
2023-12-19,15.02732
2023-12-20,16.07468
2023-12-21,17.12204
2023-12-22,13.20582
2023-12-23,12.29508
2023-12-24,13.93442
2023-12-25,12.24954
2023-12-26,15.39162
2023-12-27,18.26047
2023-12-28,17.8051
2023-12-29,15.39162
2023-12-30,10.42805
2023-12-31,12.11293
2024-01-01,12.75045
2024-01-02,16.89435
2024-01-03,16.7122
2024-01-04,17.03096
2024-01-05,16.30236
2024-01-06,14.07103
2024-01-07,15.07285
2024-01-08,16.3479
2024-01-09,18.62477
2024-01-10,16.57559
2024-01-11,19.89981
2024-01-12,19.80874
2024-01-13,14.98178
2024-01-14,15.66484
2024-01-15,17.98724
2024-01-16,18.21493
2024-01-17,18.07832
2024-01-18,17.94171
2024-01-19,17.89617
2024-01-20,15.20947
2024-01-21,28.73406
2024-01-22,22.17668
2024-01-23,20.67395
2024-01-24,20.71948
2024-01-25,22.04007
2024-01-26,21.85792
2024-01-27,15.6193
2024-01-28,15.71038
2024-01-29,19.58105
2024-01-30,18.62477
2024-01-31,18.44262
2024-02-01,18.26047
2024-02-02,17.89617
2024-02-03,15.16393
2024-02-04,13.61566
2024-02-05,17.34972
2024-02-06,18.44262
2024-02-07,16.53005
2024-02-08,15.255
2024-02-09,12.5683
2024-02-10,13.11475
2024-02-11,15.34608
2024-02-12,15.07285
2024-02-13,19.62659
2024-02-14,19.08014
2024-02-15,18.39708
2024-02-16,16.25683
2024-02-17,13.88888
2024-02-18,15.02732
2024-02-19,17.39526
2024-02-20,16.98542
2024-02-21,19.89981
2024-02-22,17.48633
2024-02-23,15.80145
2024-02-24,12.61384
2024-02-25,13.52459
2024-02-26,16.12021
2024-02-27,17.8051
2024-02-28,17.39526
2024-02-29,16.98542
2024-03-01,12.65938
2024-03-02,12.88706
2024-03-03,12.38615
2024-03-04,15.48269
2024-03-05,17.34972
2024-03-06,17.53187
2024-03-07,17.34972
2024-03-08,16.21129
2024-03-09,14.0255
2024-03-10,14.98178
2024-03-11,15.80145
2024-03-12,18.07832
2024-03-13,16.43897
2024-03-14,20.26411
2024-03-15,16.16575
2024-03-16,13.70673
2024-03-17,14.79963
2024-03-18,18.85245
2024-03-19,17.4408
2024-03-20,17.57741
