date,투자자산운용사
2023-05-30,2.58868
2023-05-31,2.23018
2023-06-01,2.19058
2023-06-02,1.7633
2023-06-03,1.65075
2023-06-04,1.82792
2023-06-05,2.32606
2023-06-06,2.21143
2023-06-07,2.88048
2023-06-08,2.92634
2023-06-09,3.27441
2023-06-10,4.34991
2023-06-11,6.78852
2023-06-12,3.36195
2023-06-13,2.17808
2023-06-14,1.74871
2023-06-15,1.77789
2023-06-16,1.68202
2023-06-17,1.11509
2023-06-18,1.43607
2023-06-19,2.36358
2023-06-20,2.24686
2023-06-21,2.9847
2023-06-22,15.75096
2023-06-23,3.21188
2023-06-24,1.58405
2023-06-25,1.65492
2023-06-26,2.21351
2023-06-27,1.84667
2023-06-28,1.73412
2023-06-29,1.59031
2023-06-30,1.39438
2023-07-01,1.27558
2023-07-02,1.39647
2023-07-03,1.76539
2023-07-04,1.86543
2023-07-05,1.52361
2023-07-06,1.52153
2023-07-07,1.36937
2023-07-08,0.92125
2023-07-09,1.11926
2023-07-10,1.60698
2023-07-11,1.39855
2023-07-12,1.46108
2023-07-13,1.45066
2023-07-14,1.41314
2023-07-15,1.00462
2023-07-16,1.17137
2023-07-17,1.70494
2023-07-18,1.41523
2023-07-19,1.4319
2023-07-20,1.45483
2023-07-21,1.40481
2023-07-22,1.1797
2023-07-23,1.35895
2023-07-24,1.74663
2023-07-25,1.6445
2023-07-26,1.55279
2023-07-27,1.51736
2023-07-28,1.286
2023-07-29,1.07549
2023-07-30,1.13385
2023-07-31,1.68827
2023-08-01,1.5111
2023-08-02,1.47984
2023-08-03,1.53403
2023-08-04,1.22556
2023-08-05,1.07132
2023-08-06,1.16094
2023-08-07,1.72579
2023-08-08,1.54654
2023-08-09,1.48609
2023-08-10,1.45066
2023-08-11,1.40272
2023-08-12,1.00462
2023-08-13,1.14427
2023-08-14,1.46317
2023-08-15,1.35478
2023-08-16,1.71536
2023-08-17,1.60698
2023-08-18,1.39855
2023-08-19,1.10467
2023-08-20,1.27766
2023-08-21,1.84667
2023-08-22,1.62991
2023-08-23,1.46525
2023-08-24,1.51527
2023-08-25,1.34853
2023-08-26,1.12134
2023-08-27,1.17553
2023-08-28,1.83
2023-08-29,1.73621
2023-08-30,1.71953
2023-08-31,1.59864
2023-09-01,1.59448
2023-09-02,1.21305
2023-09-03,1.35478
2023-09-04,2.14264
2023-09-05,1.98632
2023-09-06,1.75913
2023-09-07,1.69035
2023-09-08,1.50902
2023-09-09,1.2193
2023-09-10,1.27558
2023-09-11,2.05719
2023-09-12,1.96548
2023-09-13,1.7112
2023-09-14,1.74871
2023-09-15,1.54445
2023-09-16,1.18596
2023-09-17,1.55487
2023-09-18,2.28229
2023-09-19,1.88002
2023-09-20,1.7904
2023-09-21,1.72579
2023-09-22,1.48609
2023-09-23,1.12551
2023-09-24,1.32977
2023-09-25,1.77581
2023-09-26,1.64867
2023-09-27,1.23806
2023-09-28,0.91708
2023-09-29,0.93376
2023-09-30,0.9671
2023-10-01,1.15678
2023-10-02,1.2464
2023-10-03,1.32143
2023-10-04,2.17182
2023-10-05,1.94672
2023-10-06,1.6445
2023-10-07,1.09842
2023-10-08,1.19429
2023-10-09,1.5111
2023-10-10,2.15723
2023-10-11,2.15515
2023-10-12,1.95923
2023-10-13,1.7112
2023-10-14,1.30893
2023-10-15,1.52569
2023-10-16,2.29897
2023-10-17,2.10721
2023-10-18,1.91754
2023-10-19,1.95089
2023-10-20,1.61323
2023-10-21,1.37354
2023-10-22,1.81749
2023-10-23,2.63662
2023-10-24,2.44487
2023-10-25,2.22393
2023-10-26,2.36358
2023-10-27,1.96548
2023-10-28,1.84459
2023-10-29,3.44741
2023-10-30,19.17337
2023-10-31,6.53007
2023-11-01,5.16486
2023-11-02,4.49164
2023-11-03,4.34157
2023-11-04,1.74246
2023-11-05,1.98841
2023-11-06,4.40618
2023-11-07,2.40318
2023-11-08,2.52198
2023-11-09,2.1885
2023-11-10,1.7508
2023-11-11,1.51319
2023-11-12,1.64658
2023-11-13,2.49489
2023-11-14,2.29063
2023-11-15,2.27604
2023-11-16,2.16349
2023-11-17,1.92379
2023-11-18,1.8571
2023-11-19,2.1885
2023-11-20,3.18479
2023-11-21,2.90341
2023-11-22,2.94301
2023-11-23,2.85547
2023-11-24,2.63662
2023-11-25,3.57038
2023-11-26,6.5926
2023-11-27,3.6475
2023-11-28,2.51365
2023-11-29,2.19267
2023-11-30,2.16349
2023-12-01,2.07803
2023-12-02,1.34019
2023-12-03,1.71745
2023-12-04,2.54074
2023-12-05,2.67831
2023-12-06,3.7934
2023-12-07,18.373
2023-12-08,3.72253
2023-12-09,1.96756
2023-12-10,1.87794
2023-12-11,2.4407
2023-12-12,2.20726
2023-12-13,2.01759
2023-12-14,1.96756
2023-12-15,1.72579
2023-12-16,1.58197
2023-12-17,1.41106
2023-12-18,1.95923
2023-12-19,1.89461
2023-12-20,1.88211
2023-12-21,2.19684
2023-12-22,1.79457
2023-12-23,1.31727
2023-12-24,1.32352
2023-12-25,1.37146
2023-12-26,2.15723
2023-12-27,1.91546
2023-12-28,1.8696
2023-12-29,1.68827
2023-12-30,1.3256
2023-12-31,1.60281
2024-01-01,2.38651
2024-01-02,3.63499
2024-01-03,3.1306
2024-01-04,2.70957
2024-01-05,2.28021
2024-01-06,1.89253
2024-01-07,2.12597
2024-01-08,2.55325
2024-01-09,2.58034
2024-01-10,2.46362
2024-01-11,2.31772
2024-01-12,2.08428
2024-01-13,1.46525
2024-01-14,2.07803
2024-01-15,2.66997
2024-01-16,2.6658
2024-01-17,2.14681
2024-01-18,2.03843
2024-01-19,1.96756
2024-01-20,1.55071
2024-01-21,1.89253
2024-01-22,2.46779
2024-01-23,2.63662
2024-01-24,2.39067
2024-01-25,2.28854
2024-01-26,2.00091
2024-01-27,1.657
2024-01-28,1.81541
2024-01-29,2.51573
2024-01-30,2.55116
2024-01-31,2.34482
2024-02-01,2.31147
2024-02-02,2.16974
2024-02-03,1.62782
2024-02-04,2.04885
2024-02-05,2.92842
2024-02-06,2.64704
2024-02-07,2.23644
2024-02-08,2.09054
2024-02-09,1.58197
2024-02-10,1.31727
2024-02-11,1.86543
2024-02-12,4.04768
2024-02-13,20.9596
2024-02-14,7.10533
2024-02-15,5.34411
2024-02-16,4.95226
2024-02-17,2.24477
2024-02-18,2.19892
2024-02-19,4.05185
2024-02-20,2.70957
2024-02-21,2.48655
2024-02-22,2.26979
2024-02-23,2.24686
2024-02-24,1.7508
2024-02-25,2.04677
2024-02-26,2.57826
2024-02-27,2.23227
2024-02-28,2.201
2024-02-29,1.9363
2024-03-01,1.65492
2024-03-02,1.92796
2024-03-03,2.25311
2024-03-04,3.57247
2024-03-05,3.21814
2024-03-06,2.74709
2024-03-07,3.01179
2024-03-08,2.918
2024-03-09,3.65792
2024-03-10,5.96523
2024-03-11,3.43282
2024-03-12,2.55533
2024-03-13,2.35733
2024-03-14,2.11138
2024-03-15,1.99257
2024-03-16,1.37979
2024-03-17,1.53195
2024-03-18,2.76376
2024-03-19,2.44487
2024-03-20,3.64125
