date,덕성우
2023-05-30,0.98182
2023-05-31,0.82628
2023-06-01,0.88461
2023-06-02,0.9964
2023-06-03,0.07776
2023-06-04,0.05832
2023-06-05,1.2297
2023-06-06,0.08262
2023-06-07,1.89073
2023-06-08,1.19082
2023-06-09,1.2054
2023-06-10,0.11179
2023-06-11,0.06804
2023-06-12,0.87489
2023-06-13,1.07417
2023-06-14,0.81656
2023-06-15,0.79712
2023-06-16,0.86516
2023-06-17,0.11665
2023-06-18,0.0729
2023-06-19,0.79712
2023-06-20,0.85544
2023-06-21,0.80198
2023-06-22,0.90405
2023-06-23,0.6756
2023-06-24,0.05346
2023-06-25,0.0486
2023-06-26,0.72907
2023-06-27,0.69991
2023-06-28,0.74851
2023-06-29,0.62214
2023-06-30,0.68533
2023-07-01,0.06804
2023-07-02,0.04374
2023-07-03,0.8603
2023-07-04,0.84086
2023-07-05,0.79226
2023-07-06,0.75337
2023-07-07,0.6513
2023-07-08,0.10207
2023-07-09,0.05346
2023-07-10,0.75337
2023-07-11,0.69991
2023-07-12,0.88947
2023-07-13,0.92349
2023-07-14,0.89919
2023-07-15,0.11665
2023-07-16,0.06318
2023-07-17,0.76795
2023-07-18,0.836
2023-07-19,0.75823
2023-07-20,0.68047
2023-07-21,0.68533
2023-07-22,0.13609
2023-07-23,0.08748
2023-07-24,0.77282
2023-07-25,0.78254
2023-07-26,0.89919
2023-07-27,1.04014
2023-07-28,0.90405
2023-07-29,0.14095
2023-07-30,0.14095
2023-07-31,4.73899
2023-08-01,6.65402
2023-08-02,15.39321
2023-08-03,27.55905
2023-08-04,28.01108
2023-08-05,2.47399
2023-08-06,2.92602
2023-08-07,22.40206
2023-08-08,26.01827
2023-08-09,13.67259
2023-08-10,9.79877
2023-08-11,6.95052
2023-08-12,0.87975
2023-08-13,0.80198
2023-08-14,15.24253
2023-08-15,3.36832
2023-08-16,19.12122
2023-08-17,38.95693
2023-08-18,17.4006
2023-08-19,1.64771
2023-08-20,1.33177
2023-08-21,11.86448
2023-08-22,12.76854
2023-08-23,15.2717
2023-08-24,9.4634
2023-08-25,7.50947
2023-08-26,0.73393
2023-08-27,0.69991
2023-08-28,6.16311
2023-08-29,5.42918
2023-08-30,5.0209
2023-08-31,4.63205
2023-09-01,3.85923
2023-09-02,0.39856
2023-09-03,0.37425
2023-09-04,3.86896
2023-09-05,7.14007
2023-09-06,4.05365
2023-09-07,4.34042
2023-09-08,3.17876
2023-09-09,0.37425
2023-09-10,0.26732
2023-09-11,3.12044
2023-09-12,2.61009
2023-09-13,2.45941
2023-09-14,5.83746
2023-09-15,3.80577
2023-09-16,0.37911
2023-09-17,0.28676
2023-09-18,2.87741
2023-09-19,2.3379
2023-09-20,2.74132
2023-09-21,2.66355
2023-09-22,2.42053
2023-09-23,0.15553
2023-09-24,0.15067
2023-09-25,1.98794
2023-09-26,1.5748
2023-09-27,1.60882
2023-09-28,0.14581
2023-09-29,0.07776
2023-09-30,0.09234
2023-10-01,0.12637
2023-10-02,0.24788
2023-10-03,0.16039
2023-10-04,2.49343
2023-10-05,2.13376
2023-10-06,2.05599
2023-10-07,0.19442
2023-10-08,0.11665
2023-10-09,0.209
2023-10-10,2.00738
2023-10-11,1.82268
2023-10-12,1.60396
2023-10-13,1.56508
2023-10-14,0.13609
2023-10-15,0.11179
2023-10-16,1.73033
2023-10-17,1.80324
2023-10-18,1.68659
2023-10-19,1.53105
2023-10-20,1.30747
2023-10-21,0.18469
2023-10-22,0.13609
2023-10-23,1.5991
2023-10-24,1.56022
2023-10-25,1.32691
2023-10-26,1.44843
2023-10-27,1.30747
2023-10-28,0.15553
2023-10-29,0.08748
2023-10-30,1.45815
2023-10-31,1.37552
2023-11-01,1.34149
2023-11-02,1.49217
2023-11-03,1.5505
2023-11-04,0.08262
2023-11-05,0.11665
2023-11-06,1.84213
2023-11-07,1.49217
2023-11-08,1.40954
2023-11-09,1.21026
2023-11-10,1.16166
2023-11-11,0.10207
2023-11-12,0.08748
2023-11-13,1.45329
2023-11-14,1.33177
2023-11-15,1.50675
2023-11-16,1.30747
2023-11-17,1.17138
2023-11-18,0.12151
2023-11-19,0.10693
2023-11-20,1.16166
2023-11-21,1.5748
2023-11-22,14.00311
2023-11-23,22.82492
2023-11-24,33.76591
2023-11-25,5.68192
2023-11-26,4.29182
2023-11-27,51.21512
2023-11-28,67.45892
2023-11-29,31.1461
2023-11-30,72.95615
2023-12-01,93.23417
2023-12-02,14.1392
2023-12-03,11.89851
2023-12-04,33.34305
2023-12-05,80.5191
2023-12-06,66.04452
2023-12-07,55.09866
2023-12-08,44.45416
2023-12-09,5.68678
2023-12-10,5.13269
2023-12-11,58.50102
2023-12-12,47.9197
2023-12-13,37.77097
2023-12-14,30.71838
2023-12-15,28.10343
2023-12-16,4.4425
2023-12-17,5.47778
2023-12-18,33.00281
2023-12-19,27.13133
2023-12-20,23.19432
2023-12-21,58.59337
2023-12-22,28.51171
2023-12-23,3.38291
2023-12-24,2.82881
2023-12-25,2.80937
2023-12-26,28.08398
2023-12-27,27.11188
2023-12-28,37.67862
2023-12-29,9.52658
2023-12-30,3.22251
2023-12-31,2.98434
2024-01-01,4.68066
2024-01-02,36.26421
2024-01-03,27.61252
2024-01-04,24.45805
2024-01-05,16.28268
2024-01-06,2.26499
2024-01-07,2.19208
2024-01-08,19.84543
2024-01-09,14.83911
2024-01-10,14.18294
2024-01-11,16.32643
2024-01-12,13.06503
2024-01-13,1.61368
2024-01-14,1.56508
2024-01-15,11.12569
2024-01-16,9.28356
2024-01-17,7.87401
2024-01-18,8.71488
2024-01-19,7.85457
2024-01-20,1.24428
2024-01-21,1.51161
2024-01-22,13.1428
2024-01-23,19.45659
2024-01-24,14.16836
2024-01-25,8.31146
2024-01-26,8.46699
2024-01-27,1.3901
2024-01-28,1.15679
2024-01-29,8.38436
2024-01-30,6.70749
2024-01-31,6.53251
2024-02-01,6.12909
2024-02-02,5.98327
2024-02-03,0.82628
2024-02-04,0.98182
2024-02-05,6.39642
2024-02-06,5.35141
2024-02-07,8.27743
2024-02-08,6.28949
2024-02-09,0.93321
2024-02-10,0.63186
2024-02-11,0.6027
2024-02-12,0.83114
2024-02-13,7.13521
2024-02-14,16.74443
2024-02-15,24.79342
2024-02-16,20.55506
2024-02-17,1.9928
2024-02-18,1.88101
2024-02-19,12.36512
2024-02-20,15.50986
2024-02-21,19.5052
2024-02-22,11.84018
2024-02-23,8.7003
2024-02-24,0.94293
2024-02-25,0.78254
2024-02-26,7.66015
2024-02-27,6.73665
2024-02-28,17.90609
2024-02-29,8.55934
2024-03-01,1.2297
2024-03-02,0.94779
2024-03-03,0.96724
2024-03-04,8.65169
2024-03-05,6.99426
2024-03-06,7.14007
2024-03-07,6.08535
2024-03-08,5.83746
2024-03-09,0.61242
2024-03-10,0.49577
2024-03-11,5.89093
2024-03-12,5.56041
2024-03-13,5.17157
2024-03-14,5.15699
2024-03-15,5.72567
2024-03-16,0.54437
2024-03-17,0.52493
2024-03-18,5.03062
2024-03-19,13.48789
2024-03-20,8.25799
