date,소액투자
2023-05-31,22.10526
2023-06-01,16.49122
2023-06-02,21.05263
2023-06-03,10.52631
2023-06-04,13.33333
2023-06-05,20.0
2023-06-06,18.94736
2023-06-07,16.8421
2023-06-08,21.05263
2023-06-09,20.0
2023-06-10,10.17543
2023-06-11,19.29824
2023-06-12,24.91228
2023-06-13,32.2807
2023-06-14,27.71929
2023-06-15,25.61403
2023-06-16,15.08771
2023-06-17,10.87719
2023-06-18,17.54385
2023-06-19,29.47368
2023-06-20,30.17543
2023-06-21,18.94736
2023-06-22,17.89473
2023-06-23,23.50877
2023-06-24,10.87719
2023-06-25,13.68421
2023-06-26,16.49122
2023-06-27,22.80701
2023-06-28,21.4035
2023-06-29,20.0
2023-06-30,15.43859
2023-07-01,9.47368
2023-07-02,12.63157
2023-07-03,21.05263
2023-07-04,23.15789
2023-07-05,16.49122
2023-07-06,23.15789
2023-07-07,22.80701
2023-07-08,12.98245
2023-07-09,21.75438
2023-07-10,20.70175
2023-07-11,20.35087
2023-07-12,17.54385
2023-07-13,23.85964
2023-07-14,20.0
2023-07-15,14.03508
2023-07-16,10.87719
2023-07-17,18.94736
2023-07-18,15.43859
2023-07-19,15.43859
2023-07-20,17.54385
2023-07-21,17.89473
2023-07-22,14.73684
2023-07-23,15.43859
2023-07-24,24.5614
2023-07-25,19.29824
2023-07-26,15.78947
2023-07-27,19.29824
2023-07-28,16.8421
2023-07-29,7.71929
2023-07-30,14.03508
2023-07-31,15.08771
2023-08-01,13.33333
2023-08-02,14.73684
2023-08-03,20.35087
2023-08-04,14.03508
2023-08-05,10.52631
2023-08-06,9.82456
2023-08-07,18.24561
2023-08-08,20.35087
2023-08-09,23.50877
2023-08-10,22.45614
2023-08-11,18.24561
2023-08-12,13.33333
2023-08-13,15.78947
2023-08-14,25.96491
2023-08-15,26.66666
2023-08-16,20.0
2023-08-17,22.45614
2023-08-18,21.4035
2023-08-19,16.49122
2023-08-20,15.43859
2023-08-21,23.50877
2023-08-22,18.59649
2023-08-23,19.64912
2023-08-24,21.75438
2023-08-25,16.14035
2023-08-26,13.68421
2023-08-27,20.70175
2023-08-28,21.75438
2023-08-29,25.96491
2023-08-30,17.19298
2023-08-31,18.59649
2023-09-01,16.49122
2023-09-02,10.52631
2023-09-03,10.87719
2023-09-04,20.0
2023-09-05,18.59649
2023-09-06,20.70175
2023-09-07,15.43859
2023-09-08,17.89473
2023-09-09,12.2807
2023-09-10,13.68421
2023-09-11,24.21052
2023-09-12,16.14035
2023-09-13,19.29824
2023-09-14,16.14035
2023-09-15,16.49122
2023-09-16,8.42105
2023-09-17,17.19298
2023-09-18,17.19298
2023-09-19,18.59649
2023-09-20,16.8421
2023-09-21,27.36842
2023-09-22,12.63157
2023-09-23,7.71929
2023-09-24,10.52631
2023-09-25,18.59649
2023-09-26,18.59649
2023-09-27,11.92982
2023-09-28,10.17543
2023-09-29,8.77192
2023-09-30,10.87719
2023-10-01,11.22807
2023-10-02,14.38596
2023-10-03,15.43859
2023-10-04,19.64912
2023-10-05,12.98245
2023-10-06,16.14035
2023-10-07,18.24561
2023-10-08,13.68421
2023-10-09,19.29824
2023-10-10,18.59649
2023-10-11,20.70175
2023-10-12,14.73684
2023-10-13,22.10526
2023-10-14,12.2807
2023-10-15,11.92982
2023-10-16,20.70175
2023-10-17,16.8421
2023-10-18,23.15789
2023-10-19,15.78947
2023-10-20,12.63157
2023-10-21,9.1228
2023-10-22,11.22807
2023-10-23,19.29824
2023-10-24,19.29824
2023-10-25,15.43859
2023-10-26,17.19298
2023-10-27,20.0
2023-10-28,9.82456
2023-10-29,11.57894
2023-10-30,27.36842
2023-10-31,19.64912
2023-11-01,17.19298
2023-11-02,13.68421
2023-11-03,15.78947
2023-11-04,8.77192
2023-11-05,16.8421
2023-11-06,18.59649
2023-11-07,14.38596
2023-11-08,16.14035
2023-11-09,17.19298
2023-11-10,17.54385
2023-11-11,9.82456
2023-11-12,14.38596
2023-11-13,16.14035
2023-11-14,20.35087
2023-11-15,26.31578
2023-11-16,23.15789
2023-11-17,15.08771
2023-11-18,9.1228
2023-11-19,12.2807
2023-11-20,19.64912
2023-11-21,25.61403
2023-11-22,17.19298
2023-11-23,18.24561
2023-11-24,10.52631
2023-11-25,12.98245
2023-11-26,7.71929
2023-11-27,18.24561
2023-11-28,19.29824
2023-11-29,22.80701
2023-11-30,15.43859
2023-12-01,12.63157
2023-12-02,17.89473
2023-12-03,17.89473
2023-12-04,19.64912
2023-12-05,19.64912
2023-12-06,18.59649
2023-12-07,19.64912
2023-12-08,20.0
2023-12-09,12.2807
2023-12-10,15.43859
2023-12-11,22.45614
2023-12-12,23.50877
2023-12-13,21.05263
2023-12-14,17.19298
2023-12-15,14.38596
2023-12-16,15.43859
2023-12-17,18.24561
2023-12-18,14.38596
2023-12-19,12.98245
2023-12-20,18.94736
2023-12-21,13.33333
2023-12-22,15.43859
2023-12-23,9.82456
2023-12-24,10.17543
2023-12-25,14.03508
2023-12-26,15.08771
2023-12-27,17.54385
2023-12-28,16.14035
2023-12-29,18.59649
2023-12-30,17.89473
2023-12-31,16.8421
2024-01-01,22.80701
2024-01-02,27.71929
2024-01-03,20.70175
2024-01-04,26.66666
2024-01-05,19.64912
2024-01-06,13.68421
2024-01-07,14.73684
2024-01-08,20.70175
2024-01-09,21.4035
2024-01-10,19.64912
2024-01-11,17.89473
2024-01-12,13.33333
2024-01-13,10.52631
2024-01-14,16.14035
2024-01-15,24.91228
2024-01-16,25.96491
2024-01-17,17.89473
2024-01-18,21.75438
2024-01-19,16.49122
2024-01-20,9.1228
2024-01-21,14.73684
2024-01-22,17.19298
2024-01-23,22.10526
2024-01-24,21.05263
2024-01-25,22.45614
2024-01-26,15.78947
2024-01-27,12.98245
2024-01-28,13.33333
2024-01-29,24.91228
2024-01-30,26.31578
2024-01-31,22.45614
2024-02-01,20.35087
2024-02-02,11.92982
2024-02-03,11.92982
2024-02-04,13.33333
2024-02-05,17.19298
2024-02-06,21.75438
2024-02-07,22.10526
2024-02-08,16.14035
2024-02-09,12.2807
2024-02-10,12.63157
2024-02-11,18.59649
2024-02-12,16.14035
2024-02-13,20.0
2024-02-14,21.75438
2024-02-15,23.85964
2024-02-16,19.64912
2024-02-17,12.2807
2024-02-18,21.4035
2024-02-19,23.85964
2024-02-20,20.70175
2024-02-21,19.64912
2024-02-22,24.5614
2024-02-23,23.15789
2024-02-24,14.03508
2024-02-25,21.05263
2024-02-26,24.5614
2024-02-27,25.61403
2024-02-28,23.85964
2024-02-29,15.08771
2024-03-01,10.17543
2024-03-02,16.8421
2024-03-03,13.68421
2024-03-04,24.91228
2024-03-05,22.80701
2024-03-06,13.68421
2024-03-07,21.05263
2024-03-08,19.64912
2024-03-09,14.03508
2024-03-10,13.68421
2024-03-11,14.38596
2024-03-12,29.82456
2024-03-13,23.85964
2024-03-14,16.8421
2024-03-15,24.21052
2024-03-16,11.57894
2024-03-17,15.78947
2024-03-18,23.15789
2024-03-19,19.64912
2024-03-20,17.89473
